department_id,department_name,latitude,longitude,locality,postal_code
56,Morbihan,47.639,-2.176,Allaire,56350
56,Morbihan,47.557,-2.540,Ambon,56190
56,Morbihan,47.633,-2.822,Arradon,56610
56,Morbihan,47.519,-2.404,Arzal,56190
56,Morbihan,47.547,-2.887,Arzon,56640
56,Morbihan,47.547,-2.887,Arzon,56640
56,Morbihan,47.912,-2.267,Augan,56800
56,Morbihan,47.667,-2.990,Auray,56400
56,Morbihan,47.614,-2.903,Baden,56870
56,Morbihan,47.313,-3.192,Bangor,56360
56,Morbihan,47.875,-3.031,Baud,56150
56,Morbihan,47.602,-2.244,Béganne,56350
56,Morbihan,47.965,-2.180,Beignon,56380
56,Morbihan,47.671,-3.162,Belz,56550
56,Morbihan,47.985,-3.374,Berné,56240
56,Morbihan,47.638,-2.527,Berric,56230
56,Morbihan,47.999,-3.034,Bieuzy,56310
56,Morbihan,47.877,-2.759,Bignan,56500
56,Morbihan,47.523,-2.479,Billiers,56190
56,Morbihan,47.867,-2.648,Billio,56420
56,Morbihan,47.784,-2.447,Bohal,56140
56,Morbihan,47.791,-3.193,Brandérion,56700
56,Morbihan,47.784,-2.922,Brandivy,56390
56,Morbihan,47.709,-3.024,Brech,56400
56,Morbihan,48.069,-2.687,Bréhan,56580
56,Morbihan,48.112,-2.395,Brignac,56430
56,Morbihan,47.969,-3.175,Bubry,56310
56,Morbihan,47.920,-2.675,Buléon,56420
56,Morbihan,47.640,-2.299,Caden,56220
56,Morbihan,47.880,-3.312,Calan,56240
56,Morbihan,47.479,-2.398,Camoël,56130
56,Morbihan,47.830,-3.000,Camors,56330
56,Morbihan,47.962,-2.277,Campénéac,56800
56,Morbihan,47.820,-2.146,Carentoir,56910
56,Morbihan,47.608,-3.069,Carnac,56340
56,Morbihan,47.862,-2.327,Caro,56140
56,Morbihan,47.813,-3.340,Caudan,56850
56,Morbihan,47.790,-2.100,La Chapelle-Gaceline,56200
56,Morbihan,47.855,-2.934,La Chapelle-Neuve,56500
56,Morbihan,47.865,-3.365,Cléguer,56620
56,Morbihan,48.127,-3.063,Cléguérec,56480
56,Morbihan,47.816,-2.806,Colpo,56390
56,Morbihan,48.065,-2.208,Concoret,56430
56,Morbihan,47.749,-2.098,Cournon,56200
56,Morbihan,47.749,-2.508,Le Cours,56230
56,Morbihan,47.630,-3.000,Crach,56950
56,Morbihan,48.038,-2.765,Crédin,56580
56,Morbihan,48.061,-3.373,Le Croisty,56540
56,Morbihan,48.135,-2.868,Croixanvec,56920
56,Morbihan,47.963,-2.511,La Croix-Helléan,56120
56,Morbihan,47.877,-2.590,Cruguel,56420
56,Morbihan,47.522,-2.585,Damgan,56750
56,Morbihan,47.732,-2.592,Elven,56250
56,Morbihan,47.637,-3.156,Erdeven,56410
56,Morbihan,47.656,-3.198,Étel,56410
56,Morbihan,48.083,-2.404,Évriguet,56490
56,Morbihan,48.048,-3.508,Le Faouët,56320
56,Morbihan,47.487,-2.340,Férel,56130
56,Morbihan,48.029,-2.584,Les Forges,56120
56,Morbihan,47.748,-2.197,Les Fougerêts,56200
56,Morbihan,47.772,-2.156,La Gacilly,56200
56,Morbihan,47.695,-3.334,Gâvres,56680
56,Morbihan,47.808,-3.437,Gestel,56530
56,Morbihan,47.737,-2.142,Glénac,56200
56,Morbihan,47.939,-2.358,Gourhel,56800
56,Morbihan,48.136,-3.603,Gourin,56110
56,Morbihan,47.760,-2.847,Grand-Champ,56390
56,Morbihan,48.001,-2.503,La Grée-Saint-Laurent,56120
56,Morbihan,47.637,-3.464,Groix,56590
