department_id,department_name,latitude,longitude,locality,postal_code
94,Val-de-Marne,48.723,2.4211,Ablon-sur-Seine,94480
94,Val-de-Marne,48.796,2.4212,Alfortville,94140
94,Val-de-Marne,48.805,2.3335,Arcueil,94110
94,Val-de-Marne,48.747,2.5252,Boissy-Saint-Léger,94470
94,Val-de-Marne,48.773,2.4879,Bonneuil-sur-Marne,94380
94,Val-de-Marne,48.838,2.5231,Bry-sur-Marne,94360
94,Val-de-Marne,48.791,2.3315,Cachan,94230
94,Val-de-Marne,48.817,2.5170,Champigny-sur-Marne,94500
94,Val-de-Marne,48.817,2.5170,Champigny-sur-Marne,94500
94,Val-de-Marne,48.822,2.4076,Charenton-le-Pont,94220
94,Val-de-Marne,48.797,2.5415,Chennevières-sur-Marne,94430
94,Val-de-Marne,48.766,2.3530,Chevilly-Larue,94550
94,Val-de-Marne,48.764,2.4174,Choisy-le-Roi,94600
94,Val-de-Marne,48.783,2.4546,Créteil,94000
94,Val-de-Marne,48.851,2.4739,Fontenay-sous-Bois,94120
94,Val-de-Marne,48.757,2.3261,Fresnes,94260
94,Val-de-Marne,48.813,2.3442,Gentilly,94250
94,Val-de-Marne,48.776,2.3377,L'Haÿ-les-Roses,94240
94,Val-de-Marne,48.812,2.3877,Ivry-sur-Seine,94200
94,Val-de-Marne,48.819,2.4704,Joinville-le-Pont,94340
94,Val-de-Marne,48.809,2.3565,Le Kremlin-Bicêtre,94270
94,Val-de-Marne,48.745,2.4893,Limeil-Brévannes,94450
94,Val-de-Marne,48.806,2.4381,Maisons-Alfort,94700
94,Val-de-Marne,48.705,2.5483,Mandres-les-Roses,94520
94,Val-de-Marne,48.739,2.5549,Marolles-en-Brie,94440
94,Val-de-Marne,48.836,2.4816,Nogent-sur-Marne,94130
94,Val-de-Marne,48.774,2.5554,Noiseau,94880
94,Val-de-Marne,48.742,2.3946,Orly,94310
94,Val-de-Marne,48.785,2.5392,Ormesson-sur-Marne,94490
94,Val-de-Marne,48.696,2.5616,Périgny,94520
94,Val-de-Marne,48.842,2.5040,Le Perreux-sur-Marne,94170
94,Val-de-Marne,48.806,2.5761,Le Plessis-Trévise,94420
94,Val-de-Marne,48.777,2.5838,La Queue-en-Brie,94510
94,Val-de-Marne,48.749,2.3528,Rungis,94150
94,Val-de-Marne,48.842,2.4192,Saint-Mandé,94160
94,Val-de-Marne,48.799,2.4938,Saint-Maur-des-Fossés,94100
94,Val-de-Marne,48.799,2.4938,Saint-Maur-des-Fossés,94210
94,Val-de-Marne,48.818,2.4374,Saint-Maurice,94410
94,Val-de-Marne,48.735,2.5763,Santeny,94440
94,Val-de-Marne,48.765,2.5330,Sucy-en-Brie,94370
94,Val-de-Marne,48.765,2.5330,Sucy-en-Brie,94370
94,Val-de-Marne,48.760,2.3853,Thiais,94320
94,Val-de-Marne,48.752,2.4612,Valenton,94460
94,Val-de-Marne,48.752,2.4612,Valenton,94460
94,Val-de-Marne,48.720,2.5315,Villecresnes,94440
94,Val-de-Marne,48.792,2.3600,Villejuif,94800
94,Val-de-Marne,48.732,2.4103,Villeneuve-le-Roi,94290
94,Val-de-Marne,48.741,2.4489,Villeneuve-Saint-Georges,94190
94,Val-de-Marne,48.825,2.5452,Villiers-sur-Marne,94350
94,Val-de-Marne,48.847,2.4379,Vincennes,94300
94,Val-de-Marne,48.788,2.3941,Vitry-sur-Seine,94400
