department_id,department_name,latitude,longitude,locality,postal_code
73,Savoie,45.547,5.8138,Aiguebelette-le-Lac,73610
73,Savoie,45.532,6.3044,Aiguebelle,73220
73,Savoie,45.519,6.5147,Aigueblanche,73260
73,Savoie,45.608,6.0886,Aillon-le-Jeune,73340
73,Savoie,45.650,6.0881,Aillon-le-Vieux,73340
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.552,6.6183,Aime-la-Plagne,73210
73,Savoie,45.573,6.2573,Aiton,73220
73,Savoie,45.697,5.9038,Aix-les-Bains,73100
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.789,5.9373,Entrelacs,73410
73,Savoie,45.668,6.4046,Albertville,73200
73,Savoie,45.239,6.3581,Albiez-le-Jeune,73300
73,Savoie,45.188,6.3398,Albiez-Montrond,73300
73,Savoie,45.711,6.3722,Allondaz,73200
73,Savoie,45.369,6.5876,Les Allues,73550
73,Savoie,45.369,6.5876,Les Allues,73550
73,Savoie,45.501,5.9365,Apremont,73190
73,Savoie,45.510,6.0745,Arbin,73800
73,Savoie,45.489,6.3333,Argentine,73220
73,Savoie,45.721,6.0634,Arith,73340
73,Savoie,45.409,6.1699,Arvillard,73110
73,Savoie,45.514,5.7793,Attignat-Oncin,73610
73,Savoie,45.255,6.7290,Aussois,73500
73,Savoie,45.460,6.4436,Les Avanchers-Valmorel,73260
73,Savoie,45.571,5.6938,Avressieux,73240
73,Savoie,45.178,6.7467,Avrieux,73500
73,Savoie,45.571,5.7494,Ayn,73470
73,Savoie,45.677,5.7051,La Balme,73170
73,Savoie,45.552,5.9392,Barberaz,73000
73,Savoie,45.569,5.9830,Barby,73230
73,Savoie,45.581,5.9386,Bassens,73000
73,Savoie,45.638,6.4735,La Bâthie,73540
73,Savoie,45.481,5.7703,La Bauche,73360
73,Savoie,45.685,6.6034,Beaufort,73270
73,Savoie,45.685,6.6034,Beaufort,73270
73,Savoie,45.738,6.1445,Bellecombe-en-Bauges,73340
73,Savoie,45.565,5.6763,Belmont-Tramonet,73330
73,Savoie,45.292,7.0453,Bessans,73480
73,Savoie,45.527,6.1818,Betton-Bettonet,73390
73,Savoie,45.719,5.8146,Billième,73170
73,Savoie,45.759,5.9159,La Biolle,73410
73,Savoie,45.484,6.4994,Le Bois,73260
73,Savoie,45.518,6.4277,Bonneval,73260
73,Savoie,45.385,7.0917,Bonneval-sur-Arc,73480
73,Savoie,45.582,6.3302,Bonvillard,73460
73,Savoie,45.563,6.3154,Bonvillaret,73220
73,Savoie,45.677,5.8537,Bourdeau,73370
73,Savoie,45.644,5.8462,Le Bourget-du-Lac,73370
73,Savoie,45.482,6.2117,Bourget-en-Huile,73110
73,Savoie,45.552,6.2466,Bourgneuf,73390
73,Savoie,45.664,6.7663,Bourg-Saint-Maurice,73700
73,Savoie,45.664,6.7663,Bourg-Saint-Maurice,73700
73,Savoie,45.664,6.7663,Bourg-Saint-Maurice,73700
73,Savoie,45.462,6.6509,Bozel,73350
73,Savoie,45.187,6.8422,Bramans,73500
73,Savoie,45.453,6.5684,Brides-les-Bains,73570
73,Savoie,45.529,5.7384,La Bridoire,73520
73,Savoie,45.739,5.8823,Brison-Saint-Innocent,73100
73,Savoie,45.702,6.4137,Césarches,73200
73,Savoie,45.609,6.4969,Cevins,73730
73,Savoie,45.549,5.9835,Challes-les-Eaux,73190
73,Savoie,45.583,5.9090,Chambéry,73000
73,Savoie,45.366,6.2936,La Chambre,73130
73,Savoie,45.565,6.2068,Chamousset,73390
73,Savoie,45.534,6.2178,Chamoux-sur-Gelon,73390
73,Savoie,45.626,5.6675,Champagneux,73240
73,Savoie,45.450,6.7784,Champagny-en-Vanoise,73350
73,Savoie,45.507,6.2085,Champ-Laurent,73390
73,Savoie,45.803,5.7965,Chanaz,73310
73,Savoie,45.421,6.2938,La Chapelle,73660
73,Savoie,45.449,6.0738,La Chapelle-Blanche,73110
73,Savoie,45.713,5.8547,La Chapelle-du-Mont-du-Chat,73370
73,Savoie,45.607,6.7115,Les Chapelles,73700
73,Savoie,45.649,5.7539,La Chapelle-Saint-Martin,73170
73,Savoie,45.547,6.1809,Châteauneuf,73390
73,Savoie,45.323,6.3797,Le Châtel,73300
73,Savoie,45.681,6.1295,Le Châtelard,73630
73,Savoie,45.493,6.0665,La Chavanne,73800
73,Savoie,45.389,6.2888,Les Chavannes-en-Maurienne,73660
73,Savoie,45.523,6.0136,Chignin,73800
73,Savoie,45.812,5.8446,Chindrieux,73310
73,Savoie,45.647,6.2731,Cléry,73460
73,Savoie,45.559,5.8918,Cognin,73160
73,Savoie,45.763,6.4961,Cohennoz,73400
73,Savoie,45.763,6.4961,Cohennoz,73590
73,Savoie,45.525,6.1309,Coise-Saint-Jean-Pied-Gauthier,73800
73,Savoie,45.659,6.1481,La Compôte,73630
73,Savoie,45.793,5.8230,Conjux,73310
73,Savoie,45.439,5.8286,Corbel,73160
73,Savoie,45.789,6.5160,Crest-Voland,73590
73,Savoie,45.474,6.1179,La Croix-de-la-Rochette,73110
73,Savoie,45.531,6.0930,Cruet,73800
73,Savoie,45.559,6.0107,Curienne,73190
73,Savoie,45.640,5.9960,Les Déserts,73230
73,Savoie,45.640,5.9960,Les Déserts,73230
73,Savoie,45.446,6.0989,Détrier,73110
73,Savoie,45.537,5.7022,Domessin,73330
73,Savoie,45.696,6.1764,Doucy-en-Bauges,73630
73,Savoie,45.661,5.9378,Drumettaz-Clarafond,73420
73,Savoie,45.551,5.7493,Dullin,73610
73,Savoie,45.451,5.7430,Les Échelles,73360
73,Savoie,45.628,6.1879,École,73630
73,Savoie,45.461,5.8851,Entremont-le-Vieux,73670
73,Savoie,45.452,6.3246,Épierre,73220
73,Savoie,45.626,6.4187,Esserts-Blay,73540
73,Savoie,45.465,6.1439,Étable,73110
73,Savoie,45.574,6.4900,Feissons-sur-Isère,73260
73,Savoie,45.472,6.5612,Feissons-sur-Salins,73350
73,Savoie,45.834,6.5297,Flumet,73590
73,Savoie,45.246,6.2824,Fontcouverte-la-Toussuire,73300
73,Savoie,45.246,6.2824,Fontcouverte-la-Toussuire,73300
73,Savoie,45.179,6.6376,Fourneaux,73500
73,Savoie,45.492,6.0303,Francin,73800
73,Savoie,45.183,6.6124,Freney,73500
73,Savoie,45.592,6.2092,Fréterive,73250
73,Savoie,45.632,6.3114,Frontenex,73460
73,Savoie,45.607,5.7372,Gerbaix,73470
