department_id,department_name,latitude,longitude,locality,postal_code
02,Aisne,49.599,3.1770,Abbécourt,02300
02,Aisne,49.693,3.3973,Achery,02800
02,Aisne,49.347,3.4181,Acy,02200
02,Aisne,49.716,3.9604,Agnicourt-et-Séchelles,02340
02,Aisne,49.393,3.9680,Aguilcourt,02190
02,Aisne,49.930,3.5112,Aisonville-et-Bernoville,02110
02,Aisne,49.484,3.8187,Aizelles,02820
02,Aisne,49.438,3.5114,Aizy-Jouy,02370
02,Aisne,49.438,3.5114,Aizy-Jouy,02370
02,Aisne,49.766,3.3663,Alaincourt,02240
02,Aisne,49.462,3.4539,Allemant,02320
02,Aisne,49.376,3.1833,Ambleny,02290
02,Aisne,49.321,3.4036,Ambrief,02200
02,Aisne,49.498,3.9227,Amifontaine,02190
02,Aisne,49.610,3.3028,Amigny-Rouy,02700
02,Aisne,49.218,3.2080,Ancienville,02600
02,Aisne,49.641,3.3695,Andelain,02800
02,Aisne,49.694,3.4282,Anguilcourt-le-Sart,02800
02,Aisne,49.504,3.4312,Anizy-le-Château,02320
02,Aisne,49.721,3.1761,Annois,02480
02,Aisne,49.882,4.2235,Any-Martin-Rieux,02500
02,Aisne,49.744,4.1190,Archon,02360
02,Aisne,49.254,3.4782,Arcy-Sainte-Restitue,02130
02,Aisne,49.254,3.4782,Arcy-Sainte-Restitue,02130
02,Aisne,49.173,3.3878,Armentières-sur-Ourcq,02210
02,Aisne,49.498,3.7647,Arrancy,02860
02,Aisne,49.761,3.1972,Artemps,02480
02,Aisne,49.680,3.5549,Assis-sur-Serre,02270
02,Aisne,49.575,3.6900,Athies-sous-Laon,02840
02,Aisne,49.855,3.1536,Attilly,02490
02,Aisne,50.023,3.2610,Aubencheul-aux-Bois,02420
02,Aisne,49.825,4.1906,Aubenton,02500
02,Aisne,49.772,3.1192,Aubigny-aux-Kaisnes,02590
02,Aisne,49.496,3.7928,Aubigny-en-Laonnois,02820
02,Aisne,49.477,3.1271,Audignicourt,02300
02,Aisne,49.866,3.6312,Audigny,02120
02,Aisne,49.340,3.5110,Augy,02220
02,Aisne,49.619,3.6098,Aulnois-sous-Laon,02000
02,Aisne,49.760,4.2242,Les Autels,02360
02,Aisne,49.705,3.7941,Autremencourt,02250
02,Aisne,49.896,3.8560,Autreppes,02580
02,Aisne,49.586,3.2360,Autreville,02300
02,Aisne,49.003,3.3591,Azy-sur-Marne,02400
02,Aisne,49.460,3.2794,Bagneux,02290
02,Aisne,49.797,4.0366,Bancigny,02140
02,Aisne,49.621,3.6610,Barenton-Bugny,02000
02,Aisne,49.647,3.6446,Barenton-Cel,02000
02,Aisne,49.668,3.6894,Barenton-sur-Serre,02270
02,Aisne,49.577,3.3280,Barisis-aux-Bois,02700
02,Aisne,50.039,3.7490,Barzy-en-Thiérache,02170
02,Aisne,49.090,3.5621,Barzy-sur-Marne,02850
02,Aisne,49.533,3.3849,Bassoles-Aulers,02380
02,Aisne,48.989,3.6048,Vallées en Champagne,02330
02,Aisne,48.989,3.6048,Vallées en Champagne,02330
02,Aisne,48.989,3.6048,Vallées en Champagne,02330
02,Aisne,49.307,3.6158,Bazoches-sur-Vesles,02220
02,Aisne,49.821,4.1520,Beaumé,02500
02,Aisne,49.687,3.1313,Beaumont-en-Beine,02300
02,Aisne,49.996,3.3297,Beaurevoir,02110
02,Aisne,49.402,3.7528,Beaurieux,02160
02,Aisne,49.648,3.3381,Beautor,02800
02,Aisne,49.833,3.1028,Beauvois-en-Vermandois,02590
02,Aisne,50.015,3.4589,Becquigny,02110
02,Aisne,49.082,3.3004,Belleau,02400
02,Aisne,49.926,3.2441,Bellenglise,02420
02,Aisne,49.356,3.3405,Belleu,02200
02,Aisne,49.959,3.2302,Bellicourt,02420
02,Aisne,49.755,3.3090,Benay,02440
02,Aisne,50.029,3.7113,Bergues-sur-Sambre,02450
02,Aisne,49.780,3.7571,Berlancourt,02250
02,Aisne,49.662,4.1131,Berlise,02340
02,Aisne,49.879,3.4866,Bernot,02120
02,Aisne,49.411,3.1497,Berny-Rivière,02290
02,Aisne,49.482,3.8521,Berrieux,02820
02,Aisne,49.408,3.8985,Berry-au-Bac,02190
02,Aisne,49.627,3.3974,Bertaucourt-Epourdon,02800
02,Aisne,49.778,3.3724,Berthenicourt,02240
02,Aisne,49.397,4.0114,Bertricourt,02190
02,Aisne,49.317,3.2966,Berzy-le-Sec,02200
02,Aisne,49.534,3.1647,Besmé,02300
02,Aisne,49.823,4.1176,Besmont,02500
02,Aisne,49.592,3.5765,Besny-et-Loizy,02870
02,Aisne,49.629,3.1406,Béthancourt-en-Vaux,02300
02,Aisne,49.227,3.4164,Beugneux,02210
02,Aisne,49.130,3.4916,Beuvardes,02130
02,Aisne,49.010,3.2276,Bézu-le-Guéry,02310
02,Aisne,49.104,3.4081,Bézu-Saint-Germain,02400
02,Aisne,49.578,3.2126,Bichancourt,02300
02,Aisne,49.447,3.2698,Bieuxy,02290
02,Aisne,49.492,3.7137,Bièvres,02860
02,Aisne,49.355,3.3760,Billy-sur-Aisne,02200
02,Aisne,49.221,3.2990,Billy-sur-Ourcq,02210
02,Aisne,49.337,3.6718,Blanzy-lès-Fismes,02160
02,Aisne,49.507,3.1517,Blérancourt,02300
02,Aisne,49.026,3.4640,Blesmes,02400
02,Aisne,49.989,3.4652,Bohain-en-Vermandois,02110
02,Aisne,49.736,3.6541,Bois-lès-Pargny,02270
02,Aisne,49.626,3.9564,Boncourt,02350
02,Aisne,49.008,3.3459,Bonneil,02400
02,Aisne,49.126,3.3254,Bonnesvalyn,02400
02,Aisne,49.990,3.2211,Bony,02420
02,Aisne,49.739,3.8673,Bosmont-sur-Serre,02250
02,Aisne,49.460,3.7565,Bouconville-Vauclair,02860
02,Aisne,50.011,3.7143,Boué,02450
02,Aisne,49.378,3.8462,Bouffignereux,02160
02,Aisne,49.067,3.3172,Bouresches,02400
02,Aisne,49.402,3.6594,Bourg-et-Comin,02160
02,Aisne,49.542,3.1542,Bourguignon-sous-Coucy,02300
02,Aisne,49.528,3.5377,Bourguignon-sous-Montbavin,02000
02,Aisne,49.877,3.9624,La Bouteille,02140
02,Aisne,49.348,3.5359,Braine,02220
02,Aisne,49.517,3.4128,Brancourt-en-Laonnois,02320
02,Aisne,49.980,3.3939,Brancourt-le-Grand,02110
02,Aisne,49.056,3.4245,Brasles,02400
02,Aisne,49.437,3.6097,Braye-en-Laonnois,02000
02,Aisne,49.767,3.9626,Braye-en-Thiérache,02140
02,Aisne,49.774,3.1407,Bray-Saint-Christophe,02480
02,Aisne,49.422,3.3782,Braye,02880
02,Aisne,49.139,3.4237,Brécy,02210
02,Aisne,49.368,3.5442,Brenelle,02220
02,Aisne,49.184,3.3497,Breny,02210
02,Aisne,49.597,3.4733,Brie,02870
02,Aisne,49.722,3.3963,Brissay-Choigny,02240
02,Aisne,49.743,3.3996,Brissy-Hamégicourt,02240
02,Aisne,49.110,3.1529,Brumetz,02810
02,Aisne,49.771,4.1864,Brunehamel,02360
02,Aisne,49.199,3.4453,Bruyères-sur-Fère,02130
02,Aisne,49.523,3.6695,Bruyères-et-Montbérault,02860
02,Aisne,49.262,3.5686,Bruys,02220
02,Aisne,49.865,4.0932,Bucilly,02500
02,Aisne,49.388,3.3982,Bucy-le-Long,02880
02,Aisne,49.579,3.4969,Bucy-lès-Cerny,02870
02,Aisne,49.646,3.9035,Bucy-lès-Pierrepont,02350
02,Aisne,49.907,4.0567,Buire,02500
02,Aisne,49.957,3.8380,Buironfosse,02620
02,Aisne,49.768,3.9119,Burelles,02140
02,Aisne,49.076,3.2502,Bussiares,02810
02,Aisne,49.309,3.3478,Buzancy,02200
02,Aisne,49.617,3.1216,Caillouël-Crépigny,02300
02,Aisne,49.520,3.1285,Camelin,02300
02,Aisne,49.520,3.1285,Camelin,02300
02,Aisne,49.973,3.9139,La Capelle,02260
02,Aisne,49.801,3.2532,Castres,02680
02,Aisne,50.000,3.2423,Le Catelet,02420
02,Aisne,49.864,3.1112,Caulaincourt,02490
02,Aisne,49.637,3.1734,Caumont,02300
02,Aisne,49.014,3.5700,Celles-lès-Condé,02330
02,Aisne,49.415,3.4744,Celles-sur-Aisne,02370
02,Aisne,49.767,3.3325,Cerizy,02240
02,Aisne,49.450,3.6798,Cerny-en-Laonnois,02860
02,Aisne,49.577,3.5464,Cerny-lès-Bucy,02870
02,Aisne,49.324,3.5174,Cerseuil,02220
02,Aisne,49.559,3.5019,Cessières,02320
02,Aisne,49.300,3.3975,Chacrise,02200
02,Aisne,49.508,3.5223,Chaillevois,02000
