department_id,department_name,latitude,longitude,locality,postal_code
26,Drôme,44.702,5.3833,Solaure en Diois,26150
26,Drôme,44.702,5.3833,Solaure en Diois,26150
26,Drôme,45.238,4.8623,Albon,26140
26,Drôme,44.498,4.9458,Aleyrac,26770
26,Drôme,44.982,5.0170,Alixan,26300
26,Drôme,44.494,4.7984,Allan,26780
26,Drôme,44.766,4.9152,Allex,26400
26,Drôme,44.791,4.9093,Ambonil,26800
26,Drôme,44.579,4.7203,Ancône,26200
26,Drôme,45.246,4.8124,Andancette,26140
26,Drôme,45.246,4.8124,Andancette,26140
26,Drôme,45.271,4.8916,Anneyron,26140
26,Drôme,44.706,5.0573,Aouste-sur-Sye,26400
26,Drôme,44.493,5.3116,Arnayon,26470
26,Drôme,44.370,5.2735,Arpavon,26110
26,Drôme,45.141,5.0605,Arthémonay,26260
26,Drôme,44.677,5.1450,Aubenasson,26340
26,Drôme,44.389,5.1543,Aubres,26110
26,Drôme,44.617,5.3542,Aucelon,26340
26,Drôme,44.230,5.4221,Aulan,26570
26,Drôme,44.692,5.2981,Aurel,26340
26,Drôme,44.661,4.9942,La Répara-Auriples,26400
26,Drôme,44.683,4.9734,Autichamp,26400
26,Drôme,44.251,5.6440,Ballons,26560
26,Drôme,44.940,5.1621,Barbières,26300
26,Drôme,44.866,5.0549,Barcelonne,26120
26,Drôme,44.657,5.3674,Barnave,26310
26,Drôme,44.175,5.5162,Barret-de-Lioure,26570
26,Drôme,44.726,5.3040,Barsac,26150
26,Drôme,45.182,4.9979,Bathernay,26260
26,Drôme,44.514,5.6296,La Bâtie-des-Fonds,26310
26,Drôme,44.557,4.8669,La Bâtie-Rolland,26160
26,Drôme,44.829,5.0479,La Baume-Cornillane,26120
26,Drôme,44.327,4.8688,La Baume-de-Transit,26790
26,Drôme,45.061,5.2201,La Baume-d'Hostun,26730
26,Drôme,44.777,5.1491,Beaufort-sur-Gervanne,26400
26,Drôme,44.564,5.4704,Beaumont-en-Diois,26310
26,Drôme,44.873,4.9471,Beaumont-lès-Valence,26760
26,Drôme,45.033,4.9216,Beaumont-Monteux,26600
26,Drôme,45.006,5.1766,Beauregard-Baret,26300
26,Drôme,44.560,5.5536,Beaurières,26310
26,Drôme,45.212,4.8406,Beausemblant,26240
26,Drôme,44.856,4.9052,Beauvallon,26800
26,Drôme,44.300,5.2126,Beauvoisin,26170
26,Drôme,44.552,4.9311,La Bégude-de-Mazenc,26160
26,Drôme,44.357,5.3560,Bellecombe-Tarendol,26110
26,Drôme,44.536,5.4340,Bellegarde-en-Diois,26470
26,Drôme,44.311,5.1879,Bénivay-Ollon,26170
26,Drôme,44.965,5.0876,Bésayes,26300
26,Drôme,44.320,5.3210,Bésignan,26110
26,Drôme,44.611,5.1757,Bézaudun-sur-Bîne,26460
26,Drôme,44.587,4.8675,Bonlieu-sur-Roubion,26160
26,Drôme,44.298,4.8849,Bouchet,26790
26,Drôme,44.637,5.5844,Boulc,26410
26,Drôme,44.637,5.5844,Boulc,26410
26,Drôme,44.637,5.5844,Boulc,26410
26,Drôme,44.578,5.1511,Bourdeaux,26460
26,Drôme,45.017,5.0509,Bourg-de-Péage,26300
26,Drôme,44.965,4.8941,Bourg-lès-Valence,26500
26,Drôme,44.935,5.3042,Bouvante,26190
26,Drôme,44.520,5.2214,Bouvières,26460
26,Drôme,45.143,4.9415,Bren,26260
26,Drôme,44.592,5.3256,Brette,26340
26,Drôme,44.276,5.2710,Buis-les-Baronnies,26170
26,Drôme,44.908,5.0074,Chabeuil,26120
26,Drôme,44.908,5.0074,Chabeuil,26120
26,Drôme,44.713,4.9607,Chabrillan,26400
26,Drôme,44.873,5.1785,Le Chaffal,26190
26,Drôme,44.873,5.1785,Le Chaffal,26190
26,Drôme,44.527,5.3394,Chalancon,26470
26,Drôme,45.154,5.0893,Le Chalon,26350
26,Drôme,44.811,5.3856,Chamaloc,26150
26,Drôme,44.394,4.8760,Chamaret,26230
26,Drôme,45.057,4.9183,Chanos-Curson,26600
26,Drôme,45.123,4.8892,Chantemerle-les-Blés,26600
26,Drôme,44.405,4.8351,Chantemerle-lès-Grignan,26230
26,Drôme,44.972,5.4124,La Chapelle-en-Vercors,26420
26,Drôme,44.972,5.4124,La Chapelle-en-Vercors,26420
26,Drôme,44.466,5.4446,La Charce,26470
26,Drôme,44.542,5.5082,Charens,26310
26,Drôme,45.157,5.0153,Charmes-sur-l'Herbasse,26260
26,Drôme,44.589,4.9541,Charols,26450
26,Drôme,44.943,5.0794,Charpey,26300
26,Drôme,44.943,5.0794,Charpey,26300
26,Drôme,44.659,5.2090,Chastel-Arnaud,26340
26,Drôme,44.899,5.0904,Châteaudouble,26120
26,Drôme,44.336,5.1712,Châteauneuf-de-Bordette,26110
26,Drôme,45.235,4.9590,Châteauneuf-de-Galaure,26330
26,Drôme,45.009,4.9528,Châteauneuf-sur-Isère,26300
26,Drôme,44.503,4.7249,Châteauneuf-du-Rhône,26780
26,Drôme,44.702,5.4861,Châtillon-en-Diois,26410
26,Drôme,45.095,5.1339,Châtillon-Saint-Jean,26750
26,Drôme,45.010,5.0972,Chatuzange-le-Goubet,26300
26,Drôme,45.010,5.0972,Chatuzange-le-Goubet,26300
26,Drôme,44.474,5.2387,Chaudebonne,26110
26,Drôme,44.631,5.2246,La Chaudière,26340
26,Drôme,44.322,5.5347,Chauvac-Laux-Montaux,26510
26,Drôme,44.322,5.5347,Chauvac-Laux-Montaux,26510
26,Drôme,45.103,4.9237,Chavannes,26260
26,Drôme,44.377,4.8062,Clansayes,26130
26,Drôme,45.172,4.9335,Claveyson,26240
26,Drôme,44.609,4.9323,Cléon-d'Andran,26450
26,Drôme,45.080,4.9547,Clérieux,26260
26,Drôme,44.722,4.8329,Cliousclat,26270
26,Drôme,44.756,5.0720,Cobonne,26400
26,Drôme,44.384,4.8998,Colonzelle,26230
26,Drôme,44.858,5.1077,Combovin,26120
26,Drôme,44.551,5.1045,Comps,26220
26,Drôme,44.638,4.8278,Condillac,26740
26,Drôme,44.415,5.1785,Condorcet,26110
26,Drôme,44.439,5.4042,Cornillac,26510
26,Drôme,44.455,5.3602,Cornillon-sur-l'Oule,26510
26,Drôme,44.641,4.7855,La Coucourde,26740
26,Drôme,44.641,4.7855,La Coucourde,26740
26,Drôme,45.174,5.0690,Crépol,26350
26,Drôme,44.733,5.0221,Crest,26400
26,Drôme,45.098,4.8442,Crozes-Hermitage,26600
26,Drôme,44.553,5.1808,Crupies,26460
26,Drôme,44.387,5.2342,Curnier,26110
26,Drôme,44.748,5.3764,Die,26150
26,Drôme,44.531,5.0652,Dieulefit,26220
26,Drôme,44.699,5.0095,Divajeu,26400
26,Drôme,44.432,4.7089,Donzère,26290
26,Drôme,45.024,5.3854,Échevis,26190
