department_id,department_name,latitude,longitude,locality,postal_code
47,Lot-et-Garonne,44.202,0.6255,Agen,47000
47,Lot-et-Garonne,44.489,0.3404,Agmé,47350
47,Lot-et-Garonne,44.640,0.3827,Agnac,47800
47,Lot-et-Garonne,44.301,0.3582,Aiguillon,47190
47,Lot-et-Garonne,44.623,0.2865,Allemans-du-Dropt,47800
47,Lot-et-Garonne,44.381,0.6285,Allez-et-Cazeneuve,47110
47,Lot-et-Garonne,44.193,-0.080,Allons,47420
47,Lot-et-Garonne,44.230,0.2463,Ambrus,47160
47,Lot-et-Garonne,44.102,0.2855,Andiran,47170
47,Lot-et-Garonne,44.356,-0.002,Antagnac,47700
47,Lot-et-Garonne,44.373,0.9552,Anthé,47370
47,Lot-et-Garonne,44.286,0.1704,Anzex,47700
47,Lot-et-Garonne,44.384,0.0666,Argenton,47250
47,Lot-et-Garonne,44.555,0.3899,Armillac,47800
47,Lot-et-Garonne,44.064,0.6580,Astaffort,47220
47,Lot-et-Garonne,44.137,0.5682,Aubiac,47310
47,Lot-et-Garonne,44.340,0.8147,Auradou,47140
47,Lot-et-Garonne,44.654,0.2435,Auriac-sur-Dropt,47120
47,Lot-et-Garonne,44.258,0.7019,Bajamont,47480
47,Lot-et-Garonne,44.682,0.1494,Baleyssagues,47120
47,Lot-et-Garonne,44.158,0.2441,Barbaste,47230
47,Lot-et-Garonne,44.267,0.4265,Bazens,47130
47,Lot-et-Garonne,44.511,0.6234,Beaugas,47290
47,Lot-et-Garonne,44.533,0.1449,Beaupuy,47200
47,Lot-et-Garonne,44.274,0.8964,Beauville,47470
47,Lot-et-Garonne,44.313,0.0325,Beauziac,47700
47,Lot-et-Garonne,44.410,0.6697,Bias,47300
47,Lot-et-Garonne,44.487,0.2597,Birac-sur-Trec,47200
47,Lot-et-Garonne,44.609,0.9604,Blanquefort-sur-Briolance,47500
47,Lot-et-Garonne,44.294,0.8591,Blaymont,47470
47,Lot-et-Garonne,44.170,0.6467,Boé,47550
47,Lot-et-Garonne,44.208,0.6890,Bon-Encontre,47240
47,Lot-et-Garonne,44.543,0.6774,Boudy-de-Beauregard,47290
47,Lot-et-Garonne,44.403,0.1004,Bouglon,47250
47,Lot-et-Garonne,44.619,0.4197,Bourgougnague,47410
47,Lot-et-Garonne,44.425,0.9726,Bourlens,47370
47,Lot-et-Garonne,44.631,0.6769,Bournel,47210
47,Lot-et-Garonne,44.332,0.4030,Bourran,47320
47,Lot-et-Garonne,44.154,0.0821,Boussès,47420
47,Lot-et-Garonne,44.201,0.5575,Brax,47310
47,Lot-et-Garonne,44.206,0.4054,Bruch,47130
47,Lot-et-Garonne,44.450,0.4528,Brugnac,47260
47,Lot-et-Garonne,44.253,0.3021,Buzet-sur-Baïse,47160
47,Lot-et-Garonne,44.660,0.5624,Cahuzac,47330
47,Lot-et-Garonne,44.136,0.4170,Calignac,47600
47,Lot-et-Garonne,44.373,0.2255,Calonges,47430
47,Lot-et-Garonne,44.596,0.2778,Cambes,47350
47,Lot-et-Garonne,44.547,0.6278,Cancon,47290
47,Lot-et-Garonne,44.448,0.6218,Casseneuil,47440
47,Lot-et-Garonne,44.300,0.7811,Cassignas,47340
47,Lot-et-Garonne,44.188,0.7107,Castelculier,47240
47,Lot-et-Garonne,44.311,0.0845,Casteljaloux,47700
47,Lot-et-Garonne,44.313,0.6844,Castella,47340
47,Lot-et-Garonne,44.407,0.4813,Castelmoron-sur-Lot,47260
47,Lot-et-Garonne,44.502,0.6829,Castelnaud-de-Gratecambe,47290
47,Lot-et-Garonne,44.580,0.1400,Castelnau-sur-Gupie,47180
47,Lot-et-Garonne,44.639,0.6057,Castillonnès,47330
47,Lot-et-Garonne,44.257,0.2169,Caubeyres,47160
47,Lot-et-Garonne,44.592,0.1841,Caubon-Saint-Sauveur,47120
47,Lot-et-Garonne,44.118,0.7372,Caudecoste,47220
47,Lot-et-Garonne,44.427,0.1802,Caumont-sur-Garonne,47430
47,Lot-et-Garonne,44.274,0.8215,Cauzac,47470
47,Lot-et-Garonne,44.682,0.6415,Cavarc,47330
47,Lot-et-Garonne,44.404,0.9300,Cazideroque,47370
47,Lot-et-Garonne,44.371,0.3857,Clairac,47320
47,Lot-et-Garonne,44.248,0.4562,Clermont-Dessous,47130
47,Lot-et-Garonne,44.141,0.8485,Clermont-Soubiran,47270
47,Lot-et-Garonne,44.453,0.0335,Cocumont,47250
47,Lot-et-Garonne,44.232,0.5671,Colayrac-Saint-Cirq,47450
47,Lot-et-Garonne,44.487,0.9090,Condezaygues,47500
47,Lot-et-Garonne,44.473,0.4673,Coulx,47260
47,Lot-et-Garonne,44.376,1.0405,Courbiac,47370
47,Lot-et-Garonne,44.325,0.5931,Cours,47360
47,Lot-et-Garonne,44.520,0.0682,Couthures-sur-Garonne,47180
47,Lot-et-Garonne,44.290,0.6930,La Croix-Blanche,47340
47,Lot-et-Garonne,44.081,0.7164,Cuq,47220
47,Lot-et-Garonne,44.547,0.9487,Cuzorn,47500
47,Lot-et-Garonne,44.288,0.2751,Damazan,47160
47,Lot-et-Garonne,44.387,0.8892,Dausse,47140
47,Lot-et-Garonne,44.608,0.8080,Dévillac,47210
47,Lot-et-Garonne,44.356,0.5916,Dolmayrac,47110
47,Lot-et-Garonne,44.240,0.8530,Dondas,47470
47,Lot-et-Garonne,44.664,0.6797,Doudrac,47210
47,Lot-et-Garonne,44.636,0.5515,Douzains,47330
47,Lot-et-Garonne,44.157,0.1627,Durance,47420
47,Lot-et-Garonne,44.676,0.2014,Duras,47120
47,Lot-et-Garonne,44.252,0.9001,Engayrac,47470
47,Lot-et-Garonne,44.552,0.2317,Escassefort,47350
47,Lot-et-Garonne,44.715,0.1504,Esclottes,47120
47,Lot-et-Garonne,44.173,0.3827,Espiens,47600
47,Lot-et-Garonne,44.169,0.5773,Estillac,47310
47,Lot-et-Garonne,44.105,0.6892,Fals,47220
47,Lot-et-Garonne,44.230,0.1576,Fargues-sur-Ourbise,47700
47,Lot-et-Garonne,44.446,0.2443,Fauguerolles,47400
47,Lot-et-Garonne,44.425,0.2908,Fauillet,47400
47,Lot-et-Garonne,44.642,0.6388,Ferrensac,47330
47,Lot-et-Garonne,44.217,0.3609,Feugarolles,47230
47,Lot-et-Garonne,44.099,0.4235,Fieux,47600
47,Lot-et-Garonne,44.405,0.5298,Fongrave,47260
47,Lot-et-Garonne,44.253,0.6369,Foulayronnes,47510
47,Lot-et-Garonne,44.455,0.1545,Fourques-sur-Garonne,47200
47,Lot-et-Garonne,44.067,0.4282,Francescas,47600
47,Lot-et-Garonne,44.083,0.3349,Fréchou,47600
47,Lot-et-Garonne,44.276,0.4631,Frégimont,47360
47,Lot-et-Garonne,44.314,0.8225,Frespech,47140
47,Lot-et-Garonne,44.508,0.9795,Fumel,47500
47,Lot-et-Garonne,44.299,0.4114,Galapian,47190
47,Lot-et-Garonne,44.491,0.1160,Gaujac,47200
47,Lot-et-Garonne,44.568,0.8932,Gavaudun,47150
47,Lot-et-Garonne,44.461,0.2921,Gontaud-de-Nogaret,47400
47,Lot-et-Garonne,44.367,0.4702,Granges-sur-Lot,47260
47,Lot-et-Garonne,44.418,0.3949,Grateloup-Saint-Gayrand,47400
47,Lot-et-Garonne,44.418,0.3949,Grateloup-Saint-Gayrand,47400
47,Lot-et-Garonne,44.156,0.8655,Grayssas,47270
47,Lot-et-Garonne,44.380,0.1258,Grézet-Cavagnan,47250
47,Lot-et-Garonne,44.412,0.0588,Guérin,47250
47,Lot-et-Garonne,44.341,0.7734,Hautefage-la-Tour,47340
47,Lot-et-Garonne,44.460,0.3470,Hautesvignes,47400
47,Lot-et-Garonne,44.192,0.0420,Houeillès,47420
47,Lot-et-Garonne,44.539,0.0488,Jusix,47180
47,Lot-et-Garonne,44.346,0.1271,Labastide-Castel-Amouroux,47250
47,Lot-et-Garonne,44.489,0.3726,Labretonie,47350
47,Lot-et-Garonne,44.600,0.8988,Lacapelle-Biron,47150
47,Lot-et-Garonne,44.505,0.8233,Lacaussade,47150
47,Lot-et-Garonne,44.319,0.4811,Lacépède,47360
47,Lot-et-Garonne,44.574,0.2596,Lachapelle,47350
47,Lot-et-Garonne,44.353,0.4370,Lafitte-sur-Lot,47320
47,Lot-et-Garonne,44.165,0.6992,Lafox,47240
47,Lot-et-Garonne,44.290,0.3850,Lagarrigue,47190
47,Lot-et-Garonne,44.397,0.2649,Lagruère,47400
47,Lot-et-Garonne,44.568,0.1108,Lagupie,47180
47,Lot-et-Garonne,44.660,0.5236,Lalandusse,47330
47,Lot-et-Garonne,44.070,0.5375,Lamontjoie,47310
47,Lot-et-Garonne,44.023,0.2857,Lannes,47170
47,Lot-et-Garonne,44.023,0.2857,Lannes,47170
47,Lot-et-Garonne,44.408,0.4394,Laparade,47260
47,Lot-et-Garonne,44.545,0.4147,Laperche,47800
47,Lot-et-Garonne,44.117,0.5386,Laplume,47310
47,Lot-et-Garonne,44.277,0.7558,Laroque-Timbaut,47340
47,Lot-et-Garonne,44.074,0.3865,Lasserre,47600
47,Lot-et-Garonne,44.299,0.6086,Laugnac,47360
47,Lot-et-Garonne,44.576,0.7794,Laussou,47150
47,Lot-et-Garonne,44.645,0.4702,Lauzun,47410
47,Lot-et-Garonne,44.182,0.3017,Lavardac,47230
47,Lot-et-Garonne,44.585,0.4138,Lavergne,47800
47,Lot-et-Garonne,44.120,0.6550,Layrac,47390
47,Lot-et-Garonne,44.446,0.6674,Lédat,47300
47,Lot-et-Garonne,44.621,0.2039,Lévignac-de-Guyenne,47120
47,Lot-et-Garonne,44.332,0.1762,Leyritz-Moncassin,47700
47,Lot-et-Garonne,44.462,0.2198,Longueville,47200
47,Lot-et-Garonne,44.733,0.3110,Loubès-Bernac,47120
47,Lot-et-Garonne,44.590,0.6242,Lougratte,47290
47,Lot-et-Garonne,44.262,0.5174,Lusignan-Petit,47360
47,Lot-et-Garonne,44.276,0.5812,Madaillan,47360
47,Lot-et-Garonne,44.480,0.0759,Marcellus,47200
47,Lot-et-Garonne,44.505,0.1721,Marmande,47200
