department_id,department_name,latitude,longitude,locality,postal_code
972,Martinique,14.814,-61.12,L'Ajoupa-Bouillon,97216
972,Martinique,14.499,-61.07,Les Anses-d'Arlet,97217
972,Martinique,14.841,-61.12,Basse-Pointe,97218
972,Martinique,14.711,-61.16,Le Carbet,97221
972,Martinique,14.658,-61.12,Case-Pilote,97222
972,Martinique,14.489,-61.02,Le Diamant,97223
972,Martinique,14.577,-60.96,Ducos,97224
972,Martinique,14.726,-61.11,Fonds-Saint-Denis,97250
972,Martinique,14.641,-61.06,Fort-de-France,97200
972,Martinique,14.641,-61.06,Fort-de-France,97234
972,Martinique,14.606,-60.90,Le François,97240
972,Martinique,14.850,-61.17,Grand'Rivière,97218
972,Martinique,14.712,-61.02,Gros-Morne,97213
972,Martinique,14.624,-60.99,Le Lamentin,97232
972,Martinique,14.801,-61.07,Le Lorrain,97214
972,Martinique,14.855,-61.15,Macouba,97218
972,Martinique,14.780,-61.05,Le Marigot,97225
972,Martinique,14.484,-60.85,Le Marin,97290
972,Martinique,14.769,-61.12,Le Morne-Rouge,97260
972,Martinique,14.820,-61.20,Le Prêcheur,97250
972,Martinique,14.508,-60.89,Rivière-Pilote,97211
972,Martinique,14.526,-60.96,Rivière-Salée,97215
972,Martinique,14.526,-60.96,Rivière-Salée,97215
972,Martinique,14.675,-60.94,Le Robert,97231
972,Martinique,14.675,-60.94,Le Robert,97231
972,Martinique,14.558,-60.92,Saint-Esprit,97270
972,Martinique,14.676,-61.04,Saint-Joseph,97212
972,Martinique,14.774,-61.17,Saint-Pierre,97250
972,Martinique,14.436,-60.85,Sainte-Anne,97227
972,Martinique,14.485,-60.94,Sainte-Luce,97228
972,Martinique,14.768,-61.01,Sainte-Marie,97230
972,Martinique,14.768,-61.01,Sainte-Marie,97230
972,Martinique,14.644,-61.10,Schœlcher,97233
972,Martinique,14.738,-60.94,La Trinité,97220
972,Martinique,14.527,-61.03,Les Trois-Îlets,97229
972,Martinique,14.543,-60.85,Le Vauclin,97280
972,Martinique,14.703,-61.13,Le Morne-Vert,97226
972,Martinique,14.676,-61.14,Bellefontaine,97222
