department_id,department_name,latitude,longitude,locality,postal_code
66,Pyrénées-Orientales,42.476,2.8962,L'Albère,66480
66,Pyrénées-Orientales,42.640,2.9814,Alénya,66200
66,Pyrénées-Orientales,42.443,2.6833,Amélie-les-Bains-Palalda,66110
66,Pyrénées-Orientales,42.579,2.0526,Les Angles,66210
66,Pyrénées-Orientales,42.564,1.9506,Angoustrine-Villeneuve-des-Escaldes,66760
66,Pyrénées-Orientales,42.564,1.9506,Angoustrine-Villeneuve-des-Escaldes,66760
66,Pyrénées-Orientales,42.762,2.5209,Ansignan,66220
66,Pyrénées-Orientales,42.666,2.4932,Arboussols,66320
66,Pyrénées-Orientales,42.535,3.0242,Argelès-sur-Mer,66700
66,Pyrénées-Orientales,42.535,3.0242,Argelès-sur-Mer,66700
66,Pyrénées-Orientales,42.449,2.6263,Arles-sur-Tech,66150
66,Pyrénées-Orientales,42.552,2.1829,Ayguatébia-Talau,66360
66,Pyrénées-Orientales,42.552,2.1829,Ayguatébia-Talau,66360
66,Pyrénées-Orientales,42.607,2.8885,Bages,66670
66,Pyrénées-Orientales,42.705,2.8206,Baho,66540
66,Pyrénées-Orientales,42.564,2.5220,Baillestavy,66320
66,Pyrénées-Orientales,42.745,2.8056,Baixas,66390
66,Pyrénées-Orientales,42.565,2.8663,Banyuls-dels-Aspres,66300
66,Pyrénées-Orientales,42.461,3.0998,Banyuls-sur-Mer,66650
66,Pyrénées-Orientales,42.812,3.0283,Le Barcarès,66420
66,Pyrénées-Orientales,42.812,3.0283,Le Barcarès,66420
66,Pyrénées-Orientales,42.537,2.5719,La Bastide,66110
66,Pyrénées-Orientales,42.720,2.6237,Bélesta,66720
66,Pyrénées-Orientales,42.522,2.0651,Bolquère,66210
66,Pyrénées-Orientales,42.522,2.0651,Bolquère,66210
66,Pyrénées-Orientales,42.728,2.9422,Bompas,66430
66,Pyrénées-Orientales,42.587,2.5919,Boule-d'Amont,66130
66,Pyrénées-Orientales,42.644,2.5878,Bouleternère,66130
66,Pyrénées-Orientales,42.526,2.8315,Le Boulou,66160
66,Pyrénées-Orientales,42.437,1.9609,Bourg-Madame,66760
66,Pyrénées-Orientales,42.437,1.9609,Bourg-Madame,66760
66,Pyrénées-Orientales,42.574,2.8954,Brouilla,66620
66,Pyrénées-Orientales,42.502,2.1067,La Cabanasse,66210
66,Pyrénées-Orientales,42.679,2.9462,Cabestany,66330
66,Pyrénées-Orientales,42.600,2.6617,Caixas,66300
66,Pyrénées-Orientales,42.747,2.7564,Calce,66600
66,Pyrénées-Orientales,42.551,2.6715,Calmeilles,66400
66,Pyrénées-Orientales,42.639,2.6889,Camélas,66300
66,Pyrénées-Orientales,42.643,2.3841,Campôme,66500
66,Pyrénées-Orientales,42.695,2.4522,Campoussy,66730
66,Pyrénées-Orientales,42.534,2.2238,Canaveilles,66360
66,Pyrénées-Orientales,42.684,3.0116,Canet-en-Roussillon,66140
