department_id,department_name,latitude,longitude,locality,postal_code
50,Manche,49.611,-1.749,Acqueville,50440
50,Manche,49.115,-1.129,Agneaux,50180
50,Manche,49.038,-1.581,Agon-Coutainville,50230
50,Manche,49.212,-1.080,Airel,50680
50,Manche,49.156,-1.185,Amigny,50620
50,Manche,49.103,-1.459,Ancteville,50200
50,Manche,48.846,-1.528,Anctoville-sur-Boscq,50400
50,Manche,49.636,-1.285,Anneville-en-Saire,50760
50,Manche,49.120,-1.586,Anneville-sur-Mer,50560
50,Manche,48.961,-1.531,Annoville,50660
50,Manche,49.327,-1.335,Appeville,50500
50,Manche,48.491,-1.379,Argouges,50240
50,Manche,48.526,-1.475,Aucey-la-Plaine,50170
50,Manche,49.707,-1.935,Auderville,50440
50,Manche,49.417,-1.226,Audouville-la-Hubert,50480
50,Manche,49.538,-1.322,Aumeville-Lestre,50630
50,Manche,49.300,-1.323,Auvers,50500
50,Manche,49.215,-1.305,Auxais,50500
50,Manche,48.688,-1.357,Avranches,50300
50,Manche,49.457,-1.312,Azeville,50310
50,Manche,48.704,-1.432,Bacilly,50530
50,Manche,48.924,-1.301,La Baleine,50450
50,Manche,48.608,-0.830,Barenton,50720
50,Manche,49.668,-1.263,Barfleur,50760
50,Manche,49.380,-1.770,Barneville-Carteret,50270
50,Manche,49.106,-1.018,La Barre-de-Semilly,50810
50,Manche,49.427,-1.805,Baubigny,50270
50,Manche,49.087,-1.069,Baudre,50000
50,Manche,49.309,-1.367,Baupte,50500
50,Manche,48.643,-1.035,La Bazoge,50520
50,Manche,48.837,-1.366,Beauchamps,50320
50,Manche,48.961,-1.142,Beaucoudray,50420
50,Manche,48.742,-0.962,Beauficel,50150
50,Manche,49.663,-1.842,La Hague,50440
50,Manche,48.603,-1.528,Beauvoir,50170
50,Manche,48.682,-0.980,Bellefontaine,50520
50,Manche,49.060,-1.355,Belval,50210
50,Manche,49.528,-1.775,Benoîtville,50340
50,Manche,49.137,-0.947,Bérigny,50810
50,Manche,48.858,-1.157,Beslon,50800
50,Manche,49.376,-1.626,Besneville,50390
50,Manche,48.965,-1.004,Beuvrigny,50420
50,Manche,49.352,-1.365,Beuzeville-la-Bastille,50360
50,Manche,49.073,-0.889,Biéville,50160
50,Manche,49.429,-1.486,Biniville,50390
50,Manche,49.614,-1.810,Biville,50440
50,Manche,49.072,-1.571,Blainville-sur-Mer,50560
50,Manche,49.371,-1.288,Blosville,50480
50,Manche,48.870,-1.247,La Bloutière,50800
50,Manche,48.806,-1.127,Boisyvon,50800
50,Manche,49.391,-1.459,La Bonneville,50360
50,Manche,48.763,-1.527,Jullouville,50610
50,Manche,48.763,-1.527,Jullouville,50610
50,Manche,48.793,-1.286,Bourguenolles,50800
50,Manche,49.390,-1.255,Boutteville,50480
50,Manche,49.082,-1.500,Brainville,50200
50,Manche,49.655,-1.785,Branville-Hague,50440
50,Manche,48.725,-1.173,Brécey,50370
50,Manche,48.899,-1.532,Bréhal,50290
50,Manche,48.899,-1.532,Bréhal,50290
50,Manche,49.650,-1.508,Bretteville,50110
50,Manche,49.257,-1.628,Bretteville-sur-Ay,50430
50,Manche,49.538,-1.669,Breuville,50260
50,Manche,49.340,-1.171,Brévands,50500
50,Manche,48.869,-1.558,Bréville-sur-Mer,50290
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.469,-1.632,Bricquebec-en-Cotentin,50260
50,Manche,49.535,-1.717,Bricquebosq,50340
50,Manche,49.038,-1.479,Bricqueville-la-Blouette,50200
50,Manche,48.918,-1.513,Bricqueville-sur-Mer,50290
50,Manche,49.625,-1.412,Brillevast,50330
50,Manche,49.553,-1.573,Brix,50700
