zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
92380,Villa d'Epidaure#31fffd6f6cb4,31fffd6f6cb4,A BIS,Garches,Villa d'Epidaure,True,1997T4,Revenu Pierre,2.1969405,48.8446165,200000,1,EHPAD,"17 Rue des Croissants, 92380 Garches ",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjA5YzM2NDQwYjkzOTdlYThkNjBiMWJlNDdiNGNjNjM2ZDM0MjA1MWMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8c63124b79f29899be5232c14d8525900ade827aca3c1ebe097bad9c657b7a88
92110,75 Hugo#79fd4032c78e,79fd4032c78e,A BIS,Clichy,75 Hugo,False,2024T4,Inovefa,2.3136263,48.8998077,485000,4,,"1, rue Trouillet",T2|T3|T4,
92140,Villa Bianca#105cd13dfada,105cd13dfada,A BIS,Clamart,Villa Bianca,False,2025T1,iSelection,2.2431959,48.7809678,415000,1,,21 - 23 Rue Serpis,T1|T2|T3|T4,
92800,VILLA MAJESTY#d02209084b83,d02209084b83,A BIS,Puteaux,VILLA MAJESTY,False,2026T4,Les Nouveaux Constructeurs,2.244015,48.885809,279500,14,,21-25 RUE DE L'OASIS,T1|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijc0MjNjMTRmMmVhNTM4ZTRkNGJlYzY1MjAyYTU0OTMxN2MwMTBlNTIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8470b3992758f91291a4f2b750e2b8f90129d2e6a8a7f2845efa6a71a214e96a
92350,AGAPANTHE#2af7a7fb5173,2af7a7fb5173,A BIS,Le Plessis-Robinson,AGAPANTHE,False,2025T2,Quartus,2.2452891,48.7755302,325000,5,,13 AVENUE PAPIN,T1|T2|T3|T4|T5,
92110,Adagio Paris Clichy#102ef2a55a44,102ef2a55a44,A BIS,Clichy,Adagio Paris Clichy,True,2011T4,Pierre & Sens,2.3035147,48.8987287,124320,1,Tourism,19-23 avenue Anatole France,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImJmMWI0ZmExZDJmODU0YzBkZTBkN2Q5MmFhMDI3MzQ0YWVlM2FkYzEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=249a34a830de472273812753e13291bca6346f2c30b5229e17fba12534edb694
92290,BOREAL#4b8383f37b32,4b8383f37b32,A BIS,Châtenay-Malabry,BOREAL,False,2024T4,Coffim,2.287735,48.761884,567000,3,,40 AV DE LA DIVISION LECLERC,Studio|T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU2NDhjMTc1MzdkNDgxNGJhZDNkMjQ2YTI0NzUxZDg0M2E5ZjQ5MmEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=dfdb05ff7143c078fc9113ea28545aa44da4b73fffc6f983ec087c9dd2b05699
92500,Verdalys#769fe5005a71,769fe5005a71,A BIS,Rueil-Malmaison,Verdalys,False,2026T2,LogiH,2.1956693,48.8699594,314000,41,,94 avenue du président Georges Pompidou,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNiMmZkZjNhZThkN2Q4ZTYzOWMxOGQ2ZTU5NzkzZjcyMTY2N2U1NzIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1665991f33e05b346f880eb5bdb8037aaf29bde463080731c237c66861aa7850
92140,BEAURIVAGE MONTSOURIS #edfad07fff1f,edfad07fff1f,A BIS,Clamart,BEAURIVAGE MONTSOURIS ,False,2025T1,PRIMAVEFA,2.266268,48.788894,360541,19,,Boulevard du Moulin de la Tour,T2|T3|T4|T4 Duplex|T5|T5 Duplex|T6,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NTg1N2ZiOTI2NDc0IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=8878d8620059f5939409d7a949ffc86ed72c75c535a09beae53824b5d1ad8d3e
92600, Apparthotel Adagio Access Paris Asnieres#d9645450e932,d9645450e932,A BIS,Asnières-sur-Seine, Apparthotel Adagio Access Paris Asnières,False,2023T2,WY,2.288872,48.91603,94000,4,,16 Rue des Frères Chausson,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjI4YTk0MThkMDJiMWZlMjU4NTI5YzcwOTA3OWIwMTg2IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=2629d0df275ba010eec832c006e3edaead0f9775f853855e275485f0508efb4c
