zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
35310,Boheme#a6a9bdf76524,a6a9bdf76524,B1,Mordelles,Bohème,False,2025T3,Marignan,-1.8509326,48.0732604,217100,399900,12,,18 Rue de Plaisance,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijg2OGRmZTNmMzhkMDhlYjgzZWZlMWNhZTA2Mzc5MGU4NzA5ODkwYWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=78a4f851096b69f8cc853d8050f7e4be277e7e707c760b88f03f7b213db38c41
35500,Tierni#a34113e9baef,a34113e9baef,B1,Vitré,Tierni,False,2026T2,Crédit Agricole Immobilier,-1.2055008,48.1120806,191000,252000,27,,19 rue de la Fleuriais,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImVkMzMxNjU0NzI0ZDczYzhiMzljNDYzY2JjMzcyZGNlNjEyODUyZjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a892adc8da508c107623f1a4822e6c912a06084076c9da1eb7bf93e17aed2778
35000,APPARTEMENT - 61m2 - RENNES#d8706087b4fc,d8706087b4fc,A,Rennes,APPARTEMENT - 61m² - RENNES,False,,Smart Investissement,-1.7075198,48.1173421,315412,315412,1,,"13, Rue François Charles",T3 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjYxZTBmNjE0MGFjYWFhYmViYjQ3MTBkNDIzOWJmMzgxMzA3YjgyYTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c320df6a7634ff4eddb3bf7e1a745e526cfc97ab8b58b1dbf8733353be46477b
35310,Saint Honore#f87e8b242b4c,f87e8b242b4c,B1,Mordelles,Saint Honoré,False,2024T1,ARCH'Immobilier,-1.8417,48.085,211999.996,211999.996,1,,50 avenue du Maréchal Leclerc,T1|T1 Bis|T2|T3|T4,
35470,LE QUAI 1#2eae2b4ad273,2eae2b4ad273,C,Bain-de-Bretagne,LE QUAI 1,False,2026T3,Nexity,-1.6901968,47.8350491,162800,224500,9,,LA BASSE BODAIS,T2|T3|T4,
35400,OSMOZ#b441d5aa375d,b441d5aa375d,B1,Saint-Malo,OSMOZ,False,2025T4,Réalités Immobilier,-1.9596142,48.6578922,185000,535000,37,,45 RUE FONTAINE AUX PÈLERINS,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU5ODM3ZGJjNzkwODMwMTE3YmYzZDFkYTEwYmNiODM3NjA1YzUwZGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b982844873164ba81b065ad7efeb1af4ba61d6c1062a2265696b30aa8ae9ce04
35400,CARROUSEL#a0dfc72c9c9c,a0dfc72c9c9c,B1,Saint-Malo,CARROUSEL,False,2025T3,Réalités Immobilier,-1.9994856,48.6266828,230000,535000,13,,ZAC DE LORETTE,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU5N2Y3OWIyODNjOGJlNTdlOTYzY2RiNDQ4ZDE4ZTQyMDJiZjYxZDEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e641f276a3f6685d0bcac969b6f001d67be164c483b1d7dae5ce45d9cd01e1bc
35000,CARRE MALO#b5584702cd43,b5584702cd43,A,Rennes,CARRE MALO,True,2017T3,Valority Partners,-1.6875443,48.1283673,65216.67,65687.5,2,,205 Rue de Saint Malo,T1,
35800,ART DECO#ad1a1be1f70b,ad1a1be1f70b,B1,Dinard,ART DECO,False,2026T1,La Référence Pierre,-2.06275,48.6277091,268300,430600,25,,1 rue Nicolas Joseph Cugnot / 9 - 9bis rue Ampère,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjUxOThmNDg1YTMxNWQ4NmIyZDcyZGQwZjIxOTE4Yjg4YTNiMzdhNGIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=aac8c08572ebd87eeaf3902febc4ad197446e3a4e2ca31c6ef2129e60aaebc54
35730,PLEURTUIT II (DINARD)#883bd31d51b6,883bd31d51b6,B1,Pleurtuit,PLEURTUIT II (DINARD),False,2025T4,Cap West Groupe,-2.0639796,48.6095246,123900,229900,8,,2 place des Séquoia Parc Cap Emeraude,Suite T1|Suite T1 PMR|Suite T2|Suite T2 PMR|Suite T3|Suite T3 PMR,
35650,Jardins Midori - Batiment A#f5c565e44eee,f5c565e44eee,B1,Le Rheu,Jardins Midori - Bâtiment A,False,2025T3,Kermarrec Promotion,-1.8029998,48.1039545,263000,339000,12,,ZAC de la Trémelière – 2-4 rue Colette Besson,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY4MWFlZDM2ZGM1ZDFkYWExZjZjMTAwZGY5OGQ3ZmE2M2MwZDczMTMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=695f8d75583a0b09f3323ec3c145336f8243dc26ad101327b7f0d56539811ec5
35235,Epure - Batiment B#1b917773d5ec,1b917773d5ec,B1,Thorigné-Fouillard,Epure - Bâtiment B,False,2026T4,Kermarrec Promotion,-1.5876379,48.1585499,211000,499000,17,,"51, Rue Nationale",T2|T3|T4|T5,
35400,Dune#7e38581b1567,7e38581b1567,B1,Saint-Malo,Dune,False,2024T4,Marignan,-1.9898393,48.6594934,749900,749900,1,,15 rue Jean LEGATELOIS,T3|T4|T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM4YTFmYmJjNWZjOTExZGZmMGJhNzI1ZjI4NWMwZjI0NWUzYzg1MDUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4bf1f3ad7314034a6091e66914be0ca0cd2c582439ae16c0c99ce9345e687520
35000,Epicure#2159339237a5,2159339237a5,A,Rennes,Épicure,False,2026T1,ARCH'Immobilier,-1.653336,48.0969717,242999.996,684000.004,14,,95 rue de Vern,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjJhY2JlOTc2Yjg5ZWQ0MzYxYmY0N2FkMWU2OTQ0ZmYxNWViMmM0OTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=bd2033158fffed225cff05f70d15282131a88563561011ffe23b0d53f946d1ad
35220,VILLA D'ANNELISE#00d6d93ef988,00d6d93ef988,C,Châteaubourg,VILLA D'ANNELISE,False,2025T3,Réalités Immobilier,-1.3823223,48.1115976,149000,292000,19,,32 ROUTE DE VITRE,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdjNTRjZGUwOTFhM2QyZmRmMzJkMzg1ODBmYzMwNzc0ZDYxZWU4YjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1bf7bfd09e0be2f362581128cc93cf82935e129b8de77b9976d6ff56b433ada4
35800,LADY 1#787dd17f39d1,787dd17f39d1,B1,Dinard,LADY 1,False,2027T1,Edouard Denis,-2.0651632,48.6296155,394000,520000,6,,26 RUE AMPÈRE,T2|T3|T4,
35400,Cap West - Saint Malo#70bcf267a452,70bcf267a452,B1,Saint-Malo,Cap West - Saint Malo,False,,Attentif LMNP,-1.9899704,48.6325931,58218,58218,2,,1 Rue Grand Port,Studio|T1|T1 Duplex,
35135,Le Patio Margot CHANTEPIE - RENNES - 35#18336121f639,18336121f639,B1,Chantepie,Le Patio Margot CHANTEPIE - RENNES - 35,True,,Pierre Loyers Conseil,-1.624581,48.0908654,166990.51,166990.51,1,EHPAD,"2, allée Clarissa Jean Philippe",T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQwMDEyOTJmNjc3MjM5MmM3Yjk5M2IyY2I3NzIyZTFhYWQ5YjYyODMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4f2ba96f3ed5fd2c8a04fa88fa47aef013e4641cd59b83192aba4bf787d539d0
35000,LE KASTELLAN#fa3028d8bac6,fa3028d8bac6,A,Rennes,LE KASTELLAN,False,2024T4,Vinci Immobilier,-1.670902,48.0930728,449900,599900,5,,135 à 139 rue de Châtillon,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY4MGM0YTcwYmJkZDJkOWE4MzMxMGMyNTZjNzhiNWUxY2Y1NDhiMmQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=76ddbd06be657ec456fadd93d0285fcd3db3cac855eee6991a82429b1610e08f
35000,PERSPECTIVES#c0d836e45a83,c0d836e45a83,A,Rennes,PERSPECTIVES,False,2026T1,iSelection,-1.6944802,48.1009912,169000,291000,16,,ILOT D14 -  Zac de la Courrouze,T2|T3|T4,
35000,L'Oasis#e7433be78522,e7433be78522,A,Rennes,L'Oasis,False,,iSelection,-1.6458429,48.1097459,247350,247350,1,,"4-6-8 Place Assia Djebar, 11-19 Avenue Jorge Semprun",T2,
35700,L'Atelier de Jeanne#54b93e76b66f,54b93e76b66f,A,Rennes,L'Atelier de Jeanne,False,2026T3,ARCH'Immobilier,-1.650682,48.115317,198999.99996,850000,16,,14 Rue Jeanne Jugan,T1 Bis|T2|T3|T3 Duplex|T4|T5|T5 Duplex,
35400,Le Domaine des Mauriers#c4c9efdbea05,c4c9efdbea05,B1,Saint-Malo,Le Domaine des Mauriers,True,2014T4,Revenu Pierre,-1.9783444,48.6263789,165000,165000,1,Tourism,Les Mauriers ,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRhMDdjZTYzNDZlNWM2M2Y0ODRhZWM4N2Y1MTYwZTE3MmFjNGI2MzYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d05ee236a572351ce51161575d5adbd92dff8903101ff6db1e80aed9623b498e
35000,CONSTELLATION#4e2b2bbe7760,4e2b2bbe7760,A,Rennes,CONSTELLATION,False,2025T3,Réalités Immobilier,-1.6889848,48.128092,106227.86,120425.71,17,Student,6 RUE D'ARBRISSEL,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImJhZGMyYTgyOWQ2MTEyNDU2NTQzMzZiOWVkOTJlNGFkZjlmMGU1NzQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=194d9df38a7445dd6acd83d732ab09ffe64302f380abcd4a38252faea2c2512f
35500,Poem#465961ea03d8,465961ea03d8,B1,Vitré,Poem,False,2025T2,Kermarrec Promotion,-1.209592,48.132535,225000,318000,4,,"23, Rue Youri Gagarine",T3|T4,
35000,Le Clos des Arts#6d00c64197dc,6d00c64197dc,A,Rennes,Le Clos des Arts,False,2026T2,Kaufman & Broad,-1.6543409,48.1026587,369000,649000,4,,5 Avenue Monseigneur Mouezy,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVmMzhmMmQyZTU3NzgyMWVmOGIwNzgyNjUzNTk4MGQ1MDA3NzRmMjYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=eeba02556caf3c1cc2645f2952fd934fb97fd3eeeab69d335b291764b0263991
35800,Les Villas d'Ambre - HONORAIRES A 4% HT/TTC#e73cef8b3916,e73cef8b3916,B1,Dinard,Les Villas d'Ambre - HONORAIRES A 4% HT/TTC,False,2025T2,Groupe Duval,-2.042386,48.6204178,490000,540000,2,,36 avenue A. Caquot,T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImEwZmJmNzU5ZDkwNGUwOWQzMjhhMDFiNGFhZGZhNTZlNGYwYTAwM2EiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e9fde5935b9f355567b6d0dec3ce39eff2ed8d49236736635b6bb5d74b89d266
35135,LE SAULE BLANC 1#0c486ab123de,0c486ab123de,B1,Chantepie,LE SAULE BLANC 1,False,2026T4,Nexity,-1.618455,48.089126,208000,269000,4,,12 AV . CHARLES DE GAULLE,T2|T3,
35800,LE DOMAINE DE LA VICOMTE#0bb46c73789b,0bb46c73789b,B1,Dinard,LE DOMAINE DE LA VICOMTÉ,False,2024T4,Espace Investissement,-2.0364122,48.6198462,397500,428900,2,,2 Avenue Georges Pian,T4 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NmRlZDE3MTIxMTkyIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=46d81d045207f4435097a9c4874db44fa056f84359b340d1e142dc7fb0bfa7cb
35000,BREIZH CAMPUS#5388500c5256,5388500c5256,A,Rennes,BREIZH CAMPUS,True,2015T3,Valority Partners,-1.6449028,48.1286908,69166.67,133500,9,Student,278 Rue de Fougères,T1|T1 Bis|T1 D Bis|T2,
35770,Les Jardins du Clos Sotin#9803da2a7221,9803da2a7221,B1,Vern-sur-Seiche,Les Jardins du Clos Sotin,False,2026T1,ARCH'Immobilier,-1.590293585953,48.041371842683,209999.99988,477999.99992,9,,Rue des Perrières,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQ4Njk2ODA4ZTgyNGEwOTAzZjk1ZjMxODVkYzNjZTViIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=e9004ac1a789e7ef41c0d82a4a263e7b63a3acb25f4bf49baf096be665982053
