zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
45770,RESIDENCE GUSTAV#c456bdeb7667,c456bdeb7667,B1,Saran,RESIDENCE GUSTAV,False,2025T1,iSelection,1.8935431,47.9502594,186130,3,,135 rue Montaran,T2|T3,
45000,Appartement T3 - 52 m2 - Orleans#8b9664fee210,8b9664fee210,B1,Orléans,Appartement T3 - 52 m2 - Orléans,True,2024T2,Masteos,1.8979001,47.9213788,140200,1,,Rue du Faubourg Bannier,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQ2MWEwMWEwNTQ4NTNmNTE3NTU4NGE1OTVkODVkMWRlMjYzYTk5YzciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f83b9465d993a84173b02362e511a0bf6e1a0318b912ecfea23cf08b78b5b435
45000,Appartement T3 - 53.49 m2 - Orleans#24c19a6a32e4,24c19a6a32e4,B1,Orléans,Appartement T3 - 53.49 m2 - Orléans,True,2024T2,Masteos,1.8843576,47.9003107,134000,1,,Rue du Faubourg Madeleine,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImVmZjhhZGYxNjkwMDA2MGVjZjgzOWY3NzM0M2UxYTk0ZGIzMGRkZTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=884f420891c3d9c76c9a943083857175ca08d80d1a4cd3d4656a4ee7ceb5efd6
45770,GUSTAV#a45a3ca2cb1f,a45a3ca2cb1f,B1,Saran,GUSTAV,False,2025T1,Réalités Immobilier,1.8935985,47.9510866,168476.67,29,Senior,135 RUE DE MONTARAN,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRkZjhjZTg2NTRhODliNzc0YTNiNmYxMjBhYjEzMTY2NWMxMzUzMjAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a87d350f9bbf5b4d2178ae7f5efdda957d7e9c3e8dcf25377032096b07f03d35
45000,Appartement T4 - 79 m2 - Orleans#b2bf968b7611,b2bf968b7611,B1,Orléans,Appartement T4 - 79 m2 - Orléans,True,2024T2,Masteos,1.9327113,47.9021766,205770,1,,Rue Maurice Berger,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImZkMjkzOTdhNmZhZWI3MTU4OTA4ODFjMzc4ZjI1YWRlY2NiOTlhZTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=141b94bd851a63383f7fbd955ef7db2da4c5c64090b67a01261ef829e0925000
45770,SUEDINE#e0084b1c3e72,e0084b1c3e72,B1,Saran,SUEDINE,False,2025T2,Réalités Immobilier,1.8920037,47.9519821,239000,4,,125 135 RUE DE MONTARAN,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQ3NjViMDM5MmY1NzYwMmJhYWU1MTM5ZGYzZDU3NjVkNzhkNWVmMjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ba63df279fd03b86fb473a0101791b4781647978f969f8dade1b56525d0bc912
45000,FAUBOURG 164 4#dc9d0d2e195c,dc9d0d2e195c,B1,Orléans,FAUBOURG 164 4,False,2025T2,Edouard Denis,1.9157977,47.9108329,196000,2,,164 RUE DU FAUBOURG ST VINCEN,T2|T3,
45770,LES INSEPARABLES 2#e305e968f75c,e305e968f75c,B1,Saran,LES INSEPARABLES 2,False,2025T4,Nexity,1.8753142,47.9510944,197000,2,,RUE FRANÇOISE DOLTO,T2|T3,
45800,FILIGRANE#c3be5c3bcecb,c3be5c3bcecb,B1,Saint-Jean-de-Braye,FILIGRANE,False,2026T4,Marignan,1.965706,47.911739,168000,25,,125 Rue Jean Zay,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjViMTIyZDRmNzI1ZjU2NjgzNzBlYTViYjg0MjhlN2I4OTA1Y2UzODkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4ccfefa24886f753e8118bce4de3fc12b708f0645201b0a3f0f69c787f0d346a
45000,LES BERGES D'HOULIPPE 2#e1ca6369d1b4,e1ca6369d1b4,B1,Orléans,LES BERGES D'HOULIPPE 2,False,2024T4,Nexity,1.8754362,47.8980769,350000,3,,1 RUE DES CARMES,T2|T3|T4,
