zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
34800,28 rue des Calquieres#ede0e6a36df5,ede0e6a36df5,B1,Clermont-l'Hérault,28 rue des Calquières,False,2025T4,MCI Invest,3.4308865,43.6262748,99000,179000,12,,"28 Rue des Calquières, 34800 Clermont-l'Hérault, France",T1|T2|T3,
34280,Belambra - La grande Motte - Presqu'ile du Ponant#c7e4e5e3245c,c7e4e5e3245c,A,La Grande-Motte,Belambra - La grande Motte - Presqu’île du Ponant,False,,Attentif LMNP,4.0986641,43.5627514,104493,107018,3,Tourism,Rue Saint-Louis,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlmZTY0MGNkNzVkYTUyNGRkZWE3NDJiNzU3YjNmMDY4OThiM2ZiOTIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8f82d2f9fdd3a16b6f89c2c4bb02e7d270f79e97becbe7efa9e60c320d558538
34170,589 POMPIGNANE#9748445ad970,9748445ad970,A,Castelnau-le-Lez,589 POMPIGNANE,False,2025T2,Les Nouveaux Constructeurs,3.8993242,43.6242091,224800,347000,12,,589 ROUTE DE LA POMPIGNANE,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQ1MjMxZTg5MzAwNThkMjY0Y2UwMDY1Njc0MjcyYWM1OGRkZjJiNzkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=39255f12c2a3cffdcccbe9614c318d43667fe108b38ae452ab66177d63218725
34000,Appartement T2 - 27 m2 - Montpellier#6f8b104c7394,6f8b104c7394,A,Montpellier,Appartement T2 - 27 m2 - Montpellier,True,2024T2,Masteos,3.8709525,43.6079964,134640,134640,1,,Rue du Général Maureilhan,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU0OTlmYmU2YTFjZjgyMDg4MGVmOTdjYmFmYzFhOWUwODFmMmZkMDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c7c74b3b715aabf19fce82e77911e438e06f9b78aff7dc3d173e2a88bf70fd6f
34080,Residence etudiante  UXCO Resid'Oc - Montpellier#31bc76c1f8c7,31bc76c1f8c7,A,Montpellier,Résidence étudiante  UXCO Résid'Oc - Montpellier,False,2023T1,WY,3.827284,43.615647,164150,164150,1,,57 Rue Favre de Saint Castor,Studio|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjkyYzFhYWY1MTVkMjgyY2U0NWY0ZmExOTVmYjI1MDUxIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=1001aecb3a77a77ed307a1950a4b912e5dd3f06b7025b0577acf614110c61774
34280,Goelia - Carnon - Aguylene#87b60113aea8,87b60113aea8,A,La Grande-Motte,Goélia - Carnon - Aguylène,False,,Attentif LMNP,3.9711677,43.5435482,97271,97271,1,Tourism,Rue de la Gardiole,T1,
34070,Appartement T4 - 79 m2 - Montpellier#e7010b5a6835,e7010b5a6835,A,Montpellier,Appartement T4 - 79 m2 - Montpellier,True,2024T2,Masteos,3.870125,43.5927339,226100,226100,1,,Allée de la Vanoise,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI5NmM2Y2IwN2ZiZmQ5ZTc3NmQ5YTNjYzZjMGFjMzNkOGMxMTBlNjUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=557b9e3e9e6361cf52306c24d6edea126e60c5172f34a3992ccfdfc9b8c5fd07
34920,CARRE D'ASTRES#d94c92ed0fe1,d94c92ed0fe1,A,Le Crès,CARRE D'ASTRES,False,2027T3,Helenis,3.9324629,43.6497,231000,680000,43,,2 AVENUE DU MISTRAL,T2|T3|T4,
34130,LE JARDIN DE CASTILLE#6a3ee616c63d,6a3ee616c63d,A,Mauguio,LE JARDIN DE CASTILLE,False,2026T4,Vinci Immobilier,4.0085155,43.6130629,176762,286072,68,Senior,485 Boulevard de la Liberté,T1|T2|T3,
34590,DOMAINE OPALE 1#e6b950cd0a89,e6b950cd0a89,B1,Marsillargues,DOMAINE OPALE 1,False,2025T2,Nexity,4.1616143,43.6291121,199000,199000,1,,. .,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjBiNmFiZDVkMTI2MzhmMzExNDdjNDNjY2ZmZjNiMzM0MDQ4YmM0ZDIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=91dc05c4d5db742e70bd50dc9f2a7373c0592947d530866c7d9b74d74dbc9bbc
