zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
07200,LE MAS DES OLIVIERS#8260de4c9919,8260de4c9919,C,Aubenas,LE MAS DES OLIVIERS,False,2025T3,Domitys Invest,4.3984925,44.6163612,181000,5,Senior,Chemin des Chaussades,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjEwMDYyMTllMmFlYzM2OTQ2MTJhOTI3NjhhOTA1NWFkZWIzMGQyODciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0a4e6602255433cde4b5a6eed8a5cff48fef0a0a08e76d491396c0e4f8b16d35
07150,Les Hauts de Salavas#ad921e76c3a1,ad921e76c3a1,C,Salavas,Les Hauts de Salavas,True,2004T2,Consultim,4.3762836,44.384669,80030.39,1,,Route de Barjac,T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNiMWQxMTYyMGI5MjRhZTg3OTJhYWRhZDc4NTIzMDZkZGQzMjc0YzciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5b68f5e06736db21b1cc4348d6565e4de2beb6c0f7d0285ebfafc07357040fb3
07200,LE MAS DES OLIVIERS 3#f42f1f09e702,f42f1f09e702,C,Aubenas,LE MAS DES OLIVIERS 3,False,2025T3,Nexity,4.398447,44.616382,172250,9,Senior,11 CHE DES CHAUSSADES,T1|T2|T3,
07500,RESIDENCE DIANE BY HEURUS#4c7b272496d7,4c7b272496d7,B1,Guilherand-Granges,RESIDENCE DIANE BY HEURUS,False,2024T4,Réalités Immobilier,4.868006,44.9246178,185263.33,18,,AVENUE SADI CARNOT,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVhZmNmMjFlYzI1ZGY3ZWYyYWJlZjcwNzVhNzk3MTlkMTc0Y2Y3NjciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3114aea3d437e75b82859d82dbde7c65a746a1642b8cd16594ec0339826576b6
07120,Le Rouret#e688e59246d0,e688e59246d0,C,Grospierres,Le Rouret,True,2005T4,Pierre & Sens,4.2765547,44.3808882,53872,6,Tourism,Village Le Rouret en Ardèche - Le Domaine du Rouret,T2|T3|T3 Duplex|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImY2NzMwNDkwYWRhODBhMjJlNGRmYzJhY2IwY2U5ZDZlYWYwMWQxOWMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=eb69f1d09fb13ee757e4627facb5b547bd265dc00c143572e8ade176623b6310
07200,LE MAS DES OLIVIERS 6#ddcec5d8f4d8,ddcec5d8f4d8,C,Aubenas,LE MAS DES OLIVIERS 6,False,2025T3,Nexity,4.400735,44.618507,178166.66,2,Senior,11 CHE DES CHAUSSADES,T1|T2,
07150,Les Sources de Manon - Pre Vallon#926020ab7df2,926020ab7df2,C,Vallon-Pont-d'Arc,Les Sources de Manon - Pré Vallon,True,2007T3,Consultim,4.3991415,44.4111298,72734.47,1,Tourism,Mas de Boulle,T2 Duplex + cabine|T3 Duplex|extérieur Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjJjMzNlN2E4NWUyOWVmNjgxNWFjNmY1NWMzYTU1NzMyYjczNTlkMDkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8306eb6b7cd2f33dbe77acc40406d463ec027c84d8769516cfccce821c174d3e
07200,LE MAS DES OLIVIERS 7#6b18f27f8e2a,6b18f27f8e2a,C,Aubenas,LE MAS DES OLIVIERS 7,False,2025T3,Nexity,4.400735,44.618507,172999.99,2,Senior,11 CHE DES CHAUSSADES,T2,
07120,Village Le Rouret (Les Hibiscus)#7b16a5774c9d,7b16a5774c9d,C,Grospierres,Village Le Rouret (Les Hibiscus),True,2009T3,Consultim,4.2750041,44.3802624,84955.68,1,Tourism,Le Domaine du Rouret,Maison T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNlYWNiZGNmMTQ4YWJlMTIwOGQ5ZDQ2NDNjYjViNDhlZTM5YWRjMGYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5d71dd51d89bdfc86126b9b43b877be0848745592e534290199414762e315f9b
07200,LE MAS DES OLIVIERS 1#22ed2cc64ef3,22ed2cc64ef3,C,Aubenas,LE MAS DES OLIVIERS 1,False,2025T3,Nexity,4.398447,44.616382,170250,6,Senior,11 CHE DES CHAUSSADES,T1|T2|T3,
