zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
38000,MAISON GAVIN#bf2e4e48852d,bf2e4e48852d,B1,Grenoble,MAISON GAVIN,False,2026T4,Histoire & Patrimoine,5.7275854,45.1924908,456370,677930,10,,3 PASSAGE DU PALAIS DE JUSTICE,T1|T1 Bis|T3|T3 Duplex|T4|T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijg3YmVkZWQxNzQxMTRhZjJkNmM5MWZkN2UzMTc0ZTdkZTY1ZGI3YmUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=56511883263eadbedda472d4b921ce83ae23f5466094c4500ae5cdcbd246c963
38640,Maison Feredie#f3560984a11d,f3560984a11d,A,Claix,Maison Férédie,False,2026T4,Edifim,5.6696628,45.123211,48597,721836,8,,1 rue de Furonnières,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQ2N2Q0MGZkMThkNjY0MjEzOGMwZGQ2ZGJjNzc1NjJlY2RjNGRmMTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b2191f2d0b5f31251e03f50b7c07de83782314ea662925f83ba54f45130f76fa
38090,LES LOGES D'AMBROISE#04b95f0c51b4,04b95f0c51b4,B1,Villefontaine,LES LOGES D'AMBROISE,False,2025T4,Valority Partners,5.1600522,45.6103397,209500,253000,8,,"11, impasse Ambroise Croizat",T1|T2|T3,
38000,APPARTEMENT - 66m2 - GRENOBLE#80bae0486570,80bae0486570,B1,Grenoble,APPARTEMENT - 66m² - GRENOBLE,False,,Smart Investissement,5.7214012,45.1854073,246076.9,246076.9,1,,5 rue Condorcet,T3 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlkOTJmMTY1Mzg2NGZlNjMxOTM5YzQyNTQ3NjE4MzQ1ZDc0MmY5MjciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b149df3cc88ae15d9f95cd7d9a1f2e3ddbbe010b1999cae1298e4c594cb822b1
38200,Appartement Studio - 47 m2 - Vienne#03f88a7c58c8,03f88a7c58c8,B1,Vienne,Appartement Studio - 47 m2 - Vienne,True,2024T2,Masteos,4.874363,45.526455,163500,163500,1,,Rue des Clercs,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijk3ODI2YWM2M2NhMGMwNjJjNzJjNDM4M2NkZWY3ZGFhNjk4NjJjNTMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b6462d0020958ca8170590aa84761cec347e14429a4db0f6e46a6e59d5ec5e1e
38320,Octave#c3e5fa013be0,c3e5fa013be0,B1,Eybens,Octave,False,2025T4,Gilles Trignat Résidences,5.7466064,45.1573568,175000,541000,20,,Avenue Jean Jaures,T1|T2|T3|T4,
38200,JARDINS DES SENS#d1a39ad83542,d1a39ad83542,C,Serpaize,JARDINS DES SENS,False,2026T2,Urbat,4.9168491,45.5588394,166500,297500,19,,5 route du cimetière 38200 Serpaize,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFkYWMzZGU1ZjNhZmFmOTRlMTU2MTQ4N2IwZjU4ZDExNTAyYTcyOGYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=05deeda17c015cad953790b1ba663ab5c48d3ab7eec5ad28f147692d74f5dc1a
38410,La Berangere#58bbb8a81c42,58bbb8a81c42,C,Chamrousse,La Bérangère,True,1986T1,CELAVi pierre,5.8784841,45.1133872,102138.88,102138.88,1,Tourism,733 Rte de la Croisette,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNkMTZhODZjMTJjNDY5NTcxNzlhZDJmNzBmZTA0NTllMzZlMjgyZjkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=715581841fe39252222a76a91b5532149740db7058e8de58c9ba8cd4aeb2278e
38150,Le Domaine des Merisiers#e6691d18343c,e6691d18343c,B2,Roussillon,Le Domaine des Merisiers,False,2026T4,Cogedim,4.8089723,45.3794122,220000,257000,9,,CHEMIN DES RÉTISSES,Maison T4|Maison T5|T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRmOTFhNzAxZTc0ZDMzNDBjOTEyYjI0OGZiYzcyYTcwMjlkOWNkZjUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=64691fdad37dd7790b4e3021acf609247be31ebe1453e6fce7c332fbf3af8971
38100,LE GAIA#1c651e5562d6,1c651e5562d6,B1,Grenoble,LE GAIA,True,2023T3,Groupe Confiance,5.739894,45.1748752,273386,325000,1,,17 chemin du Chapitre,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQ5NGU4ZmI0NDE4MmQ1NWM2OTNjNzU5OTk2OTI3ZjViMWI4MDZiMWMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8dc6d7330c2f13f2fbda171416dfb15851c0ce58259e5c6168d92ce5d7c42d4d
