zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
56700,RIVAGE 1#782577655dae,782577655dae,B1,Hennebont,RIVAGE 1,False,2025T4,Nexity,-3.2748656,47.8015583,226649.17,4,,11 RUE DU BOURGNEUF,T3|T4,
56000,Alpha#fa4f5fabf159,fa4f5fabf159,B1,Vannes,Alpha,False,,iSelection,-2.745162,47.6424824,100574,2,,Rue Jean Perrin,T1,
56000,NYMPHEA - Appartement 3#1e9ce0622fea,1e9ce0622fea,B1,Vannes,NYMPHEA - Appartement 3,False,2025T2,Nexity,-2.7661411,47.6698096,244742.42,1,,21 RUE HENRI MATISSE,T2|T3,
56100,Fregate#ab54b71f7a72,ab54b71f7a72,B1,Lorient,Frégate,True,2024T2,Marignan,-3.3701879,47.7535723,329900,1,,boulevard Cosmao Dumanoir,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdjNWJhNjQ4OWI5MmVkNWM0ZTUzMWJmMDM4MzZiY2QzOTBkNzQzODMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6276b52d2dcce3993857a608329a4991dbca1084c54472965e59b91f9c12b9d9
56400,LE CLOS TY GUEN#3545d893a51b,3545d893a51b,B1,Auray,LE CLOS TY GUEN,False,2025T4,Les Nouveaux Constructeurs,-3.0005378,47.6730966,273069,10,,71 AVENUE DU GÉNÉRAL DE GAULLE,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjM3ODA1YWRhYWYxNmVlMWNiYjM3ODFhZjIxOGRjYjJjMWU1ZmY5Y2YiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8b6e9c735cd11424a9557e19b0e347aa1abd7a807493e568b57c7171936fee1e
56400,RIVIERA - APPARTEMENT 15#061a1f87f10b,061a1f87f10b,B1,Pluneret,RIVIERA - APPARTEMENT 15,False,2026T1,Nexity,-2.9641049,47.6664842,341700,5,,RUE DE KERSALÉ,T4|T5,
56530,GESTEL#ffd5b1c7342a,ffd5b1c7342a,B2,Gestel,GESTEL,False,2025T4,Cap West Groupe,-3.446635,47.80266,161900,10,,Avenue des Ecureuils ,Suite T2|Suite T2 PMR|Suite T3|Suite T3 PMR,
56950,Lann Ar Mor#4952c018b839,4952c018b839,B1,Crach,Lann Ar Mor,False,2025T4,Crédit Agricole Immobilier,-3.0012436,47.6196673,199000,34,,1 rue du Tourbillon,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijg5MzM0ZTU1MThmYTI3ZDQ5MTJkMjE3YWZlOTdlYzkzNTgwY2Q2MmQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ddfe954ec992a247a788731e9bac5f16687f82207fd2384d402e0f98ee32cb32
56000,Belvedere MAISON STANDING 27#3d5e70d9efa4,3d5e70d9efa4,B1,Vannes,Belvédère MAISON STANDING 27,False,2026T1,Nexity,-2.7663065,47.6610161,585000,2,,RUE CONSTANT REYNIER,T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNkZTI5YmIzMGZkN2Y2ZjlmN2QxYTQ0OTVlYzU0YmMzMWUxOWMxMjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=92b492a4ee41b6b58837bda36b2214e4cb49ddc32d6f4c3702baae955097b94a
56520,Odyssee 2#268a53a725b2,268a53a725b2,B1,Guidel,Odyssée 2,False,2026T2,Nexity,-3.487062,47.795017,230730,11,,RUE AMIRAL FEBVRIER DES P,T2|T3|T4,
56700,RIVAGE 4#cceab3968224,cceab3968224,B1,Hennebont,RIVAGE 4,False,2025T4,Nexity,-3.2748656,47.8015583,186207.5,1,,11 RUE DU BOURGNEUF,T2,
56400,RIVIERA - APPARTEMENT 18#fc00b06ea944,fc00b06ea944,B1,Pluneret,RIVIERA - APPARTEMENT 18,False,2026T1,Nexity,-2.9641049,47.6664842,453900,1,,RUE DE KERSALÉ,T5,
56550,Les Timoniers - Batiment A#d71f93f8c1e4,d71f93f8c1e4,B1,Belz,Les Timoniers - Bâtiment A,False,2025T1,Kermarrec Promotion,-3.1790543,47.6652575,230000,3,,Clos Pasco,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM0MzliNTc0ZjQ1MTUyMTFiMmQ0OTExOTJkYjQ5MjY5ZDI4NjkwYWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2962b6bcd20c02afd93ee9864c3f3ae1112af441893e80c4c40d609f31eda48f
56000,Belvedere MAISON STANDING 25#35cd0dc5acdb,35cd0dc5acdb,B1,Vannes,Belvédère MAISON STANDING 25,False,2025T1,Nexity,-2.7663065,47.6610161,565000,1,,RUE CONSTANT REYNIER,T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNkZTI5YmIzMGZkN2Y2ZjlmN2QxYTQ0OTVlYzU0YmMzMWUxOWMxMjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=92b492a4ee41b6b58837bda36b2214e4cb49ddc32d6f4c3702baae955097b94a
