zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
74100,Appartement Studio - 34 m2 - Annemasse#26f4d5088f94,26f4d5088f94,A,Annemasse,Appartement Studio - 34 m2 - Annemasse,True,2024T2,Masteos,6.2387387,46.1872571,156020,1,,Rue Jules Massenet,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdiMDFjNTI5ZDEyMjY0NTFkMmYyYzQ2OWZmNDE3NWE3ZWI0YThkMjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d38762fef3464f77b4c1f8c9ff71e5a0a0e92b863529e821a43812129d44a40f
74500,ODYSSEE 6#bae49c93cf32,bae49c93cf32,A,Évian-les-Bains,ODYSSÉE 6,True,2023T4,Edouard Denis,6.593966,46.390073,585000,2,,43 RTE DE LA CORNICHE,T1|T2|T3|T4,
74100,Appartement Studio - 20 m2 - Ambilly#f3d3434beaba,f3d3434beaba,A,Ambilly,Appartement Studio - 20 m2 - Ambilly,True,2024T2,Masteos,6.2292057,46.200204,126000,1,,Rue Ravier,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQwMzcxNmQ5NTUxMmY0MDIzNDVlMTE4NjgwYzQ1ZjFmYmY1YmE2NDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=88618646b9d6ce0610162582ffcdd6778fbc2ff30505352a007c756acf264ca8
74150,TIE BREAK#49edede71f4b,49edede71f4b,A,Rumilly,TIE BREAK,False,2026T3,Spirit,5.934725,45.855883,337000,13,,chavanne,T2|T3|T4,
74100,Appartement Studio - 33.7 m2 - Annemasse#951460b1f028,951460b1f028,A,Annemasse,Appartement Studio - 33.7 m2 - Annemasse,True,2024T2,Masteos,6.234158,46.193253,168760,1,,Place de L’Église Saint-André,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjliNmFlMzYxM2EwMTI3NjE2NjczZmJlODc3NmFhMjRlOWE2ZjBjOGYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b981576ab2b6b30eee6f6015e30a0f966e1ff28a0466067a56022d159eeff202
74120,Evasion#d816c9626b8c,d816c9626b8c,A,Praz-sur-Arly,Evasion,False,2026T4,Oxalys Immo,6.5804651,45.8397715,172000,29,,736 Route de Megève,T1|T2|T2 + cabine|T3|T3 + cabine|T4|T4 + cabine|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNhMjliZGJmNWUxZDNlMjYxNzFhZDI2Mzg5MTFkM2NlYTI3MjJhMTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=48dba0e0d57a75a71ef21362735d555ce5e6be41baf1afe2c190e98d49dbeb22
74100,LE HUB#68f41a2acadc,68f41a2acadc,A,Annemasse,LE HUB,False,2025T1,Constructa,6.2364763,46.1978273,406000,7,,1 rue du môle,T1|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjliNzAwNjQ1YTIxMDE2MWQ5ZjA0YjcwNzQ4MjFiOTI3NGU3Yjk1OTMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d15f63d155832fd99bddb00d1afe5215bd6a1858663d4b0046ee4325b773020d
74100,Eirini#2121c3760b4b,2121c3760b4b,A,Annemasse,Eirini,True,2024T1,Crédit Agricole Immobilier,6.2281502,46.1902176,425000,1,,24 rue de la Paix,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFmNDRmYTgyNDkzMzFmNTI3ZmY1MjYxYTFkNmNhNjE0MzRiYWFhZDMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=cc0799af788abfb1dc7dd81090fa57750fbee63ac7bc48d44eec4f70963f8161
74330,Le Verger#9bea3847c3c5,9bea3847c3c5,B1,Choisy,Le Verger,False,2025T3,Sogeprom,6.0580039,45.9928123,256500,4,,Route de la Mairie,T2|T3|T4,
74140,MAISON BIANCA#3214299f3f37,3214299f3f37,A,Sciez,MAISON BIANCA,False,2026T4,Vinci Immobilier,6.365807,46.334931,193962,40,Senior,Route d’Excenevex,T1|T2|T3,
