zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
30420,Residence Margarot#703c7e3e630d,703c7e3e630d,B1,Calvisson,Résidence Margarot,False,2026T1,Concilio Immobilier,4.1930201,43.7855144,250650,275435,6,,1 rue de l'Herboux Maison Margarot,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjI3ZjBiZWQ4ZjljZTU0M2EyMWJkMDRhMjViMTZiZDg2ZWJmYjJkYzUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=7f0d893e66ff2a3462882002d77e51d81fda07c69cfe6fac06a2a0e458123d89
30220,Fleur de Sel#a5290421f4cf,a5290421f4cf,B1,Aigues-Mortes,Fleur de Sel,True,2018T2,Consultim,4.1826077,43.5731916,137730.87,137730.87,1,Tourism,278 CHEMIN DE TROUCHE,T2 Duplex|T3 Duplex|T3 PMR,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjcwY2ViZDQ2NTdjNjRjNmZlNDdiMzE3ZDU5MmNkZDczYTBlZGIzNTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8e39152cca427cfbf40211e216aeb949cacf367215ee79ec44ff993352c1cb33
30000,La Maison Saint Castor - NIMES#573ebf04e4e1,573ebf04e4e1,B1,Nîmes,La Maison Saint Castor - NIMES,False,2026T4,Kacius,4.360350955542,43.838532303947,268981,643655,7,,9 rue Saint Castor,T1 Bis|T2|T3|T4,
30133,TER NATURA 3#04a9aa2bdd21,04a9aa2bdd21,B1,Les Angles,TER NATURA 3,False,2025T2,Edouard Denis,4.7550846,43.963024,222000,245000,6,,1240 BLD DU GRAND TERME,T2|T3|T4,
30000,Les moulins de l'Agau - Nimes#79ee45babf15,79ee45babf15,B1,Nîmes,Les moulins de l'Agau - Nîmes,False,2026T3,Concilio Immobilier,4.3577983,43.839588,249000,459000,5,,1 rue de l'agau,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE2NWI2NjBhNmZiNTU4NTQ0YjNhYmY3OWFlYWJhNzRiNDA2ZDZlZGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=cbd9d28709aea05966238e2f9667b65482ec266d3149337b30e9f7c76239894e
30730,Orpea - Parignargues - Chateau Notre Dame#022b8f4758d3,022b8f4758d3,C,Parignargues,Orpéa - Parignargues - Chateau Notre Dame,False,,Attentif LMNP,4.2099868,43.8733836,135270,135270,1,EHPAD,Pl. du Château,T1,
30000,"NIMES : 1, Plan de l'Aspic#219dc7add664",219dc7add664,B1,Nîmes,"NÎMES : 1, Plan de l'Aspic",False,,iSelection,4.359619,43.836949,304500,304500,1,,"1, Plan de l'Aspic",T1|T2|T3,
30000,LE JARDIN D'ODETTE#a6c42b0ee171,a6c42b0ee171,B1,Nîmes,LE JARDIN D'ODETTE,False,2025T4,Vinci Immobilier,4.3449329,43.8314224,193133,256266,32,Senior,381 chemin de Pissevin,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdjNDU0YTljYmY4NWVmOWFlNmVhNWM5YjEwODZjZDg2MTNhNzhhNmMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0c448aca58f316f8a5c53ccc9740496a34ad53ddba7d31295bdee8d9365c830c
30700,Ucetia#590c3b5fade5,590c3b5fade5,B1,Uzès,Ucétia,False,2025T1,CIFP,4.4099505,44.0094847,205000,207000,2,,3 Rue Moïse Charas,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjIzMmI4NDIyNDcyZWY4M2MxZDIzMWIxYmI1M2QxZWUyNWMxZTcwMTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8b88be97dc9f416d5a33e59ab422b5e6c8e01f7c47831d34391f59d462883094
30000,TERRALYS#eba3b33860af,eba3b33860af,B1,Nîmes,TERRALYS,False,2026T4,Les Nouveaux Constructeurs,4.354027,43.8206452,170900,304400,8,,14 - 20 RUE EMILIEN RONZAS,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjhkYTM5OWYwY2JlNmM5MTAyZjVjODA0N2NkMGRhN2MwMzliNzI4YjIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8319b8695498ad12026111292ac23dff34c48744270ee41b6f55443860c98351
