zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
53970,COEUR SIMEON 1#022a84a9c5f3,022a84a9c5f3,B1,L'Huisserie,COEUR SIMÉON 1,False,2026T3,Nexity,-0.76972,48.022518,158700,6,,12 RUE DU BOIS,T2|T3,
53000,EMBLEMATIK#c1553881f9f8,c1553881f9f8,B1,Laval,EMBLEMATIK,False,2025T4,Général Foy Investissement - Nexity,-0.756061,48.07549,175000,1,,Rue des 3 Regiments,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQxOWVkYTZkZWNiNmIzYWEyNDE4ZDIyMDQ3MmM2ZmQwIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=13b7ce10ceb903476c2e798233304c31e11618d328e3f9f3b5b866554f552f00
53960,Villa du Chene d'Or BONCHAMP-LES-LAVAL - 53#f924fc9ab3b2,f924fc9ab3b2,B1,Bonchamp-lès-Laval,Villa du Chêne d'Or BONCHAMP-LES-LAVAL - 53,True,,Pierre Loyers Conseil,-0.7078709,48.0776364,163426.82,1,EHPAD,"50, rue Charles de Gaulles",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjgwMmJlOGM1OTgzZTViNTMwNGM0MDljYjc2OWQ2YTQ3ZWU5YjYwMGIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=914a1baeacec2661b861940f697ef2dc35cd8aae8db1f82b0375ad2de7063d26
53000,La Residence des Cordeliers#32740ba96fb5,32740ba96fb5,B1,Laval,La Résidence des Cordeliers,False,2025T4,Lelièvre Immobilier,-0.7791365,48.0707287,149500,30,,22 rue de Bretagne,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijc1OGM1ZGM4YmU1YTI4ZWFjMjYyMTk2NzRhMWFhZmU0N2E1N2M4MjkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=48d77993851b65211ba1c094d8cf0a569cf5996eda78b4e475b4b20f9f669452
53970,(RE)SOURCES 2#3afa73ae2ffb,3afa73ae2ffb,B1,L'Huisserie,(RE)SOURCES 2,False,2026T1,Edouard Denis,-0.7727987,48.0224194,174000,3,,2 RUE DES SOURCES,T2|T3,
53000,La Residence des Cordeliers#94be13b6bb9e,94be13b6bb9e,B1,Laval,La Résidence des Cordeliers,False,2025T4,Atréalis Promotion,-0.7791365,48.0707287,149500,30,,22 rue de Bretagne,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjZiOTcyM2VkNGVlNWY5MDNmNDNiY2Y0OWJjNmQ2OGRlZDMyNWQ0YTEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2767dbaf94b925031e3ab11a4bcd7e0c77d063cc4d9676f91056fdeffdec9974
53000,Parc Saint-Julien#b73b24c8438a,b73b24c8438a,B1,Laval,Parc Saint-Julien,False,,Lelièvre Immobilier,-0.7667312,48.0676897,149500,32,,Rue Sainte-Anne,T1 Bis|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQzNjI0M2M3YTZiNmI2ZjJlNWU0OTNiODhhZDEyMjkxZGQ2NmI5MDQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=631faa341ca59446902bd833d5f243c8294ba5bd0aa376452c96bb132cca5fa7
53000,Parc Saint-Julien#12af2714b698,12af2714b698,B1,Laval,Parc Saint-Julien,False,,Atréalis Promotion,-0.7667312,48.0676897,149500,32,,Rue Sainte-Anne,T1 Bis|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQzNjI0M2M3YTZiNmI2ZjJlNWU0OTNiODhhZDEyMjkxZGQ2NmI5MDQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=631faa341ca59446902bd833d5f243c8294ba5bd0aa376452c96bb132cca5fa7
53000,EMBLEMATIK 1#1f2643327c16,1f2643327c16,B1,Laval,EMBLEMATIK 1,False,2026T3,Nexity,-0.7729604,48.0706163,173000,9,,,T2|T3|T4,
53000,MERIDIENNE 1#2768251a59a7,2768251a59a7,B1,Laval,MERIDIENNE 1,False,2027T3,Edouard Denis,-0.7866299,48.0597801,166000,24,,50 AV . DE L'ATLANTIQUE,T2|T3,
