zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
33440,RESIDENCE VIA VIGNA#44572f298d60,44572f298d60,B1,Saint-Vincent-de-Paul,RESIDENCE VIA VIGNA,False,2025T4,Général Foy Investissement - Nexity,-0.467135446558,44.953384721347,189000,289000,2,, Avenue Gustave Eiffel,T2|T3,
33420,La Villa Presentine#edb7b603a47f,edb7b603a47f,C,Rauzan,La Villa Presentine,True,2015T4,Revenu Pierre,-0.125738,44.770984,109000,109000,1,,Zone Artisanale Daubert ,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImMxY2EyOWU2NzQwNTljMjAzODQ1ZDIxMGE5ZDlmNTg1ZjgwZDhiZGUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c6b84095666f347281eb19e6319a073caa825a58daf156efa9881334909af9b5
33800,Appartement T2 - 35 m2 - Bordeaux#f06dd2bf9b10,f06dd2bf9b10,A,Bordeaux,Appartement T2 - 35 m2 - Bordeaux,True,2024T2,Masteos,-0.5715423,44.8253239,192200,192200,1,,Rue Lajarte,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRlZWVmY2NmN2ZkODU2YjgyNTBjNmYxNDIzNTAyZWM4MTRkZjg0NGYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1753620e9b7090444e3b469fc208f7929b12dc423060f0d97b9646912d3bd020
33440,AMBARES-ET-LAGRAVE (BORDEAUX)#e4fa06944321,e4fa06944321,B1,Ambarès-et-Lagrave,AMBARES-ET-LAGRAVE (BORDEAUX),False,2025T4,Cap West Groupe,-0.4342414,44.8262486,129900,229900,55,,Avenue de l'Entre-deux-Mers ,Suite T1|Suite T1 PMR|Suite T2|Suite T2 PMR|Suite T3 PMR,
33000,Home#06c985d60f96,06c985d60f96,A,Bordeaux,Home,False,2026T2,Marignan,-0.5584445,44.8472061,214000,574000,37,,80 RUE HORTENSE33000 BORDEAUX,Studio|T1|T2|T3|T3 Duplex|T4|T4 Duplex|T5|T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI1Y2Q2NGU2NzkwNmZlOWFiMGMyNTQ1MmVjNzE3OTFlOTAyMzkyMjAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f4e068cf0cf5f114abe4665a64ef1f9666f60d441e42c3514fdfe89dcdd5a98f
33150,(STUDEA) Residence etudiante Nexity Studea Bordeaux Bastide#9cb36c01aecd,9cb36c01aecd,B1,Cenon,(STUDEA) Résidence étudiante Nexity Studéa Bordeaux Bastide,True,,iSelection,-0.5326486,44.8579911,82900,83500,2,,"4 Rue Pierre Curie, 33150 Cenon",T1,
33700,Les Chardons Bleus#c170e6096073,c170e6096073,A,Mérignac,Les Chardons Bleus,True,2014T4,Consultim,-0.6402959,44.8362236,141195.68,141195.68,1,EHPAD,37 avenue de Foncastel,Chambre simple,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijc5MDRmZWI3YzZhMWU1YTg0NDYzZjg1ZDQzODM5MTYwMWMxZDcxOTIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=84258894fa5db97650e2b64e17bf9d3640643ec746d6450274194df6b1653a2c
33400,Appartement T4 - 73 m2 - Talence#5b61d435b5a5,5b61d435b5a5,A,Talence,Appartement T4 - 73 m2 - Talence,True,2024T2,Masteos,-0.582319,44.811566,247178,247178,1,,Rue de Suzon,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjI1MzI3Y2NiYzUxM2MxOWJhMDU2ZTZmMTczNDFjNDc3OTNmMTJjNWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ac5c61ff5d97379ce4eda39d691301a7212a039f4b53d13192e528e33a123c4c
33320,BOIS SAUVAGE#83934c5be17a,83934c5be17a,B1,Le Taillan-Médoc,BOIS SAUVAGE,False,2026T2,LP Promotion,-0.6839883,44.9034501,319900,334900,17,,52 Chemin du Chai,T4 Duplex,
33290,BELLA VITA#a3ddb218df95,a3ddb218df95,B1,Blanquefort,BELLA VITA,False,2025T3,Sporting Promotion,-0.6250615,44.9112416,199000,469000,5,,48 Rue Georges Mandel,T2|T3|T4 Duplex|T5 Duplex|Villa T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImYwZDAwZjVjZTA4YjhmMTcyYjlhZDJjNDY4Y2Q0MTZkMDgxODQxMzEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1056b2707e08c440ffffb8e353e761c2d61f31228ffc6140348fa059a504e8e5
