zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
44200,Residence etudiante Nemea Montecristo#25c5af918dd0,25c5af918dd0,A,Nantes,Résidence étudiante Nemea Montécristo,True,,iSelection,-1.5570539,47.206126,86000,122300,6,,"8 Place François II, 44200 Nantes",T1|T1 Bis|T2,
44130,Residence Poesia#fa6303a5757c,fa6303a5757c,C,Blain,Résidence Poésia,False,2025T2,Cogedim,-1.768613,47.477341,182000,182000,1,,22-24 RUE DE REDON,T1 Bis|T2|T2/T3|T3|T3/T4|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjBiYmVmMmJjMTlkNTA4YzNkMTY4MTQzZWZiNzMyZjlkYzYyNDVhMGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1f504482c9ecf195ea600c0d35a4fee48724120beab64eca40c652b1c12ec017
44200,Artemisia II#b8ba1e63310b,b8ba1e63310b,A,Nantes,Artemisia II,True,2014T1,Consultim,-1.5673749,47.2051449,91823.53,94616.4,3,Student,4 Rue René Siegfried,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY3MmRhZGY5YjFhMmI0YTAxNmJmOWE3MzYzYTgwZTQ3MGVhNTIwYjYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=42b0a45e91749e48790fb08eac4b460cce08312f9f924268e7c7f2233c9054aa
44000,LA GRANDE MAISON#4974c448fd71,4974c448fd71,A,Nantes,LA GRANDE MAISON,False,2022T3,Espace Investissement,-1.5592741,47.2256043,720000,720000,1,,82 Rue Paul Bellamy,T4 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NmRlYzg0ZDk5MjcwIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=a4581317d005efb9cbccc7f29b4171c39f531914f680f0505c5c9a4ac929e86a
44000,Adagio Nantes Viarme#2c488758cde6,2c488758cde6,A,Nantes,Adagio Nantes Viarme,True,2009T4,Pierre & Sens,-1.5631451,47.223156,72520,95830,2,Business,42 rue Russeil,Studio|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVjZjk3MDdlOWMzYmU2YzcwZWViYmJlMDZjMGMwNWVjMWUwZDU4OTMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=16c51f0a506c566c80293b233bb8da7509eeeca2c62f7886fe939e30be98a0b7
44000,Studea Ile Beaulieu#00ebd1501f84,00ebd1501f84,A,Nantes,Studéa Ile Beaulieu,True,1999T2,Consultim,-1.5446509,47.2032313,81164.01,81164.01,1,Student,6-23-25 Rue du Bois Joli,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjEyOTY0MjVkZDE4OTkyZDNiOTQ5ZjZkZTVjMmY0ZGQ3ZGRkNjhkZWMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4a32964dc9a63252c0262cd8f102e377956cf64f2adfca174391889686f15fb9
44600,Appart'City Saint-Nazaire Ocean ***#f6ae56b37ca9,f6ae56b37ca9,B1,Saint-Nazaire,Appart'City Saint-Nazaire Ocean ***,True,2013T4,Revenu Pierre,-2.2615782,47.2562682,61200,61200,1,Business,4 Rue Jeanne Chauvin ,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijk2YmYzNjZlMTEzZGMyOWY4YTRlMjM2OWUzYWYzY2FiMjk1YmU3ODkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=fed44d893d28fd57c77045b7aea9b7fa9dd10a6ccaa17d9211c9e16c309bd5ca
44470,Les Voiles Blanches#7c27d747fc6f,7c27d747fc6f,B1,Batz-sur-Mer,Les Voiles Blanches,True,1987T1,CELAVi pierre,-2.4857292,47.2805739,82391.04,82391.04,1,Tourism,37 Rue du Croisic,T3|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjliYzNjMDNmYTJlNWUyMzViZWMzOTg0YTU2MWU1MTdlYjM2MTc0M2YiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=32a3c59a019dd32c4314e9638f1d74af1710ad73d649541d16247a5c7d8fba5a
44740,Le Clos des Muriers#797f148c4bd1,797f148c4bd1,B1,Batz-sur-Mer,Le Clos des Muriers,True,2012T4,Consultim,-2.4839308,47.2787255,147327.18,147327.18,1,EHPAD,Rue des Etaux,Chambre|Chambre simple,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjViMDViNDc5MWEzNDAzYTU5NGI1MzMwMmE0NTdhNTc5NmZlOWJiNDAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ef5e7493ecaea6e17eb09c1e5f971e80722398a28467ffbe7029cfc415dc2b45
44380,RESIDENCE CREISKER - Marche secondaire#fcb7139aa26c,fcb7139aa26c,A,Pornichet,RESIDENCE CREISKER - Marché secondaire,True,2006T2,Fidexi,-2.3235176,47.2562847,184205.81,184205.81,1,,78 avenue Saint Sébastien,T0|T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY3OTU2MGIxNjVkYWRkMTUzYWYwOGQ1ZTZhMDJjZDMzZTMxNDE1NmQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6b5f800206677d57b8df8a94807e04c2a1ab6aecd05ad69762cc61a2d909d6c0
