zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
64000,CAMPUS LAVIE#1ded54289a7c,1ded54289a7c,B2,Pau,CAMPUS LAVIE,True,2022T3,Valority Partners,-0.3684742,43.3161394,51136.67,51136.67,1,,199 Avenue du Doyen Robert Poplawski,T1|T2,
64140,ANTARES#27cbe045714b,27cbe045714b,B2,Lons,ANTARES,False,2024T3,Urbat,-0.389735,43.340091,215000,280000,2,,18 allée Cassiopée,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImUyOGMwZGYzZGUzMDcyYzk2ODI4MTc0ZjJhZmU0Y2UzMjU0Yjk5OTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1bab6770e5b9abd8eaaf9b28986cb87beb329ab7ab1207a3eb12954fc84d040c
64100,RESIDENCE MAITIA#9757478375a1,9757478375a1,B1,Bayonne,RESIDENCE MAITIA,False,2026T1,Robert Alday,-1.462351,43.4814886,255000,658000,6,,83 Av. Duvergier de Hauranne,T1|T2|T3|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNiY2U3Njc3MzZlM2FhNGFiNGNjODFhN2ZlNTVlYWRlOGE4ZTM0YmUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f69a3f7c632822481ebdedc6476e3c8254eff611315d25930dfcae3ca20633c0
64200,APPARTEMENT - 78m2 - BIARRITZ#b0d3517a0189,b0d3517a0189,A,Biarritz,APPARTEMENT - 78m² - BIARRITZ,False,,Smart Investissement,-1.5452779,43.480701,513381.54,513381.54,1,,110 Avenue de Verdun,T2 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImZiODJhOTQ3M2Q2ZTM3YjhiYTExNzI4MTIzZDI0YWU2NzViYWMzNDIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=fd6526c6698b05d2f5864290c37da3f159fab46c8383d160472e20e2c0c7e8c1
64000,Appart City Confort Pau Centre#d7dbddb6289c,d7dbddb6289c,B2,Pau,Appart City Confort Pau Centre,True,2011T2,CELAVi pierre,-0.3699254,43.2957575,103577.6,192636.93,2,Business,9 Rue Maréchal Joffre,Studio|T1 Bis,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImY0OGQ3ZDVjYmRlYWRhNmFiZWQ5Y2IxY2NlYjdmOWU3YTY1ZDU1NzMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=87bf6bbac05106a51c011a6786ea0a3d249029f07aa2bcf96ea35b1565ab1366
64340,LES TERRASSES DE PIQUESSARY#129ec761965d,129ec761965d,B1,Boucau,LES TERRASSES DE PIQUESSARY,False,2024T4,Green City,-1.4876661,43.5282258,337900,337900,1,,19 rue Séverin Latappy,T2|T3,
64000,LE FLEURON#1b54ca751db3,1b54ca751db3,B2,Pau,LE FLEURON,False,2027T4,Réalités Immobilier,-0.3553706,43.3108489,147384.29,229938.09,43,,45 AV FREDERICO GARCIA LORCA,T1|T2|T3,
64200,APPARTEMENT - 33m2 - BIARRITZ#c3cce035d4c6,c3cce035d4c6,A,Biarritz,APPARTEMENT - 33m² - BIARRITZ,False,,Smart Investissement,-1.5452779,43.480701,248449.57,248449.57,1,,110 Avenue de Verdun,T1 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRkZjRhNTk1OWNhZmEwMmU1OTM0MmZmYzVmMTNjNWZjNTA5MmE5NDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=29758408cc9b08a4cefca7b569bea053fde8644ffe39e0fbdf244cfabe1058fa
64000,Le Fokus#efabb8a284a5,efabb8a284a5,B2,Pau,Le Fokus,True,2021T3,Consultim,-0.3677416,43.3196592,63690.24,63690.24,1,Student,1 Avenue du doyen Vizioz,Studio|T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjE5MzE1YTQ5YTJhMDk3ZDUwZThhZDQwNjVhYjUwMzExYWQxY2E5ZGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=54397a917a261215b93879861cccf5e1cb2a658d94c053314deb5c99f4b8a9e1
64200,APPARTEMENT - 78m2 - BIARRITZ#c6a15766a1c3,c6a15766a1c3,A,Biarritz,APPARTEMENT - 78m² - BIARRITZ,False,,Smart Investissement,-1.5452779,43.480701,520881.54,520881.54,1,,110 Avenue de Verdun,T2 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRkZjRhNTk1OWNhZmEwMmU1OTM0MmZmYzVmMTNjNWZjNTA5MmE5NDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=29758408cc9b08a4cefca7b569bea053fde8644ffe39e0fbdf244cfabe1058fa
