zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
93220,Le Gabi#c7f8709ee819,c7f8709ee819,A,Gagny,Le Gabi,True,2024T1,Sogeprom,2.5387032,48.8858992,275000,2,,"26, avenue Fournier",T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImUxOWMzYWM1MjEyMDcwNjRjMTVhZDJlZWYyYTZmN2Y2YjA5NGQ1N2MiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e6cf66b0953bec0f7ed89c34ddf621aa4300cb319c3db208ccb9e0f89826abc9
93360,Lauriers de Plaisance#3fb1457ad95c,3fb1457ad95c,A BIS,Neuilly-Plaisance,Lauriers de Plaisance,True,2012T4,Revenu Pierre,2.5140897,48.8598585,181500,1,EHPAD,104 Avenue du Marechal Foch ,Chambre|T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjAzZjFmOTlhMTY1ZTQ0YTcxYThjZWM2MDVkYjFhMzNlMjA2MmJhNDkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=85dfcd4fe07234d657fb86a26dd6f43bada741f03838de7152bbe412269597f4
93300,VILLA CAPUCINE#b68c82706603,b68c82706603,A BIS,Aubervilliers,VILLA CAPUCINE,False,2024T4,NACA IMMOBILIER,2.3946256,48.9197895,292894.38,15,,145 Rue Hélène Cochennec,T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NzEzNWIzMTY4MjI1IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=b57729049d9a7c7b8d42a2140b33c1088884dbb7696a3ab680daf086c92204b6
93230,L'INTIMISTE#a47c12893105,a47c12893105,A BIS,Romainville,L'INTIMISTE,False,2026T4,Catella,2.4347621,48.8797632,456000,6,,128 rue de la République,T3|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijg0MGViODJiZGYxN2Q3OTNmMzk0NGI1Y2UyYjg2NTBkMjRiNjE1YTIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a7e3adf23fd85fa92d5ce8ba6f25275c63aade2ecd03275e626cdc7315f6acff
93700,GREEN MELODY 23#a709947ffc7b,a709947ffc7b,A,Drancy,GREEN MELODY 23,False,2027T1,Nexity,2.451285,48.9195437,208000,18,,122 AV HENRI BARBUSSE,T2|T3|T4,
93220,VILLA ALICIA#38b4764cec8d,38b4764cec8d,A,Gagny,VILLA ALICIA,False,2026T2,E-mocom,2.5345947,48.8823887,160000,30,,"18,20,20 bis rue Aristide Briand",T1|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjgyOWFjODllNjUyNzkzYjY1MmRmM2U0NDc2MGFkODllMjA0ZDBlYzciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5c4601724363fada73d5b236035a22da5d4f520dae86c079b6149ee45e7f07a3
93300,EQUINOXE#48fbcadcb8b7,48fbcadcb8b7,A BIS,Aubervilliers,EQUINOXE,False,2026T1,LP Promotion,2.3665275,48.9173067,264900,6,,30-34 Rue Henri Murger,T1|T2|T3|T4,
93360,DOMAINE 14#c4029ab48539,c4029ab48539,A BIS,Neuilly-Plaisance,DOMAINE 14,False,2025T4,Spirit,2.500689,48.862687,205999.99,20,,14 rue de la Marne,|T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU2N2ZkYWY0ZmE2NmE1ZDA3YjhjZWE1ODM3NDQ4MTZmNDYyY2RhZDIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3d2bb1526047bfa612ad92d2b9345ca8e6bea3e904a685bcaa4b37d3fd7538f1
93100,VILLA 32#c78778037ace,c78778037ace,A BIS,Montreuil,VILLA 32,False,2025T4,Catella,2.4774428,48.8657443,253500,11,,32 rue Charles Delavacquerie,T2|T3|T4|T5,
93190,CONCERTO#3708b98ce51b,3708b98ce51b,A,Livry-Gargan,CONCERTO,False,2026T4,Green City,2.5463838,48.9236015,183900,23,,rue Denis Papin,T2|T3|T3 Bis|T4|T5,
93100,VILLA LES MERISIERS#ee98800cb6b2,ee98800cb6b2,A BIS,Montreuil,VILLA LES MERISIERS,False,2025T3,PRIMAVEFA,2.441548,48.866378,583000,2,,30 Rue des Caillots,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182Njc1ODY5YmM2M2NhIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=2e46bf15e538467bd3d6e482200d0a8236b6798c2c509e657912b6010c6992d5
93700,LES TERRASSES MARCEAU TR2 B1#ee39a1bc930a,ee39a1bc930a,A,Drancy,LES TERRASSES MARCEAU TR2 B1,False,2026T4,Vinci Immobilier,2.4363074,48.9296014,160000,45,,21-28 rue Eugène Pottier,T1|T2|T3|T4|T5,
93000,LES TERRASSES D'ALIONA#e16ab64d7634,e16ab64d7634,A,Bobigny,LES TERRASSES D'ALIONA,False,2026T1,Les Nouveaux Constructeurs,2.4689366,48.9097298,245903,20,,11 RUE DE VARSOVIE,T2|T3|T4|T5,
93400,FA'BRICK - TR Libre#469560bafe87,469560bafe87,A BIS,Saint-Ouen-sur-Seine,FA'BRICK - TR Libre,False,2026T4,Edelis,2.3330581,48.9159774,429033.33,14,,"6 à 8, rue du docteur Léonce Basset",T2|T3|T4|T5|Villa individuelle T3|Villa individuelle T4,
93240,LES JARDINS DU PARC#848c05a5c876,848c05a5c876,A,Stains,LES JARDINS DU PARC,False,2027T1,Les Nouveaux Constructeurs,2.386954,48.9450436,252057,8,,201 Boulevard Maxime Gorki,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQzNTUwMjgyOWNhOGY3NzMzOTgxZDU2YTcyOWU1N2IwZTM1MWUxNWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=56d6c24580e3050fafb4200578f388d171e9a4440bb8ca0d0d3a13a1e9887014
93160,VILLA PLAZA#428c716387b3,428c716387b3,A,Noisy-le-Grand,VILLA PLAZA,True,2024T2,E-mocom,2.5573106,48.8484669,270000,3,,6-8-10 AVENUE DU MARECHAL JOFFRE,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjA2ZTI0MGZlNzdlNTQ4MDZmZTEzNTgzY2MxZDk0OWI2YmYzNmQ3OTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=8195a9813956b80cb9dcada9b194936ccf4dca4b09fae0ca7c3c428406c1740b
93700,GREEN MELODY 22#4c0b76a15711,4c0b76a15711,A,Drancy,GREEN MELODY 22,False,2027T1,Nexity,2.451285,48.9195437,212000,14,,122 AV HENRI BARBUSSE,T2|T3|T4,
93130,LES TERRASSES GALLIENI 3#2b1ec18dbc49,2b1ec18dbc49,A,Noisy-le-Sec,LES TERRASSES GALLIENI 3,False,2026T3,Nexity,2.4672084,48.901922,364000,1,,AV GALLIÉNI,T1|T2|T3|T4|T5,
93450,ILE EN SEINE - PA9 - L'ESTUAIRE#58bfc29e69f5,58bfc29e69f5,A,L'Île-Saint-Denis,ILE EN SEINE - PA9 - L'ESTUAIRE,False,2025T4,Pichet (RP),2.3319199,48.9231573,268500,24,,10 QUAI DU CHATELIER,T1|T2|T3|T3 T1 PARKING|T4|T4 T1 PARKING|T5|T5 T1 PARKING,
93300,Le Condorcet - Logifac#3c4fe227ff89,3c4fe227ff89,A BIS,Aubervilliers,Le Condorcet - Logifac,False,,Plusimmo - Plusinvest,2.376004,48.906146,95352,1,,1 Rue des 21 Appeles,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NjA2YzY4MjkwOWEwIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=745f7a26ff058b88451063a84956aecbeb1cab40355fdaa999416c7912d97cc4
93330,Bleu Horizon#3b4fb8dbc30c,3b4fb8dbc30c,A,Neuilly-sur-Marne,Bleu Horizon,False,2025T1,Inovefa,2.5233506,48.8529542,354000,1,,19 rue Perche,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE5YWZjMzMwMzI4Zjg0YjdiY2FhYjQyZWE4ZTRlNDJlZTU1NTU5ZTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b89f557edc5cf7dae53d99294d26c02fdaa212bc98c3d9707843c50e4275d4e2
93400,Les Terrasses d'Alma (93)#060053278cc2,060053278cc2,A BIS,Saint-Ouen-sur-Seine,Les Terrasses d'Alma (93),False,2026T4,WEMO,2.3319929,48.9047777,295663.75,9,,3 rue Alfred Ottino,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImY2YWI3ZjhmNmI3MzlmNWYyZmNiNjVmOTg4Mjk2ZWY4ZDFlOWQyNTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b0130afcdac18e0eb199e900a55e455142ded0344f8f05d25a8a7afaca506c44
93150,BELLA STORIA#577a1c18c03a,577a1c18c03a,A,Le Blanc-Mesnil,BELLA STORIA,False,2024T4,Vinci Immobilier,2.4651512,48.9428135,319000,1,,133 avenue Henri Barbusse,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjJjNGIxN2YxYWI1ZTczYWMwNGM3NDQ2Y2I0YWI2ZDgxMTRlZTliN2QiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4d75e435dff08d42ce7f5122c3c78f9c447c299a22a8fcf60df950047dce2938
93150,LE DOMAINE CONSTANCE#3c3b17f1f103,3c3b17f1f103,A,Le Blanc-Mesnil,LE DOMAINE CONSTANCE,False,2025T1,Cogedim,2.4623042,48.9450198,308000,1,,AVENUE DE LA DIVISION LECLERC,Studio alcôve|T1|T2|T2 alcôve|T3|T3 alcôve|T4|T5,
93150,Appart City Confort Le Bourget Aeroport#332ec9078d46,332ec9078d46,A,Le Blanc-Mesnil,Appart City Confort Le Bourget Aéroport,True,2012T1,CELAVi pierre,2.4391777,48.9491252,96885.76,1,Business,158-164 Avenue du 8 mai 1945,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjYzNTlmZTZmNGY5ZDA4MjEwMThkZmJmOGFkZWQ3NmZkMWFhMDRhNGQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=18778d7149eb87cfddd1d4a27a1525f41377efe04c33ee181bc7b3856eb5e634
93150,LES TERRASSES D'AMELIA#06ddd1e47ea3,06ddd1e47ea3,A,Le Blanc-Mesnil,LES TERRASSES D'AMELIA,False,2025T2,Les Nouveaux Constructeurs,2.4673209,48.9258892,209945,2,,165 AVENUE PAUL VAILLANT COUTURIER,T1|T2|T3|T4|T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM1MTg5NmViYjE5ZTA3NWQ1OGI2MzEzOWZmNDEyOWZhOGZkYmMxMWUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=472fde1ef9e1123e01db2bcb28de9fa7ab65e20ebed576eef01383e56e8fd1fc
93300,54 REPUBLIQUE#e66ecb455a3e,e66ecb455a3e,A BIS,Aubervilliers,54 RÉPUBLIQUE,False,2026T2,Les Nouveaux Constructeurs,2.3854598,48.9101735,257684,42,,54 AVENUE DE LA RÉPUBLIQUE,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE2YjgzMDI3OTQ3MDU4ODJhNzRlZjE3Yjc5NjFhMTM1MThiMTJiZDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=91ebf64a1cc38fc44dfb47567a044e97840692acd8b278d5c2cf7725dc5fa1c6
93150,Villa Auber#2a5f81baecc3,2a5f81baecc3,A,Le Blanc-Mesnil,Villa Auber,False,2026T2,Kaufman & Broad,2.4679776,48.9418077,189000,18,,181-187 Avenue Pasteur et 43-45 rue Auber,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI0ZGMxYjNjMTYyYTMwMGQzMjU3MWFhOWUzYzQyNDdlMWRhNDkyZDEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a83b7dff3d1c54ced433d452ee32e9446c930d07d063dc275cc649c1dc4546ad
93000,Le Clos des Peupliers BOBIGNY - 93#2275df062783,2275df062783,A,Bobigny,Le Clos des Peupliers BOBIGNY - 93,True,,Pierre Loyers Conseil,2.4646388,48.906689,177631.58,1,EHPAD,Rue des peupliers,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImYzYmNmODhlOWQ0MjUxNGNhZDQ0MGEwYjExNDU0OWNjNzFhM2VkMjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=9fb5c2dc57421de0e977e17967f3da818c51d922820533fdb6405de1841370b0
93300,RESIDENCE LOREDEN - AUBERVILLIERS#f760d680e914,f760d680e914,A BIS,Aubervilliers,RESIDENCE LOREDEN - AUBERVILLIERS,False,2026T4,Pichet (Investissement),2.3786381,48.9190217,233500,21,,108 RUE HEURTAULT,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjZhMTY2N2RkMzU5MDFhYjg5OWI0MjJmMDA1N2UwNTMxOGExYjZmNjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=09b17877289a1cbcceb19588fdd8d28171768e9144bb5a96db46e92b36f825f9
93400,The Art'ist#a666b3a2d000,a666b3a2d000,A BIS,Saint-Ouen-sur-Seine,The Art'ist,True,2023T2,Crédit Agricole Immobilier,2.3360295,48.9068828,669000,1,,6 boulevard Biron / Rue Mariton,T5 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjUyNzk3MTA4ZTg5NWE3OWNiNTQ3NmM2Y2RhMWQ1ZTAyOThlYjkxMTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=71ccf290892d6364c5ba1afc1f0fd4a5b5c1ae22c0a04d3dfa0894bf142b4978
93190,Green Harmony#972357a64fe8,972357a64fe8,A,Livry-Gargan,Green Harmony,True,2024T2,Inovefa,2.5139,48.917247,374000,5,,13/15-17 avenue de la Convention,T4|T4 Duplex,
93450,ILE EN SEINE - PB6 - LES VALLONS#176856e82200,176856e82200,A,L'Île-Saint-Denis,ILE EN SEINE - PB6 - LES VALLONS,False,2025T4,Pichet (Investissement),2.3319199,48.9231573,228000,3,,10 QUAI DU CHATELIER,T1,
93440,Le Carre Lumiere#296c32f0aff4,296c32f0aff4,A,Dugny,Le Carré Lumière,True,2023T2,LogiH,2.4471963,48.9552115,250000,2,,1-3 rue du colonel Fabien,T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImUwM2UyZGE0YTMzZjhmMWQwMzU0MzQ1Nzc1NzE3NGI5YmVmODQ1YTQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6886bed249c8f78319c0a9e4aa224212bf48e62c0997f4c87a7938100384f1c8
93300,VILLA ORNELLA#6c41c7b1193c,6c41c7b1193c,A BIS,Aubervilliers,VILLA ORNELLA,False,2025T3,E-mocom,2.3854139,48.9138163,196054.17,12,,201 Rue André Karman et 23 rue achille domart,T1|T3|T4,
93150,LA RESIDENCE DES PETITS PONTS 1#5df9e7f2bf00,5df9e7f2bf00,A,Le Blanc-Mesnil,LA RÉSIDENCE DES PETITS PONTS 1,False,2025T2,Edouard Denis,2.467919,48.9260438,257595.83,5,,159 AV PAUL VAILLANT,T1|T2|T3|T4|T5,
93370,LES JARDINS DE LA CHATELLENIE#1bc717333e23,1bc717333e23,A,Montfermeil,LES JARDINS DE LA CHATELLENIE,False,2026T4,Les Nouveaux Constructeurs,2.5721083,48.8998232,197725,56,,31 Rue du Génèral Leclerc,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM5M2JmZGZjODlmOWM5M2IwYzgwOTQyM2ZlOWVhODY2NDEzYTgxMTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=dc7c0ce66011e69e6884311c6767173b1ae92257a121a2e0ac76783ef2233f79
93300,L'ECRIN DES NOYERS#b8c1d0402a1a,b8c1d0402a1a,A BIS,Aubervilliers,L'ECRIN DES NOYERS,False,2025T1,Les Nouveaux Constructeurs,2.3829062,48.9158711,281158,6,,14 rue des Noyers,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQ5YjYxNTczZmViZjJlOTlhOTA4ZGQ0ZmY3NTRlZDZhMTEwOTQ4MDEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e42b44056cf0aea51267d54e8352b4560f86d5da5900c023ce77f18eecacc25e
