zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
06270,LES TERRASSES DU PARC 18#9b8eaba4c650,9b8eaba4c650,A,Villeneuve-Loubet,LES TERRASSES DU PARC 18,False,2025T4,Catella,7.1288327,43.6283937,247700,247700,1,,1027 avenue du Docteur Julien Lefebvre,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRhNTU4OWFmODQ0NmYxMGYwN2MyNTE1N2Y1MTEwY2Y4Zjk5OGJkMjgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2a1c52ce96067a09f069272190115e1da34d49b37dc34299035c0a7aa75e8814
06220,Golfe Juan-Vallauris-L'Escale - RC#2793e04d8bc0,2793e04d8bc0,A,Vallauris,Golfe Juan-Vallauris-L'Escale - RC,False,,iSelection,7.079386,43.575608,294000,436000,4,,1990 Chemin Notre Dame,T2|T3,
06730,L'OLIVERAIE#2e4b4b8394ed,2e4b4b8394ed,A,Saint-André-de-la-Roche,L'OLIVERAIE,False,2025T3,Catella,7.2876077,43.7397674,306000,555000,5,,2-88 chemin de Lombardie,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY0ZjY3YWRmNGZmMzRmMzViNTI2ZDM4M2YyODU4YWE3MWRmZTRjMjUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=50bfd65fbcb1fbfc8f01210c5e5a7b99ebff2858d5842eadf8279673b37a888d
06300,Residence etudiante Odalys Campus Angely#775ff46e2aa6,775ff46e2aa6,A,Nice,Résidence étudiante Odalys Campus Angely,True,,iSelection,7.2894398,43.7077096,102000,102600,2,,"13 Rue Saint-Jean d'Angely, 06300 Nice",T1,
06000,LES HAUTS DE RIMIEZ#1fb267ff0e35,1fb267ff0e35,A,Nice,LES HAUTS DE RIMIEZ,False,2025T3,Les Nouveaux Constructeurs,7.2774481,43.7400156,356300,709000,9,,"18, camin René Pietruschi",Studio|T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijc5YWI4NjFlMzZiNGY2Zjg3NTI3NDFjYTE0ZTQ1YjE3ODg3N2FiMTEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=eb4a75f97d428d458e16bc464f13c65564a895b05f0107d3f14c6517312adf34
06220,Appartement T3 - 48 m2 - Vallauris#cc23e3449bd9,cc23e3449bd9,A,Vallauris,Appartement T3 - 48 m2 - Vallauris,True,2024T2,Masteos,7.073986,43.567191,261987.2,261987.2,1,,Avenue de la Gare,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFiY2M3YzNhZmNiNDY0ZmU4OWRlY2E4YjEwOTY2MDM5OGYyZWM2OTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c611e5055462432b5892938e223c883de534502da20cacd180b81b6e94c4db03
06000,Student Factory Nice Gare du Sud#212ac6ec39f1,212ac6ec39f1,A,Nice,Student Factory Nice Gare du Sud,True,2018T4,Consultim,7.2601848,43.7086935,126015.28,126015.28,1,Student,2 allée philippe Seguin,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjE0ZjMyNTA2NDAzMzJkMjllNTY0MDBlOGQwNDE0NWJiNjlkOGJiNmEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ed57f71ea93abdd3a801696a624e19bd1d40f276222cb568792ab79a38b9a386
06600,Dora Mare#93057599fcd1,93057599fcd1,A,Antibes,Dora Mare,False,2026T2,Sogeprom,7.1170494,43.6041778,348000,857000,8,,185 Chemin des Moyennes Bréguières,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVmNTc0N2UzNTczOTk2YzY0MDE1YzBjMzZlOGUwZmRjY2RjNDM5N2YiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c8d3a80554c919cb1dc5494a48457edd765beeffe9a2f6cbf0d50d569758c632
06560,Studea Sophia Antipolis#f7388692ff37,f7388692ff37,A BIS,Valbonne,Studéa Sophia Antipolis,True,2012T3,Consultim,7.0477288,43.6276851,89717.76,89717.76,1,Student,2881 route des Crêtes,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjM1NDc4NDkyNzQ0NWMxMGQ2Y2ZiZTZmYTkzYTg4YzRlMDhjNDg5NWEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b3ff295f7c3e82b7067f95217128ea8c7ca0518431e336f44e27da0098c80c09
06110,LADY DAYANA#3c211c0dc234,3c211c0dc234,A,Le Cannet,LADY DAYANA,False,2026T3,Catella,7.0041525,43.5740895,265000,970000,22,,11 rue d'Ormesson,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQzMTI3YWI0ZGQ5MjA5ZDk5YmY2YTE0OGNkODkxMDNlYjQwYjk3M2EiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=034ffafab0b521a753e1ef809c0860b06ae04893010ec72ea25463df5eb1f067
06700,COEUR AURIELA#8bbec80aea6d,8bbec80aea6d,A,Saint-Laurent-du-Var,COEUR AURIELA,False,2026T2,Vinci Immobilier,7.19014,43.6706518,175000,530000,12,,Square Benes,Maison T4|Maison T5|Parking double|Parking handicapé|Parking simple|T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQxNmQ1NjBkZGJhMjNlNThhNzgzNDc4Yzc3ZWQ3NTcyYzk0NjI3MTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4818f5c0b5277d462be2fc280c74c31bd0bad3919e0ce682e7e002dbd2d4891f
06110,Residence La Villa des Saules - Domusvi#ca14e6aac8cf,ca14e6aac8cf,A,Le Cannet,Résidence La Villa des Saules - Domusvi,False,2012T1,Plusimmo - Plusinvest,6.9656678,43.5632961,219680,219680,1,EHPAD,24 Boulevard Jean Moulin,Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NjhjZmU3ZTI4NzgwIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=5b832e2d673a0f000eaec1f473b23050791dffc6be2d530437063748bd1db191
06330,LE VERGER#4a2b8fda12de,4a2b8fda12de,A BIS,Roquefort-les-Pins,LE VERGER,False,2026T2,Les Nouveaux Constructeurs,7.054818,43.6635984,312800,457600,9,,Route Départementale 2085,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImMzM2QxODM1NzQ5YzViZmQ0MzU3NTA1YTNjMWRjZGJlMWY0NGYzY2MiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3a5dab4e9bce0f25a55ff1dee3faa66458144668acdab3952a1624df2b0cf1a8
