zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
40510,Belambra Seignosse#eccf6d6ed0dd,eccf6d6ed0dd,A,Seignosse,Belambra Seignosse,False,,Plusimmo - Plusinvest,-1.433486,43.7017,64368,64368,1,Tourism,Avenue Chambrelent,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NWQ4OTg1MTdmNTZmIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=8b0f21070b34ff6ed25e05d1c23b2ee6af3b4377732c3d418eb15194450ab807
40230,ARBORESCENCE#d6dc9e4af848,d6dc9e4af848,B1,Saint-Vincent-de-Tyrosse,ARBORESCENCE,False,2026T1,Seixo,-1.295518,43.6633631,185000,265000,18,," 530 route de bordeaux - 530, route de bordeaux",T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImMxYzlmZTMxMDZhODY3NWQwOWFiZjFjYTQ2NjBmOWFmODdiMjYxMWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=aa498cfeb14f26a3b8752563fcd74c2688ba88b1d0cc12640b648fbe1002da1e
40140,SOUTH TOWN - SOUTH TOWN - TR LIBRE#11e99cebd493,11e99cebd493,B1,Soustons,SOUTH TOWN - SOUTH TOWN - TR LIBRE,False,2026T3,Edelis,-1.3225326,43.7510656,227000,410000,21,,Avenue du Général De Gaulle,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI3ZTU3Y2E4NDAwM2FjYmJiMmE4MWQzM2U4NWJmMTEyZmVkNjg5NWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=118a97373360ac95d773a62f88ae559545b361c43044057744cc05caa8959837
40100,LINK 8#01baea90e15e,01baea90e15e,B1,Dax,LINK 8,False,2027T1,Nexity,-1.0529204,43.7181796,235000,267298.57,1,,132 AV SAINT-VINCENT-DE-PAUL,T2|T3,
40200,Bleu Canopee#cb8f1b9eaab7,cb8f1b9eaab7,B1,Mimizan,Bleu Canopée,False,2025T2,Consultim,-1.2678621,44.2052098,176612,228506,46,Tourism,23 rue du belvédère,T2|T2 + cabine|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjM2N2NmMGM5OWIzZjIyODQ0NmNhMzMzZGYzYTQ2NjI1ZTE4OTdlOWUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c124fd09a064dc0a3854365e5dc70eb80ee7a47a736cd3cda00e2cfb8968dc07
40660,HESTA#4a488c8ec4e8,4a488c8ec4e8,B1,Messanges,HESTA,False,2025T3,Sporting Promotion,-1.3735081,43.8107808,240000,460000,17,,4 Avenue de la Gemme,T2|T3|T3 Duplex|T4|Villa T3|Villa T4|Villa T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRjYmE5MmIwNWU1MjliYmI3NjY0ZmYyMDU0YmYzMTQxMmUxZGVkNWIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=bdeb389fac65ff8224ea593aef5ba387c3d5177e920dbd4796994c04fcd5b937
40600,Lakme#372ca33ea7f0,372ca33ea7f0,B1,Biscarrosse,Lakmé,False,2026T4,Woodeum X Pitch Immo,-1.150286,44.389582,249000,249000,15,,RUE LEO DELIBES,T3,
40600,Oceana#bd56b9196688,bd56b9196688,B1,Biscarrosse,Oceana,False,2027T1,La Référence Pierre,-1.2532688,44.4481608,241180,605125,45,Tourism,46 rue du Grand Vivier,T2|T3|T4 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjYzMDYyMjliYThjZjU1Nzg4ZGE1NWVhYWFhZDdkYTcyOTE2YmI2ZmIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3bf68ad5408d30b72119d0578bd858742c68383c013a32f5313ceea0c57fc5e2
40260,LE DOMAINE DE LINCA 1#f2f97d24b807,f2f97d24b807,C,Linxe,LE DOMAINE DE LINÇA 1,False,2025T2,Edouard Denis,-1.245403,43.920664,186000,197000,4,,LE BOURG,T2|T3|T4,
40230,DOMAINE SAINT-VINCENT - Commerces#f89bb99b15fb,f89bb99b15fb,B1,Saint-Vincent-de-Tyrosse,DOMAINE SAINT-VINCENT - Commerces,False,2025T3,Pichet (RP),-1.2913281,43.6670215,247755,247755,1,,LIEUDIT LASTE,LOCAL COMMERCIAL,
40510,Belambra - Seignosse - Les Tuquets III#3335b15b4a53,3335b15b4a53,A,Seignosse,Belambra - Seignosse - Les Tuquets III,False,,Attentif LMNP,-1.4327622,43.7041815,89126,89126,1,Tourism,Avenue Chambrelent,T2,
40000,INSPIRATION 1#708eed492b98,708eed492b98,B2,Mont-de-Marsan,INSPIRATION 1,False,2025T4,Nexity,-0.4710703,43.8756095,165000,172000,4,,AV DU HOUGA,T1|T2|T3,
40130,ESTELA#d54cfec0e1d1,d54cfec0e1d1,B1,Capbreton,ESTELA,False,2026T3,Seixo,-1.4385801,43.648359,560000,1080000,9,," 15, RUE DES BRETONS",T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImUwMTYxZjRkMTJiOTQxMjcyZmE1NzNkMDRhNTc1NjdkZmFjMjRlNTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5e763f9c5f9fb1260cf61583b7bb1cc2a4678f3c4dd95e56f4ce54852fd94798
40230,LE HAOU#34d4dd5a77a5,34d4dd5a77a5,B1,Bénesse-Maremne,LE HAOU,False,2025T2,Seixo,-1.3688634,43.6352275,390000,480000,4,," 603, route d'Angresse",T4|T5,
40230,ARBORESCENCE - LES EMERAUDES#710b5bced7ac,710b5bced7ac,B1,Saint-Vincent-de-Tyrosse,ARBORESCENCE - LES EMERAUDES,False,2025T4,Seixo,-1.295518,43.6633631,218000,323000,6,," 530 route de bordeaux - 530, route de bordeaux",T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI4MzY1OTg3MzE3MmNkNmFhNjFlNDU4M2FmZGZlNTA5NTA3ODdhODEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=04befd0028adb2f4cfbfb09aba62e2389eac56653364d84156a08cad872998bf
40140,VILLA OCEANA#7d7fada10c5e,7d7fada10c5e,B1,Soustons,VILLA OCEANA,True,2024T2,Robert Alday,-1.330711,43.7502834,410000,410000,1,,16 av Mal de Lattre de Tassigny,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjIyY2YxNGE5YjA3ZDk1OTkyMjk2YmEwYjUxNmM3MzkwOTlhODdlMTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a6f2851179c00f711f3bf78b684f3172f2fddd908716c39f884420545108d1c7
40170,Stellaria 1#8473541b1757,8473541b1757,B1,Lit-et-Mixe,Stellaria 1,False,2026T2,Nexity,-1.261374,44.034002,242000,299000,3,,RUE DE L'HOMIDAHAS,T2|T3|T4,
40990,LE DOMAINE DE LA CHENAIE#9e4bc82fb898,9e4bc82fb898,B1,Saint-Paul-lès-Dax,LE DOMAINE DE LA CHENAIE,True,2024T2,Seixo,-1.054926,43.741769,220000,220000,1,," 537, Avenue Pierre Benoit",T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU0YmNiOGJkZjE2ZWQ5ZTMzODVjMjM0ZmQ3OWQ1OGIwZWJjNjdjZjAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=54945c8f771739395d5b9354c986e51c7c3e5e97f3acfe7c1d04694bbf22efc7
40100,LINK 7#cad5eb0c3932,cad5eb0c3932,B1,Dax,LINK 7,False,2027T1,Nexity,-1.0529204,43.7181796,230000,375000,3,,132 AV SAINT-VINCENT-DE-PAUL,T1|T2|T3|T4,
