zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
29120,LES ARCADES 30#78a77ee05025,78a77ee05025,B1,Pont-l'Abbé,LES ARCADES 30,False,2026T2,Nexity,-4.2244801,47.8707362,194000,237000,8,,RUE DE LA GARE,T2|T3,
29120,LES ARCADES 17#f62d0087060b,f62d0087060b,B1,Pont-l'Abbé,LES ARCADES 17,False,2025T4,Nexity,-4.2244801,47.8707362,187340,187340,1,,RUE DE LA GARE,T2|T3,
29000,VILLA AELIA#e7efe1519d94,e7efe1519d94,B1,Quimper,VILLA AELIA,False,2025T4,Général Foy Investissement - Nexity,-4.102151924468,48.01127643944,189000,245000,2,, Rue Alphonse Arzel,T2|T3,
29200,APPARTEMENT - 27m2 - BREST#e6e47a21a220,e6e47a21a220,B1,Brest,APPARTEMENT - 27m² - BREST,False,,Smart Investissement,-4.4810668,48.3954984,117172.4,117172.4,1,,"16, Rue Conseil",T1 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjI2YzMzOTQwZTQ0MTRmMmYzMmI0MDNlM2FmYWIxOWMwOWRlYWJjZWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=fc575a63a98cce8a8203dd449c5eaaebfd1b41d8c1bd6220368324f034b63829
29200,APPARTEMENT - 73m2 - BREST#5208b6a910ea,5208b6a910ea,B1,Brest,APPARTEMENT - 73m² - BREST,False,,Smart Investissement,-4.4910709,48.3998354,263491.27,263491.27,1,,"2, Allée de Kerinou",T3 Chambre,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlkOTJmMTY1Mzg2NGZlNjMxOTM5YzQyNTQ3NjE4MzQ1ZDc0MmY5MjciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b149df3cc88ae15d9f95cd7d9a1f2e3ddbbe010b1999cae1298e4c594cb822b1
29950,Benodet - La Corniche de la Plage#09e8ee7d0a14,09e8ee7d0a14,B1,Bénodet,Bénodet - La Corniche de la Plage,True,1996T4,Pierre & Sens,-4.1020344,47.8710566,62160,101528,2,Tourism,5 bis Corniche de la plage,Studio|T2,
29860,Holen#c21f4b6518bf,c21f4b6518bf,C,Plabennec,Holen,False,2025T1,Kermarrec Promotion,-4.4235737,48.4992347,211000,221000,3,,Rue de Kerséné,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjFkZGRhYjRlYTdjOTQxYjBhYTNiODkwY2RkYjUyOTZjM2RkOTUxYzgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=41ed1d6202f1508cfce87423973191d2c8a25716df6da9401cb5cd83b3566fff
29200,MALZENN#5ae8b76f00ea,5ae8b76f00ea,B1,Brest,MALZENN,False,2026T2,Réalités Immobilier,-4.4927388,48.4162392,180229.16,429000,4,,35 RUE DE BOHARS,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImJkNTNhMTkzZmQ5MzJmMzE0YzJkNzJjNThkMDBiNDEzZTRkY2Y1M2YiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=dae867d0fb27a9d1c803ebf5d167ac7cccbd02a05145d22faa89a7e2ec83e034
29200,Sereine#0f8683aa6205,0f8683aa6205,B1,Brest,Sereine,False,2025T4,La Référence Pierre,-4.4795029,48.3899771,198949.83,358762.17,33,Senior,"1, rue Amiral Courbet",T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU1YmQ0ODNlNmMwYjM1N2QwZDI5NjJkNGFiYWI0NjU1YjdiZTQ4MjYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c8a1f1b9dd3d57549eb1959bfde6512068efd615a01ca236aa31b5a7edeaab17
29200,Residence Manon#1fe3d936fe1e,1fe3d936fe1e,B1,Brest,Résidence Manon,False,1989T4,Plusimmo - Plusinvest,-4.479481,48.417521,98090,98090,1,,134 rue de Kermaria,Chambre,
