zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
57200,JARDIN D'HIVER 9#aab25dbbadc7,aab25dbbadc7,B2,Sarreguemines,JARDIN D'HIVER 9,False,2025T1,Edouard Denis,7.0744314,49.1101339,235638.32,235638.32,1,Senior,RUE DU COLONEL CAZAL,T3,
57790,Domaine des 3 Forets#6f0afd486763,6f0afd486763,C,Hattigny,Domaine des 3 Forêts,True,2009T4,Consultim,6.9678466,48.6277023,253055.98,253055.98,1,Tourism,Rue de Bertrambois,Maison T3|Maison T5|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImIzYTkyMmI3MTlmZTFhNmIzNmIwNTg3NDA4NzNlNWFhMjY5NzUzZjUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e6c0a25e6fe6abe4e80e49e7ca47a1d15ee9e695d171c0a6e5f909ef55af40c5
57050,O Jardin#18e106725138,18e106725138,B1,Le Ban-Saint-Martin,Ô Jardin,False,2025T1,European Homes,6.1453281,49.1217188,227000,227000,1,, Rue des Jardins,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjZiNGE0ZDQ3ZWJjMTQwZGZkY2EwZGZmMjY5ODhjZjI3MjY1Mzc0OTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=a8243b215253526a41081b10d3be0c447ddd61ffb54f425902afacaf7f48d41f
57000,METZ - RUE SERPENOISE#3dcfa1b3380d,3dcfa1b3380d,B1,Metz,METZ - RUE SERPENOISE,False,2026T4,Concilio Immobilier,6.1752214,49.1169387,309563,360639,22,,Rue Serpenoise,T0|T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY0ZGYzMDFjNDk0YzMwZDVmYzYwMjc3OWU4MjE1MjVlMDQ0MjYzYzAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=49918696cba0ba0b317ebac67ea55c3a3f95e9c7803d174879340df2d95beb2d
57190,Avant Scene#e0f2a93ce1d8,e0f2a93ce1d8,B1,Florange,Avant Scène,False,2027T1,Nacarat,6.123923,49.3258549,162000,332000,24,,avenue de Lorraine,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjI0YzMyYmNmMTAxODg2OWU3YTJkN2M0NWUxYmVkNjhhNGYwNWZiNWEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=86c066f85fcadb1d749b93e31b5215f85d027964ea53cd99d44bbc37a96b9ebe
57000,Resid Home - Metz - Metz Lorraine#881caed28deb,881caed28deb,B1,Metz,Resid Home - Metz - Metz Lorraine,False,,Attentif LMNP,6.1730538,49.1074865,87997,87997,1,Business,10 rue Lafayette,T1,
57200,JARDIN D'HIVER 7#ec86cfebac37,ec86cfebac37,B2,Sarreguemines,JARDIN D'HIVER 7,False,2025T1,Edouard Denis,7.0744314,49.1101339,237108.32,237108.32,1,Senior,RUE DU COLONEL CAZAL,T3,
57100,Le Pavillon de Diane#4c720880ee52,4c720880ee52,B1,Thionville,Le Pavillon de Diane,True,2017T4,Consultim,6.161816,49.3722011,161767.42,161767.42,1,Senior,"16, Chemin du Coteau",T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI5ZmU0NDJlMTdlMzNmNDdhMWQ1NjhlMjdmY2M5ZWRkMzkwNzc4YzkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=39228b301d6cbfe75f5cfd862e1e88884b1c605c7c9452de351036d422be71d5
57000,: 3 RUE ABBE RISSE#6f5ae8b84593,6f5ae8b84593,B1,Metz,: 3 RUE ABBE RISSE,False,,iSelection,6.1794372,49.1195051,342500,439500,6,,3 RUE ABBE RISSE,T1|T2|T3,
57000,37 SAINT-THIEBAULT#1de6e93b9f2e,1de6e93b9f2e,B1,Metz,37 SAINT-THIEBAULT,False,2026T4,Vinci Immobilier,6.1776591,49.1122344,228666,527318,25,,37 place Saint-Thiébault,T1|T2|T3,
