zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
59118,Clos Ceres#0a896e2c0437,0a896e2c0437,A,Wambrechies,Clos Cérès,False,2026T2,Sogeprom,3.0591809,50.6898145,328000,449000,5,,Rue de la Résistance,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImZlNGFmZjVhOWYzN2UzZWExZTdmNGM3MmNiNDZkMGJjZjkyOGRkOTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=88021a46e1f70c82c769d4eb08002bf443b946cdc7c2ea60fbe31b85f7d7dcdb
59000,Appartement T1 - 35 m2 - Lille#aec443ca3845,aec443ca3845,A,Lille,Appartement T1 - 35 m2 - Lille,True,2024T2,Masteos,3.0594617,50.6271408,191000,191000,1,,Rue Fabricy,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE5YzE0OTVjNzc0YjVhNWI2YTllNGIwNWY3MjgzMzhlMDNiMmIwMTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=957d17163b080696a06279e59924f794edad33dd815ea6678487fa652dbad58a
59000,Appartement T1 - 14 m2 - Lille#5ce2c211ce47,5ce2c211ce47,A,Lille,Appartement T1 - 14 m2 - Lille,True,2024T2,Masteos,3.065281,50.620167,104835,104835,1,,Rue d'Arras,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU0M2FiNzg4ZDJiOTQ1M2I1NjVjN2EzNTViYjAwOTNlNzMwZjU0OTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ecb02cbb1894d9c27d616474793d083ffb3a653ce51965f73bed0c0f5accefd3
59300,L'Esquisse VALENCIENNES - 59#09c21587674b,09c21587674b,B1,Valenciennes,L'Esquisse VALENCIENNES - 59,True,,Pierre Loyers Conseil,3.5168764,50.3669089,246426.25,246426.25,1,EHPAD,24 Chemin du Halage,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFiZjRmYWQyNzE4YjQ1OWQyMjk1MDkwMDJhZTgwYWI0NmI4ODM0NDciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=dd567b5737cd7123ece67c4241fecac92fceaaaea5424932f856d46c1158724a
59110,Sensorium#b463ebddf086,b463ebddf086,A,La Madeleine,Sensorium,False,2024T4,Sogeprom,3.0711311,50.6460778,380000,499000,4,,boulevard Pierre de Coubertin,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImZiYTVlYmY4YTIxZDI3MThlOTUwNWNkOTdjZjFhOTE3NDNjNWE5YjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=239a696b045914be2ddd91989829c8115da49d33ea9198efed164bd59698efd5
59100,CAMPUS CLEON A#7fcbfec04420,7fcbfec04420,B1,Roubaix,CAMPUS CLEON A,True,2020T3,Valority Partners,3.1599023,50.7010206,61416.67,61553.03,2,,32 Rue Corneille ,Studio|T1,
59000,Immeuble  - 272 m2 - Lille#16087ee59fcb,16087ee59fcb,A,Lille,Immeuble  - 272 m2 - Lille,True,2024T2,Masteos,3.0600297,50.6216657,871000,871000,1,,Boulevard Victor Hugo,Immeuble,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI2OTk2YTYwN2QyZGUzOGZiZmZmYTcwMDIxMTE1NDBiOGYyMzhjNmYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=95e56518205a8beea57e4271370ea4e5a0d388f92634dddd58ac8ad68573503b
59000,Appartement T2 - 36.4 m2 - Lille#7087f0164996,7087f0164996,A,Lille,Appartement T2 - 36.4 m2 - Lille,True,2024T2,Masteos,3.0784797,50.6206177,146000,146000,1,,Boulevard de Belfort,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdlNThlMTRkOWU0ZjkxYjc0MTkzYzViZDc1Yjk2YTc5M2VjNGE1YmUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4a60fa2cebaa388ee6172c3c15249155411a3c4ce1f257221872393ec8fdd2b8
59120,L'Alcove#279503449401,279503449401,A,Loos,L'Alcôve,False,2025T2,Nacarat,3.0127398,50.6135458,277000,277000,1,,90 rue du Docteur Calmette,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNhNTNkOGEzYWEwMzJiZjBlY2JlZjkxZTFjZGUyZTlkM2JkZTJkYjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2ac2d966529867b1c472126a5f808aa6a1338edbdbc7078e5987b13f9fd64c46
59242,Le Clos des Saules#b589ef1fce4f,b589ef1fce4f,B2,Genech,Le Clos des Saules,False,2025T2,European Homes,3.2267304,50.5304054,389000,489000,5,, Rue du Bas Chemin,T4|T5|T6|T7+,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImM3MWQxNGM4ZDgzZmEzODQwYTI4NDZkZGRkNDdhNDlhYTFhM2FhNDgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=caff5e9421d86fed7555ad5227cdd01890e6fe15deaa08c6a3f7fa27af080f3a
59000,Immeuble Studio - 158 m2 - Lille#9929a40eb8c2,9929a40eb8c2,A,Lille,Immeuble Studio - 158 m2 - Lille,True,2024T2,Masteos,3.0784797,50.6206177,422200,422200,1,,Boulevard de Belfort,Immeuble,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjZjNzM4OWQyNmYyOTc3MzA0MDQwOTk1YWNiZDE2MTEzNjJmZjE1MzQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0f5a048026838143983a11b8cf3b069d26bb4805daffc2ea1e79f2fe7ce086cc
59130,IVOIRE#56b92ce224be,56b92ce224be,A,Lambersart,IVOIRE,False,2026T3,Nacarat,3.0383224,50.6480088,357000,505000,8,,RUE SAKHAROV,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY2ODFhNGEwNzFkMzdkNGNkZWY1ZGE5NmZmODEwYzIwZTVlNjdjOGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=6c50c249b64a889109b95150140c8af2c62a84151f997f932e1621fc37a5a9eb
59283,Les Myosotis#aa6662db9b6e,aa6662db9b6e,B2,Raimbeaucourt,Les Myosotis,True,1992T4,Revenu Pierre,3.105961,50.439739,133100,133100,1,EHPAD,160 Rue Augustin Tirmont ,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjhhYjI0YmVhMmNiYWVhNmQ4MTYyMDMyZjgzMzQyMTBkNjhkM2ZhOTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=883ef9ba5512b7e98581f691b321e7c2c72cbc7c59d789987c01daa8804ab676
59200,LA FABRIK 23#b3f478cb06f5,b3f478cb06f5,B1,Tourcoing,LA FABRIK 23,False,,Edouard Denis,3.1484104,50.734889,306000,306000,1,,130 RUE RACINE,T1,
59112,Equilibre#786a49d6c9d9,786a49d6c9d9,B2,Annœullin,Équilibre,False,2026T1,Thomas & Piron,2.9258572,50.5286232,169000,368000,25,,22 rue Abbé Bonpain,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjhlZTBhMGY2N2Q5N2RiMjNhYzUyNDMxNjNiNWE4YzNhMTAzNTUxYWYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=242255d1bcd63b565b9834cd69ac59279816486098c09b4600d115f1baa6ad70
59140,All Suites - Dunkerque - Study Quai Freycinet#d0d929937851,d0d929937851,B1,Dunkerque,All Suites - Dunkerque - Study Quai Freycinet,False,,Attentif LMNP,2.3694525,51.0366614,74822,74822,1,Student,"Quai Freycinet 1, Avenue de l'Université",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRmNTIxN2M3ZWE1NzI3ODdjZmExM2I0ZTc2MjQxYjIzYTcyNTA1NTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5288a28c01fce9c4915c0d1258df80dac5950074a83f484756c5502b33bcaa18
59280,Le Nobel#ffbbe1b7843e,ffbbe1b7843e,B1,Armentières,Le Nobel,False,2024T4,Créer Promotion,3.1348134,50.6562182,250000,250000,1,,12 Avenue Aristide Briand,T2|T4,
59200,Villa du Parc#91f5d33a0ea5,91f5d33a0ea5,B1,Tourcoing,Villa du Parc,False,2024T4,Equilis,3.1518803,50.7105094,210000,430000,12,,10 rue ma Campagne,T2|T3|T4,
