zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
02310,Chateau de la Source NOGENT-L'ARTAUD - 02#effb60ecb1b1,effb60ecb1b1,C,Nogent-l'Artaud,Château de la Source NOGENT-L'ARTAUD - 02,True,,Pierre Loyers Conseil,3.3214735,48.9670879,125380.68,1,EHPAD,"7, rue porteneuve",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjljZWNlNDkxNDUzNTFlZTE1Y2VkMTA2MGRjNGJkMjk3NjJjNzNjM2IiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5ef13b6f0cae6bc44fbb52b9ef103ef6fe114c2f3f37005a180311188e225ca9
02400,Les Millesimes#9b0efe7a0796,9b0efe7a0796,B2,Brasles,Les Millesimes,True,2010T4,Revenu Pierre,3.4174856,49.0529107,101000,1,EHPAD,30 Route de Verdilly ,T1|T1 Bis,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImRlYzcyYWIwMTI3MDdjYTA1NDBkODUyY2I3MjQ4ZTRlMmQ2YmYyMWUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c0819f9133b00b8b5a6fec993161bed4784bb34394f2f32a23a9f432a23e511e
02200,CLOS VITA#b211ff18893d,b211ff18893d,B2,Soissons,CLOS VITA,False,2026T3,LP Promotion,3.3323798,49.3865405,146550,34,Senior,3 Avenue de Coucy,T1|T2|T3,
02400,LA COUR DU LION#a747210be253,a747210be253,B1,Château-Thierry,LA COUR DU LION,False,2026T2,Domitys Invest,3.406344,49.044744,174713,8,Senior,Place du Jeu de Paume,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE5NGJkNmE4OGQ5N2UwNGY4MDIyODUyZDg1OWJkZTI0ZDkxZGQ5OTEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=2bd3d88b6a15ca8ca60aecc07ae3cff43faa13fb7d0adb8ddb1e20f6f76f1f0a
02860,Center Parcs Le Lac d'Ailette#1c55380bdca3,1c55380bdca3,C,Chamouille,Center Parcs Le Lac d'Ailette,True,2005T4,Pierre & Sens,3.665461,49.474176,96348,5,Tourism,1 Parc Nautique de l'Ailette,T2|T3|T3 Duplex|T4|T4 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImEwMjliMTA1MjI4MWEyYmZhNmU5OTg1ZWM1YjE5ZDE2N2M4MDE2MzAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c3756876d604d71163f512086bfee0c14b8ac1140ea30905b990d723b0b936dd
02100,Les Bords de Somme - Colisee#4fb6a946d0c2,4fb6a946d0c2,B2,Saint-Quentin,Les Bords de Somme - Colisee,True,2014T4,Revenu Pierre,3.2928978,49.8351377,165000,1,EHPAD,101 Rue Jean Cocteau ,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjkxODI4NmMwYjIyNDI0ZGQ3ZWVhNjk4MTJmZGNhZTM5OGI1YjJkYjAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=80144d0db8f40532a3e4a53d838858a00909e7960508ae116903a3a7cb9a6b2d
02400,Orpea - Brasles - Les Millesimes#05820d79e770,05820d79e770,B2,Brasles,Orpéa - Brasles - Les Millésimes,False,,Attentif LMNP,3.4125784,49.0519605,89723,1,,Route de Verdilly,T1,
02400,LA COUR DU LION - RSS 5#f44f95cf1f20,f44f95cf1f20,B1,Château-Thierry,LA COUR DU LION - RSS 5,False,2026T2,Edouard Denis,3.406526,49.044808,183000,6,Senior,,T1|T2|T3,
02860,Le Parc de l'Ailette#73378959716f,73378959716f,C,Chamouille,Le Parc de l'Ailette,True,2005T4,Revenu Pierre,3.665461,49.474176,110500,1,Tourism,1 Parc Nautique de l'Ailette ,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImMwNWJiYTE1NDc1MjRjYzZiOTM0MjU4YmQyZTRiMDE5YjQxMGU5OTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=cfe35a99f39d7d784406471946688783d7b06d6017fa9dec6347d81754ab5d0f
02100,Quentin de la Tour#6351d03ba339,6351d03ba339,B2,Saint-Quentin,Quentin de la Tour,True,2008T4,Consultim,3.2885452,49.8553897,101752.5,1,EHPAD,68-72 Rue Georges Pompidou,Chambre simple,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjgwMmJjMDZlM2M1NjU4ZjE1Mzk1ZjMxMGZkNWQ1MTgxMmVmZjhhODIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=574c761c9aa1703e52f3baef9b897711dd3286eda06a5b691af06d835f9eaf6e
