zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
22200,: Hotel de Montbareil V2#c3b0d4847cc4,c3b0d4847cc4,C,Guingamp,: Hôtel de Montbareil V2,False,,iSelection,-3.1499073,48.568998,10805,276110,23,,10-12-14 rue de Montbareil,PKG|T1|T2,
22100,Le Clos Verde#d0432a7c7373,d0432a7c7373,C,Quévert,Le Clos Verde,False,2025T3,European Homes,-2.0788496,48.4475586,266900,289900,5,," 11, Avenue de l'Aublette",T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijk1NjhjM2I1OGEwMmNhYjI3NTI2MzMxMzc5ZWQ1ODIzY2I1Mzk3ZWUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=7ba899adf3135851845d782832fcc71426777e7378b3d749ff5b3d94cc5fa220
22700,AQUARELLE#8cdd495e7978,8cdd495e7978,B1,Perros-Guirec,AQUARELLE,False,2026T4,Réalités Immobilier,-3.4614908,48.7994371,130000,512000,29,,RUE DE KERVASCLET,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI2YTdkN2I5MTIyY2RlMTgxMzliYjUwMDAwZDUxMTEyZGViY2IyNDciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=80c295f74a322696aeec19b1d8fbce4816ced107b88c8ab7afe62500f0295f77
22220,Le Couvent des Soeurs#358536178592,358536178592,C,Tréguier,Le Couvent des Soeurs,False,2026T4,François 1er,-3.2285144,48.7857144,188552,431704,3,,Impasse Kerpoisson,T1|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImViYjcyMGY0ZTVhZmViZTVkNTlmMGY0ODAwNjBlNTgxYTYxY2U5YjgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=48a0786da582b9b1ea991f8721385b58d280fa1169e10fd2096366f461b53fb2
22370,LA FLOTTILLE#3a1aad7d5c3f,3a1aad7d5c3f,B1,Pléneuf-Val-André,LA FLOTTILLE,False,2025T2,Réalités Immobilier,-2.5620114,48.5770705,273000,770000,12,,2 CHEMIN DE L'ÉTANG,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQ5ZWExZjkyOWE2ZTBiNWRjMWJmOTEwYjI3ZGM0MzVjYWI5Njc4ZGQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=eedd761c64f6ccebdd96ebd856f834630d19a1937c7582c8fafb21ab267a2d5e
22350,Domaine de la Chataigneraie#1b381ab8b36d,1b381ab8b36d,C,Caulnes,Domaine de la Châtaigneraie,False,2026T3,Créateur Immobilier,-2.159169148132,48.289739977723,117000,271000,39,,Rue de Broons,T1 Bis|T2|T2 Bis|T2 Bis Duplex|T3|T4,
22500,PLAISANCE 1#5d83bd103279,5d83bd103279,B1,Paimpol,PLAISANCE 1,False,2027T3,Nexity,-3.060656,48.7796282,159500,244500,30,,28 AV . GABRIEL LE BRAZ,T2|T3,
22190,AN AOD#6ac58ff92dd2,6ac58ff92dd2,B1,Plérin,AN AOD,False,2024T4,Vinci Immobilier,-2.7695157,48.5349224,279900,289900,2,,Rue du Midi,T2|T2-T3|T3|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY3OGYyNzBmZThhOTQ5MzNjMDc0MWExY2E5YWQyYWIxOWVkYmNmYmYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d47fe20f0aae446effde9f6d0c212aea352aff157c28eeeb23a2f69233ea3ffd
22000,Cote Jardin#b01f80dbd80b,b01f80dbd80b,B1,Saint-Brieuc,Côté Jardin,False,2025T3,Sepimo,-2.768576,48.502876,226000,226000,1,,54 rue Jules Ferry,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjUxYjliNWVmYjQ2YTE5YTk1NDgxMjljODAyNTJkYTM4Y2RlNTZhMTUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=fbfc601fb805dd71e6e0e2a841d231f6c4c2a7ebc6997672787ed385e1ad2d97
22000,Coeur Armor#27e70b1590c9,27e70b1590c9,B1,Saint-Brieuc,Cœur Armor,False,2025T4,Kaufman & Broad,-2.760924,48.509372,189000,489000,3,,28-32 Rue Alsace Lorraine,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjU5ODg2MjY2NjQ2NjNlMjFkNGU5ZDE1MjU4YmRkZDJlYTY4NjlhMDYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=ffcc01a9a19bf228bd33353556d1e772b00334a13211051dbe68778fea833f3f
