zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
76600,Location meublee - T1 - 36m2 - Le Havre#6f790993c164,6f790993c164,B1,Le Havre,Location meublée - T1 - 36m2 - Le Havre,False,2025T2,Investissement clés en main,0.125844,49.4960255,134035.76,134035.76,1,,118 rue casimir delavigne,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVhMTZiNWE0Yzg2ODgxZTRiZTljZDhmMTk2ZTgzOGZlMGM1ZTdkNjIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f80c315732b30440f4dc162901ca25d95b5ee83de70e254b50a4253cd1d07733
76575,LE NOBEL#1b11e68a1474,1b11e68a1474,B1,Saint-Étienne-du-Rouvray,LE NOBEL,False,2025T2,Carrere,1.0755415,49.3985187,134800,256000,14,,1 D rue Georges Guynemer,T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjRkNTc3ZGNkZDdjN2VlYTU3MzEyMTRiZjYyMTRmNzUyZjY4ZmYxMjkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f52e02641fc39b7feaacf6e29485caf64948ac773eda53d3ec9267835dbac9d8
76000,L'Ecrin#8c1cef81b626,8c1cef81b626,B1,Rouen,L'Ecrin,False,2027T1,Plusimmo - Plusinvest,1.0709567,49.4463443,198497,298804,12,, Avenue du Mont Riboudet,T1 Bis|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NmNjNTEwNjI0ZTA0IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=49690f35ecf7d254e788add8b00a3d40637e62720acf9d32ba314cfd6ae52b03
76000,LES ILOTS DES BROCHES#df8fc9340f9f,df8fc9340f9f,B1,Rouen,LES ILOTS DES BROCHES,True,2023T2,LogiH,1.134416,49.433295,299000,299000,1,,74-76 rue des Broches,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNhNTZhZjNjZDNmMDhiZDI5ZGFhNTczYjlkM2I1ZTA1NmQ1YTVlZjkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c6f8977bfd15f178280aa45dc3eaa0373422837dd624281add85f71d923b9911
76000,Location courte duree - 10 lots - 305m2 - Rouen#1c79acba8c94,1c79acba8c94,B1,Rouen,Location courte durée - 10 lots - 305m2 - Rouen,False,2025T2,Investissement clés en main,1.0811897,49.4432516,944045.32,944045.32,1,,33 Rue Georges d'Amboise,T10,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImIwNjgzMjE4ZWI5ODFjNmQ5MDU1OWY5MzdjMmY1N2Q3MmUxZjdiMzQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=7d7991d4f8d8ccdf129db8d6ce2fb6eba1f14f934ecd92f09fb96929394d553b
76600,LES TERRASSES VAUBAN#b4445c732818,b4445c732818,B1,Le Havre,LES TERRASSES VAUBAN,False,2025T1,Sedelka,0.1639479,49.476996,241137,282000,6,,26 rue Gustave Nicolle,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjE1NDcyZDMwZDVkNjc3ZWZkYTk5ZGY5MDExNDA4ZDllODliM2E4ZWIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c123e2b01d3069b366828342e97cd33f3ac117c25204a99dd63e7f1cb8bfd45e
76100,Location courte duree - T3 - 48m2 - Rouen#647a74eeeacb,647a74eeeacb,B1,Rouen,Location courte durée - T3 - 48m2 - Rouen,False,2025T2,Investissement clés en main,1.0875171,49.4310206,161348.76,161348.76,1,,47 rue Pavée,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImEwMTQzNzQ5YjlhZGQyZmJmZjk4YWZlZDMzNTVhZmU1MjM0MGMwNTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c7da238a78e6f4f25e53938644bf6e9f3c89fd4a71b1935cdbbb9a0f01d4a912
76130,CENTRAL PARK#2d5e58688aef,2d5e58688aef,B1,Mont-Saint-Aignan,CENTRAL PARK,True,2023T4,Groupe Eiffage,1.0863012,49.4731223,395000,395000,1,,chemin de la planquette,T2|T3|T4|T5,
76000,Global Exploitation - Rouen - Omega#0096c9278d82,0096c9278d82,B1,Rouen,Global Exploitation - Rouen - Omega,False,,Attentif LMNP,1.081417,49.4422091,120842,120842,1,Student,9 rue Duguay Trouin,T1,
76600,Appartement T3 - 53 m2 - Le Havre#977637926a1b,977637926a1b,B1,Le Havre,Appartement T3 - 53 m2 - Le Havre,True,2024T2,Masteos,0.1683917,49.5024947,115500,115500,1,,Rue de Verdun,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY4N2E5N2U5NDVkNWVlMGVjMTYwYmE3ZTg3Y2EyYjk4ZmE1OTRkYmYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b4aae04b48e0dab69cbcede1f3bd99e841a5ba85f2ab40c5ff5eeeb4009955bc
