zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
85800,La Grande Plage#e76c4f4ecee9,e76c4f4ecee9,B1,Saint-Gilles-Croix-de-Vie,La Grande Plage,True,2009T1,CELAVi pierre,-1.9272745,46.6856536,131247.1,2,Tourism,1 Av. de l'Astre du Marin,T3|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjViZGNjZGM3MjAwMDExMDRjMDNiMDk3ZjU4NmUzYTQ4NzBhYmE4YjMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=07c4903a02b43c574cff6e645e32c2bfc14b1f8fe77289c1e01a65755089c2ed
85300,VILLA CAPUCINE#066f4c378e55,066f4c378e55,B1,Saint-Jean-de-Monts,VILLA CAPUCINE,False,2025T4,Carrere,-2.0595735,46.7767532,12000,15,,175 Esplanade de la mer,Parking individuel|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNmMjFhNjlmNDEzMDg1YmI5Nzc5ZGYzN2IwYzI0YzA3ZDk0ZDAyYTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=45fa97ffe3bc67e8d8517504c803c5dd4a3a3ec938c0f7c62ce8cee1b01e8627
85000,LE PARC DE L'ETANG#b687de8348db,b687de8348db,B1,La Roche-sur-Yon,LE PARC DE L'ETANG,False,2026T2,Les Nouveaux Constructeurs,-1.412205,46.648023,163800,24,,43 Rue Maxime Dervieux,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImU0ZDUyZDJlMDRhNjUzYzM5ZGZjMmMyY2ZkZGVmOGRiZTU0YTA0NTciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=70d4928fc807cc7d09ceb71740b89f95e45669f77fbae43f1839730367527b70
85270,RESIDENCE RENAN#e5190a54fa55,e5190a54fa55,B1,Saint-Hilaire-de-Riez,RÉSIDENCE RENAN,False,,MARINE PATRIMOINE,-1.967744,46.695195,235606,3,,9 Rue Ernest Renan,T2|T3|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NmIxY2UyNDJiYTNhIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=7b9526b3e07cd563162bbee514b5b50d06bf9b6fc9bf987fa58b684d691f72a3
85000,IMPERIO 1#1192e2150597,1192e2150597,B1,La Roche-sur-Yon,IMPÉRIO 1,False,2025T4,Edouard Denis,-1.4259878,46.6700943,179000,6,,8 PL. NAPOLÉON,T2|T3|T4|T5,
85300,MAESTRIA#475091b04363,475091b04363,B1,Challans,MAESTRIA,False,2025T4,Réalités Immobilier,-1.8742807,46.8477152,191500,7,,2 BOULEVARD DE L'EST,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImQzOGFlY2MzMTYyZTkxYTU3MTdiOTI1ODY5YmY1ZjE5NDRjZWRjZjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=85f816e4da21416ac86c3190e85246b37f44c40922cd49b1b3c56fa7020c78db
85000,IMPERIO 6#fbfcd9ba07e4,fbfcd9ba07e4,B1,La Roche-sur-Yon,IMPÉRIO 6,False,2025T4,Edouard Denis,-1.4259878,46.6700943,251363.64,3,,8 PL. NAPOLÉON,T1|T2|T3,
85690,Les Villas Montoises#f44e809329d7,f44e809329d7,B1,Notre-Dame-de-Monts,Les Villas Montoises,False,2025T1,European Homes,-2.1263651,46.8375521,189900,7,," 54, route de la barre de Monts",T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjY3YmE5MjA1YTcyNmM1ZDgwZmEwZjBiZWNkZjBiOTJkN2UwYWFkZjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d4ba0d600127c0c9cc503ad239cda0b05d0b3342bf0d9b164a30be015290a7d0
85800,RESIDENCE SAINT EXUPERY#374ad41f8bd4,374ad41f8bd4,B2,Le Fenouiller,RESIDENCE SAINT EXUPERY,False,2025T1,Seixo,-1.899475,46.716231,215000,4,," 6251, RUE DE LA GRANDE VIGNE",T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlhZjAzNTA1M2RhZjY4NDY1YTFkODU0MzI2MjEwNWRkZjNlMjVkMjgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=69eab21b06f7ce6f1d9c8b04f013266720596dde29f901ce18ee5d5aa96284ed
85180,Les Terrasses de Savary#4580670c3d65,4580670c3d65,B1,Les Sables-d'Olonne,Les Terrasses de Savary,False,2025T3,Quartus,-1.7782452,46.5196081,269000,6,,19 et 21 Rue Rose Valland - Lotissement Les Moinardes,T2|T3|T4,
85500,RESIDENCE DU TRAMWAY#18e942c1bb40,18e942c1bb40,B1,Les Herbiers,RÉSIDENCE DU TRAMWAY,False,2025T2,Carrere,-1.0164897,46.8674774,240400,11,,8 -10 Rue du Tramway,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjMxNTY1MmQzYTc0YzUwOTBhMzhiM2FmZDU0Yzk1ZjQ5NmVkODc5NzEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0f167ed2cd29b7ae43c09adb40a9e01953a41f7ba89a433072bfa367bfa493d6
85160,NOTRE DAME DE MONTS#532a3a61fb8e,532a3a61fb8e,B1,Saint-Jean-de-Monts,NOTRE DAME DE MONTS,False,,MARINE PATRIMOINE,-2.0703445,46.7875828,160290,7,,84 Avenue de la Mer,T1 Bis|T2|T2 Bis,
85160,Le Clos Saint Jean SAINT-JEAN-DE-MONTS - 85#2f0f82fce58b,2f0f82fce58b,B1,Saint-Jean-de-Monts,Le Clos Saint Jean SAINT-JEAN-DE-MONTS - 85,True,,Pierre Loyers Conseil,-2.058358,46.7918098,149819.56,1,EHPAD,6 Rue de l'Avenir,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImNjMmJhNWMwOTg0M2Y1MDRlMTRjYmYzYzczMDM0OWNlOTYxMjE3YWMiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=849e93b521afb14f59da36741f9bad7714e459ee7b1f611f35f1b08b222ed253
85800,L'OCEANIA#19a79819c9ea,19a79819c9ea,B1,Saint-Gilles-Croix-de-Vie,L'OCEANIA,False,2026T4,Green City,-1.9066897,46.6943395,283900,19,,57 route de la roche,T1 Bis|T2|T2 Bis|T3|T3 Bis,
85000,Nature & Sens#4beef74d693a,4beef74d693a,B1,La Roche-sur-Yon,Nature & Sens,False,2025T4,European Homes,-1.4540498,46.6568659,205500,6,, Rue Auguste Murail,Studio|T2|T3|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjgwMDY5YTEwYTQ5ZDNlOTE5ZWQwZjIyMDcxNWEzZWQ1OGJjZDdlMDQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=5e943eca48d2eb1c955da71b2515d2a501f8ea013d6fbac38077702f99e4ba4b
85440,TALMONT-SAINT-HILAIRE#0d46a6b624b3,0d46a6b624b3,B1,Talmont-Saint-Hilaire,TALMONT-SAINT-HILAIRE,False,2026T2,Cap West Groupe,-1.6959526,46.4763571,124900,21,,Pièce des Fourmillières ZAC des Arpents « Ilot 2 »,Suite T1|Suite T1 PMR|Suite T2|Suite T3,
85800,RESIDENCE BOISVINET#11b3952981ff,11b3952981ff,B1,Saint-Gilles-Croix-de-Vie,RÉSIDENCE BOISVINET,False,,MARINE PATRIMOINE,-1.956935,46.695716,485000,3,,7 Rue du boisvinet,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NjQ3Njc2ZTdjODg3IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=53fda671c81e012970548b8d79667f09665be3f6c89ae87ad4aa8a2eaef76944
