zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
75017,Appartement T1 - 16 m2 - Paris#1b850190fedb,1b850190fedb,A BIS,Paris,Appartement T1 - 16 m2 - Paris,True,2024T2,Masteos,2.3254489,48.8840818,217386,217386,1,,Rue Lécluse,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImUxMjRhZTUyOWQ2NTQ0ZTM4OTZkOGFiMjIzMTA5OGJlNTI2NzM4ZGIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f3e689f5ed2a592c0e89e7fd6d17afbb9cfdd9ef44011790d2eee369394e9b0c
75020,SERENITE#b0c88c8094d0,b0c88c8094d0,A BIS,Paris,SÉRÉNITÉ,False,2026T1,E-mocom,2.3887663,48.8702477,440000,1550000,6,,31 rue Henri Chevreau,T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjVkZWZhYjRjY2MxNDQ3OTA2NTExYTc3NWJmMDZmN2EyNzlhNGM1Y2QiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b49287347e3598b2bd7dfc0aa7b38fa0b233303ee3035c0b66cd2b2550ad2c49
75020,L'ECRIN DE COLINE#3bb0b0673917,3bb0b0673917,A BIS,Paris,L'ECRIN DE COLINE,False,,Lymo,2.4046679,48.868031,299000,1090000,8,,21 rue de la Dhuis,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjA4NjBlNjJlNzFkOGIwZWZmYjllOTMyYjNlMGNmNjJjMjkwMWRiOTgiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=54c091d77bcb6cf11a0d7b3d02a533350619391b8f68880e6a438ce8ef8631f9
75012,Studea Paris Vivaldi PARIS 12 - 75#26fac7ce96ee,26fac7ce96ee,A BIS,Paris,Studéa Paris Vivaldi PARIS 12 - 75,True,,Pierre Loyers Conseil,2.3932259,48.8414564,132693.7,152112.39,4,Student,"102, rue de Reuilly",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFiNjQ0M2IzOGNlMjUwNDNiNWQ0MDU1NjRmMjU2NmRmMjA0ZDRlZmIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=79c44666c5a88e322e7282a41f1da8a7b565fccfeaf4b21dd8a89b993236305e
75015,Appartement Studio - 23.52 m2 - Paris#6dd6e82ec202,6dd6e82ec202,A BIS,Paris,Appartement Studio - 23.52 m2 - Paris,True,2024T2,Masteos,2.2947865,48.8474848,277600,277600,1,,Rue Fondary,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6Ijg4ZDczNDg1YzQ1MjVjMTViMWM2YjJlZGFiMmY0ODM4MmMwMjExZjIiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=febf39b37a9b1ede8eccccfbc3c204916c3af9927375aa54427bea2aaaa78621
75011,Appartement Studio - 15.23 m2 - Paris#ce0a35ac4087,ce0a35ac4087,A BIS,Paris,Appartement Studio - 15.23 m2 - Paris,True,2024T2,Masteos,2.3826922,48.8650867,172000,172000,1,,Passage de Ménilmontant,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjJlNDEzN2RhYmQ5YWVjNGM2NTVlMDIxODNlMzY3MmEyN2ExNzJhYzQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4997a2f74f776c349fece1512b1d92446328e3345b79da80d6e35deeb8adef4c
75011,Appartement T2 - 36.9 m2 - Paris#f96495d056ac,f96495d056ac,A BIS,Paris,Appartement T2 - 36.9 m2 - Paris,True,2024T2,Masteos,2.3927014,48.8535623,453319,453319,1,,Avenue Philippe Auguste,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQ1YmZlZmU5YWFjY2Y3Y2IzNGI2MmYxMDNjODk0ZDEwOTU0MDE0ZTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=d8c83e93f7eb1e90ca37fa155bccb517fa47c45539521bc6faec4c03a240b09f
75013,Parc en ciel#7b560433d681,7b560433d681,A BIS,Paris,Parc en ciel,False,2025T2,Marignan,2.383688,48.8275608,566000,994000,22,,RUE JEAN ANTOINE DE BAIF75013 PARIS,Studio|T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjNhNmUxMTVjZGFiNmZlOTg4ZmYyNDQ1MGQxOWYxNzM3OTU2MDk5OTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=aff3def175bd7c46825f9858753e68c4349adfc28d4a9e2af70caba97e946fd5
75013,(STUDEA) Residence etudiante Studea Paris Grande Bibliotheque#03adcf00f661,03adcf00f661,A BIS,Paris,(STUDEA) Résidence étudiante Studéa Paris Grande Bibliothèque,True,,iSelection,2.3743462,48.8266047,179600,179600,1,,"57 Rue du Dessous des Berges, 75013 Paris",Studio,
75019,PALAZZO OTTOCENTO#4e0c17cfd7ca,4e0c17cfd7ca,A BIS,Paris,PALAZZO OTTOCENTO,False,2025T3,PRIMAVEFA,2.376914,48.87806,739000,1249000,3,,19 Rue Georges Lardennois,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjZkZjA1MjUxYmE4MjkzZTc3MTA2NWNlYTY2ZDY4M2EzX2NvbnZlcnRlZF8wMDEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=d32a042af9b5c38a2f55b7c6a6c57d04064364d7e37de0e916e7fb7c5efcda16
