zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesCount,residenceType,address,typologies,image
20260,VILLA PRINTEMPS#8fbaf62081b2,8fbaf62081b2,A,Calvi,VILLA PRINTEMPS,False,2027T1,Immobilier Neuf en Corse,8.75404,42.556825,248442,47,, Stagnone,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NzA5NzMwNzExMGFkX2NvbnZlcnRlZF8wMDEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=6ff35d93cbbb1617d822725257ca8af5d2744ae957effdb478dbe53d2639bfa1
20226,Belambra - Belgodere - Golfe de Lozari#d296afc2e246,d296afc2e246,B2,Belgodère,Belambra - Belgodère - Golfe de Lozari,False,,Attentif LMNP,9.021449,42.639278,54635,6,Tourism,Golfe de Lozari,Studio|T1|T2|T2 Duplex|T3|T3 Duplex|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFlZTQ5YThiMzNkODg4NmQ4N2JiNjcyODc3ZTZkNzg3MjgwN2M4NWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0666c462daf098166cf1e3ecc072e00722aee583e469c6b27952e4a0c8151f15
20090,ALBA#6fea9bc4aac9,6fea9bc4aac9,A,Ajaccio,ALBA,False,2025T4,MARINE PATRIMOINE,8.741733715834,41.940017734448,219000,8,,Chemin Alzo Di Leva,T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NTU2MzJmMmMyM2VmIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=8f4bc3b66e024c30c8f50a0696160ddb9ac6b97b3bbd3a303754166e3377cc22
20110,LE CLOS MAREDA - PROPRIANO#b0b4f116834c,b0b4f116834c,A,Propriano,LE CLOS MAREDA - PROPRIANO,False,2025T1,Concilio Immobilier,8.9053638,41.6723784,204250,8,,Rue Casanova d’Aracciani,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImJhNTE0ZGM4ZjljODE4N2Q2NjI0NGMyNmFhMjFkNTlmZjk4ZmM0MjQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3b494fedc071c50f504e4145aefd13f2965fa1faeabc17dd9cbd82e83aef3136
20000,L'olivier bleu - Ajaccio - Budiccioni#a3aedb1a4534,a3aedb1a4534,A,Ajaccio,L'olivier bleu - Ajaccio - Budiccioni,False,,Attentif LMNP,8.7538769,41.9456126,84027,1,EHPAD,20000 lieudit Budiccioni,T1,
20131,CALA DI PIANOTTULI#931c182e0ad6,931c182e0ad6,B2,Pianottoli-Caldarello,CALA DI PIANOTTULI,False,2025T4,MARINE PATRIMOINE,9.06757265625,41.476485827989,319000,7,,A route du port,T2|T3 + cabine|T4 + cabine|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NTVjYzhlNGQzMzI4IiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=2dbc9dfff0bc51755a7f74a3098f80b15bae3a929cf79bfa169c8d4e3876671a
20215,LES TERRASSES DU CENTRE#22e109e55078,22e109e55078,B1,Venzolasca,LES TERRASSES DU CENTRE,False,2025T2,Immobilier Neuf en Corse,9.47858420105,42.488387701383,106500,13,,T10,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjQzOTRkNGM4NTQwMTJmMDM0M2RmZGQ4ZGVkMTUzNzhmIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=fc3393c4ad8ca16ac53bc0f48bd3edaf143f3de9ec364ad205ad4277504e9e0b
20226,Les Villas de Bel Godere#4a1488ec9d9b,4a1488ec9d9b,B2,Belgodère,Les Villas de Bel Godère,True,2010T4,Consultim,9.0206625,42.6426222,137807.84,1,Tourism,LIEU-DIT LOZARI,Maison T3|T2|T2 Duplex + cabine|T3|T4 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjViMTkwNDdjNWI3YThhZDkzOWQxNTQ2YjBhYTUwYTY4NTYyOWFjMDYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=31bef9a27de4c708bd4c8c1230715133b395fab856342630b6213369b72116b7
20137,FIORI DI CALA ROSSA#dfa2bab18aa4,dfa2bab18aa4,A,Porto-Vecchio,FIORI DI CALA ROSSA,False,2024T1,MARINE PATRIMOINE,9.333715167984,41.630634349107,342499.996,3,,A Route de Cala Rossa,T3|T3 + cabine,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NTU2Mzk1ZGM5MWNiIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=2be8eb1acaccbbf9c5201382450ea66f7da51eaca425005a681df85904980397
20230,Acqua Linda#403bb27170bf,403bb27170bf,B1,Poggio-Mezzana,Acqua Linda,True,2008T1,CELAVi pierre,9.5282389,42.395902,112263.17,1,,L'Avillanella,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjIxNGFjNDRkNmUyMGE1ZGUwZjliOGEwNmQ3YWY3NDFmMGQwOWQ5NjUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f31f632384a22b550017201e0a015746267c7ec46b759e396290b1666799d1dc
20100,Stella Di l'Aria#4da84459ed2f,4da84459ed2f,B1,Sartène,Stella Di l'Aria,True,1991T1,CELAVi pierre,8.856102,41.5351919,169857.02,1,,Site de Tizzano,T3,
20221,GILIA MARINA#4f7180adfad6,4f7180adfad6,B2,Cervione,GILIA MARINA,False,2025T4,Immobilier Neuf en Corse,9.540991,42.319695,249450,29,,Prunete,T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NjcxODFmMThlY2RlIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=0a7717fed9d9fa638f556db37a1d25d6bf361fcf564e18727168842881068420
20131,CALA DI PIANOTTULI#3e6c4ecc10d6,3e6c4ecc10d6,B2,Pianottoli-Caldarello,CALA DI PIANOTTULI,True,2024T4,Immobilier Neuf en Corse,9.0460525,41.4940122,318000,15,,Route du Port,Studio|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjlkYjU2Nzg3MWYwNGZlNjhmMzc3YmI1ZDBiY2NhY2JmIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=e63335edea2f4320506949f47995dcddfd6dca4383fbff661eeece30e122a507
20137,LES HAMEAUX DE ST CYPRIEN#26604d5b8a7d,26604d5b8a7d,A,Porto-Vecchio,LES HAMEAUX DE ST CYPRIEN,False,2024T1,MARINE PATRIMOINE,9.328238523865,41.651120226099,179500,3,,A Route de Saint Cyprien - D668,T2|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6InVwbG9hZGluZ182NTU2NDZkMzdiMmUxIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjozODAsImhlaWdodCI6MzAwLCJmaXQiOiJjb3ZlciJ9fX0=?signature=639c7aa416e597caa79611be2f5a85b57083634531bca2d2ad589f7d9e51f4d2
