zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
54700,Appartement T2 - 65 m2 - Pont-a-Mousson#7c4402a5bebf,7c4402a5bebf,B2,Pont-à-Mousson,Appartement T2 - 65 m2 - Pont-à-Mousson,True,2024T2,Masteos,6.1832413,48.6936184,136402,136402,1,,Rue Pasteur,T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjczMmQ2ZWJmMDc1NWY0ZmMwZDBkODI2MjNkYjJiYzA4ZGQ0YjhkOTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=10ebfa2bfb89f094d79a2879d66f1a1acc74954d3ae6ef66b02e1a61d8da764a
54000,Les Rives d'Austra#e80d182fd708,e80d182fd708,B1,Nancy,Les Rives d'Austra,False,2026T4,Kaufman & Broad,6.1994518,48.6906166,172000,313000,26,,38 Boulevard De la Mothe,T1|T2|T3|T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImJmZmUzYjkyZjZlMWY1ODA5NDA0NmJlNmYxZGI1OTI0NTYxZWIxZTAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=9812bfabcf1f7e10412bd7c052554d7b9be5726638a7f09a6a14aac43037f8ab
54190,Villa Luxembourg#9cf0b408eb59,9cf0b408eb59,B1,Villerupt,Villa Luxembourg,False,2025T3,Inovefa,5.9377235,49.4747395,182791,288922,15,,1 rue du Moulin,T1|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjdlN2ZlYTg5YjIyY2RhY2M4OGJiNjYxZDY5ZmU3OWM3Mzg5ODM3ZGQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=3132a2884d4edbfc6e81674d527699cf6eb701963e16a0c0faa60155b6787c70
54600,Appartement T4 - 103 m2 - Villers-les-Nancy#a168fed0ba50,a168fed0ba50,B1,Villers-lès-Nancy,Appartement T4 - 103 m2 - Villers-lès-Nancy,True,2024T2,Masteos,6.1604097,48.6784798,336459,336459,1,,Avenue de la Libération,T4,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjViNTY2NTBhMGM5YWE5OGE5N2NiYmJlNGM0ZmFiNjUzY2QwNGFlMDEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=f4edf03b7843bea00f0e48f33f167a39c50f1c7d0d669fd04f5009b68123be84
54000,Appartement T3 - 67 m2 - Nancy#88a62a706f43,88a62a706f43,B1,Nancy,Appartement T3 - 67 m2 - Nancy,True,2024T2,Masteos,6.1723804,48.6880888,235589,235589,1,,Avenue Foch,T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjgzNjEzZmYwMDkyYjE5ZDQxN2MzMjQ4MDgyMDRlMzQwMThjMzY4MjEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=19c8db4c6cae498a125cf72a115d00c20f466aba48b667eb80e12f969835b2f0
54000,Les Jardins d'Arcadie - Saint Nicolas#a1d1cf57313a,a1d1cf57313a,B1,Nancy,Les Jardins d'Arcadie - Saint Nicolas,True,2017T2,Consultim,6.1866918,48.6871732,177170.09,177170.09,1,Senior,"42, rue Charles III",T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImE2NDA3YTg0YjdmYmUyYzdmNTZhZjJjZmMxZTZjMWQ0NDdlZDAyOGQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=0fd0c07cf5e02f345224aa5efe3e214d1fc1c51865b214b13789cf62118ff992
54500,CAMPUS SAINTE COLETTE#9f15b8bee30b,9f15b8bee30b,B1,Vandœuvre-lès-Nancy,CAMPUS SAINTE COLETTE,False,2025T3,Valority Partners,6.186185,48.676163,93050,201700,4,Student,24/26 rue Sainte Colette ,T1|T1 Bis|T2|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImI4M2MxZjliOTIzYjE5MmQyN2Q5MGE2YWU0YjZhYzFjMDFkNmQ5MDZfY29udmVydGVkXzAwMS5qcGciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=30570de7243f487f7df685fa06cbb859d85f0e7adf1609ef2edb788030f4418e
54320,LES DOMAINES DE L'ALERION TRANCHE 2#153dee15b2c6,153dee15b2c6,B1,Maxéville,LES DOMAINES DE L'ALERION TRANCHE 2,False,2024T4,Inovefa,6.1373415,48.6988783,188000,280000,10,,Avenue du Rhin,T2|T3,
54000,Art' et Facts#c383268301dc,c383268301dc,B1,Nancy,Art' et Facts,True,2019T2,Consultim,6.1699585,48.676513,144213.84,144213.84,1,Student,83 rue du Sergent Blandan,Studio,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjBjNGIwMTVjMDc3YmQzNGM2ZGE2ODhjNzhmYjFmNzQ3OGFiNDdlZTUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=7ce13b4db52c3b39d8056f89a2c671fcdebbca9a77eebee5dd0bef41533dcdcf
54000,LIBERTY 9#08997afd864d,08997afd864d,B1,Nancy,LIBERTY 9,False,2025T2,Edouard Denis,6.1411865,48.696068,267000,267000,1,,410 AV DE LA LIBÉRATION,Local commercial|T2|T3,
