zip_code,name_id,id,taxArea,city,estate_name,delivered,deliveryQuarter,developer_name,longitude,latitude,availablePropertiesMinPrice,availablePropertiesMaxPrice,availablePropertiesCount,residenceType,address,typologies,image
72000,Omega#fc03bf3c3b91,fc03bf3c3b91,B1,Le Mans,Oméga,False,2025T4,Marignan,0.2004187,47.9982298,123400,130700,8,,Angle rue Nationale et rue de la Fuie,Maison T4|Maison T5|Studio|T1|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjhjM2ZiYTRlNWQ3NjU1MDdkMTllOTY2N2FiNTA1YTdmZWI3ODAxNTkiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4197c842a23347d72798bb6483bc7fa6951870ace65acf7f2453ef71b36f123a
72000,HARMONIE / LE MANS 3#86aa0353eb91,86aa0353eb91,B1,Le Mans,HARMONIE / LE MANS 3,False,2025T4,Nexity,0.194076,48.01326,184301,184301,1,,28 RUE DE LA BLANCHISSERIE,T2|T3|T4,
72000,L'Eventail#5cbea8a2a5eb,5cbea8a2a5eb,B1,Le Mans,L'Éventail,False,2024T4,Lelièvre Immobilier,0.209506,48.0041277,229600,452300,6,,2 rue Notre Dame,T1|T2|T3|T4|T5,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjBhYzJkMTk1MTEzNDdmN2U5M2M5ZDcxN2QyOGEwNWZlM2RiOTE2ZmYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=c6bd0c10d4d6c9116b90d39df942bc1264e61837ee42afc9b4abd3cad505c695
72000,Les Templitudes Parc Banjan LE MANS - 72#7f0cbd5d5782,7f0cbd5d5782,B1,Le Mans,Les Templitudes Parc Banjan LE MANS - 72,True,,Pierre Loyers Conseil,0.2047171,48.0147716,89716.58,89716.58,1,EHPAD,32 Rue de Bellevue,T1|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjYzZjk2NTJlOTFkODUyNDliNTZjYzcyN2FiMzg5NjE2NzlmNWFkN2UiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=728c95fca142c538e5afebf69ee15239fe88416e31d2ee34b424390f6c960908
72100,Appart City Confort Le Mans Centre#55f3b5277501,55f3b5277501,B1,Le Mans,Appart City Confort Le Mans Centre,True,2011T1,CELAVi pierre,2.378289,48.8148113,54272,54272,1,EHPAD,34 Place du 8 Mai 1945,Chambre|Studio|T3,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImVmYjgzY2U1MTdjYjE3MDg2ZmI0NTFhZTMxZDFiNmY4YzhiY2ZhMWUiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=1beb85fb6f289d69af53ff062c568172ca76ed98bd6d3922f436f9a0fc5c1adb
72100,Bollee-Chanzy LE MANS - 72#1c2e1fd3dbbb,1c2e1fd3dbbb,B1,Le Mans,Bollée-Chanzy LE MANS - 72,True,,Pierre Loyers Conseil,0.2029203,48.0036812,100000,100000,1,EHPAD,"3, rue Chanzy",T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjBjNGQ3OWEyZTg5Yzc4MjU3MDdiOTk0M2MxNThjOThiOWJkZDdlOWQiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=b0701f0157aaa61a66b7b5edd1d7d037d06eb05df98cd82e6345769494baf1f3
72300,Espace et Vie Precigne#26d18f7b5d11,26d18f7b5d11,C,Précigné,Espace et Vie Precigne,True,2008T4,Revenu Pierre,-0.3301749,47.7636298,74400,74500,2,Senior,3 allee de la Bade ,T1|T1 Bis|T2,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6IjczOTQ4MjdkZWEwZmQ2Nzk0ZGUwN2UxYzkyMDMwNWJlOGNkN2ViZGEiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=e478e8148cc2356d4e2f79ce216cd14b984199c07084e78861db7d71ee17b913
72000,RUBIK#af0d25decef5,af0d25decef5,B1,Le Mans,RUBIK,False,2025T2,LP Promotion,0.2018675,47.9953845,106710,210010,8,Student,6 Rue Coeffort,T1|T2,
72230,L'Oree des Pins MULSANNE - LE MANS - 72#b463c18a2cf6,b463c18a2cf6,B2,Mulsanne,L’Orée des Pins MULSANNE - LE MANS - 72,True,,Pierre Loyers Conseil,0.2468094,47.9132062,96770.91,96770.91,1,EHPAD,Avenue de Bönen,T1,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImEwNDY1OGE5ZWFjMzU2MTJmNmVhZTdmMGZhM2FiNWUyOTg5NjI4YTYiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=4860e794191eb6b6616032b88a2f600086c0220e41ccd206cfad2f8c4cbb098c
72200,COUVENT DE LA VISITATION#00f14958d184,00f14958d184,C,La Flèche,COUVENT DE LA VISITATION,False,2026T4,Histoire & Patrimoine,-0.06584,47.7022916,340400,482100,29,,1 RUE HENRI DUNANT,T1|T2|T2 Duplex|T3|T3 Duplex|T4|T4 Duplex,
72000,LE 70#cec526d2f8c5,cec526d2f8c5,B1,Le Mans,LE 70,False,2025T3,Histoire & Patrimoine,0.1962176,48.0079638,340955,340955,1,,70 GRANDE RUE,T2|T2 Duplex|T3 Duplex,https://dj32ymiemc11o.cloudfront.net/eyJidWNrZXQiOiJvdGFyZWUtcHJvZHVjdGlvbi1maWxlcyIsImtleSI6ImFmYmU4YWZhNTJlYjMzNTFkYzIxNGUwMGFlMmU3OWNkODU3OTI5ZDAiLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjM4MCwiaGVpZ2h0IjozMDAsImZpdCI6ImNvdmVyIn19fQ==?signature=65a39471fa9e07f6272858b69eb494cb8c303d1f8e26d1d43b66cab5395f3ede
72000,LE MANS#c245d8dace8c,c245d8dace8c,B1,Le Mans,LE MANS,False,2025T4,Cap West Groupe,0.194597,47.982764,115900,264900,6,,18 rue  Anna Politkovskaia ZAC DE LA CARTOUCHERIE,Suite T1 PMR|Suite T2|Suite T2 PMR|Suite T3|Suite T3 PMR|T1,
