price,id,category,surface,title,zip_code,rent
220000,2361273,Restaurant,96,Vente commerce de 96m² à Paris 75014 Didot,,2515
625000,2229410,Restaurant,250,A vendre FDC restaurant/brasserie Paris 75012,,6665
64000,2360690,Restaurant,22,Vente restaurant Rue de Tolbiac à Paris 75013,,1464
135000,2360447,Restaurant,55,Vente restaurant métro Commerce 75015,,1600
144000,2360379,Restaurant,50,Vente restaurant top emplacement Paris 75010,,4000
352000,2315455,Restaurant,72,Cession restaurant extraction Paris 75003 Marais,75003,
264000,2290026,Restaurant,82,A vendre restaurant à Paris 75005 secteur Jussieu,75005,
198000,2288779,Restaurant,55,Vente restaurant à Paris 75015 rue commerçante,,
700000,2243944,Restaurant,90,Vente restaurant à Paris Strasbourg Saint Denis,,
198000,2232993,Restaurant,30,Vend restaurant de 30m² à Paris 75009 M° Cadet,75009,
462000,2271046,Restaurant,70,Restaurant à vendre à Paris 75014 Montparnasse,75014,4683
550000,2290027,Restaurant,0,A vendre restaurant à Paris quartier Luxembourg,,
264000,2290025,Restaurant,150,Vente restaurant 30 couverts à Paris 11 Bastille,75011,
275000,2359644,Restaurant,120,Restaurant à vendre emplacement bureaux Paris 17,75017,3298
250000,2359021,Restaurant,115,Vente commerce de 115m² à Paris Halles Beaubourg,,5500
589600,2358897,Restaurant,105,Cession restaurant 45 places lic IV à Paris Marais,75004,
331524,2358655,Restaurant,170,Vente beau restaurant sur un axe passant Paris 13,,4609
175000,2358563,Restaurant,180,Vente FDC bar restaurant à Paris 75010,,
120000,2358067,Restaurant,0,Vente restaurant pizzeria en beaux quartiers Paris,75000,
728000,2358033,Restaurant,200,Vente Sublime restaurant proche Panthéon Paris 5,75005,
550000,2357831,Restaurant,125,Vente restaurant lic IV terrasse à Paris 75018,,
289000,2357725,Restaurant,0,Vente restaurant idéal pour des pros à Paris 75013,,3523
180000,2357724,Restaurant,0,Vente restaurant 32 places à Paris rive gauche,,2455
437524,2357722,Restaurant,120,AV restaurant quartier dynamique Paris Nord Ouest,,5553
458724,2357720,Restaurant,86,Vente restaurant licence 4 top empl à Paris centre,,3459
202500,2357679,Restaurant,65,AV restaurant de quartier excellente réputation 75,,1750
95000,2357391,Restaurant,52,Vente restaurant traiteur à Paris 75011 Nation,,2500
320000,2357390,Restaurant,70,Vente commerce de 70m² à Paris la Chapelle Goutte,,
388500,2357388,Restaurant,65,Vente commerce de 65m² à Paris Daumesnil,,1286
442000,2357382,Restaurant,110,Vente restaurant cle en main extraction Paris 11,,5443
150600,2357353,Restaurant,50,Vente restaurant à Paris 75009 très faible loyer,,906
139000,2357013,Restaurant,0,Cession FDC beau restaurant à Paris 75015,,
550000,2356948,Restaurant,95,Vente restaurant en Triangle d'or Paris 75008,,
190000,2356920,Restaurant,70,Vente restaurant de 70m² à Paris 09 Lafayette,,2300
400000,2356432,Restaurant,54,Vente restaurant clé en main à Paris 3 Haut Marais,,3416
420000,2356431,Restaurant,137,Vente commerce de 137m² à Paris Niel Wagram 75017,,3264
136500,2356429,Restaurant,60,Vente commerce de 60m² à Paris Gobelins-Austerlitz,,2216
451500,2356428,Restaurant,130,Vente commerce 130m² Paris St Dominique Grenelle,,5828
702527,2356401,Restaurant,0,Vente magnifique bistrot à Paris 75013,,6583
543000,2356400,Restaurant,0,Magnifique restaurant licence 4 à céder à Paris,,
145600,2356301,Restaurant,66,AV restaurant refait en quartier d'habitations,,
280000,2356017,Restaurant,80,Vente commerce de 80m² à Paris Avron Bagnolet,,1680
289000,2355987,Restaurant,80,AV magnifique restaurant 40 pl à Paris Rive Gauche,,2735
1060000,2355901,Restaurant,198,À Vendre restaurant d’exception en emplacement N°1,,
130800,2355877,Restaurant,60,Vente restaurant avec terrasse à Paris 75008,,2700
385000,2355875,Restaurant,0,Cède restaurant vente à emporter bar à Paris 75009,,
216000,2355691,Restaurant,0,Fonds de commence restaurant à vendre à Paris 15,,
426900,2355504,Restaurant,165,Cède restaurant avec licence IV Paris hyper centre,,4333
352727,2355505,Restaurant,140,Vente très beau restaurant oriental terrasse Paris,,2800
660000,2355412,Restaurant,0,Vente restaurant avec terrasse estivale à Paris,,
1932000,2355411,Restaurant,0,Vente restaurant à Paris Rive Gauche,,
412500,2355116,Restaurant,65,Vente restaurant à Paris 75016 Nord Trocadero,,
1070000,2355064,Restaurant,95,Vente commerce de 95m² à Paris 18 Montmartre,,3657
1100000,2355054,Restaurant,195,Vente commerce 195m² à paris 01 Halles Beaubourg,,5078
90000,2355051,Restaurant,120,Vente commerce de 120m² à Paris 75010 Paradis,,1600
260000,2354988,Restaurant,66,Vente restaurant vae à Paris 75016 Victor Hugo,,1750
542000,2354924,Restaurant,105,Vente restaurant avec licence 4 non exploitée,,
638000,2354898,Restaurant,0,Vente restaurant cuisine asiatique à Paris centre,,
371000,2354798,Restaurant,60,Fonds de commerce restaurant à vendre Paris 75007,,
315000,2354722,Restaurant,70,Vente commerce de 70m² à Paris 02 Sentier,,4095
