price,id,category,surface,title,zip_code,rent
549944,2378209,Bar - Brasserie - Tabac,150,Bar restaurant avec murs 150m² à vendre dept 71,,
379400,2400037,Bar - Brasserie - Tabac,150,AV bar brasserie tabac francaises des jeux 77 Nord,,
258500,2318302,Bar - Brasserie - Tabac,0,Vente bar tabac brasserie loterie d'angle 77,,
165000,2380107,Bar - Brasserie - Tabac,0,AV bar brasserie lic IV proche Charles de Gaulle,,
689000,2399699,Bar - Brasserie - Tabac,150,AV bar Tabac centre-ville près de Fontainebleau 77,77300,1479
643000,2399307,Bar - Brasserie - Tabac,120,A vendre bar brasserie près Marne la Vallée,,
753407,2398020,Bar - Brasserie - Tabac,0,Vente bar Tabac idéalement situé à Chateau Landon,77570,1800
585927,2398019,Bar - Brasserie - Tabac,290,Vente bar tabac brasserie en Seine et Marne Nord,77000,2480
80000,2392595,Bar - Brasserie - Tabac,112,Vente bar tabac FDJ restaurant à Melun,77000,1600
650000,2394962,Bar - Brasserie - Tabac,70,Vente bar tabac loto FDJ PMU bien placé dept 77,,783
2144000,2389560,Bar - Brasserie - Tabac,225,Vente bar brasserie en centre ville Seine et Marne,,
522327,2394534,Bar - Brasserie - Tabac,300,Vente brasserie en centre ville de Melun,77000,3000
400000,48742,Bar - Brasserie - Tabac,170,A vendre brasserie bar centre ville  77,,
1230000,2388571,Bar - Brasserie - Tabac,90,AV bar brasserie tabac loto PMU bien situé dept 77,,825
630000,2386219,Bar - Brasserie - Tabac,100,Vente bar Tabac FDJ PMU en Seine et Marne 77,,
825000,2382931,Bar - Brasserie - Tabac,400,Vente bar tabac FDJ en Seine et Marne Sud,77130,2800
220000,2381854,Bar - Brasserie - Tabac,313,A vendre bar tabac loto proche de Saint Mard,,
543527,2380895,Bar - Brasserie - Tabac,170,Cède bar Tabac PMU FDJ en ville agréable Pontcarré,77135,2400
308000,2368328,Bar - Brasserie - Tabac,150,Vente bar Tabac FDJ en centre ville de Melun,77000,785
400000,2377670,Bar - Brasserie - Tabac,280,Vente murs commerciaux de 280m² à Mitry Mory,,2400
1393000,2256198,Bar - Brasserie - Tabac,126,Vend bar tabac FDJ PMU presse rapido dept 77 Nord,,
422700,2365118,Bar - Brasserie - Tabac,400,AV brasserie restaurant licence restauration 77,,
81000,2376701,Bar - Brasserie - Tabac,70,Vente Bar restaurant terrasse à Coulommiers centre,,
331527,2373138,Bar - Brasserie - Tabac,450,Vente bar brasserie en zone commerciale de Melun,77000,4900
218000,2372579,Bar - Brasserie - Tabac,140,A vendre FDC brasserie bar lic IV à Rozay-en-Brie,77540,1667
118800,2371533,Bar - Brasserie - Tabac,114,Vente restaurant bar licence IV à Pommeuse,77515,
550000,2369278,Bar - Brasserie - Tabac,200,Vente bar tabac restaurant à Mitry-Mory,77290,2417
85000,2368662,Bar - Brasserie - Tabac,0,Vente bar brasserie PMU FDJ à Varennes sur Seine,77130,
100000,2366891,Bar - Brasserie - Tabac,110,Vente bar brasserie restaurant en zi de Melun,,1783
362000,2366624,Bar - Brasserie - Tabac,70,Vente beau bar brasserie licence IV en angle Melun,77000,2200
950000,2364904,Bar - Brasserie - Tabac,200,Vente bar tabac loto FDJ PMU bien placé dept 77,,2650
383600,2359651,Bar - Brasserie - Tabac,250,A vendre bar tabac restaurant terrasse à Lognes,77185,2600
261000,2357225,Bar - Brasserie - Tabac,150,Cède bar brasserie restauration à 19 mn de St Mard,,
545600,2350476,Bar - Brasserie - Tabac,150,A vendre bar restaurant murs+fonds à Pontcarré,77135,
455000,2341968,Bar - Brasserie - Tabac,143,AV bar brasserie tabac FDJ centre ville 77 Nord,,
152000,2341608,Bar - Brasserie - Tabac,160,Vente bar lic IV restaurant la Ferté-sous-Jouarre,77260,
266000,2341207,Bar - Brasserie - Tabac,110,Vente bar brasserie restaurant tabac FDJ nord 77,,
660000,2332306,Bar - Brasserie - Tabac,370,Vente bar lounge restau rapide centre ville 77,77340,
437527,2331726,Bar - Brasserie - Tabac,171,A vendre FDC bar brasserie dans le Val D'Europe,,1945
425000,2329812,Bar - Brasserie - Tabac,170,Vente beau bar brasserie licence IV à Serris,77700,2000
143000,2328235,Bar - Brasserie - Tabac,180,Vente murs & fonds bar tabac épicerie d'angle 77,77220,1000
159815,2325811,Bar - Brasserie - Tabac,87,Vente bar tabac PMU FDJ en centre village Melun,77000,700
696800,2323311,Bar - Brasserie - Tabac,120,Vente bar brasserie tabac FDJ en Seine et Marne,,
715000,2321576,Bar - Brasserie - Tabac,0,Vente bar licence IV tabac loterie loto PMU 77,,
385000,2318312,Bar - Brasserie - Tabac,0,Vente bar brasserie proche Pontault Combault,,
132000,2318309,Bar - Brasserie - Tabac,0,Vente bar licence IV loterie loto proche Melun,,
755527,2314731,Bar - Brasserie - Tabac,595,Vente bar brasserie en angle + terrasse à Melun,77000,220
700000,2310984,Bar - Brasserie - Tabac,100,Vente bar brasserie tabac FDJ PMU bien placé 77,,2500
589600,2303976,Bar - Brasserie - Tabac,160,Vente bar tabac brasserie FDJ Seine et Marne Nord,,
330000,2302753,Bar - Brasserie - Tabac,67,FDC bar licence IV à vendre place festive de Melun,77000,1400
379400,2300515,Bar - Brasserie - Tabac,185,Vente bar brasserie terrasse à Marne la Vallée,,
770000,2300114,Bar - Brasserie - Tabac,0,Vente bar Tabac FDJ dans grande ville du 77,77190,2500
1067000,2299550,Bar - Brasserie - Tabac,168,AV bar Tabac FDJ PMU sur la rue principale 77,77300,2017
148000,2299095,Bar - Brasserie - Tabac,180,Vente bar barsserie tabac FDJ PMU Seine et Marne,,
148975,2298792,Bar - Brasserie - Tabac,0,A vendre murs et fonds bar brasserie tabac 77,,792
429000,2298240,Bar - Brasserie - Tabac,260,Vente bar brasserie tabac FDJ logement 77,,220
107000,2295222,Bar - Brasserie - Tabac,170,Vente bar brasserie proche centre de Coulommiers,77120,
104714,2293920,Bar - Brasserie - Tabac,120,Vente bar brasserie PMU FDJ Sud Seine et Marne,77000,1440
243000,2293073,Bar - Brasserie - Tabac,100,Vente bar brasserie tabac rapido en Seine et Marne,,
181494,2289181,Bar - Brasserie - Tabac,130,A vendre bar FDJ PMU sur axe routier à Nemours,77140,616
257532,2284611,Bar - Brasserie - Tabac,0,AV bar brasserie tabac FDJ en Seine-et-Marne,77220,1167
264000,2280538,Bar - Brasserie - Tabac,0,AV bar tabac brasserie licence IV FDJ 77,,
330000,2279424,Bar - Brasserie - Tabac,0,Vente bar tabac loterie loto en Seine et Marne,,
373927,2266911,Bar - Brasserie - Tabac,300,A vendre murs et fonds bar brasserie tabac 77 Sud,,1500
495000,2257494,Bar - Brasserie - Tabac,0,Vente bar brasserie bistrot en Seine et Marne,,
455280,2225730,Bar - Brasserie - Tabac,80,Vend bar brasserie en centre ville Seine et Marne,,
58000,2259901,Bar - Brasserie - Tabac,203,Vente bar brasserie  à Crécy-la-Chapelle,77580,
912405,2258036,Bar - Brasserie - Tabac,200,Vente bar brasserie empl N°1 ville touristique 77,,2000
412500,2318305,Tabac - Presse - Loto,0,Vente tabac loterie loto PMU zone commerçante 77,,
122000,2254766,Bar - Brasserie - Tabac,0,Vend bar loterie loto licence IV tabac PMU dept 77,,
224000,2253002,Bar - Brasserie - Tabac,0,Vend belle brasserie licence IV terrasse à Provins,,2350
557440,2249209,Bar - Brasserie - Tabac,157,Cession brasserie avec licence 4 en Seine-et-Marne,,
396000,2062945,Bar - Brasserie - Tabac,0,Vend bar tabac PMU licence IV loterie loto dept 77,,
433000,2225732,Bar - Brasserie - Tabac,0,Vend bar tabac FDJ licence 4 en Seine et Marne,,
154000,2229313,Bar - Brasserie - Tabac,0,Vente bar tabac loterie loto proche de Meaux 77,,
99000,2224295,Bar - Brasserie - Tabac,120,Vente bar tabac très bon état sans concurrence 77,,1500
804000,1134532,Bar - Brasserie - Tabac,250,Vend bar brasserie en centre commercial 77 Nord,,
495000,2218933,Bar - Brasserie - Tabac,300,Vente bar Tabac FDJ axe très passant 77,77140,
660000,2218929,Bar - Brasserie - Tabac,160,Vente bar tabac FDJ proche gare 77,77300,1500
495000,2206873,Bar - Brasserie - Tabac,0,Vente brasserie bar licence IV proche Disney 77,,
262324,2187024,Bar - Brasserie - Tabac,300,Vente bar tabac brasserie angle gros potentiel 77,77000,1667
437527,2186539,Bar - Brasserie - Tabac,143,Vente bar brasserie tabac centre ville Nord 77,77000,1606
696800,2179662,Bar - Brasserie - Tabac,110,A vendre bar FDJ PMU centre ville 77 Nord,,
267927,2178110,Bar - Brasserie - Tabac,230,A vendre FDC bar FDJ PMU centre ville 77,77000,1950
275000,2166157,Bar - Brasserie - Tabac,0,Vend bar tabac PMU loterie loto licence iv dept 77,,
277000,2157722,Bar - Brasserie - Tabac,80,A vendre bar brasserie tabac FDJ Nord 77 pres CDG,,
487000,2145598,Bar - Brasserie - Tabac,190,Vente bar brasserie en centre ville Seine et Marne,,
224000,2144461,Bar - Brasserie - Tabac,240,Vente bar restaurant licence 4 d'angle empl N°1 77,77290,
657200,2105898,Bar - Brasserie - Tabac,0,Vente bar très bon emplacement en Seine-et-Marne,,3212
303000,2101806,Bar - Brasserie - Tabac,130,Vend bar brasserie PMU centre ville Seine et Marne,,
880000,2096455,Bar - Brasserie - Tabac,0,Vente bar brasserie licence IV restaurant dept 77,,
138500,2061549,Bar - Brasserie - Tabac,130,A vendre bar brasserie tabac FDJ en Seine et Marne,,
305000,2026277,Bar - Brasserie - Tabac,500,Vend bar brasserie tabac FDJ bords de seine 77,,
155000,2024043,Bar - Brasserie - Tabac,100,Vente bar tabac FDJ PMU dans village 77 Sud,,
745000,2024032,Bar - Brasserie - Tabac,450,Vente très belle auberge 77 Marne la Vallée,,
293000,2010854,Bar - Brasserie - Tabac,0,Vend murs et FDC restaurant licence IV dept 77,,
220000,1976765,Bar - Brasserie - Tabac,0,Vente bar PMU loterie loto en Seine et Marne,,
385000,1940304,Bar - Brasserie - Tabac,0,Vend bar brasserie licence IV loterie loto dept 77,,
277000,1885132,Bar - Brasserie - Tabac,105,Vend brasserie restaurant d'angle Seine et Marne,,
621000,1824315,Bar - Brasserie - Tabac,200,Vente beau bar brasserie empl n°1 Seine et Marne,,
185000,1766497,Bar - Brasserie - Tabac,50,Vente bar tabac FDJ presse logt f3 dans le 77 sud,,
271000,1747866,Bar - Brasserie - Tabac,0,Vend bar brasserie en angle 77 nord touristique,,
357000,1707445,Bar - Brasserie - Tabac,200,Vend bar brasserie secteur sud Seine et Marne,,
168000,1695600,Bar - Brasserie - Tabac,69,Vend bar restaurant dans grande ville 77 nord,,
379400,1693395,Bar - Brasserie - Tabac,100,Vend bar brasserie restaurant dans le 77 nord,,
167000,1693396,Bar - Brasserie - Tabac,70,Bar brasserie à vendre axe passant secteur nord 77,,
219300,1603615,Bar - Brasserie - Tabac,0,Vente bar tabac FDJ en centre ville 77 Sud,,
166000,1591832,Bar - Brasserie - Tabac,132,Vente bar brasserie 77 Nord proche A104,,
515120,1587407,Bar - Brasserie - Tabac,120,Vend brasserie restaurant d'angle 77 proche A4/MLV,,
122000,1147738,Bar - Brasserie - Tabac,0,Bar brasserie restaurant en vente dans le Sud 77,,
372600,1569627,Bar - Brasserie - Tabac,100,Bar tabac FDJ presse à vendre en Sud 77,,
122100,1557042,Bar - Brasserie - Tabac,90,Brasserie-restaurant centre ville pres aeroport,,
197000,1348239,Bar - Brasserie - Tabac,60,Vente brasserie FDJ PMU idéale 1ere affaire 77,,
485100,1422802,Bar - Brasserie - Tabac,150,Vend bar brasserie logement face gare 77 Sud,,
200000,48540,Restaurant,350,Restaurant traditionnel - Emplacement strategique,,
385000,49109,Restaurant,175,A vendre Brasserie centre ville Brie Comte Robert,,
194000,2396299,Restaurant,80,Cession restaurant lic IV empl N°1 à Paris 75001,,
1270000,2320058,Restaurant,0,Vente murs et fonds restaurant boulangerie dept 77,,
100000,2406342,Restaurant,60,Vente restaurant en ville dynamique Seine et Marne,77340,
60000,2404645,Restaurant,48,Vente café-bar-restaurant au coeur de Provins,77160,
260000,2403392,Restaurant,80,Vente restaurant pizzeria à Varennes sur Seine,77130,950
89000,2402380,Restaurant,62,Vente restaurant + 1 appartement à Meaux centre,,
89000,2402378,Restaurant,62,Vente restaurant + 1 appartement de 40m² à Meaux,,
154000,2402306,Restaurant,65,Vente restaurant proche de Gretz-Armainvilliers,,
275000,2378214,Restaurant,320,Cède restaurant traditionnel rénové Seine et Marne,,
518400,2401876,Restaurant,300,Vente restaurant de 300m² au centre de Chelles,,
87000,2401645,Restaurant,145,Vente restaurant bar licence IV à Crouy-sur-Ourcq,77840,950
192500,2400827,Restaurant,0,AV restaurant d'angle centre ville Seine et Marne,,
660000,2400826,Restaurant,0,AV restaurant restauration rapide traiteur dept 77,,
187000,2400383,Restaurant,120,FDS à vendre restaurant centre-ville de Meaux,77100,2400
265000,2400139,Restaurant,200,AV restaurant traditionnel à 10 min Fontainebleau,,
444000,2320059,Restaurant,0,Cède murs et FDC restaurant bar licence iv dept 77,,
275000,2380105,Restaurant,0,A vendre restaurant snack proche Val d'Europe,,
715000,2370650,Restaurant,0,Vente restaurant neuf à thème en Seine et Marne,,
173000,2399687,Restaurant,0,AV fonds de commerce restaurant à Lagny sur Marne,77400,
440000,2399456,Restaurant,0,Vente restaurant licence 4 au centre de Melun,,
649527,2398021,Restaurant,175,Vente restaurant avec terrasse en Seine et Marne,77700,3000
99900,2397372,Restaurant,53,Cède restaurant 53m² Pontault-Combault empl n°1,,
570000,2396952,Restaurant,300,Vente commerce de 300m² à Mareuil les Meaux,,
220000,2395416,Restaurant,114,Vente restaurant à potentiel proximité Disneyland,,
187000,2393445,Restaurant,75,Vente restaurant top empl Saint-Fargeau-Ponthierry,77310,1500
490527,2392596,Restaurant,352,Vente restaurant type bistrot lic IV à Melun,77000,13519
220000,2320060,Restaurant,0,Vente restaurant restauration rapide VAE dept 77,,
640000,2259840,Restaurant,227,Beau restaurant à vendre à Dammartin en Goële,,
104000,2389416,Restaurant,45,AV fonds de commerce restaurant Pontault-Combault,77340,63
173600,2389108,Restaurant,190,Vente restaurant terrasse en centre ville de Meaux,77100,1667
195999,2388638,Restaurant,105,Vente restaurant en zone commerçante à Lieusaint,,
170000,2388186,Restaurant,470,AV restaurant professionnel Montereau-Fault-Yonne,,
115915,2387581,Restaurant,105,AV restaurant italien parkings au centre de Melun,77000,1100
106000,2385596,Restaurant,120,Vente restaurant 25 cvts proche de Fontainebleau,77300,
1585815,2384176,Restaurant,700,Cède restaurant de 1er plan zone commerçante Melun,77000,14167
418000,2383631,Restaurant,300,Vente restaurant licence IV routier prox Pontault,77340,3000
305000,2383170,Restaurant,200,Vente restaurant japonais au centre de Chelles,,
165000,2380851,Restaurant,210,Vente restaurant bar sur axe passant à Esbly,,
704000,2378219,Restaurant,450,Cède restaurant au centre d'une ville dynamique 77,,
260000,2377589,Restaurant,88,AV restaurant gastronomique centre Fontainebleau,,
860000,2377521,Restaurant,600,A vendre murs et fonds (licence IV) Seine et Marne,,
210000,2370193,Restaurant,260,Vente fonds de commerce à Melun La Rochette,,2700
510000,2368291,Restaurant,141,Vente restaurant 110 couverts à Crecy la Chapelle,,
100000,2366892,Restaurant,100,Vente restaurant à Melun secteur ZI Vaux le Pénil,77000,1700
210000,2366893,Restaurant,100,Vente restaurant à Melun secteur préfecture,77000,2896
190000,2364410,Restaurant,220,Vente restaurant à Brie Comte Robert centre,77170,
80000,2363780,Restaurant,90,Vente fonds de commerce métro Coteaux Beauclair 77,77124,1200
72000,2363779,Restaurant,50,Vente fonds de commerce à Roissy-en-Brie,77680,1246
315000,2362560,Restaurant,157,Cède restaurant bar vae terrasse Champs sur Marne,,
303520,2359681,Restaurant,150,Vente restaurant 150m² en zone attractive Chelles,,2300
190000,2359677,Restaurant,50,A vendre restaurant à Lagny sur Marne centre,77400,1300
449440,2359672,Restaurant,174,A vendre restaurant de 174m² à Torcy axe fréquenté,,7340
270300,2359671,Restaurant,72,Vente restaurant emplacement N°1 à Lagny sur Marne,77400,1617
281840,2359657,Restaurant,77,A vendre restaurant de 76.5m² à Lagny empl N°1,,2083
140000,2359456,Restaurant,124,Vente restaurant authentique hyper centre Meaux,,1830
120000,2357630,Restaurant,114,Vente restaurant bar licence IV à Pommeuse,77515,
3250000,2357028,Restaurant,1050,Vente restaurant licence IV à Fontainebleau,77300,
300000,2356015,Restaurant,154,Vente commerce de 154m² à Dammartin en Goele,,2783
132000,2355874,Restaurant,0,Vente restaurant bar licence IV auberge dept 77,,
331527,2355012,Restaurant,40,AV restaurant licence 3 top emplacement à Melun,,520
203175,2299900,Restaurant,125,A vendre FDC restaurant en Nord Seine-et-Marne,,2325
110000,2296823,Restaurant,70,Vente restaurant  à Bois le Roi,,
155000,2293956,Restaurant,103,Vente restaurant empl N°1 à Meaux Cathédrale,77100,
198000,2287086,Restaurant,200,Vente beau restaurant take away en Seine et-Marne,94510,2208
379000,2289754,Restaurant,150,Vente restaurant avec licence IV à Chartrettes,77590,
65000,2287807,Restaurant,80,Vente restaurant secteur de la mairie de Thorigny,77400,
210520,2287186,Restaurant,92,Cession FDC restaurant charmante commune du 77,,
0,2282625,Restaurant,0,A vendre FDC restaurant bel espace sur melun,77000,
120000,2281887,Restaurant,120,AV bar à vins restaurant à Meaux centre,77100,1850
130000,2281886,Restaurant,420,Vente FDC grande licence restaurant à Meaux centre,77100,2106
250000,2281818,Restaurant,200,Vente restaurant dans zone en expansion à Meaux,77100,
995000,2281345,Restaurant,0,Vente restaurant pizzeria licence IV brasserie,,
437524,2279891,Restaurant,110,Vend restaurant avec terrasses en Seine et Marne,77700,
331527,2278186,Restaurant,0,Vente restaurant enseigne nationale Seine-et-Marne,77410,5993
60000,2273849,Restaurant,250,Vente droit au bail + licence IV Nord 77,,2650
190000,2271986,Restaurant,200,Vente fonds de commerce 200m² à Meaux,,2275
149000,2261070,Restaurant,124,Vente restaurant dans le coeur historique de Meaux,77100,
490527,2260853,Restaurant,300,Vente restaurant secteur recherché Marne la Vallée,,8167
245000,2254632,Restaurant,160,Vente restaurant Licence IV à Samois sur Seine,77920,
532924,2254223,Restaurant,250,Vente restaurant en Nord Seine et Marne,,2959
0,2253719,Restaurant,0,Vds murs et fonds restaurant centre ville Nord 77,,
209000,1874781,Restaurant,0,Vend restaurant traiteur épicerie fine à Meaux,,
192333,2247775,Restaurant,150,Vend restaurant de 130m² à Melun zone passante,77000,2100
696800,2244859,Restaurant,493,Cession FDC restaurant de charme dans le 77,,
399000,2239406,Restaurant,215,Vente restaurant traiteur boucherie en zac à Melun,77000,6560
487800,2238496,Restaurant,470,Cession FDC restaurant très bon emplacement 77,,
71054,2236321,Restaurant,113,Vente restaurant zone touristique 77,77000,1042
1299600,2235540,Restaurant,400,Vend murs et fonds restaurant lic IV à Guermantes,77600,
391000,2235429,Restaurant,385,A vendre restaurant entre Melun et Fontainebleau,77300,2000
246535,2229377,Restaurant,165,A vendre restaurant idéalement situé 77,77000,2583
1790000,2226962,Restaurant,700,Vente murs et fonds restaurant avec licence IV 77,,
702527,2226404,Restaurant,275,Vente restaurant gastronomique 270m² à Melun,77000,3895
115500,2224933,Restaurant,75,A vendre FDC restaurant ville de renommée Nord 77,77400,
990000,2220596,Restaurant,350,RESTAURANT BARBIZON A VENDRE,77630,
40000,2219491,Restaurant,0,Vend restaurant avec terrasse à Villiers-en-Bière,77190,
539000,2214700,Restaurant,0,Vente bar restaurant licence IV secteur pieton 77,,
110000,2204105,Restaurant,120,Vend restaurant 70 couverts en hyper centre Meaux,,2200
297000,2195030,Restaurant,0,Vente restaurant lic IV logement en Seine et Marne,,
165000,2190146,Restaurant,0,Vente restaurant brasserie lic iv Seine et Marne,,
199000,2189268,Restaurant,125,Vente restaurant traditionnel centre ville 77 Nord,,
490527,2188775,Restaurant,350,Vend fonds de commerce restaurant Seine et Marne,77000,1863
550000,2187434,Restaurant,0,Vente restaurant en angle en Seine et Marne,,
250000,2175948,Restaurant,75,A vendre commerce 75m² à Saint-Fargeau-Ponthierry,77310,2100
246000,2171804,Restaurant,0,A vendre restaurant licence 4 centre ville Sud 77,,1400
110000,2167309,Restaurant,70,Vend restaurant traditionnel de 70m² à Bois le Roi,,1426
385000,2128742,Restaurant,0,Vend restaurant rôtisserie snack Seine et Marne,,
159814,2125834,Restaurant,147,Vend fonds de commerce restaurant Seine et Marne,77000,1550
308000,2100226,Restaurant,370,Vend restaurant centre ville Seine et Marne Nord,,
542000,2089085,Restaurant,0,Vend restaurant prox zone industrielle du 77 Nord,,
770000,2049371,Restaurant,0,Vente restaurant pizzeria lic 4 en Seine et Marne,,
462000,2015739,Restaurant,0,Vend restaurant bar licence IV en Seine et Marne,,
264000,2002886,Restaurant,0,Vente restaurant bar brasserie prox Fontainebleau,,
341000,1969455,Restaurant,0,Vente restaurant pizzeria salons de réception 77,,
400000,1934926,Restaurant,140,Vente restaurant réputé région Fontainebleau,77300,2283
275000,1899300,Restaurant,0,Vend restaurant pizzeria crêperie Seine et Marne,,
542000,1853392,Restaurant,0,Vente restaurant brasserie zc de Seine-et-Marne,,4900
621760,1798807,Restaurant,266,Vend restaurant poisson ecailler en Seine et Marne,,
487800,1794325,Restaurant,200,Vente très beau restaurant à thème Seine et Marne,,
199400,1687533,Restaurant,150,Vend restaurant prox aeroport CDG centre-ville 77,,
63000,1676191,Restaurant,50,Vente restaurant licence III grande ville 77 nord,,
836160,1658317,Restaurant,300,Vend bar pub restaurant en 77 proche A4 et Disney,,
622000,1654231,Restaurant,425,Restaurant lounge à vendre sur Marne la Vallée,,
260000,1651474,Restaurant,515,Vend bar restaurant centre ville proche Roissy CDG,,
168000,1518937,Restaurant,200,Vente bar restaurant 77 proche ZI et aéroport CDG,,
557000,1593113,Restaurant,250,Vente restaurant sur axe passant dans le Sud 77,,
696000,1092643,Restaurant,0,Vend restaurant gastronomique très coté en 77 Nord,,
480000,1293250,Restaurant,160,Vente restaurant crêperie à Marne la Vallée,,
424000,1469432,Restaurant,420,Vente restaurant asiatique 77 sur axe N4,,
248600,1466809,Restaurant,80,Restaurant à vendre en 77 proche CDG,,
371000,1463470,Restaurant,200,Vente pub restaurant sur Marne La Vallée 77 Nord,,
70000,2376438,Restaurant,160,Vente commerce 160m² à Meaux avenue commerçante,,1350
100000,2376283,Restaurant,116,Vente restaurant plats à emporter à Meaux centre,,
290000,2376282,Restaurant,116,Vente restaurant empl n°1 à Meaux centre ville,,
147000,2375247,Restaurant,124,AV restaurant Meaux prox métro Coteaux Beauclair,,1922
577000,2374861,Restaurant,100,AV restaurant traditionnel à Fontainebleau centre,77300,4163
192500,2373101,Restaurant,75,Vente restaurant bar à vin cozy à Melun centre,,
220000,2372525,Restaurant,55,Cède restauration en zc au centre de Melun empl n1,77000,
255000,2352180,Restaurant,140,Vente restaurant de 140m² plus terrasse à Provins,77160,
198000,2352174,Restaurant,120,Vente restaurant rôtisserie à Pontault-Combault,94140,
185000,2350725,Restaurant,100,Vente restaurant pizzeria terrasse à Meaux 77100,77100,
252000,2350529,Restaurant,93,Restaurant extraction à vendre à Lagny-sur Marne,77400,1000
520320,2349985,Restaurant,552,AV restaurant licence IV 130 places avec terrasse,,
418000,2349974,Restaurant,170,Vente restaurant en zone prisée de Chessy,,
159815,2346771,Restaurant,330,Vente restaurant gastronomique en Seine et Marne,77000,711
352727,2346772,Restaurant,0,Vente restaurant gastronomique Varennes-sur-Seine,77130,
290000,47588,Restaurant,400,Restaurant avec terrasse à vendre à Chelles,,
300000,2343293,Restaurant,180,Vente restaurant très forte notoriété Bois Le Roi,,2467
300000,2342635,Restaurant,230,Cède restaurant pizzeria logement à Fontainebleau,77300,2467
856000,2339216,Restaurant,500,AV magnifique restaurant avec chambres à Nangis,77370,2680
199000,2339068,Restaurant,0,Vente restaurant traditionnel à Coubert centre,77170,
636000,2337821,Restaurant,220,Restaurant bar à vins à vendre à Marne la Vallée,,
810000,2335504,Restaurant,760,Vente restaurant à Chelles métro Coteaux Beauclair,,4500
145000,2332862,Restaurant,71,Vente bar tabac restaurant à Pommeuse,77515,
1277977,2332542,Restaurant,240,AV restaurant top emplacement et CA Bray sur Seine,77480,417
570000,2332238,Restaurant,125,Vente restaurant murs et fonds à Mitry-Mory,77290,
542000,2331923,Restaurant,250,AV bar brasserie restaurant centre ville 77 Sud,,
199000,2329947,Restaurant,210,Vente restaurant bien géré sur Mareuil-lès-Meaux,77100,
495000,2043035,Restaurant,0,Vend restaurant lic IV murs commerciaux dept 77,,
320000,2328336,Restaurant,1150,Vente restaurant ZAC Avon proche de Fontainebleau,,
384000,2327154,Restaurant,200,Vente restaurant lic IV à Montévrain axe passant,77144,
242000,2323548,Restaurant,0,Vente restaurant en angle terrasse proche Nangis,,
115914,2323049,Restaurant,100,Vente restaurant tradi à Fontainebleau-Barbizon,77000,1426
175000,2321891,Restaurant,145,Vente restaurant pizzeria terrasse Saint Soupplet,77165,
354000,2321015,Restaurant,92,Vente restaurant à deux pas de Disneyland Paris,77700,3000
480000,2318341,Restaurant,170,Vente restaurant zone touristique de Meaux,77100,
638000,2318297,Restaurant,0,Vente restaurant dans ZI proche Lagny sur Marne,,
