price,id,category,surface,title,zip_code,rent
1272000,2330434,Restaurant,190,Très belle adresse avec terrasse bel emplacement,,
388000,2260583,Restaurant,197,Vente beau restaurant bien placé à Paris 75014,,4140
398000,2330176,Restaurant,85,A vendre restaurant terrasse à Paris 18 Damrémont,,
420000,2330169,Restaurant,103,Vente commerce de 103m² à Paris 75002 Opéra,,2216
1700000,2330168,Restaurant,250,Commerce de 250m² à vendre à Paris Lafayette,,4984
220000,2330167,Restaurant,60,Commerce de 60m² à vendre à Paris Niel Wagra,,4364
120000,2330166,Restaurant,53,Vente commerce restauration 53m² à Paris Cambrone,,2250
330000,2330156,Restaurant,70,Cession restaurant 70m² Saint Lazare Trinité,,3050
414400,2330140,Restaurant,65,Vente restaurant à Paris Saint Maur Chemin Vert,,3300
395127,2330081,Restaurant,125,Cède magnifique restaurant emplacement N°1 à Paris,,4140
1100000,2330049,Restaurant,114,Cession fonds de restaurant Lic IV à Paris 75010,75010,
370000,2329937,Restaurant,88,Vente restaurant quartier très animé Paris 9ème,,
270000,2329844,Restaurant,49,Vente restaurant à faible loyer Paris Val-de-Grâce,,
495000,2161671,Restaurant,0,Vend restaurant bar brasserie lic IV à Paris 75015,,
1050,2329632,Restaurant,70,A vendre commerce 70m² extraction à Paris 75018,,3293
95000,2329631,Restaurant,50,Vente commerce de 50m² à Paris 19 place des fêtes,,1682
775000,2329630,Restaurant,135,Cession commerce 135m² métro Bonsergent 75010,,4940
229800,2329596,Restaurant,65,Vente beau restaurant terrasse à Paris 75012,,
509480,2329567,Restaurant,175,Cession d'un fonds de commerce restaurant en angle,,
253000,2329287,Restaurant,70,Vente restaurant à Paris 75011 quartier animé,,3850
825000,2329284,Restaurant,300,Vente restaurant belle réputation à Paris 75013,,4176
250000,2329204,Restaurant,137,Vente commerce de 137m² à Paris 03 Reaumur,,5615
20000,2329202,Restaurant,150,Cession commerce 150m² Gare de Lyon 75012,,2550
423600,2329145,Restaurant,176,A vendre restaurant tradi bar à Paris 75011,,1758
145600,2329142,Restaurant,70,Vente restaurant à Paris 75011 quartier festif,75011,3400
237863,2329078,Restaurant,125,Vente bistrot authentique appartement à Paris,,2447
199440,2328938,Restaurant,86,À vendre restaurant extraction idéalement situé,,
1272000,2328936,Restaurant,138,Cession d'un fonds de commerce de restaurant,,
308000,2328694,Restaurant,150,Vente restaurant touristique Paris 75005,,2431
225000,2328595,Restaurant,150,Vente restaurant 60 cvts à Paris porte Maillot,,
250000,2328524,Restaurant,70,Vente restaurant à Paris 75020 Rue très passante,,1750
297000,2328406,Restaurant,105,AV restaurant 50 cvts extraction terrasse Paris,75015,1671
199900,2308283,Restaurant,64,A vendre restaurant traditionnel Paris 5 bon empl,,1300
412500,2328056,Restaurant,150,Vente restaurant sans extraction les halles Paris,,5200
220000,2327968,Restaurant,90,Vente commerce métro Corentin Cariou 75019,,1683
310320,2327946,Restaurant,100,Vente charmant restaurant terrasse à Paris 75011,,1736
425000,2327765,Restaurant,125,AV grand restaurant grande terrasse et appartement,,
610000,2327188,Restaurant,110,Vente restaurant en hyper centre de Paris,,
242000,2242903,Restaurant,90,Vente fonds de commerce restaurant à Paris 75014,,
269000,2327091,Restaurant,40,Cède restaurant 40 couverts terrasse à Paris 75018,75018,
350000,2327071,Restaurant,195,Cession commerce Alésia Général Leclerc 75014,,4140
165000,2327058,Restaurant,70,Restaurant traditionnel à vendre à Paris 75018,,1750
162000,2326880,Restaurant,120,Vente restaurant à Paris 75019 sortie de métro,,
412000,2326879,Restaurant,80,Vente restaurant pizzeria feux de bois à Paris 9,,
256500,2326878,Restaurant,148,Vente restaurant 50 places assises à Paris 75013,,
130000,2326877,Restaurant,60,Vente restaurant bistronomie à Paris 13 Chevaleret,75013,
120000,2326858,Restaurant,48,Cession commerce 48m² Clignancourt 75018,,1200
340000,2326851,Restaurant,80,Cession commerce 80m² République Parmentier  75011,,2080
300000,2326845,Restaurant,55,Cession commerce métro Mouton Duvernet 75014,,1250
350000,2326839,Restaurant,160,Vente restaurant quartier Didot 75014,,3056
222000,2326810,Restaurant,90,Vente restaurant à Paris 75003 secteur République,75003,3792
79200,2326475,Restaurant,48,Cession restaurant 48m² Batignolles Cardinet 75017,,2464
160000,2326471,Restaurant,40,Vente commerce 40m² Marais 75004 Paris,,3000
474000,2326464,Restaurant,170,Vente restaurant d'angle avec terrasse à Paris 17,,2667
256880,2326463,Restaurant,120,Vente restaurant sublime clé en main à Paris 75006,,3750
713100,2326446,Restaurant,252,AV restaurant 90 places+terrasse Rive Gauche Paris,,5317
320924,2326443,Restaurant,70,AV restaurant idéalement situé Paris Rive Droite,,1950
284960,2326285,Restaurant,85,Cession fonds de commerce d'un vrai bistrot,,
440000,2326021,Restaurant,90,Vente restaurant en angle à Paris 75011 Charonne,75011,
120000,2326002,Restaurant,140,Vente commerce restauration 140m² à Paris Pasteur,,1936
805000,2326000,Restaurant,46,Vente fonds de commerce de 70m² à Paris 3 Marais,,3881
199000,2325998,Restaurant,90,Vente restaurant Paris 12 Quartier Saint-Emillion,,3000
485000,2325997,Restaurant,140,Vente restaurant extraction licence 4 à Paris 18,,3100
115915,2325969,Restaurant,45,Vente restaurant terrasse à Paris rive gauche,,1903
458000,2325968,Restaurant,205,Vente restaurant 60 places à Paris Rive Droite,,1701
165000,2325854,Restaurant,0,Vente restaurant avec terrasse à Paris centre,,
700000,2325815,Restaurant,0,Vente restaurant emplacement exceptionnel Paris 06,,
435000,2325738,Restaurant,104,Vente restaurant licence IV fort potentiel à Paris,,1333
243760,2325724,Restaurant,100,Cession affaire en plein coeur des Batignolles,,
383600,2325723,Restaurant,120,AV restaurant traditionnel de 42 places 75012,,
537600,2321429,Restaurant,390,Vente restaurant terrasse bien placé Paris 75013,,
143000,2325495,Restaurant,68,Vente restaurant très bel emplacement 75009,,4318
200000,2325388,Restaurant,90,Vente restaurant 54 cvs extraction Paris 75012,,3000
490524,2325359,Restaurant,70,Vente murs et fonds restaurant Ouest Parisien,,
1378579,2325352,Restaurant,130,Vente restaurant avec appartement à Paris 75016,,2736
98000,2325164,Restaurant,34,AV restaurant extraction 75014 Porte d'Orléans,,
487800,2325147,Restaurant,93,A reprendre adresse très recherchée 75006,,
520320,2325142,Restaurant,140,Vente restaurant bar lic IV quartier animé  Paris,,
249000,2242059,Restaurant,72,Vente restaurant ben empl au coeur du Marais 75003,,3150
440000,2324901,Restaurant,120,Vente bar restaurant gastronomique Paris 75019,,
280000,2324882,Restaurant,75,Vente fonds de commerce 75016 Kleber,,4258
170654,2324855,Restaurant,150,AV magnifique restaurant traiteur à Paris Est,,2929
292680,2324674,Restaurant,100,Vente restaurant gastro à Paris 75006,,
509480,2324673,Restaurant,60,Vente restaurant empl exceptionnel Paris 75018,,
117000,2240544,Restaurant,47,AV restaurant Paris 75011 République Oberkampf,,2650
295000,2324393,Restaurant,80,Vente commerce à Paris 75006 Rennes,,3334
72000,2324340,Restaurant,26,Restaurant bien situé à vendre à Paris 75020,,
695000,2324074,Restaurant,160,Vente restaurant à Paris 75010 Emplacement N°1,75010,
182000,2324070,Restaurant,70,Vente restaurant avec extraction à Paris 75002,,
430000,2323958,Restaurant,96,Vente restaurant traditionnel à Paris 15 emplt N°1,,1481
230000,2323717,Restaurant,98,Vente restaurant à Paris 75001 Rivoli,,3075
433600,2323558,Restaurant,67,Vente belle affaire murs et fonds indissociables,,
621760,2323555,Restaurant,186,Cède fonds de commerce de restaurant terrasse,,
178000,2323079,Restaurant,100,Vente restaurant 2 niveaux prox Coulée Verte Paris,,
355000,2322993,Restaurant,72,Vente restaurant à Paris 75003 Haut Marais,,
528000,2322779,Restaurant,120,Vente bar restaurant 120m² licence IV Paris 75011,75011,2080
370000,2322763,Restaurant,143,A vendre commerce de 143m² à Paris 12 Daumesnil,,1989
300000,2322762,Restaurant,114,Vente commerce de 114m² à Paris 11 République,,2133
280000,2322761,Restaurant,43,A vendre commerce de 43m² à Paris 11 Bastille,,2400
170000,2322760,Restaurant,125,Vente commerce de 125m² à Paris Maine Pernety,,3260
490000,2322759,Restaurant,78,A vendre commerce 78m² Paris 14 Maine Pernety,,1337
199000,2322754,Restaurant,125,Vente commerce 125m² à Paris 18 Grandes Carrières,,2009
160000,2322753,Restaurant,33,Commerce de 33m² à vendre à Paris avenue d'Italie,,1006
428800,2322705,Restaurant,120,Vente beau restaurant terrasse à Paris 75008 animé,75008,4700
253000,2322452,Restaurant,85,Vente restaurant 40 couverts Paris bastille 75011,75011,
550000,2322449,Restaurant,100,Vente bar restaurant lic 4 à Paris 75001 Pyramides,75001,
350000,2322423,Restaurant,120,Commerce de 120m² à vendre à Paris 17 Epinettes,,3475
190400,2322411,Restaurant,60,Vente restauration rapide Paris 75009 Madeleine,,3200
235695,2322015,Restaurant,68,Vente restaurant extraction et appart Paris 75015,,1400
340000,2321738,Restaurant,100,Vente restaurant Paris 11 Quartier Bastille/Ledru,,
214000,2321736,Restaurant,70,Vente bar restaurant Lic IV à Paris 18 Montmartre,,
450000,2321710,Restaurant,165,A vendre restaurant à Paris 09 Clichy-Trinité,,8900
350000,2321497,Restaurant,25,A vendre restaurant cosy très bien placé à Paris,,
548000,2321255,Restaurant,0,Cède restaurant très bon emplacement Paris centre,,
349800,2241680,Restaurant,110,Vente beau restaurant bien placé à Paris 75020,75020,2100
245000,2261673,Restaurant,75,Restaurant traditionnel à vendre Paris 15 bel empl,,1452
189800,2217709,Restaurant,97,Vente beau restaurant 75010 quartier très animé,,1863
107000,2292510,Restaurant,75,Restaurant avec extraction à vendre à Paris 75019,75019,2140
386000,2321016,Restaurant,115,Restaurant à vendre à Paris 75011 quartier animé,,2533
1067000,2320989,Restaurant,74,Vente restaurant licence IV à Paris Rive Droite,,
628324,2320987,Restaurant,170,Vente restaurant bon secteur à Paris rive droite,,4967
195000,2320869,Restaurant,60,Vente fonds restaurant 75011 Paris Faidherbe,,
1084000,2320803,Restaurant,250,Vente restaurant d'angle terrasse à Paris 75016,,
136800,2320802,Restaurant,120,Vente restaurant plein de charme à Paris 75017,75017,
168000,2320800,Restaurant,50,A vendre restaurant avec terrasse à Paris 75005,75005,
165000,2320586,Restaurant,70,Vente restaurant Paris 75018 quartier Clignancourt,75018,
120000,2320565,Restaurant,71,Vente restaurant à Paris 75015 prox métro Commerce,,2800
270000,2320559,Restaurant,85,A vendre restaurant à Paris Saint Germain des Près,,3750
400000,2320556,Restaurant,144,Vente restaurant à Paris 20 Gambetta Mairie,,2100
265000,2320498,Restaurant,126,Vente restaurant extraction à Paris 17 Batignolles,,4200
549200,2320504,Restaurant,120,Restaurant traditionnel à vendre à Paris 75012,,2500
350000,2320503,Restaurant,95,Vente restaurant à Paris 75017 coeur Batignolles,,2800
488000,2320501,Restaurant,100,Vente restaurant à Paris 75002 emplacement n°1,75002,6800
317000,2320183,Restaurant,72,Vente restaurant à Paris 75003 coeur du Marais,,
319000,2320160,Restaurant,72,Restaurant à vendre à Paris 75003 Haut Marais,75003,
70000,2320121,Restaurant,50,Vente commerce avec extraction Gambetta  75020,,1788
322640,2320120,Restaurant,45,Vente restaurant bar licence 4 à Paris 9 Madeleine,,940
580000,2319340,Restaurant,160,Vente restaurant  160m² à Paris Opéra 75002,,
150000,2319245,Restaurant,155,Cession restaurant avec terrasse St Michel 75005,,8026
220000,2319241,Restaurant,71,Vente restaurant Lafayette Cadet Maubeuge 75009,,3100
256880,2319184,Restaurant,125,Vente bar restaurant Lic 4 artère passante 75012,,2250
438800,2319180,Restaurant,170,Vente beau restaurant clé en main à Paris 75015,,3500
156000,2319178,Restaurant,88,Vente restaurant rue très demandée à Paris 75011,,2000
346880,2318983,Restaurant,62,Vente restaurant de charme à Paris 75003 Marais,,
207670,2318981,Restaurant,75,A vendre très beau restaurant à Paris Rive Gauche,,
400000,2318602,Restaurant,75,Vente restaurant 75004 Marais métro Saint-Paul,,3466
284000,2318546,Restaurant,70,AV restaurant rentable avec extraction 75008,,1876
385000,2317721,Restaurant,72,Vente magnifique restaurant empl stratégique 75003,,1288
300000,2317517,Restaurant,60,Vente restaurant à Paris 75018 Montmartre,,
198000,2317343,Restaurant,0,A vendre restaurant snack empl N°1 à Paris 75014,,
411920,2317231,Restaurant,178,AV restaurant gastronomique d'exception 75008,,
300000,2316985,Restaurant,100,Cession commerce 100m² Halles Beaubourg 75001,,2457
350000,2316969,Restaurant,130,AV FDC restauration 130m² Bibl Mitterrand  75013,,4500
755520,2316925,Restaurant,150,A vendre restaurant Lic IV emp N1 ord-Ouest Paris,,5257
374000,2316784,Restaurant,0,AV restaurant belle salle climatisée 75002 Paris,,
549200,2316489,Restaurant,100,Vente restaurant d'angle avec terrasse Paris 75018,,4033
289000,2305024,Restaurant,0,Vente restaurant salon de thé snack à Paris 75009,75009,
160000,2316155,Restaurant,120,Vente restaurant Secrétan 75019  métro Laumière,,3200
65000,2316154,Restaurant,120,Cession restaurant   Flandre  - Crimee 75019,,2500
426924,2316113,Restaurant,195,AV restaurant à Paris Rive Droite avec licence IV,,7727
97000,2316098,Restaurant,51,AV petite restauration bel emplacement Paris 75011,,2700
1925000,2315895,Restaurant,250,Vente restaurant au cadre raffiné à Paris Halles,,
996400,2315837,Restaurant,210,Cession d'un fonds de commerce de restaurant,,
356200,2315835,Restaurant,36,Cession d'un fonds de commerce petite restauration,,
224000,2315537,Restaurant,74,Vente restaurant empl idéal terrasse à Paris 8,,3541
252400,2315487,Restaurant,90,A vendre restaurant traditionnel à Paris 75015,,1250
165000,2315486,Restaurant,70,Vente restaurant à Paris 10e quartier Poissonière,75010,1450
110000,2315485,Restaurant,100,Cède restaurant 45 places Paris 10 Bon emplacement,,2741
640000,2315484,Restaurant,150,Restaurant avec extraction à vendre à Paris 75006,,3671
437000,2315483,Restaurant,140,Vente restaurant licence IV terrasse à Paris 75011,,2400
1300000,2314988,Restaurant,334,Vente restaurant licence IV à Paris Champs Elysées,,15000
355000,2314984,Restaurant,140,Vente restaurant 55 couverts superbe empl à Paris,,3060
82000,2314983,Restaurant,37,Vente restaurant à Paris 9 quartier des Martyrs,,1570
590000,2314924,Restaurant,151,Vente restauration en angle de rue à Paris 75018,,3538
271460,2314729,Restaurant,120,Cession d'un fonds de commerce de restaurant,,
200000,2314358,Restaurant,76,A vendre restaurant à Paris 75015 Felix Faure,,1575
538000,2314354,Restaurant,80,Vente restaurant terrasse à Paris 17 Batignolles,,3700
352724,2314327,Restaurant,60,Vente restaurant terrasse à Paris quartier Sopi,,3020
257324,2314326,Restaurant,80,Cède bistrot au coeur du triangle d'or Paris 75009,,2067
1067793,2314325,Restaurant,197,Vente restaurant cuisine de plain pied à Paris 08,,5017
192000,2314319,Restaurant,54,Vente restaurant à emporter à Paris Rive Droite,,1323
110000,2313947,Restaurant,29,Cession commerce 29m² Monge Mouffetard 75005,,1921
135000,2313943,Restaurant,37,Cession bar restaurant République Parmentier 75011,,1460
330000,2313942,Restaurant,78,Cession commerce 78m² Magenta Lafayette 75010,,1740
120000,2313941,Restaurant,97,Cède FDC restauration République Parmentier 75011,,2000
964000,2313912,Restaurant,140,AV restaurant 40 places + 16 en terrasse à Paris,,15000
246400,2313888,Restaurant,150,AV restaurant d'angle axe passant à Paris 75012,,4564
748000,2313473,Restaurant,141,Vente FDC restauration 141m² Europe 75008,,6167
360000,2313463,Restaurant,125,Cession commerce 125m² Bibliothèque Mitterrand,,3065
100000,2313455,Restaurant,32,Vente commerce 32m² Flandre - Crimée 75019,,840
120000,2313426,Restaurant,53,Vente restaurant 53m² métro Riquet 75019,,1276
575000,2313421,Restaurant,110,Cession restaurant 110m² métro Parmentier 75011,,6700
383600,2313380,Restaurant,57,A vendre restaurant au coeur du Marais  75003,,
168000,2313377,Restaurant,115,Cession FDC restaurant très bien agencé à Paris,,
643200,2313373,Restaurant,200,AV restaurant d'angle dans rue recherchée Paris,,
280000,2313046,Restaurant,35,Vente commerce métro Montparnasse Bienvenüe 75006,,880
230000,2313042,Restaurant,88,AV restaurant métro St-Philippe-du-Roule 75008,,3683
224854,2313000,Restaurant,50,Vente restaurant Paris Rive Droite quartier vivant,,900
492800,2312758,Restaurant,125,Cède restaurant empl N°1 à Paris Grands Boulevards,,
268800,2312752,Restaurant,70,AV restaurant quartier Grands Boulevards 75009,,
195000,2312390,Restaurant,66,Cession commerce 66m² Wagram Villiers Niel 75017,,1800
165000,2312104,Restaurant,38,AV charmant restaurant empl stratégique 75004,,
433600,2312102,Restaurant,71,Cession FDC restaurant en angle à Paris Marais,,
1060000,2312101,Restaurant,120,Cession  restaurant Paris Saint-Germain-des-Prés,,
690000,2311850,Restaurant,98,Cession commerce 98m² Bastille Ledru Rollin 75011,,4583
342124,2311801,Restaurant,110,Vente restaurant extraction à Paris 8 Montmartre,,3506
170000,2311240,Restaurant,91,Vente fonds de commerce 91m² Opéra 75002,,4282
549200,2311236,Restaurant,180,Vente restaurant avec terrasse à Paris 75010,,3683
250000,2311162,Restaurant,99,Vente restaurant 36 couverts licence 4 à Paris 15,,1456
857600,2310890,Restaurant,245,Vente fonds de commerce de restaurant spacieux,,
320000,2310544,Restaurant,135,Vente restaurant à Paris 10 emplacement N°1,75010,
1272000,2310522,Restaurant,110,Vente murs et FDC restaurant à Paris 18 Montmartre,75018,
1272000,2310523,Restaurant,110,AV Restaurant 75018 butte montmartre abbesses,,
180000,2310503,Restaurant,48,Vente FDC restauration 48m² Madeleine 75009,,3110
900000,2310501,Restaurant,55,A vendre restaurant à Paris 75016 Victor Hugo,,2904
115000,2310493,Restaurant,53,Cession commerce 53m² Ménilmontant 75020,,1700
2103713,2310449,Restaurant,230,Vente restaurant hyper centre Paris Triangle d'Or,,16597
2621673,2310448,Restaurant,0,Vente restaurant emblématique Paris Triangle d'Or,,12500
150000,2310138,Restaurant,70,Commerce de 70m² à vendre à Paris 18 La Chapelle,,2250
198000,2310107,Restaurant,60,Restaurant à vendre à Paris 75014 secteur Pernety,75014,
495000,2310089,Restaurant,0,Vente restaurant refait + terrasse à Paris 75017,75017,
418000,2310027,Restaurant,100,Vente FDC restauration traiteur Paris 75009,,
1067900,2309773,Restaurant,90,Vente superbe restaurant en angle à Paris 75011,,3008
277000,2309526,Restaurant,60,Cession d'un fonds de commerce restaurant lic IV,,
110000,2309505,Restaurant,40,Vente restaurant au centre de Paris 75015,,
380000,2308358,Restaurant,190,Vente restaurant licence 4 bel espace à Paris 20,,2500
310000,2308330,Restaurant,40,Vente restaurant top emplacement Paris rive gauche,,3000
395124,2308329,Restaurant,60,A vendre bistrot à Paris Montmartre quartier animé,,2351
331520,2308331,Restaurant,93,Vente restaurant avec terrasse à Paris Marais,,5635
266000,2181965,Restaurant,120,A vendre restaurant terrasse 75015 Beaugrenelle,,4068
190000,2307554,Restaurant,43,Cession restaurant rue recherchée 75007 Invalides,,2862
315000,2306884,Restaurant,105,Cession commerce 105m² porte de Saint Cloud 75016,,2750
380000,2306883,Restaurant,91,AV restaurant  91m² République Parmentier 75011,,1483
383600,2306576,Restaurant,47,AV restaurant Paris 75004 Saint-Paul,,
383600,2306575,Restaurant,65,AV affaire en angle à Paris montmartre,,
230000,2306320,Restaurant,65,Vente commerce  65m² Ile Saint Louis 75004,,3000
122000,2306313,Restaurant,50,Vente restaurant 75009 quartier Lorette-Martyrs,,2282
377500,2306256,Restaurant,220,Vente restaurant Licence IV en angle Paris 75018,,4579
0,2305971,Restaurant,0,Restaurant de 44 places à vendre à Paris 75010,75010,
548000,2305753,Restaurant,102,Vente restaurant extraction 400 St Ambroise 75011,,
110000,2305754,Restaurant,95,AV restaurant Place de la Réunion / Rue Pyrénées,,1985
239800,2305678,Restaurant,84,Vente beau restaurant appartement à Paris 75015,,890
89000,2305569,Restaurant,104,Vente restaurant 75002 top emplacement Montorgueil,,
462000,2305168,Restaurant,105,Cession commerce 105m² Saint Lazare Lafayette,,3450
450000,2305162,Restaurant,136,Cession restaurant licence IV Flandre Crimée 75019,,3140
331000,2305130,Restaurant,0,Vente restaurant pizzeria d'angle à Paris 75014,,2834
287260,2304924,Restaurant,45,Vente restaurant quartier très recherché 75006,,
352000,2285560,Restaurant,0,Vend restaurant bar licence IV extraction Paris 11,,
367500,2304431,Restaurant,150,Cession FDC restauration  Ternes-Maillot 75017,,6300
184800,2304423,Restaurant,90,Vente restaurant petit loyer terrasse Paris 75018,,2000
487800,2304185,Restaurant,298,Cède FDC restaurant en angle quartier chic Paris,,
260000,2303932,Restaurant,85,Cession bail 85m² Félix Faure Lecourbe Sud 75015,,3750
57000,2303914,Restaurant,55,Vente restaurant 75017 excellent CA terrasse,,3100
340000,2303867,Restaurant,60,Vente restaurant 35 couverts à Paris 10 Strasbourg,,2035
165000,2303654,Restaurant,0,Vente restaurant traditionnel lic III à Paris 15,,
280000,2303401,Restaurant,95,A vendre restaurant 75015 Paris Félix Faure,,
1200000,2303385,Restaurant,180,Cession commerce 180m² Gobelins 75013,,
350000,2303374,Restaurant,94,Cède commerce 94m² Bibliothèque Mitterrand 75013,,
254840,2303321,Restaurant,72,A vendre restaurant avec terrasses,,
151000,2303091,Restaurant,80,Vente restaurant à Paris 75009 quartier Europe,,
109000,2303088,Restaurant,41,Vente FDC restaurant Paris 75009 Sopi,,
150000,2302985,Restaurant,100,Cession restaurant métro St-Michel Notre-Dame,,2900
1155000,2302979,Restaurant,185,Vente commerce métro Pelleport 75020 Gambetta,,3807
180000,2302965,Restaurant,208,Cession commerce 198m² Felix Faure Lecourbe Sud,,3939
180000,2302958,Restaurant,82,Cession commerce 82m² Cambronne-Lecourbe 75015,,1275
95000,2302955,Restaurant,23,Cession fonds de commerce métro St-Georges 75009,,1005
164000,2302923,Restaurant,95,AV restaurant licence 4 à Paris 75012 gare de Lyon,,1745
165000,2302872,Restaurant,72,Vente beau restaurant quartier animé Paris 75010,,2344
1060000,2302705,Restaurant,124,Cession FDC restaurant licence 4  empl N°1 à Paris,,
110000,2302346,Restaurant,54,Vente commerce restauration 54m² Opera  75002,,5175
1050,2302339,Restaurant,100,AV FDC restauration 100m² Flandre - Crimée 75019,,2900
290440,2302082,Restaurant,63,Cession restaurant bien placé à Paris Rive Gauche,,
905840,2302079,Restaurant,145,Cession FDC restaurant à Paris Montorgueil,,
361680,2302078,Restaurant,80,Cession FDC restaurant avec terrasse à Paris,,
482400,2302076,Restaurant,120,Cession FDC restaurant avec terrasse à Paris,,
290440,2302081,Restaurant,62,Cession FDC restaurant lic 4 dans Le Marais Paris,,
181500,2301711,Restaurant,60,AV restaurant avec extraction 75014 Montparnasse,,
490524,2301648,Restaurant,90,Vente restaurant quartier très recherché Paris 3,,3145
485600,2282037,Restaurant,160,A vendre beau restaurant en angle à Paris 75014,,1591
588000,2293554,Restaurant,130,Vente restaurant terrasse clés en main à Paris 14,,2738
399000,2020963,Restaurant,137,Vente restaurant 50 couverts +terrasse Paris 75012,,1857
146000,2300990,Restaurant,68,AV restaurant à Paris 75015 quartier Commerce,,2550
420000,2300833,Restaurant,56,Vente fonds restaurant bar 75011 Paris,,
136800,2300752,Restaurant,100,Vente restaurant d'angle à Paris 75018,,
325200,2300751,Restaurant,100,Vente bar brasserie à Paris 75017,,
542000,2300716,Restaurant,110,Cession restaurant avec licence 4 en angle à Paris,,
643200,2300715,Restaurant,136,Cession FDC restaurant avec extraction à Paris,,
188360,2300714,Restaurant,80,Cession FDC restaurant quartier touristique Paris,,
715000,2300486,Restaurant,220,Cession restaurant 220m² Maubert Mutualité 75005,,7455
250000,2300485,Restaurant,49,Cession commerce 49m² Bastille Ledru Rollin 75011,,1843
1470000,2300464,Restaurant,90,Murs et fonds bar Brasserie La Boétie Miromesnil,,
178000,2300463,Restaurant,83,Vente charmant restaurant avec extraction 75011,,3000
234000,2300413,Restaurant,60,Vente restaurant tradi 30 couverts à Paris 75019,75019,2000
