price,id,category,surface,title,zip_code,rent
670000,2403026,Tabac - Presse - Loto,70,AV civette tabac loto FDJ PMU bien placee Yvelines,,1500
719000,2402648,Tabac - Presse - Loto,105,Vente FDC civette proche de Mantes-la-Jolie,78580,125
550000,2398492,Tabac - Presse - Loto,80,Vente FDC tabac dans les Yvelines,,
1300000,2392019,Tabac - Presse - Loto,80,AV civette tabac loto FDJ presse bien placée 78,,1104
436000,2388652,Tabac - Presse - Loto,35,Vente FDC tabac presse FDJ PMU à Coignières,,
578000,2387925,Tabac - Presse - Loto,80,Vente magnifique civette FDJ PMU presse Guyancourt,78280,2270
747960,2382631,Tabac - Presse - Loto,150,Vente FDC Tabac civette en secteur prisé Yvelines,,
575327,2381543,Tabac - Presse - Loto,0,Vente belle civette FDJ loto secteur Versailles,78000,2140
578000,2373082,Tabac - Presse - Loto,0,Vente FDC Tabac FDJ en zone commerçante,,
115914,2357424,Tabac - Presse - Loto,60,AV civette située quartier résidentiel Versailles,78000,1400
299724,2325444,Tabac - Presse - Loto,185,Vente FDC tabac presse librairie secteur Andrésy,78000,1177
209000,2123622,Tabac - Presse - Loto,0,Vente FDC tabac FDJ secteur commerçant Yvelines,,
168000,2388688,Bar - Brasserie - Tabac,83,Vente bar petite restauration lic IV à Versailles,78000,1500
412500,2387375,Bar - Brasserie - Tabac,0,Vente bar brasserie FDJ PMU dans les Yvelines,,
327800,2406537,Bar - Brasserie - Tabac,0,Vente bar brasserie FDJ PMU prox gare Yvelines,,
110000,2405839,Bar - Brasserie - Tabac,78,Vente bar à bières bar à vins à Versailles,78000,
299727,2405126,Bar - Brasserie - Tabac,50,Vente bar pur bar à cocktails à Versailles centre,78000,1398
299000,2405109,Bar - Brasserie - Tabac,70,Commerce de 70m² à vendre à Versailles,,3668
1067815,2404694,Bar - Brasserie - Tabac,413,AV bar brasserie pub lounge 2 grandes terrasses 78,78100,3506
1393600,2403517,Bar - Brasserie - Tabac,310,Vente bar brasserie tabac angle + F5 en Yvelines,,5800
964215,2402385,Bar - Brasserie - Tabac,0,Vente bar brasserie tabac aux portes de Paris,78000,3417
712400,2401843,Bar - Brasserie - Tabac,70,Vente civette 229K remises tabac 150K net Yvelines,,1500
1100000,2400884,Bar - Brasserie - Tabac,120,Vente bar Tabac Loto FDJ quartier dynamique 78,,4250
242574,2400665,Bar - Brasserie - Tabac,400,Vente bar brasserie restaurant-pub à Versailles,78000,5000
330000,2358401,Bar - Brasserie - Tabac,0,Vente bar brasserie caviste dans les Yvelines,,
110000,2399594,Bar - Brasserie - Tabac,200,Vente Bar-brasserie de 200m² à Plaisir,,
40000,2399175,Bar - Brasserie - Tabac,40,Vente commerce de 40m² avec terrasse à Poissy,,1575
437527,2398707,Bar - Brasserie - Tabac,160,A vendre bar-brasserie-licence IV à Versailles,78000,3300
1980000,2398212,Bar - Brasserie - Tabac,1,Vente brasserie murs et fonds à Maisons Lafitte,78600,
437527,2396304,Bar - Brasserie - Tabac,170,Vente bar brasserie FDJ belle Limonade à Poissy,78000,2000
131000,2396105,Bar - Brasserie - Tabac,115,Cède restaurant 115m² proche de Rambouillet,,
288000,2394498,Bar - Brasserie - Tabac,200,Vente Bar brasserie 200 m²,,
395127,2393913,Bar - Brasserie - Tabac,0,Vente bar-brasserie en angle bel emplacement 78,,1452
97000,2393283,Bar - Brasserie - Tabac,90,Vente FDC bar restaurant avec licence IV Elancourt,,
798000,2371305,Bar - Brasserie - Tabac,0,Vente bar tabac loterie loto dans les Yvelines,,
234000,2391252,Bar - Brasserie - Tabac,120,Vente bar tabac PMU de 120m² à Vernouillet,,
458727,2391064,Bar - Brasserie - Tabac,130,Vente ...,78000,4583
288080,2389688,Bar - Brasserie - Tabac,260,AV bar brasserie restaurant Conflans Ste Honorine,78700,
858000,2387924,Bar - Brasserie - Tabac,200,Vente murs et FDC bar brasserie Meulan-en-Yvelines,,2640
850000,2386220,Bar - Brasserie - Tabac,80,Vente bar Tabac FDJ PMU dans les Yvelines 78,,
649527,2385985,Bar - Brasserie - Tabac,150,Vente beau bar tabac jeux en vallée de Chevreuse,78000,1700
138135,2385256,Bar - Brasserie - Tabac,0,Vente bar brasserie FDJ en zone prisée Yvelines,78120,450
560000,2379797,Bar - Brasserie - Tabac,210,AV bar brasserie tabac FDJ licence IV terrasse 78,,4400
605000,2379668,Bar - Brasserie - Tabac,250,Vente bar brasserie tabac terrasse dept Yvelines,78000,2298
988000,2379145,Bar - Brasserie - Tabac,210,Vente beau bar brasserie tabac FDJ 78,78140,3389
858000,2377817,Bar - Brasserie - Tabac,300,Vente bar brasserie tabac à Velizy Villacoublay,,3500
1286400,2377523,Bar - Brasserie - Tabac,140,Vente bar tabac FDJ angle 40 pl + 20 ter Yvelines,,2500
331527,2374770,Bar - Brasserie - Tabac,100,Vente bar tabac FDJ Crepierre Saint Nom la Bretec,78000,1197
850000,2373814,Bar - Brasserie - Tabac,100,Vente bar tabac loto FDJ PMU à développer 78,,3545
250000,2373155,Bar - Brasserie - Tabac,0,Bar Tabac  FDJ PMU,,1150
246535,2372132,Bar - Brasserie - Tabac,65,Vente bar tabac jeux secteur Poissy Saint-Germain,78000,2100
660000,2371118,Bar - Brasserie - Tabac,150,Vente bar tabac brasserie en ville des Yvelines,78310,1700
253000,2371117,Bar - Brasserie - Tabac,60,Vente bar tabac PMU en angle à Poissy,78300,2100
300000,2370813,Bar - Brasserie - Tabac,0,Vente bar brasserie tabac FDJ à Orgeval 78630,78630,
1200000,49139,Bar - Brasserie - Tabac,350,AV café brasserie tabac loto proche Versailles,,
438400,2369195,Bar - Brasserie - Tabac,200,Vente bar-brasserie restaurant dept Yvelines Ouest,,
455800,2369000,Bar - Brasserie - Tabac,250,Cède brasserie restaurant à Montigny-le-Bretonneux,78180,
787327,2367716,Bar - Brasserie - Tabac,200,Vente bar brasserie tabac FDJ à Versailles,78000,3500
170655,2365582,Bar - Brasserie - Tabac,0,Vente bar licence IV sur le secteur de Versailles,78000,1734
739600,2365451,Bar - Brasserie - Tabac,180,AV bar restaurant tabac FDJ rapido centre ville 78,,
443200,2364406,Bar - Brasserie - Tabac,800,Vente bar restaurant secteur premium des Yvelines,,
297000,2346662,Bar - Brasserie - Tabac,95,Vente bar Tabac FDJ zone fréquentée dans le 78,,
