price,id,category,surface,title,zip_code,rent
140000,2112747,Restaurant,77,Vente FDC restaurant métro Château Landon 75010,,1750
90000,2111847,Restaurant,40,PARIS 18 -  RESTO CLES EN MAIN 24 CVS,75018,1030
385000,2110173,Restaurant,90,PARIS 15 - 52 CVS QUARTIER BEAUGRENELLE,75015,1900
385000,2110172,Restaurant,88,Vend FDC restaurant traditionnel à Paris 75018,,2210
330000,2110169,Restaurant,50,Vend restaurant à Paris 11 Faubourg du Temple,,2300
210000,2109881,Restaurant,55,Vente fonds de commerce métro Boissière 75016,,2049
660000,2108283,Restaurant,0,Vente restaurant VAE à Paris quartier Halles,,
174000,2107954,Restaurant,60,Vente restaurant quartier République à Paris 75011,,
175000,2107953,Restaurant,60,Vente restaurant à Paris 75015 Convention,,
198000,2107834,Restaurant,120,Vente restaurant 58 cvts Paris 19 Buttes Chaumont,,2306
650000,2106578,Restaurant,194,Vente beau restaurant bon ca à Paris 75006,,4000
718240,2105896,Restaurant,0,Vente très beau restaurant empl N°1 à Paris,,
165000,2105688,Restaurant,100,Vend restaurant avec extraction à Paris 75018,,2300
554000,2105597,Restaurant,240,Vend restaurant 60 places à Paris Rive Droite,,
270000,2104969,Restaurant,60,Vente restaurant avec extraction à Paris 75012,,2700
450000,2103205,Restaurant,0,Vente restaurant 190m² à Paris Parmentier 75011,,
300000,2103182,Restaurant,115,Restaurant à vendre Passage Choiseul 75002 Paris,,3536
132000,2102438,Restaurant,120,Vente restaurant bar à vin 120m² 60 cvs 75019,,3900
442000,2101790,Restaurant,110,Restaurant bistrot licence 4 à Paris 75009,,2300
219000,2099613,Restaurant,70,Vente restaurant à Paris 5 Quartier Mouffetard,,
143500,2062783,Restaurant,130,Vente beau restaurant terrasse à Paris 75015,75015,3000
268000,2099194,Restaurant,80,Vend restaurant d'angle avec terrasse à Paris 11,,2366
80000,2096575,Restaurant,15,Vente FDC restauration Ternes métro Ch. de Gaulle,,1272
274000,2095878,Restaurant,70,Vente restaurant licence IV et studio à Paris 15,,1821
188000,2095877,Restaurant,70,Vente restaurant traditionnel à Paris 75014,75014,2200
82000,2095452,Restaurant,70,Vente restaurant rapide belle surface Paris 75014,,1250
238000,2094474,Restaurant,85,Vente restaurant 44 places assises à Paris 75015,75015,2600
280000,2094198,Restaurant,120,Vente fonds de commerce restaurant 75018 Paris,,
592000,2093976,Restaurant,140,Vente restaurant avec terrasse à Paris 75005,,1800
820000,2093376,Restaurant,62,Vend fonds de commerce de 62m² à Paris Odéon,75006,4297
161000,2093316,Restaurant,100,Vente restaurant avec grande terrasse Paris 75020,,2000
72000,2092786,Restaurant,50,Vente restaurant avec terrasse couverte 75011,,1850
760000,2092072,Restaurant,160,Vente très beau restaurant en empl N°1 Paris 75005,,
240000,2091427,Restaurant,71,A vendre FDC restaurant métro Olympiade 75013,,1985
145000,2091368,Restaurant,50,Vente restaurant 980€ loyer clés en main Paris 11,,980
145000,2091048,Restaurant,45,Cession restaurant 75011 République Parmentier,,1155
144000,2090623,Restaurant,60,Vente restaurant 30 cvs cuisine ouverte Paris 11,,2600
690000,2088869,Restaurant,194,Vente restaurant de 194m² à Paris Quartier Latin,,4000
189380,2089025,Restaurant,0,Vente restaurant sur bel emplacement à Paris,,1150
194000,2087523,Restaurant,120,Vente restaurant à Paris 75017 Quartier Epinettes,,
385000,2086954,Restaurant,220,Vente restaurant 75019 zone comm Gare de Rosa Park,,10200
205000,2086953,Restaurant,70,AV resto avec terrasse cuisine plain pied Paris 12,,2200
329000,2085739,Restaurant,200,A vendre restaurant 60 couverts 200m² Paris 75010,,1328
320000,2085497,Restaurant,124,Vente FDC restauration 75005 Monge Mouffetard,,3334
418488,2085442,Restaurant,80,Vend restaurant axe passant Paris 75011 Parmantier,,2600
162000,2084550,Restaurant,80,Vend restaurant avec extraction à Paris 75010,,1119
400000,2084375,Restaurant,90,A vendre restaurant Saint-Augustin 75008 Paris,,3750
560000,2084372,Restaurant,200,Vente restaurant 200m² Odéon 75006 Paris,,4000
194000,2082490,Restaurant,70,Vente restaurant à Paris 75019 Quartier Belleville,,
308000,2080844,Restaurant,100,Vente fonds de restaurant 75011 secteur Gardette,,1800
594000,2080568,Restaurant,0,Vente restaurant licence IV bar d'angle à Paris,,
264000,2078269,Restaurant,90,Vente affaire de 90m² à Paris 09 quartier Maubeuge,,2300
138500,2076656,Restaurant,0,Vente restaurant 16 couverts à Paris superbe empl,,1584
369000,2075281,Restaurant,190,Vente restaurant à Paris 75005 emplacement n°1,,
205000,2075238,Restaurant,70,Vente restaurant licence 4 terrasse à Paris 75015,,2850
163500,2074874,Restaurant,28,Vend restaurant très rentable à Paris 75015,75015,1980
590000,2074722,Restaurant,151,Vente restaurant bar lic IV en angle à Paris 75018,,3538
198000,2074470,Restaurant,120,Vente restaurant L4 70 places à Paris 75015,,3500
80000,2073967,Restaurant,100,Vente restaurant proche gare de l'est à Paris 10,,3010
134400,2073966,Restaurant,70,Vente restaurant empl N°1 quartier Maubeuge 75010,,2277
636000,2072900,Restaurant,150,Vente très beau restaurant grande terrasse 75014,,3000
377000,2071898,Restaurant,142,Fonds de commerce  restaurant à vendre Paris,,3500
500000,2071458,Restaurant,136,Restaurant à vendre Grands Boulevards 75002 Paris,75002,
180000,2071457,Restaurant,35,Vente restaurant 35m²  75009 Paris Cadet,75009,
435000,2071150,Restaurant,106,Cède restaurant lic 4 rue commerçante Paris 75015,,3765
636000,2071077,Restaurant,72,Vente restaurant bien placé-extraction 75012,,2916
869000,2070890,Restaurant,157,A vendre restaurant avec terrasse à Paris 75005,75005,
162000,2068785,Restaurant,30,Vente restaurant rapide avenue d'Italie 75013,,1800
314000,2068337,Restaurant,100,Vente restaurant LV 4 terrasse et studio Paris 15,,2735
350000,2067180,Restaurant,0,Vente restaurant 90m² Batignolles 75017 Paris,,
80000,2067175,Restaurant,0,Vente restaurant 65m² Pont Cardinet 75017 Paris,,
255000,2066439,Restaurant,53,Fonds de commerce restaurant Buttes Chaumont 75019,,1890
115000,2065527,Restaurant,25,Cède commerce 22m² à Paris Halles Beaubourg,75004,1600
270000,2062506,Restaurant,110,Vente FDC restaurant  métro les Gobelins 75005,,1834
112000,2061848,Restaurant,60,Vente restaurant traiteur Gare de Lyon 75012,,2100
1500000,2059141,Restaurant,0,Vente restaurant 265m² 75001 Paris Montorgueil,75001,
200000,2058579,Restaurant,50,Vente charmant restaurant à Paris quartier Nation,,
162000,2058369,Restaurant,150,Vente grand restaurant + de 150m² à Paris 75015,,3100
800000,2057989,Restaurant,246,Vente magnifique restaurant 75013 Bib. Mitterrand,,6897
1272000,2055898,Restaurant,200,Vente grand restaurant en angle licence 4 75012,,4193
220000,2054920,Restaurant,107,A vendre restaurant 75009 Paris Richelieu-Drouot,75009,1754
230000,2054919,Restaurant,40,Vente restaurant 40m² Rue de Clichy 75009 Paris,,1738
220000,2053629,Restaurant,0,Vend restaurant avec extraction à Paris 75020,,
275000,2053628,Restaurant,0,Vend restaurant snack pizzeria à Paris prox Opéra,,
282000,2051730,Restaurant,130,Vend restaurant à Paris 75015 Quartier Vaugirard,75015,2400
280000,2051176,Restaurant,95,Vente restaurant 95m² Paris 75003 Marais Archives,,1681
