price,id,category,surface,title,zip_code,rent
310327,2277572,Restaurant,235,Vente restaurant sur emplacement n°1 à Sceaux,,3313
880000,2277564,Restaurant,0,Vente restaurant pizzeria dans les Hauts de Seine,,
190750,2276947,Restaurant,140,Vente restaurant Licence IV au centre d'Asnières,27260,2800
220000,2258174,Restaurant,170,Vend restaurant d'angle de 170m² à Montrouge,,2800
175000,2276331,Restaurant,0,Vente restaurant clé en main à Levallois Perret,92300,3130
201600,2276330,Restaurant,125,Vente restaurant 125m² centre ville Clichy 92110,92110,1788
200000,2273442,Restaurant,120,Cession commerce à Colombes métro La Défense,92700,2028
564727,2273311,Restaurant,270,Vend restaurant avec extraction Montrouge Malakoff,92120,6250
1291200,2272832,Restaurant,150,Reprise restaurant empl N°1 Boulogne Billancourt,92100,4084
224855,2272685,Restaurant,100,Vend restaurant d'angle avec extraction Montrouge,92120,1633
221600,2271927,Restaurant,170,Cession fonds de commerce de restaurant d'angle,,
220000,2271641,Restaurant,70,Cession restaurant  70m² à Levallois-Perret,92300,2200
280000,2270396,Restaurant,350,Vente restaurant gastronomique à Nanterre centre,92000,
1295000,2268040,Restaurant,0,Vente restaurant brasserie lic IV Hauts de Seine,,
242000,2267806,Restaurant,100,Vente restaurant à Boulogne-Billancourt Nord 92100,92100,
960000,2267048,Restaurant,290,Vente bar restaurant 290m² à Boulogne Billancourt,,
295000,2267047,Restaurant,210,Vente restaurant de 210m² avec extraction à Clichy,,
1272000,2266627,Restaurant,350,Vend restaurant à Nanterre la Défense Grande Arche,92000,
176000,2265614,Restaurant,52,Cesssion restaurant d'angle 52m² Levallois Perret,,
422760,2265054,Restaurant,84,Cède fonds de commerce de restaurant bien placé,,
221600,2265052,Restaurant,131,Cession fonds de commerce de restaurant en angle,,
297000,2264651,Restaurant,0,Vente restaurant pizzeria 150m² en Hauts de Seine,,
278000,2263738,Restaurant,150,Vente bar restaurant 100 places assises Levallois,,
290000,2262008,Restaurant,178,Vente restaurant zone commerciale animée Antony,92160,
333600,2261007,Restaurant,134,AV restaurant avec terrasse à Boulogne Billancourt,92100,4000
109000,2260652,Restaurant,73,Vente restaurant à Puteaux Quartier Vieux Puteaux,92800,
448000,2259657,Restaurant,0,Vente restaurant quartier de la Seine musicale 92,,2058
239800,2258212,Restaurant,100,Vente restaurant d'angle à Montrouge 92120,92120,1600
203175,2258131,Restaurant,131,Vend restaurant d'angle avec extraction à Clamart,92140,1280
199000,2257831,Restaurant,270,Vente fonds de commerce restaurant à Courbevoie,92400,7900
306880,2257793,Restaurant,185,Vente restaurant commune des Hauts-de-Seine,,
383600,2254662,Restaurant,100,Cession FDC restaurant axe très passant 92,,
1272000,2253660,Restaurant,128,Cession FDC restaurant belle commune recherchée 92,,
848000,2162535,Restaurant,0,Vente restaurant pizzeria brasserie lic IV dept 92,,
1295000,2185271,Restaurant,0,Vente restaurant terrasse dans les Hauts de Seine,,
509480,2252573,Restaurant,135,Cession FDC restaurant dans belle commune 92,,
321000,2251133,Restaurant,125,Vente restaurant à Boulogne Billancourt 92100,92100,
257600,2250335,Restaurant,97,Vend restaurant à Asnieres s/Seine top emplacement,92600,
265000,2249964,Restaurant,156,Vente fonds de commerce à Levallois-Perret,92300,2504
704000,2249956,Restaurant,114,Vente fonds de commerce à Clichy,92110,3461
206800,2249715,Restaurant,265,Vente restaurant sur axe passant 92,92000,
1370200,2249702,Restaurant,170,Cession d'un fonds de commerce de restaurant,,
171740,2248672,Restaurant,62,Cession FDC restaurant d'angle avec terrasse 92,,
214015,2246740,Restaurant,226,Vente restaurant de 220m² de plain pied à Antony,,4087
890000,2246681,Restaurant,300,Vente commerce restauration à Colombes,92700,3570
911200,2246657,Restaurant,207,Cède fonds de commerce de restaurant vae,,
920000,2245102,Restaurant,167,Vente murs et fonds restaurant à Nanterre,92000,
165000,2244997,Restaurant,0,Vente restaurant bar brasserie dept Hauts de Seine,,
3248800,2243742,Restaurant,1153,Cession FDC restaurant dans belle commune du 92,92140,
214015,2242839,Restaurant,265,Vend grand restaurant bel emplacement à Nanterre,92000,5350
175000,2242300,Restaurant,90,Vente fonds de commerce 90m² à Colombes,92700,1198
214000,2241763,Restaurant,88,Vente restaurant avec terrasse à Levallois 92300,92300,
328800,2240216,Restaurant,170,Cession d'un fonds de commerce de restaurant,,
269000,2239295,Restaurant,170,Vente fonds de commerce 170m² à Sèvres,92310,4334
277000,2238498,Restaurant,117,Cession FDC restaurant avec licence 4 en 92,,
370000,2237924,Restaurant,270,Vente FDC restaurant à Courbevoie Pont Levallois,92400,2517
411920,2237878,Restaurant,150,Cession FDC bar restaurant ville très dynamique 92,,
280000,2235941,Restaurant,0,Vend restaurant centre ville Boulogne Billancourt,92100,2800
328800,2235338,Restaurant,151,Cession FDC restaurant quartier résidentiel 92,92600,
900000,2234428,Restaurant,245,Vend restaurant sur empl n°1 Neuilly s/Seine (92),92200,7785
220000,2234241,Restaurant,76,Vente fonds de commerce à Levallois-Perret,92300,2750
522327,2232514,Restaurant,330,AV restaurant Affaire d'angle secteur d'Asnières,92230,4799
857600,2232504,Restaurant,160,Cession FDC restaurant aux portes de Paris 92,,
1378615,2230307,Restaurant,316,Vend restaurant 300m² extraction à Rueil Malmaison,,6110
649527,2230306,Restaurant,80,Vend restaurant Lic IV d'angle Issy les Moulineaux,92130,2200
360000,2230225,Restaurant,66,Vente FDC très joli restaurant à Courbevoie,92400,1050
