price,id,category,surface,title,zip_code,rent
253000,2329579,Bar - Brasserie - Tabac,0,Vente bar bistrot restaurant licence IV dept 94,,
1012000,2329286,Bar - Brasserie - Tabac,160,Vente tabac bar brasserie dept Val de Marne,94550,2800
199440,2327746,Bar - Brasserie - Tabac,65,Fonds de commerce bar à vendre sur Saint-Mandé,,
585000,2316787,Bar - Brasserie - Tabac,0,Vente bar brasserie PMU proche Paris dans le 94,,
536000,2305621,Bar - Brasserie - Tabac,0,Vente bar tabac licence IV FDJ PMU au Val de Marne,,
285000,2316379,Bar - Brasserie - Tabac,0,Vente jolie brasserie centre commercial à Fontenay,94120,
902055,2315592,Bar - Brasserie - Tabac,67,Vente bar à café tabac restauration rapide Créteil,94000,3845
384527,2315590,Bar - Brasserie - Tabac,220,A vendre bar-brasserie sur le secteur de Fresnes,94000,4084
319000,2310091,Bar - Brasserie - Tabac,0,Vente bar brasserie restaurant pizzeria dept 94,,
599000,2302330,Bar - Brasserie - Tabac,190,Vente belle brasserie avec terrasse à Vincennes,94300,3500
170655,2300931,Bar - Brasserie - Tabac,70,Vente bar brasserie licence IV à Vitry-sur-Seine,94400,1700
280000,2299029,Bar - Brasserie - Tabac,0,Vente brasserie terrasse à Chennevieres sur Marne,,8333
964600,2295226,Bar - Brasserie - Tabac,220,Cession FDC bar brasserie lic 4 en Val de Marne,,
755000,2289463,Bar - Brasserie - Tabac,342,AV bar restaurant pub terrasse en ccial à Rungis,94150,12500
490524,2286188,Bar - Brasserie - Tabac,150,Vente bar brasserie tabac avec logement 94,94230,2567
352000,2284146,Bar - Brasserie - Tabac,0,Vente bar brasserie restaurant en Val de Marne,,
437524,2281442,Bar - Brasserie - Tabac,120,Vend bar brasserie avec logement à Vitry-sur-Seine,94400,2494
361680,2256425,Bar - Brasserie - Tabac,242,Cession brasserie lic 4 secteur en croissance 94,,
487800,2256199,Bar - Brasserie - Tabac,90,Vend bar brasserie restaurant en centre cial 94,,
1768000,2238211,Bar - Brasserie - Tabac,150,Vend bar brasserie prox centre commercial 94,,
325000,2233259,Bar - Brasserie - Tabac,235,Vente fonds de commerce l.IV à Joinville-le-Pont,94340,4000
1015000,2222472,Bar - Brasserie - Tabac,186,A vendre beau bar brasserie sur empl N°1 en 94,,2583
440000,2185269,Bar - Brasserie - Tabac,0,Vente brasserie restaurant pizzeria Val de Marne,,
358400,2181239,Bar - Brasserie - Tabac,105,Vente licence IV en 1ère couronne Est de Paris,,2640
263200,2174421,Bar - Brasserie - Tabac,60,Vente FDC pub terrasse à Saint Maur des Fosses,,1333
691000,2166140,Bar - Brasserie - Tabac,300,Vend bar brasserie restaurant en ccial à Créteil,94000,6291
297800,2162524,Bar - Brasserie - Tabac,75,Vend bar brasserie en ville dynamique Val de Marne,94000,765
511000,2158118,Bar - Brasserie - Tabac,185,Vend bar brasserie en ville dynamique Val de Marne,94000,1764
160600,2112496,Bar - Brasserie - Tabac,0,Vente bar/brasserie licence 4 secteur de Créteil,94000,2400
199440,2083684,Bar - Brasserie - Tabac,110,Vend bar restaurant en centre ville Val de Marne,,
964800,2065477,Bar - Brasserie - Tabac,60,Vend bar brasserie tabac FDJ bel emplacement 94,,
495000,2054520,Bar - Brasserie - Tabac,90,Vente brasserie à Charenton très bon emplacement,94220,1600
355000,2054063,Bar - Brasserie - Tabac,80,Vend bar brasserie licence 4 en angle proche Paris,,
190000,2024030,Bar - Brasserie - Tabac,50,Vente bar bistrot terrasse proche Vincennes 94,,
1995000,1979425,Bar - Brasserie - Tabac,200,Vente bar tabac FDJ brasserie en Val de Marne,,
1060000,1974528,Bar - Brasserie - Tabac,180,Vend bar brasserie restaurant angle Val de Marne,,
115000,1688412,Bar - Brasserie - Tabac,60,Bar brasserie créole en vente dans le Val de Marne,,
379400,1664050,Bar - Brasserie - Tabac,98,Bar brasserie tabac FDJ PMU en vente dans le 94,,
1158100,1279604,Bar - Brasserie - Tabac,300,Vente bar brasserie restaurant proche Rungis 94,,
742100,1502801,Bar - Brasserie - Tabac,369,A vendre bar brasserie d'angle à Rungis,,
218000,1469063,Bar - Brasserie - Tabac,100,bar brasserie PMU à vendre cause retraite en 94,,
0,49667,Restaurant,0,Restaurant tunisien à vendre sur Cachan,,
200000,2406643,Restaurant,232,Vente restaurant + logement 232m² sur Villecresnes,,
472500,2405417,Restaurant,92,Vente commerce restauration de 92m² à Créteil,,
100000,2404764,Restaurant,43,Restaurant japonais à vendre à Limeil-Brévannes,94450,
134400,2404616,Restaurant,45,Restaurant sans extraction à vendre à Vincennes,94300,921
140000,2389821,Restaurant,0,Vente fonds de commerce restauration à Créteil,94000,2800
339200,2404048,Restaurant,225,AV restaurant à Charenton le Pont empl en or,94220,
572000,2403073,Restaurant,0,Vente restaurant pizzeria VAE brasserie dept 94,,
60000,2402406,Restaurant,58,Cède fonds de commerce restaurant clé en main Ivry,94200,
278527,2402325,Restaurant,210,Restaurant à vendre Val-de-Marne empl stratégique,94100,
350000,2401449,Restaurant,210,Vente restaurant sur empl n°1 à Nogent sur Marne,,
290000,2366843,Restaurant,90,Vente restaurant 42 cvts + terrasse à Vincennes,,2150
350000,2400453,Restaurant,265,Vente restaurant 150m² à à Alforville empl idéal,,
351000,2399995,Restaurant,47,Vente commerce de 47m² à Charenton-le-Pont,,1260
589600,2399030,Restaurant,200,A vendre restaurant avec terrasses et extraction,,
804000,2399029,Restaurant,250,A vendre restaurant en angle avec terrasse,,
1000000,2398669,Restaurant,229,Vente commerce de 229m² à MIN Rungis,,6419
168000,2398650,Restaurant,100,Vente restaurant de 100m² à Champigny sur Marne,,2100
392000,2398031,Restaurant,70,Vente Restaurant Lic IV extraction à Vincennes,94300,6500
557440,2397402,Restaurant,130,A vendre restaurant avec terrasse et extraction,,
294000,2396986,Restaurant,85,Vente restaurant & bar à vin de 85m² à Vincennes,94300,2300
278000,2396273,Restaurant,240,A vendre restaurant 240m² bel emplac. Ivry 94200,94200,
331527,2396145,Restaurant,300,Restaurant à vendre murs et fonds en Val-de-Marne,94130,4000
235000,2395761,Restaurant,0,Av restaurant idéalement situé à Joinville-le-Pont,94340,
50000,2395717,Restaurant,58,Vente commerce de 58m² à Ivry sur Seine,,2250
199000,2395099,Restaurant,95,Vente restaurant 95m² + logement t2 à Vincennes,,2000
300000,2394234,Restaurant,199,Vente commerce restauration à Ivry-sur-Seine,94200,1920
230000,2393769,Restaurant,356,Vente restaurant renommé avec terrasse dept 94,,
60000,2393251,Restaurant,57,Vente commerce de 57m² avec terrasse à Montreuil,,2600
150000,2393245,Restaurant,92,Vente commerce 92m² avec extraction à Vincennes,,1122
245000,2393242,Restaurant,140,Vente commerce restauration de 140m² à Villejuif,,1058
600000,2391713,Restaurant,223,A vendre restaurant de 223m² à Saint Ouen,,4922
331524,2390474,Restaurant,356,Vente restaurant licence IV en zc à Créteil,94000,8097
203173,2390432,Restaurant,80,Vente restaurant licence IV avec empl N°1 Créteil,94000,4239
297000,2388337,Restaurant,153,Vente restaurant licence IV au Kremlin Bicêtre,94270,3512
352727,2388153,Restaurant,0,Cède restaurant-restauration rapide Val-de-Marne,94000,4047
808000,2387199,Restaurant,600,AV restaurant 200 couverts la Queue en Brie 94510,94510,8400
133500,2387198,Restaurant,100,Vente restaurant pizzeria à Fresnes 94260,94260,
300000,2387061,Restaurant,160,Vente bar restaurant (Lic IV) au Kremlin-Bicêtre,,
83000,2386278,Restaurant,38,Vente commerce restauration à Villejuif,94800,1450
650000,2386229,Restaurant,0,Vente restaurant licence IV au Marché de Rungis,94150,
499000,2385435,Restaurant,200,Cède FDC restaurant à Saint Maur des Fossés centre,,
417000,2385396,Restaurant,200,AV restaurant de 335m² le Perreux sur Marne 94170,,
190400,2385318,Restaurant,116,Vente restaurant avec appartement en Val de Marne,,1760
363324,2384740,Restaurant,190,Vente restaurant d'angle à Chennevières sur Marne,94000,2450
220000,2383500,Restaurant,368,Vente restaurant sur place vae 110 cvts à Thiais,,
270000,2383228,Restaurant,141,Vente restaurant Lic IV métro Le Kremlin-Bicêtre,,3512
92000,2382930,Restaurant,100,Vente restaurant en belle ville du Val de Marne,94170,2000
256000,2382645,Restaurant,205,Vente restaurant 205m² terrasse à Vitry sur Seine,,
294000,2382639,Restaurant,142,Vente restaurant rénové avec terrasse à Rungis,94150,
80000,2381058,Restaurant,48,Vente commerce de 48m² à Maisons-Alfort,,2053
134400,2379456,Restaurant,90,AV restaurant épicerie d'angle terrasse estivale,,
55000,2378718,Restaurant,56,Vente fonds de commerce en centre de Villejuif,94800,1403
482400,2377844,Restaurant,575,Vente restaurant sur emplacement N°1 Val de Marne,,15000
118000,2377755,Restaurant,99,Vente commerce de 99m² à Saint Maur des Fosses,,2192
344000,2371578,Restaurant,255,Vente FDC restaurant italien à Charenton le Pont,94220,
279000,2371338,Restaurant,135,Vente restaurant avec terrasse à Maisons-Alfort,,
180000,2370518,Restaurant,164,Cession restaurant 164m² à Vincennes,94300,1810
270000,2370510,Restaurant,215,Vente restaurant grand axe principal de Cachan,94230,4515
920000,2370516,Restaurant,186,Vente commerce restaurant au Kremlin-Bicêtre,,5859
294000,2369376,Restaurant,80,Vente restaurant 100 couverts à Vincennes 94300,,2500
127114,2369254,Restaurant,40,Vente restaurant crêperie à Nogent-sur-Marne,94130,854
950000,2367042,Restaurant,300,Cède belle affaire murs et FDC Villiers sur Marne,94350,
90000,2366966,Restaurant,157,Vente Commerce de 157m²prox gare à Gentilly,,2890
649524,2366932,Restaurant,120,Vente restaurant licence IV dans le Val de Marne,94000,6979
275000,2364391,Restaurant,0,Vente restaurant d'angle dans le Val de Marne,,
330500,2360689,Restaurant,155,Vente FDC restaurant à Cachan,94230,4652
168000,2358965,Restaurant,120,Vente beau restaurant clé en main Ivry sur Seine,94200,
270000,2358714,Restaurant,0,AV restaurant avec comptoir 2 salles Villecresnes,,
432000,2358220,Restaurant,192,AV restaurant traditionnel tendance Aveyronnais,,
220000,2357333,Restaurant,120,AV restaurant au RDC + appart à Fontenay Sous Bois,,
187000,2355413,Restaurant,0,Cède restaurant pizzeria centre ville Val de Marne,,
150000,2355069,Restaurant,90,Vente commerce 90m² à Vincennes Croix de Chavaux,,1210
173600,2299457,Restaurant,69,Vente restaurant extraction à Fontenay sous Bois,94120,1663
99114,2297161,Restaurant,50,A vendre restaurant idéalement situé à Cachan,94230,1106
473000,2295912,Restaurant,0,Vente restaurant avec appartement en Val de Marne,,
265000,2295837,Restaurant,220,Vente grand restaurant avec terrasse à Saint-Maur,,
70000,2295512,Restaurant,45,Vente fonds de commerce 45m² à Vincennes,94300,2600
498640,2294619,Restaurant,210,Cession FDC restaurant commune du Val de Marne,,
125000,2294365,Restaurant,110,Cession restaurant 110m² à Nogent-sur-Marne,94130,2200
181495,2292429,Restaurant,91,Vente restaurant extraction secteur recherché 94,94000,1207
315000,2291189,Restaurant,128,Vente restaurant avec licence IV à Vincennes,94300,3500
364000,2290644,Restaurant,98,Fonds de commerce restaurant à vendre à Vincennes,94300,1709
151200,2287899,Restaurant,200,Vente bar restaurant proche Mairie Créteil 94,94000,2500
330000,2287874,Restaurant,70,FDC restaurant avec extraction à vendre Vincennes,94300,2280
384527,2287353,Restaurant,243,Vente restaurant lic IV terrasse à Vitry sur Seine,94400,4700
200500,2280684,Restaurant,90,Vente FDC restaurant à Choisy le Roi,94600,
192335,2280553,Restaurant,70,Vente restaurant quartier très recherché St-Mandé,94000,1122
299000,2280420,Restaurant,188,Vente restaurant florissant bien situé à Sucy,94370,
912415,2278290,Restaurant,150,AV restaurant empl N°1 lic IV sur Maisons Alfort,,4500
110000,2278035,Restaurant,85,Cession restaurant Métro Curie à Ivry-sur-Seine,94200,1586
1980000,2273378,Restaurant,273,Vend murs FDC restaurant + 2 appartements dept 94,,
80000,2268996,Restaurant,100,Vend bar licence 4 et restaurant à Ivry sur Seine,,
246499,2198666,Restaurant,120,Vend restaurant idéalement situé à Créteil,94000,1353
250000,2263929,Restaurant,80,Cession restaurant à Saint-Maur-des-Fossés,,3000
486000,2263011,Restaurant,115,Vente restaurant quartier résidentiel Saint-Mandé,94160,
240000,2262289,Restaurant,190,Vente fonds de commerce restaurant 190m² à Arcueil,94110,1061
243760,2259921,Restaurant,98,Cession FDC restaurant  commune du Val-de-Marne,,
328347,2258738,Restaurant,0,AV restaurant en angle dans le Val de Marne,94000,3043
275000,2254765,Restaurant,0,Vente restaurant brasserie licence IV Val de Marne,,
279000,2254674,Restaurant,138,Vente FDC restaurant salon de thé à Saint-Maurice,,250
220000,2253235,Restaurant,183,A vendre fonds de commerce Fontenay-sous-Bois,94120,4239
384524,2252946,Restaurant,187,Vente restaurant terrasse dans le Val de Marne,94230,4242
214013,2252191,Restaurant,115,Vente restaurant traditionnel dans le Val de Marne,94000,1630
174000,2251137,Restaurant,0,Vente restaurant avec extraction 400 à Vincennes,94300,
209000,2161912,Restaurant,0,Cède restaurant pizzeria VAE en belle ville du 94,,
353000,2248729,Restaurant,0,A vendre restaurant terrasse,,
235000,2244927,Restaurant,45,AV fonds de commerce restauration à Ivry-sur-Seine,94200,1478
132000,2243373,Restaurant,0,Vend restaurant crêperie centre ville Val de Marne,,
331524,2242744,Restaurant,120,Reprise magnifique restaurant empl N°1 dans le 94,,2908
149000,2238485,Restaurant,27,Vente restaurant secteur très fréquenté Vincennes,94300,
277000,2233571,Restaurant,200,AV restaurant-brasserie centre ville 94 proche A4,,
115000,2236239,Restaurant,122,AV fonds de commerce restaurant Le Plessis-Trévise,94420,2700
975600,2235850,Restaurant,180,Vend restaurant bistrot lic 4 ville recherchée 94,,
173000,2234538,Restaurant,70,Vente restaurant/bistrot terrasse à Vincennes,94300,
299724,2234234,Restaurant,81,AV restaurant bien placé commune bourgeoise 94,94220,1583
352698,2231955,Restaurant,130,Vend restaurant traiteur terrasse à Ormesson/Marne,94490,2336
145000,2222040,Restaurant,120,Vente restaurant à Ivry-sur-Seine,94200,1720
804000,2221278,Restaurant,450,Vend restaurant pizzeria parking en Val de Marne,,
102000,2217710,Restaurant,62,Vente FDC beau restaurant dans le Val de marne,94220,1234
308000,2217335,Restaurant,0,Vente restaurant avec terrasse dept Val-de-Marne,,
289000,2216151,Restaurant,88,Vente restaurant brasserie dans le Val de Marne,,
350720,2213249,Restaurant,150,Cession FDC restaurant angle avec terrasse 94,,
168000,2204886,Restaurant,60,Vente restaurant avec terrasse à Vincennes 94,94300,1900
170000,2204703,Restaurant,94,Vente fonds de commerce restaurant Ivry-sur-Seine,94200,3213
252500,2198499,Restaurant,160,Vente fonds de commerce 160m² à Valenton,94460,1865
280000,2194246,Restaurant,146,Vente fonds de commerce à Maisons-Alfort,94700,8823
140000,2193316,Restaurant,75,Vente fonds de commerce à Saint-Maur-des-Fossés,94100,1045
616000,2193194,Restaurant,0,Vente restaurant licence IV dans le Val de Marne,,
840000,2189329,Restaurant,450,Vente restaurant pizzeria idéalement situé dans 94,94510,
198000,2186257,Restaurant,100,Vente restaurant d'angle extraction à Vincennes,94300,2072
437524,2184753,Restaurant,151,A vendre restaurant d'angle aux portes de Paris 94,94200,3350
192335,2182689,Restaurant,140,Vend restaurant prox métro dans le Val de Marne,94000,2200
336000,2181240,Restaurant,0,Vente restaurant gastronomique dept Val de Marne,,1667
120000,2178985,Restaurant,150,A vendre fonds de commerce Fontenay-sous-Bois,94120,1700
363000,2176116,Restaurant,98,Vente restaurant 40 places en centre ville 94,,2299
280000,2174423,Restaurant,0,Vente bistrot terrasse à Saint Maur des Fosses,,3500
212800,2172157,Restaurant,70,Vente restaurant extraction Saint Maur des Fosses,,2500
214013,2171357,Restaurant,177,Vente restaurant 90m² terrasse St-Maur-des-Fossés,,2000
399000,2164860,Restaurant,308,Vente fonds restaurant bistro Le Perreux sur Marne,94170,
1980000,2159319,Restaurant,270,Vente magnifique restaurant murs et fonds 94,94130,
360000,2158879,Restaurant,65,Vente FDC restaurant à Maisons-Alfort,94700,1380
167500,2144812,Restaurant,100,Vente restaurant avec terrasse à Choisy-le-Roi,94600,
261450,2139287,Restaurant,145,Vente fonds de commerce restaurant Chevilly-Larue,94550,2538
643200,2136281,Restaurant,273,Vente FDC restaurant dans commune du Val-de-Marne,94800,
350500,2128432,Restaurant,290,Vente fonds commerce restauration Vitry-sur-Seine,94400,6000
310324,2122251,Restaurant,190,Vente restaurant cuisine exotique indienne dept 94,,1800
196000,2118061,Restaurant,120,Vend restaurant extraction terrasse Ivry sur Seine,94200,1650
590000,2104973,Restaurant,120,Vend restaurant d'angle fort passage Val de Marne,,
218200,2081277,Restaurant,78,Vente beau restaurant sur empl n°1 à Saint Mandé,94160,2906
511724,2090122,Restaurant,40,Vente restaurant bar en angle dans le Val de Marne,94000,3100
310324,2069421,Restaurant,120,A vendre restaurant direction Ormesson-sur-Marne,94000,2500
306880,2062402,Restaurant,0,Vente restaurant avec terrasse en Val-de-Marne,,1950
860000,2045317,Restaurant,249,Vente fonds de commerce de 300m² à Créteil,94000,3976
60000,2042184,Restaurant,72,Vente fonds de commerce restaurant à Sucy-en-Brie,94370,1683
250000,2038850,Restaurant,157,Vente restaurant 69 cvts à Saint Maur des Fossés,94100,2700
310000,2016143,Restaurant,113,Vente FDC restaurant à Maisons-Alfort,94700,2400
804000,1886084,Restaurant,0,Vente restaurant lieu exceptionnel en Val-de-Marne,,4550
225000,1839896,Restaurant,240,Cession restaurant 240m² à Saint-Mandé,94160,5500
218000,1768759,Restaurant,150,Vend beau bar restaurant centre ville Val de Marne,,
248000,1748910,Restaurant,70,Vente restaurant en centre-ville animé du 94,,
964800,1699094,Restaurant,350,Vend restaurant pizzeria proche a4/grand Paris,,
636000,1690838,Restaurant,0,Vente bar restaurant licence IV dept Val-de-Marne,,2800
520000,1651475,Restaurant,200,Vente restaurant avec terrasse en centre ville 94,,
643200,1603612,Restaurant,275,Vend restaurant pizzeria proche Bois de Vincennes,,
380100,1518938,Restaurant,250,Cède beau restaurant oriental aux portes de Paris,,
378000,1534238,Restaurant,108,"Vente Restaurant, pizzeria, 94, proche A6/104,",,
130000,2376435,Restaurant,90,Vente commerce de 90m² Le Perreux-sur-Marne,,1200
138135,2374611,Restaurant,70,Cède restaurant asiatique de renom Vitry sur Seine,94400,2333
171600,2374532,Restaurant,170,Vente restaurant 80 pl + 40 dept 94 sortie métro,,
710000,2374517,Restaurant,80,A vendre fonds de restaurant le Kremlin Bicêtre,94270,
99800,2373957,Restaurant,56,Cède beau restaurant quartier animé à Villejuif,94800,1450
132715,2373165,Restaurant,64,Vente restaurant aau coeur du Val de Marne,94400,1585
280000,2372709,Restaurant,140,Vente bar restaurant lic IV à Champigny sur Marne,94500,
180000,2372687,Restaurant,60,Vente commerce de 60m² au Plessis Trevise,,1470
120000,2350715,Restaurant,44,Vente commerce de 44m² à Fontenay-sous-Bois,,1416
363327,2350673,Restaurant,110,Cède restaurant extraction licence 4 Val de Marne,,3500
600000,2350014,Restaurant,244,Vente FDC restaurant terrasse à Villiers sur Marne,94350,2800
250000,2349705,Restaurant,587,Vente restaurant à Bonneuil-sur-Marne,94380,15355
140000,2347913,Restaurant,101,Vente restaurant cuisine traditionnelle St Maurice,,
148800,2347483,Restaurant,105,Cède restaurant 40 couverts d'angle Ivry sur Seine,,1786
808527,2347448,Restaurant,440,Vente restaurant 145 places + terrasse à Champigny,,9115
99000,45244,Restaurant,165,RESTAURANT A VENDRE SUR MAISON ALFORT (94700),94700,
86000,2346335,Restaurant,100,Vente restaurant dans rue passante à Saint Maurice,,
315000,2343461,Restaurant,520,Vente fonds de commerce de 520m² à Villejuif,,7200
335000,2342928,Restaurant,144,AV restaurant bar brasserie à Fontenay sous Bois,94120,
550000,2342388,Restaurant,125,Vente fonds de commerce de 125m² à Saint Mandé,,6800
166200,2342291,Restaurant,78,Vente beau restaurant quartier N° 1 de Saint Mandé,,2822
280000,2341938,Restaurant,105,Cession fonds de commerce à Vincennes,94300,2400
224855,2340906,Restaurant,120,AV restaurant empl de 1er choix en Val de Marne,94000,3100
148000,2339923,Restaurant,88,AV beau restaurant 46 couverts + terrasse dept 94,,2400
180000,2339220,Restaurant,155,Vente restaurant rénové avec grande terrasse 94,,
67000,2339221,Restaurant,28,"Vente d'une pizzeria, Vitry sur Seine",94400,620
198000,2339218,Restaurant,78,AV restaurant avec extraction au coeur de Fontenay,94120,
170655,2338795,Restaurant,500,Vente restaurant au coeur du Val de Marne,94310,4035
392000,2338786,Restaurant,600,FDC restaurant extraction à vendre Maisons Alfort,94700,5043
390000,2338692,Restaurant,600,Vente restaurant avec terrasse à Maisons-Alfort,94700,5043
1870000,2338283,Restaurant,0,Vente restaurant terrasse à Saint Maur des Fosses,,
0,2337652,Restaurant,0,Vente restaurant sur le secteur du Val de Marne,94700,
140000,2337401,Restaurant,240,Vente restaurant à Champigny-sur-Marne,94500,4456
508800,2333500,Restaurant,127,Vente murs et fonds restaurant à Créteil,94000,
198000,2333499,Restaurant,95,Vente restaurant sur place et VAE à Créteil 94000,94000,
90000,2333462,Restaurant,95,Vente fonds de commerce 95m² à Ivry-sur-Seine,94200,735
278527,2330565,Restaurant,140,A vendre restaurant empl de premier choix 94,,2799
550000,2330247,Restaurant,230,Vente restaurant en centre commercial Val de Marne,,6500
297000,2329859,Restaurant,100,Restaurant bar licence IV à vendre à Vincennes,94300,2285
295000,2328585,Restaurant,115,Cession commerce restauration 115m² Vincennes,94300,2400
380800,2327751,Restaurant,350,Vente restaurant gastronomique très bien situé 94,94170,
168000,2327233,Restaurant,70,Vente restaurant angle vitrine Fontenay-Sous-Bois,94120,
180000,2326843,Restaurant,85,Vente commerce 85m² à Vincennes,94300,1950
437527,2326405,Restaurant,370,Vente superbe restaurant quartier très animé 94,,12000
224800,2323181,Restaurant,0,Vente restaurant avec terrasse à Villejuif centre,94800,2500
275000,2323080,Restaurant,152,Vente grand restaurant équipé à Fontenay-Sous-Bois,94120,
120000,2322431,Restaurant,205,Vente commerce de 205m² à Gentilly Kremlin-Bicêtre,,2465
275000,2321923,Restaurant,70,Vente restaurant au centre de Charenton ligne 8,,
198000,2321922,Restaurant,63,Vente restaurant en coin de rue Fontenay-sous-Bois,,
132000,2321257,Restaurant,0,Cède restaurant vente à emporter dept Val de Marne,,
336000,2320077,Restaurant,600,Vente restaurant traiteur réception Maisons Alfort,94700,
331500,2316834,Restaurant,80,Vente restaurant licence IV dans le Val de Marne,94150,1050
490000,2316690,Restaurant,250,AV grand restaurant avec terrasse Bry-Sur-Marne,94360,
490527,2315453,Restaurant,500,Vente joli établissement neuf à Perreux sur Marne,94170,3500
198000,2314722,Restaurant,150,Vente restaurant rénové à Chennevières-sur-Marne,,
500000,2313449,Restaurant,120,Vente restaurant 120m² à Saint-Maur-des-Fossés,,
