chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
7,269,545000,12,bien-exception-1374303,Villa Polignac - 7 chambres - 269m²,43000,VILLA,DR HOUSE IMMOBILIER,Polignac,VILLA,https://www.bellespierres.com/photo-polignac-43-villa/d137/1374303/a2fa7cb5f2253de38df6589ef2665326_bba37cb39c728576717fc341747fd091_apx_1024_.jpg
6,450,680000,10,bien-exception-1373522,Maison Blanzac - 6 chambres - 450m²,43350,MAISON,RESEAU EXPERTIMO,Blanzac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-blanzac-43-maison-de-luxe/d137/1373522/01e85c0651b9f76a92df96739c653a8a_71213432a92d3fdb381f21cc93d1fb8d_apx_1024_.jpg
4,230,665000,6,bien-exception-1369886,Villa Saint-Jean-de-Nay - 4 chambres - 230m²,43320,VILLA,DR HOUSE IMMOBILIER,Saint-Jean-de-Nay,VILLA,https://www.bellespierres.com/photo-saint-jean-de-nay-43-villa/d136/1369886/08fc24aeaf62613ac5a3791571e7c4cf_ab8b838172a7121b390734a3207d75d2_apx_1024_.jpg
6,190,559000,12,bien-exception-1361717,Maison Beauzac - 6 chambres,43590,MAISON,Propriétés Privées,Beauzac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-beauzac-43-maison-de-luxe/d136/1361717/b4f82c13fc9300670592fe83de395c2a_0d0e0c61d1314aaf7820a1b8c452e794_apx_1024_.jpg
0,317,640000,8,bien-exception-1360890,Maison Saint-Didier-en-Velay,43140,MAISON,Propriétés Privées,Saint-Didier-en-Velay,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-didier-en-velay-43-maison-de-luxe/d136/1360890/fcb3577e2c9e179eb288ff2e863d7949_9497c5bb6a9aa3897f89687d13005e5d_apx_1024_.jpg
0,210,550000,14,bien-exception-1359431,Villa Chaspinhac - 210m²,43700,VILLA,DR HOUSE IMMOBILIER,Chaspinhac,VILLA,https://www.bellespierres.com/photo-chaspinhac-43-villa/d135/1359431/2df081b60ebe0d129afb4215b883df5e_d0238e9641d0ddeb600a761b14e078c5_apx_1024_.jpg
12,1000,1100000,17,bien-exception-1359424,Villa Le Monastier-sur-Gazeille - 12 chambres - 1000m²,43150,VILLA,Property Prestige,Le Monastier-sur-Gazeille,VILLA,https://www.bellespierres.com/photo-le-monastier-sur-gazeille-43-villa/d135/1359424/60e72d138a135a05b0e6f8f4a09733ee_489765f3f40019a76fe46a03ec285351_apx_1024_.jpg
7,280,790000,10,bien-exception-1357005,Maison Queyrières - 7 chambres - 280m²,43260,MAISON,Espaces Atypiques drome ardeche,Queyrières,MAISON_DE_LUXE,https://www.bellespierres.com/photo-queyrieres-43-maison-de-luxe/d135/1357005/0ad0064e129803da17a345fca7b546a6_958d1e8e7091fc85486be2f42c03a14c_apx_1024_.jpg
12,660,1060000,17,bien-exception-1356998,Maison Les Estables - 12 chambres - 660m²,43150,MAISON,Espaces Atypiques drome ardeche,Les Estables,MAISON_DE_LUXE,https://www.bellespierres.com/photo-les-estables-43-maison-de-luxe/d135/1356998/9c559e5feef0dbd90c58e058ec0e657c_efa9863e047e487d3a64149c14b2d9fc_apx_1024_.jpg
20,737,525000,20,bien-exception-1319509,Maison La Chaise-Dieu - 20 chambres - 737m²,43160,MAISON,DOHM IMMO PRO,La Chaise-Dieu,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-chaise-dieu-43-maison-de-luxe/d131/1319509/4eb7ae50919e4d9a9f5df97aded65cff_00ffd8e489b4a300ca7507e4134a638f_apx_1024_.jpg
4,340,736000,7,bien-exception-1314922,Maison Sainte-Sigolène - 4 chambres - 340m²,43600,MAISON,IKAMI,Sainte-Sigolène,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sainte-sigolene-43-maison-de-luxe/d131/1314922/3119b0cc0249b52b4230e246c5a76cb5_6639c542b9673527e25fd13c24914f61_apx_1024_.jpg
