chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
4,0,548550,5,bien-exception-1376054,Villa Plérin - 4 chambres,22190,VILLA,Expérience Immobilier,Plérin,VILLA,https://www.bellespierres.com/photo-plerin-22-villa/d137/1376054/d0ded2e77b3fa9bf0bb62367eece9d73_3c44b015aeaf8f1e898bb5faa8ec55b9_apx_1024_.jpg
5,240,747360,7,bien-exception-1376053,Maison Trégueux - 5 chambres,22950,MAISON,Agence Saint-Brieuc Immobilier (SBI),Trégueux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tregueux-22-maison-de-luxe/d137/1376053/fd553631f98f60ac2babcab8ab75dbda_3ebfb48eca3fb7fcd976d36d3984a5f3_apx_1024_.jpg
0,1000,653125,1,bien-exception-1375955,Maison Saint-Brieuc,22000,MAISON,AXO L'immobilier Actif,Saint-Brieuc,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-brieuc-22-maison-de-luxe/d137/1375955/d3eccd986fd98627e4d2eb2082ef4def_48463a4df611e8b9ed43da9b337d69d5_apx_1024_.jpg
6,0,623400,7,bien-exception-1375929,Villa Quintin - 6 chambres,22800,VILLA,Expérience Immobilier,Quintin,VILLA,https://www.bellespierres.com/photo-quintin-22-villa/d137/1375929/18dcba76a83f6f4bf8ff00e4dd6f5a27_3a9887127bbf5fdff7187fe5ed749dbf_apx_1024_.jpg
4,196,539600,6,bien-exception-1375583,Propriété Tréguier - 4 chambres,22220,PROPRIETE,Belles Demeures de Bretagne,Tréguier,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-treguier-22-propriete-de-luxe/d137/1375583/e60bb2c8bbf74251860ce4870bba06fa_38f54b682c6ca77be28ffa91fdd87f2e_apx_1024_.jpg
0,226,733600,8,bien-exception-1375427,Maison Pleudihen-sur-Rance - 226m²,22690,MAISON,GROUPE  PIERRES CONSEILS,Pleudihen-sur-Rance,MAISON_DE_LUXE,https://www.bellespierres.com/photo-pleudihen-sur-rance-22-maison-de-luxe/d137/1375427/581cad07aefa7be4e598f2a90a704143_17d991554c38b38e2de5b2dc718aed98_apx_1024_.jpg
4,146,648900,7,bien-exception-1374603,Maison Beaussais-sur-Mer - 4 chambres,22650,MAISON,Propriétés Privées,Beaussais-sur-Mer,MAISON_DE_LUXE,https://www.bellespierres.com/photo-beaussais-sur-mer-22-maison-de-luxe/d137/1374603/acbbed174691cbd550ebd3ceb7db7b83_287a027347723ede3e7fa552aa8cd1b4_apx_1024_.jpg
5,216,699900,9,bien-exception-1374572,Villa Plouër-sur-Rance - 5 chambres,22490,VILLA,MER IMMOBILIER : UNE AGENCE INDEPENDANTE,Plouër-sur-Rance,VILLA,https://www.bellespierres.com/photo-plouer-sur-rance-22-villa/d137/1374572/ce126f379894dd7f830b0beeddac7576_c7b4cbf08e1a5ac598b3db0fb1269666_apx_1024_.jpg
0,230,945000,8,bien-exception-1374534,Maison Lancieux - 230m²,22770,MAISON,GROUPE  PIERRES CONSEILS,Lancieux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lancieux-22-maison-de-luxe/d137/1374534/b4aaff7463f376892dbbcaaa233ac1e0_07940109088a0c7997fa7c896d288472_apx_1024_.jpg
0,150,499550,5,bien-exception-1374440,Maison Perros-Guirec - 150m²,22700,MAISON,IMMO DIFFUSION,Perros-Guirec,MAISON_DE_LUXE,https://www.bellespierres.com/photo-perros-guirec-22-maison-de-luxe/d137/1374440/5fb5107c9026e5c614547af95b411bf3_79ade4be5397997e713d36309ac40d45_apx_1024_.jpg
15,640,1138500,21,bien-exception-1374292,Maison Yffiniac - 15 chambres,22120,MAISON,AXO L'immobilier Actif,Yffiniac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-yffiniac-22-maison-de-luxe/d137/1374292/e6ccf7f41b955c0fdc9db8566506bce1_3299a6ce0843a8bd1d1799515bb4ff14_apx_1024_.jpg
4,151,637140,6,bien-exception-1374025,Maison Dinan - 4 chambres,22100,MAISON,Propriétés Privées,Dinan,MAISON_DE_LUXE,https://www.bellespierres.com/photo-dinan-22-maison-de-luxe/d137/1374025/639dad389dbcf78a944468fdc37a0754_da3a4215cfe1f4c27c01f5f4967bcc49_apx_1024_.jpg
9,410,895000,17,bien-exception-1373949,Manoir Lamballe - 9 chambres - 410m²,22400,MANOIR,Cabinet LE NAIL,Lamballe,MANOIR,https://www.bellespierres.com/photo-lamballe-22-manoir/d137/1373949/3fad976ff1a028ba259bdead19fd2199_610043aa82a5f9c4525f22cc110daf8b_apx_1024_.jpg
0,72,505925,6,bien-exception-1373868,Maison Perros-Guirec - 72m²,22700,MAISON,IMMO DIFFUSION,Perros-Guirec,MAISON_DE_LUXE,https://www.bellespierres.com/photo-perros-guirec-22-maison-de-luxe/d137/1373868/0b0273e5f933b43841bf6da7bc288bc6_08eaa80ba67400c3955b4290c32ea352_apx_1024_.jpg
10,1700,2490000,21,bien-exception-1373561,Château Évran - 10 chambres - 1700m²,22630,CHATEAU,BRETAGNE SUD SOTHEBY'S INTERNATIONAL REALTY Quimper,Évran,CHATEAU,https://www.bellespierres.com/photo-evran-22-chateau/d137/1373561/8df3546a827c1277bc45ab4bbd0495fc_596fa6500e7aa575ea7fa175bd3fa828_apx_1024_.jpg
8,600,2050000,16,bien-exception-1373393,Maison Saint-Brieuc - 8 chambres,22000,MAISON,AXO L'immobilier Actif,Saint-Brieuc,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-brieuc-22-maison-de-luxe/d137/1373393/c4658243ee3004c40863cd5b719bf973_d0e4d040b808fc32a13bf6a7ba784347_apx_1024_.jpg
8,372,1710000,11,bien-exception-1373333,Villa Plouër-sur-Rance - 8 chambres,22490,VILLA,Agence Maison Rouge,Plouër-sur-Rance,VILLA,https://www.bellespierres.com/photo-plouer-sur-rance-22-villa/d137/1373333/2933bff2797beb3938e78af21847cebb_da68875bdb8f3433e5bac9285499c4b0_apx_1024_.jpg
