chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
15,1500,1390000,21,bien-exception-1375974,Villa Cholet - 15 chambres,49300,VILLA,Espaces Atypiques,Cholet,VILLA,https://www.bellespierres.com/photo-cholet-49-villa/d137/1375974/6cd18d32661fc0c9a57d221727cad157_70f02914305fe17bcf7b935ee38e693d_apx_1024_.jpg
7,380,735000,15,bien-exception-1375973,Villa Chaudefonds-sur-Layon - 7 chambres,49290,VILLA,Espaces Atypiques,Chaudefonds-sur-Layon,VILLA,https://www.bellespierres.com/photo-chaudefonds-sur-layon-49-villa/d137/1375973/6684aa1c9b957c6cd3cbe19c170585c2_9dcad129bec465368a8ebb838187c9bd_apx_1024_.jpg
5,205,675000,8,bien-exception-1375969,Villa Brissac-Loire-Aubance - 5 chambres,49320,VILLA,Espaces Atypiques,Brissac-Loire-Aubance,VILLA,https://www.bellespierres.com/photo-brissac-loire-aubance-49-villa/d137/1375969/faaef5a56d32ed18a03239c0d8f7c084_13bafbfdca48b85a52c51f98e4a7fa95_apx_1024_.jpg
6,434,895000,10,bien-exception-1375965,Villa Mûrs-Erigné - 6 chambres,49610,VILLA,Espaces Atypiques,Mûrs-Erigné,VILLA,https://www.bellespierres.com/photo-murs-erigne-49-villa/d137/1375965/d85c50a4ae7ced9da02e37992b077dae_a0932df2ce1a502d1b14a45d8408df05_apx_1024_.jpg
6,410,690000,10,bien-exception-1375881,Villa Morannes-sur-Sarthe - Daumeray - 6 chambres,49640,VILLA,Espaces Atypiques,Morannes-sur-Sarthe,VILLA,https://www.bellespierres.com/photo-morannes-sur-sarthe-daumeray-49-villa/d137/1375881/992b367026323225ff73750bd2f816ae_3d59b163ce241d16e408e26d1341ca50_apx_1024_.jpg
5,210,695000,8,bien-exception-1375880,Villa Rives-du-Loir-en-Anjou - 5 chambres,49140,VILLA,Espaces Atypiques,Rives-du-Loir-en-Anjou,VILLA,https://www.bellespierres.com/photo-rives-du-loir-en-anjou-49-villa/d137/1375880/a652fc9e715581844fad94a711c73da4_bddc9907163efb38d3914bb71aef9b39_apx_1024_.jpg
4,290,1895000,10,bien-exception-1375773,Villa Angers - 4 chambres,49000,VILLA,Espaces Atypiques,Angers,VILLA,https://www.bellespierres.com/photo-angers-49-villa/d137/1375773/100049b65e3afcf5e4dae87756a3501b_5bb2625d2fb382130101d7a46f7771e7_apx_1024_.jpg
4,350,790000,8,bien-exception-1375687,Villa Baugé-en-Anjou - 4 chambres,49150,VILLA,Espaces Atypiques,Baugé-en-Anjou,VILLA,https://www.bellespierres.com/photo-bauge-en-anjou-49-villa/d137/1375687/e8112effd00e71cd371a9ce2ffce35f5_a7bb7894cf28279e18d02e151d6b1d79_apx_1024_.jpg
5,337,1470000,10,bien-exception-1375686,Villa Blaison-Saint-Sulpice - 5 chambres,49320,VILLA,Espaces Atypiques,Blaison-Saint-Sulpice,VILLA,https://www.bellespierres.com/photo-blaison-saint-sulpice-49-villa/d137/1375686/0c4ea304d8dca5a362d955d753657411_8d5d3ffe8fe82a48f1b369ef6681697e_apx_1024_.jpg
4,202,916000,7,bien-exception-1375684,Villa Bouchemaine - 4 chambres,49080,VILLA,Espaces Atypiques,Bouchemaine,VILLA,https://www.bellespierres.com/photo-bouchemaine-49-villa/d137/1375684/1e58fca50e9119407134faa4df040221_836adfdad899864b57f3009cc255f594_apx_1024_.jpg
7,299,603142,10,bien-exception-1375254,Maison Cholet - 7 chambres,49300,MAISON,Propriétés Privées,Cholet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-cholet-49-maison-de-luxe/d137/1375254/26a828921c94c24d04e061a70bd52ec3_3687a656e3c9f9d718712a7b41797614_apx_1024_.jpg
4,178,599900,8,bien-exception-1375222,Maison Angers - 4 chambres,49000,MAISON,Propriétés Privées,Angers,MAISON_DE_LUXE,https://www.bellespierres.com/photo-angers-49-maison-de-luxe/d137/1375222/510b5c3aa9ca449a2c19ba8fac3901eb_ba2c78c8f1ac734e346d82aea8977ced_apx_1024_.jpg
