chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
2,170,572915,4,bien-exception-1376025,Maison Masevaux-Niederbruck - 2 chambres,68290,MAISON,Propriétés Privées,Masevaux-Niederbruck,MAISON_DE_LUXE,https://www.bellespierres.com/photo-masevaux-niederbruck-68-maison-de-luxe/d137/1376025/843d23af9fc92b3063de5eb42b0f2086_a565433335e128bff40229fae0f8e471_apx_1024_.jpg
6,430,1349000,12,bien-exception-1375371,Maison Sainte-Marie-aux-Mines - 6 chambres,68160,MAISON,Propriétés Privées,Sainte-Marie-aux-Mines,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sainte-marie-aux-mines-68-maison-de-luxe/d137/1375371/fbd310f71329ed251e33d1dfa7a32475_ef8b2f41ccab465d6674908095f81bf2_apx_1024_.jpg
2,270,735000,8,bien-exception-1375221,Maison Colmar - 2 chambres,68000,MAISON,Propriétés Privées,Colmar,MAISON_DE_LUXE,https://www.bellespierres.com/photo-colmar-68-maison-de-luxe/d137/1375221/393d837e12ced2e7e0324c91bbde774f_a147236d715aa8a6841eee82c9d1eb3a_apx_1024_.jpg
6,263,660000,11,bien-exception-1374014,Maison Wintzenheim - 6 chambres,68124,MAISON,Propriétés Privées,Wintzenheim,MAISON_DE_LUXE,https://www.bellespierres.com/photo-wintzenheim-68-maison-de-luxe/d137/1374014/0cff192fd2c8b7b2807d2b7bd59e80e8_ebff3d1ef9fcce8e90a4a38543f6a72f_apx_1024_.jpg
0,415,932400,20,bien-exception-1371642,Maison Colmar,68000,MAISON,Propriétés Privées,Colmar,MAISON_DE_LUXE,https://www.bellespierres.com/photo-colmar-68-maison-de-luxe/d137/1371642/eaebe72173a126821ce52893a9ebc9c1_27fcf547478a2dcf6c5545dd287b2e34_apx_1024_.jpg
13,465,1340000,17,bien-exception-1371224,Maison Sentheim - 13 chambres - 465m²,68780,MAISON,RESEAU FRANCE IMMOBILIER,Sentheim,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sentheim-68-maison-de-luxe/d137/1371224/7eaee0f6be86710e0734e31ed5f3c085_f2d066c0fe98f445af59a0b9a0de038d_apx_1024_.jpg
9,546,1504000,20,bien-exception-1370648,Maison Colmar - 9 chambres,68000,MAISON,Propriétés Privées,Colmar,MAISON_DE_LUXE,https://www.bellespierres.com/photo-colmar-68-maison-de-luxe/d137/1370648/6df5a6d4ee110978e18d372c22a47a63_870fdd0b3c5dd12cc8c0d8df209cf969_apx_1024_.jpg
4,160,625000,7,bien-exception-1368553,Maison Niedermorschwihr - 4 chambres,68230,MAISON,Propriétés Privées,Niedermorschwihr,MAISON_DE_LUXE,https://www.bellespierres.com/photo-niedermorschwihr-68-maison-de-luxe/d136/1368553/ebddc8441e8bfe4b1ee44af217924534_a64b6b4cec1ad049190ffc83e28c9e85_apx_1024_.jpg
6,285,565000,10,bien-exception-1366078,Maison Munchhouse - 6 chambres,68740,MAISON,AXO L'immobilier Actif,Munchhouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-munchhouse-68-maison-de-luxe/d136/1366078/b3e205f7c30377853e567618ff5694fd_e9faa3fef89ace932e4d655760687518_apx_1024_.jpg
7,329,499000,12,bien-exception-1361074,Maison Illfurth - 7 chambres,68720,MAISON,Propriétés Privées,Illfurth,MAISON_DE_LUXE,https://www.bellespierres.com/photo-illfurth-68-maison-de-luxe/d136/1361074/13af620121cf40449914ebdcd367b1ad_4428e17c2384d1856ab81eb9b394bb74_apx_1024_.jpg
7,370,1080000,12,bien-exception-1361004,Maison Colmar - 7 chambres,68000,MAISON,Propriétés Privées,Colmar,MAISON_DE_LUXE,https://www.bellespierres.com/photo-colmar-68-maison-de-luxe/d136/1361004/d068e637286108b4ad37b732a544432e_92ed3711619c916b4567f23463c85fbf_apx_1024_.jpg
0,318,3296000,10,bien-exception-1347599,Maison Mulhouse - 318m²,68100,MAISON,Equestrian Immobilier,Mulhouse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-mulhouse-68-maison-de-luxe/d134/1347599/f40fa4f23d2da2476dbd3e0eedb7e1f8_5fbbb2a237dff2e100735c805156d8e1_apx_1024_.jpg
