chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
3,222,499000,6,bien-exception-1375195,Maison Trie-sur-Baïse - 3 chambres - 222m²,65220,MAISON,COMPASS IMMOBILIER,Trie-sur-Baïse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-trie-sur-baise-65-maison-de-luxe/d137/1375195/f4ea2c700596a33015b0df29ffe19dba_bc03c948ebf43213c962d3bcf66559c4_apx_1024_.jpg
5,450,650000,9,bien-exception-1373271,Maison Trie-sur-Baïse - 5 chambres - 450m²,65220,MAISON,Le Bonheur Immobilier,Trie-sur-Baïse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-trie-sur-baise-65-maison-de-luxe/d137/1373271/4f389ecb57346d6d060fae5731309e7c_2252bb4457d3b836c7593ada687888fc_apx_1024_.jpg
4,250,575000,2,bien-exception-1372651,Maison Lannemezan - 4 chambres - 250m²,65300,MAISON,COMPASS IMMOBILIER,Lannemezan,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lannemezan-65-maison-de-luxe/d137/1372651/fb1d3b0373b3809ffb1824e0dfb78467_99a7a4b0b89052fbdf69ffa0237b967d_apx_1024_.jpg
11,906,1450000,21,bien-exception-1368051,Maison Argelès-Gazost - 11 chambres - 906m²,65400,MAISON,SELECTION HABITAT,Argelès-Gazost,MAISON_DE_LUXE,https://www.bellespierres.com/photo-argeles-gazost-65-maison-de-luxe/d136/1368051/e3103b9c567eb00c39e479719262e509_e5b64817d2e0b90c279127888b5e9b95_apx_1024_.jpg
7,491,649000,16,bien-exception-1364932,Propriété Vidouze - 7 chambres - 491m²,65700,PROPRIETE,SELECTION HABITAT,Vidouze,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-vidouze-65-propriete-de-luxe/d136/1364932/432236dcb93860cecd79912cb965bab9_4ee3f914dd2393052ca29182b627e112_apx_1024_.jpg
4,221,694925,7,bien-exception-1361395,Propriété Arreau - 4 chambres,65240,PROPRIETE,Propriétés Privées,Arreau,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-arreau-65-propriete-de-luxe/d136/1361395/c80355f603b21efe2205e12a603f05af_15bca5b497dbe807ff7f08f992dff285_apx_1024_.jpg
5,250,888000,7,bien-exception-1356981,Manoir Lourdes - 5 chambres - 250m²,65100,MANOIR,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Lourdes,MANOIR,https://www.bellespierres.com/photo-lourdes-65-manoir/d135/1356981/0630def8c3053e7a1eb40dcc9a7ed14e_216531e8397954f60a43b904b32c261e_apx_1024_.jpg
4,250,690000,7,bien-exception-1352283,Maison Lourdes - 4 chambres - 250m²,65100,MAISON,Le Bonheur Immobilier,Lourdes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lourdes-65-maison-de-luxe/d135/1352283/fedee35913d0156fac84d971c5a1c4ed_85dc6de21b34c87359b617c27bbb8b55_apx_1024_.jpg
6,410,699000,12,bien-exception-1345418,Maison Argelès-Gazost - 6 chambres - 410m²,65400,MAISON,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Argelès-Gazost,MAISON_DE_LUXE,https://www.bellespierres.com/photo-argeles-gazost-65-maison-de-luxe/d134/1345418/49bfc4c819a3a79d88d8938dd35c78bb_d34f0e2985c8c706a2a546c177b0e8df_apx_1024_.jpg
9,571,851000,16,bien-exception-1336380,Chalet Argelès-Gazost - 9 chambres - 571m²,65400,CHALET,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Argelès-Gazost,CHALET,https://www.bellespierres.com/photo-argeles-gazost-65-chalet/d133/1336380/c5fc2f60b0ba84bb2417930f70460434_cf87111dd65777bc027c1d1fec17b812_apx_1024_.jpg
7,600,1188000,20,bien-exception-1329737,Manoir Tarbes - 7 chambres - 600m²,65000,MANOIR,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Tarbes,MANOIR,https://www.bellespierres.com/photo-tarbes-65-manoir/d132/1329737/53d83cd3d814625db6bc0538d44cb923_d222869143511056d0c53cf2ec5acab9_apx_1024_.jpg
0,0,2500000,0,bien-exception-1329725,Domaine viticole Vic-en-Bigorre,65500,DOMAINE VITICOLE,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Vic-en-Bigorre,DOMAINES_VITICOLES,https://www.bellespierres.com/photo-vic-en-bigorre-65-domaines-viticoles/d132/1329725/87b697180277f7d4c12ec33166fd4bd9_b216f6ca5191d1ec4cab07ba9dcffebc_apx_1024_.jpg
16,480,500000,21,bien-exception-1323785,Villa Luz-Saint-Sauveur - 16 chambres - 480m²,65120,VILLA,DR HOUSE IMMOBILIER,Luz-Saint-Sauveur,VILLA,https://www.bellespierres.com/photo-luz-saint-sauveur-65-villa/d132/1323785/67888e4a53159e7a5f6402554f1f6670_5a498a51675beb5f4ca0e31d9736f3dd_apx_1024_.jpg
