chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
5,281,689000,8,bien-exception-1374803,Maison Lectoure - 5 chambres - 281m²,32700,MAISON,SELECTION HABITAT,Lectoure,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lectoure-32-maison-de-luxe/d137/1374803/889dd63b4d29dff711d9f91c5c491c7f_9a68826171b2cb1237d437032769ea26_apx_1024_.jpg
9,1200,1187000,15,bien-exception-1374553,Villa Nogaro - 9 chambres - 1200m²,32110,VILLA,Property Prestige,Nogaro,VILLA,https://www.bellespierres.com/photo-nogaro-32-villa/d137/1374553/d15a41abe9a5315616dfe8e291f01a02_9ab6055b364a4ac08d20b5c794a13833_apx_1024_.jpg
7,421,520000,11,bien-exception-1374004,Maison Bassoues - 7 chambres - 421m²,32320,MAISON,COMPASS IMMOBILIER,Bassoues,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bassoues-32-maison-de-luxe/d137/1374004/981b7e38e557283ab50eb754b0f72060_bc2e394ff456d3f1b19f04e390dabfe1_apx_1024_.jpg
2,188,566500,4,bien-exception-1373799,Maison Simorre - 2 chambres - 188m²,32420,MAISON,D-HABITAT ENTREPRISES,Simorre,MAISON_DE_LUXE,https://www.bellespierres.com/photo-simorre-32-maison-de-luxe/d137/1373799/3d5a8399f7a5938ec89cf1e4c00c8d01_0fceee69d902ba007533ec9c2c8a9167_apx_1024_.jpg
4,290,640000,6,bien-exception-1373272,Domaine viticole Maumusson-Laguian - 4 chambres - 290m²,32400,DOMAINE VITICOLE,Le Bonheur Immobilier,Maumusson-Laguian,DOMAINES_VITICOLES,https://www.bellespierres.com/photo-maumusson-laguian-32-domaines-viticoles/d137/1373272/eaccdc484472557ff1aeba69f383bfe6_830cf936d857aea7edf00e92ff24a868_apx_1024_.jpg
7,370,498000,13,bien-exception-1373150,Maison Roquepine - 7 chambres - 370m²,32100,MAISON,COMPASS IMMOBILIER,Roquepine,MAISON_DE_LUXE,https://www.bellespierres.com/photo-roquepine-32-maison-de-luxe/d137/1373150/9b005c11de8fada6fb7eb5920aa08546_6af9886efd8ce79d8f7d10b688fad791_apx_1024_.jpg
3,340,540000,8,bien-exception-1373094,Château Vic-Fezensac - 3 chambres - 340m²,32190,CHATEAU,MERCURE FORBES GLOBAL PROPERTIES TOULOUSE - OCCITANIE,Vic-Fezensac,CHATEAU,https://www.bellespierres.com/photo-vic-fezensac-32-chateau/d137/1373094/ee0c63dd423b50571e3523cb45935b84_945ea4dcf5e2d0f39bc5ab1e3068211e_apx_1024_.jpg
5,550,848000,14,bien-exception-1371597,Maison Lectoure - 5 chambres - 550m²,32700,MAISON,SELECTION HABITAT,Lectoure,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lectoure-32-maison-de-luxe/d137/1371597/1a1ea374d7f9b1872375e8295fd5c791_88553e93f47cfc8c74298c998cd7a79c_apx_1024_.jpg
8,459,730000,12,bien-exception-1371094,Maison Laveraët - 8 chambres - 459m²,32230,MAISON,COMPASS IMMOBILIER,Laveraët,MAISON_DE_LUXE,https://www.bellespierres.com/photo-laveraet-32-maison-de-luxe/d137/1371094/63976d3448d27b6701bc6a81aadb60f3_4de2d89e38292b6fdc148c47cb6e7b2d_apx_1024_.jpg
9,380,546000,12,bien-exception-1369756,Moulin Termes-d'Armagnac - 9 chambres - 380m²,32400,MOULIN,COMPASS IMMOBILIER,Termes-d'Armagnac,MOULIN,https://www.bellespierres.com/photo-termes-d-armagnac-32-moulin/d136/1369756/ae4e8ce48aa3cdad472827e3daece6b6_a591cef28af7800826db3a5d0c05ef94_apx_1024_.jpg
