chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
3,200,670000,10,bien-exception-1376055,Maison Uzès - 3 chambres - 200m²,30700,MAISON,TRANSACTION SUD IMMOBILIER,Uzès,MAISON_DE_LUXE,
5,180,695000,6,bien-exception-1376050,Maison Saint-Privat-des-Vieux - 5 chambres - 180m²,30340,MAISON,LMD IMMOBILIER,Saint-Privat-des-Vieux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-privat-des-vieux-30-maison-de-luxe/d137/1376050/f5434c672ff6f0e99f41f575f29e6ff3_1daebd9df42a6afbf89f35cf1385f02f_apx_1024_.jpg
3,200,670000,10,bien-exception-1375931,Maison Saint-Quentin-la-Poterie - 3 chambres - 200m²,30700,MAISON,TRANSACTION SUD IMMOBILIER,Saint-Quentin-la-Poterie,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-quentin-la-poterie-30-maison-de-luxe/d137/1375931/8cd83eabd5f765913e088c6ecd32f7db_7b9e42c141e00c1bcb8784f3710630f4_apx_1024_.jpg
6,258,499000,9,bien-exception-1375921,Maison Boisset-et-Gaujac - 6 chambres,30140,MAISON,Propriétés Privées,Boisset-et-Gaujac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-boisset-et-gaujac-30-maison-de-luxe/d137/1375921/9a8f89e089fe01e75978e6b3fe6d6759_661967065d1c9aa3be61241c47dd976a_apx_1024_.jpg
4,143,590000,6,bien-exception-1375836,Maison Uzès - 4 chambres - 143m²,30700,MAISON,Uzes - Sotheby's International Realty,Uzès,MAISON_DE_LUXE,https://www.bellespierres.com/photo-uzes-30-maison-de-luxe/d137/1375836/6ec4a86702d2085d99da758e248a7eac_ae7c20f83a86b1844a36e78b45374c85_apx_1024_.jpg
5,235,1350000,8,bien-exception-1375833,Maison Uzès - 5 chambres - 235m²,30700,MAISON,TRANSACTION SUD IMMOBILIER,Uzès,MAISON_DE_LUXE,https://www.bellespierres.com/photo-uzes-30-maison-de-luxe/d137/1375833/642e6d260ba0543fa003c106673a0a4d_fa74af58c0c9ca0783299ec497f1f28e_apx_1024_.jpg
4,146,549000,5,bien-exception-1375802,Maison Nîmes - 4 chambres,30000,MAISON,Propriétés Privées,Nîmes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-nimes-30-maison-de-luxe/d137/1375802/fa8c2d4ad4386d07b18e377209e42fd9_890838290ca398a3140138bc853f8dfe_apx_1024_.jpg
14,2000,5750000,20,bien-exception-1375759,Propriété Nîmes - 14 chambres - 2000m²,30000,PROPRIETE,Uzes - Sotheby's International Realty,Nîmes,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-nimes-30-propriete-de-luxe/d137/1375759/3c27a89ec6ff0c3d877293053cbc658c_508abc8ead7c93709f973e71fbe79851_apx_1024_.jpg
5,256,995000,7,bien-exception-1375756,Maison Sommières - 5 chambres - 256m²,30250,MAISON,LMD IMMOBILIER,Sommières,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sommieres-30-maison-de-luxe/d137/1375756/f87b9b6b29650c21642e9e38234aea70_1f2a69b82ec27ba9f2c22c4758f22da9_apx_1024_.jpg
3,200,670000,10,bien-exception-1376055,Maison Uzès - 3 chambres - 200m²,30700,MAISON,TRANSACTION SUD IMMOBILIER,Uzès,MAISON_DE_LUXE,
4,170,499900,7,bien-exception-1375713,Propriété Les Angles - 4 chambres,30133,PROPRIETE,Propriétés Privées,Les Angles,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-les-angles-30-propriete-de-luxe/d137/1375713/e2f9b858eb5cc9d2f406f207ff20479e_2f64e3ce16258e06eabc3d5b37bb6bfb_apx_1024_.jpg
3,191,1290000,5,bien-exception-1375620,Appartement Uzès - 3 chambres,30700,APPARTEMENT,Propriétés Privées,Uzès,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-uzes-30-appartement-de-luxe/d137/1375620/79da2f930c73d64e10ca430e569dc48b_31bc0ad5ad50c0ca48988bd1bfef61f5_apx_1024_.jpg
0,149,690000,6,bien-exception-1375563,Maison Nîmes - 149m²,30000,MAISON,IMMO DIFFUSION,Nîmes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-nimes-30-maison-de-luxe/d137/1375563/3ea1cdb527ab25976188c4643aa094ec_9480630917da3fa5fa26e34a51e5799b_apx_1024_.jpg
