chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
4,280,780000,7,bien-exception-1375715,Propriété Villeneuve-sur-Lot - 4 chambres,47300,PROPRIETE,Propriétés Privées,Villeneuve-sur-Lot,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-villeneuve-sur-lot-47-propriete-de-luxe/d137/1375715/6726b8d8824783b4c192c808f54b5c53_86519235f76f0224151376bb93fb4915_apx_1024_.jpg
5,278,550000,7,bien-exception-1375448,Maison Tournon-d'Agenais - 5 chambres - 278m²,47370,MAISON,Prada Prestige Immo,Tournon-d'Agenais,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tournon-d-agenais-47-maison-de-luxe/d137/1375448/79a38685f51340b83f84cd2d0eca4165_d017c820ed433b1e08398b334833d117_apx_1024_.jpg
6,920,944000,12,bien-exception-1374847,Propriété Laroque-Timbaut - 6 chambres,47340,PROPRIETE,Propriétés Privées,Laroque-Timbaut,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-laroque-timbaut-47-propriete-de-luxe/d137/1374847/c7650294f75ac7fc0adc75121dfb0bf9_b36e90ffa12abd67da8587c11f29ec93_apx_1024_.jpg
4,135,490000,6,bien-exception-1374298,Maison Fumel - 4 chambres - 135m²,47500,MAISON,Prada Prestige Immo,Fumel,MAISON_DE_LUXE,https://www.bellespierres.com/photo-fumel-47-maison-de-luxe/d137/1374298/c9be12b61d29d6d8edd39768ebfc3602_49a7938c757a1d0fe32d1bed31e98ee2_apx_1024_.jpg
5,350,845000,14,bien-exception-1373442,Propriété Tonneins - 5 chambres,47400,PROPRIETE,Propriétés Privées,Tonneins,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-tonneins-47-propriete-de-luxe/d137/1373442/07a2781f121a48ec3d05d086f7a5d10c_8cc91b81796a024bb804757fd22e725a_apx_1024_.jpg
5,350,845000,14,bien-exception-1373253,Villa Tonneins - 5 chambres,47400,VILLA,PAUL PARKER PROPERTIES,Tonneins,VILLA,https://www.bellespierres.com/photo-tonneins-47-villa/d137/1373253/82bb568f708f5b88c85510d9f4bfe938_c7135f6aa2639ee4b0dd54980b3a7a73_apx_1024_.jpg
0,186,798000,5,bien-exception-1373102,Maison Marmande - 186m²,47200,MAISON,IMMO DIFFUSION,Marmande,MAISON_DE_LUXE,https://www.bellespierres.com/photo-marmande-47-maison-de-luxe/d137/1373102/9794811cc3548ad6f347abda537bab48_1f0d6ce870ce90af2f048ff4414db2bb_apx_1024_.jpg
0,340,499000,12,bien-exception-1373101,Maison Clairac - 340m²,47320,MAISON,IMMO DIFFUSION,Clairac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clairac-47-maison-de-luxe/d137/1373101/80d5be492f273bd7658f576e20d39cb7_a7d72156a75bec498ff28a5721e901e4_apx_1024_.jpg
10,450,497300,17,bien-exception-1373013,Maison Casteljaloux - 10 chambres,47700,MAISON,Propriétés Privées,Casteljaloux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-casteljaloux-47-maison-de-luxe/d137/1373013/c13f4f53925cd5337e9676f14dafdd3a_2b0c834ed49846219f15908f6caeda5d_apx_1024_.jpg
4,300,559000,10,bien-exception-1372874,Maison Fumel - 4 chambres,47500,MAISON,Propriétés Privées,Fumel,MAISON_DE_LUXE,https://www.bellespierres.com/photo-fumel-47-maison-de-luxe/d137/1372874/ff7ba77e8100c4de604af3fddf647a25_1af6f2ccfedbf946afb7965c80437833_apx_1024_.jpg
4,315,497000,7,bien-exception-1372750,Villa Beaugas - 4 chambres - 315m²,47290,VILLA,DR HOUSE IMMOBILIER,Beaugas,VILLA,https://www.bellespierres.com/photo-beaugas-47-villa/d137/1372750/1d6a1fc80cc263b656f471bda2cd0775_95f3061f7950adfdb3fa8039a359896d_apx_1024_.jpg
4,315,497000,7,bien-exception-1372749,Villa Cancon - 4 chambres - 315m²,47290,VILLA,DR HOUSE IMMOBILIER,Cancon,VILLA,https://www.bellespierres.com/photo-cancon-47-villa/d137/1372749/3f21bbfc565b36f758050eb2de61f039_b5c4965389f948990e9eec01fe8d417e_apx_1024_.jpg
8,450,1160000,14,bien-exception-1372718,Villa Layrac - 8 chambres,47390,VILLA,PAUL PARKER PROPERTIES,Layrac,VILLA,https://www.bellespierres.com/photo-layrac-47-villa/d137/1372718/3f07c9e1beec3ac68f4508bd86ba0df8_4dfaea71e0b6f8f776d4dd039726e7cd_apx_1024_.jpg
11,780,1090000,17,bien-exception-1372491,Château Agen - 11 chambres,47000,CHATEAU,PAUL PARKER PROPERTIES,Agen,CHATEAU,https://www.bellespierres.com/photo-agen-47-chateau/d137/1372491/ee7cc1c23aa03668aa30b2cf9dcab94a_f35cb92395cadb7ccce1973c99354b17_apx_1024_.jpg
5,280,547900,8,bien-exception-1372166,Villa Masquières - 5 chambres - 280m²,47370,VILLA,DR HOUSE IMMOBILIER,Masquières,VILLA,https://www.bellespierres.com/photo-masquieres-47-villa/d137/1372166/510d03d0ba87211e90edd8f887f2e364_03e4b5516ceddea0f4e42a836d5f2ce5_apx_1024_.jpg
8,875,2200000,21,bien-exception-1371217,Maison Villeneuve-sur-Lot - 8 chambres - 875m²,47300,MAISON,PÉRIGORD SOTHEBY'S INTERNATIONAL REALTY,Villeneuve-sur-Lot,MAISON_DE_LUXE,https://www.bellespierres.com/photo-villeneuve-sur-lot-47-maison-de-luxe/d137/1371217/f7fa3a543443a954a642e74ff6f6cdf5_7b5e67c156ebf4da6426a842a096ee6a_apx_1024_.jpg
5,305,572000,7,bien-exception-1371167,Propriété Bon-Encontre - 5 chambres,47240,PROPRIETE,Propriétés Privées,Bon-Encontre,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-bon-encontre-47-propriete-de-luxe/d137/1371167/369847fafc6356cc56d2d01ea9794588_28a88b73ee37c084927e6230c48b8b85_apx_1024_.jpg
5,276,535000,11,bien-exception-1371030,Maison Pont-du-Casse - 5 chambres - 276m²,47480,MAISON,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Pont-du-Casse,MAISON_DE_LUXE,https://www.bellespierres.com/photo-pont-du-casse-47-maison-de-luxe/d137/1371030/ea2d2bfadbda7370f16bcb787708f20a_791e71e6020322c97797048e3e314dd0_apx_1024_.jpg
5,280,549900,9,bien-exception-1370213,Villa Le Passage - 5 chambres - 280m²,47520,VILLA,DR HOUSE IMMOBILIER,Le Passage,VILLA,https://www.bellespierres.com/photo-le-passage-47-villa/d137/1370213/0f2e5f3047b4975835a67b29e93caa9d_abd742c649a20db20bbc695e7b26938e_apx_1024_.jpg
9,530,1735000,21,bien-exception-1369974,Château Agen - 9 chambres - 530m²,47000,CHATEAU,Cabinet LE NAIL,Agen,CHATEAU,https://www.bellespierres.com/photo-agen-47-chateau/d136/1369974/30f2083b29cc0400912a760fe806bd17_b030c9a3a1c447db25bc2ed3068fc613_apx_1024_.jpg
5,230,550000,8,bien-exception-1368213,Maison Agen - 5 chambres,47000,MAISON,Propriétés Privées,Agen,MAISON_DE_LUXE,https://www.bellespierres.com/photo-agen-47-maison-de-luxe/d136/1368213/27d3cb9c5854733f7b6001936dfa0f31_91d3253fe03be0b55dfceea8d6a9cce0_apx_1024_.jpg
8,570,1155000,18,bien-exception-1367237,Maison Agen - 8 chambres - 570m²,47000,MAISON,RESEAU EXPERTIMO,Agen,MAISON_DE_LUXE,https://www.bellespierres.com/photo-agen-47-maison-de-luxe/d136/1367237/8d77a19cc544a9761315b9e33af3bb70_4065488d6b5cc9ca7b693e85304a6ced_apx_1024_.jpg
5,300,816200,9,bien-exception-1366166,Maison Lauzun - 5 chambres - 300m²,47410,MAISON,Agences Pouget,Lauzun,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lauzun-47-maison-de-luxe/d136/1366166/d52fd75af885b2270e9498a3839a1937_a9286f3cd323c37620daa569a9688637_apx_1024_.jpg
7,420,1299000,12,bien-exception-1365675,Maison Tournon-d'Agenais - 7 chambres - 420m²,47370,MAISON,Prada Prestige Immo,Tournon-d'Agenais,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tournon-d-agenais-47-maison-de-luxe/d136/1365675/097a534fb4806587f0bde30ec1ae067c_206d74cdee65c19e548139a910e99834_apx_1024_.jpg
6,308,1050000,11,bien-exception-1363891,Maison Marmande - 6 chambres - 308m²,47200,MAISON,Alexander James Real Estate,Marmande,MAISON_DE_LUXE,https://www.bellespierres.com/photo-marmande-47-maison-de-luxe/d136/1363891/5547ee8d030fbe3aee637b6b6319e731_259f9423a765491ea2bdd21c75627410_apx_1024_.jpg
10,831,1990000,20,bien-exception-1362795,Maison Casteljaloux - 10 chambres - 831m²,47700,MAISON,Alexander James Real Estate,Casteljaloux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-casteljaloux-47-maison-de-luxe/d136/1362795/4a03ddc9153c53c3758c6804a9a3fdef_e22ba5e235d2e8375a2bf766f9342a35_apx_1024_.jpg
9,400,492500,14,bien-exception-1362340,Maison Clairac - 9 chambres,47320,MAISON,Propriétés Privées,Clairac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-clairac-47-maison-de-luxe/d136/1362340/7830c3ce8e4962caab026e09201b232d_f9fa675917e4f2537cb3088e3394f49f_apx_1024_.jpg
4,271,624000,8,bien-exception-1362270,Propriété Tournon-d'Agenais - 4 chambres,47370,PROPRIETE,Propriétés Privées,Tournon-d'Agenais,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-tournon-d-agenais-47-propriete-de-luxe/d136/1362270/58b94a964409e2d5ca4140b344aa1c59_e207b16870c3b443643174a05ede107b_apx_1024_.jpg
9,780,1090000,17,bien-exception-1361750,Propriété Agen - 9 chambres,47000,PROPRIETE,Propriétés Privées,Agen,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-agen-47-propriete-de-luxe/d136/1361750/ccd97cb0c251ba7054137492b1a6069e_e4db979b188e74a11e1ab9c449d0226f_apx_1024_.jpg
5,335,498000,7,bien-exception-1361077,Maison Agen - 5 chambres,47000,MAISON,Propriétés Privées,Agen,MAISON_DE_LUXE,https://www.bellespierres.com/photo-agen-47-maison-de-luxe/d136/1361077/7ea3343b617a0ec2e93c3e5908beae41_3c6e662272dbaef2dcfc059407d5553a_apx_1024_.jpg
5,330,550000,10,bien-exception-1361060,Maison Villeneuve-sur-Lot - 5 chambres,47300,MAISON,Propriétés Privées,Villeneuve-sur-Lot,MAISON_DE_LUXE,https://www.bellespierres.com/photo-villeneuve-sur-lot-47-maison-de-luxe/d136/1361060/522cfe20e77cc956f1b7d8afd85a1834_85a0da1bc313c034e68650c4a349f55c_apx_1024_.jpg
8,900,1500000,21,bien-exception-1360527,Manoir Monflanquin - 8 chambres - 900m²,47150,MANOIR,Prestant Perigord,Monflanquin,MANOIR,https://www.bellespierres.com/photo-monflanquin-47-manoir/d136/1360527/398704fb8beba68b8df912ff6bb3d6e6_05e17a5969176c0e6c639ddced9b6a30_apx_1024_.jpg
9,475,998000,15,bien-exception-1359425,Villa Agen - 9 chambres - 475m²,47000,VILLA,Property Prestige,Agen,VILLA,https://www.bellespierres.com/photo-agen-47-villa/d135/1359425/26bb3ae94fe38a08487ae20be701b8fb_cdc453e6ba6498fe8e85360a81a8b0b5_apx_1024_.jpg
0,814,621000,0,bien-exception-1358751,Maison Nérac,47600,MAISON,AXO L'immobilier Actif,Nérac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-nerac-47-maison-de-luxe/d135/1358751/6e4559cacb8cbe0d24fbfb3cab2ff4ec_60e9b0dac4fdc4a064117a7b16708e07_apx_1024_.jpg
7,320,798000,12,bien-exception-1355426,Propriété Madaillan - 7 chambres - 420m²,47360,PROPRIETE,MERCURE FORBES GLOBAL PROPERTIES BORDEAUX - AQUITAINE,Madaillan,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-madaillan-47-propriete-de-luxe/d135/1355426/cc2c9c46e7566b2e37baba252e3ad286_379a7af1ef3599a3c882120e39b34d17_apx_1024_.jpg
