chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
6,330,2250000,11,bien-exception-1374970,Maison Nogent-sur-Marne - 6 chambres - 330m²,94130,MAISON,Paris Est Sotheby's International Realty,Nogent-sur-Marne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-nogent-sur-marne-94-maison-de-luxe/d137/1374970/84cb8c99b11584dadf4429dc282d1337_516b5afadd1959d80db449feb6a19190_apx_1024_.jpg
4,186,1340000,7,bien-exception-1374305,Villa Créteil - 4 chambres - 186m²,94000,VILLA,DR HOUSE IMMOBILIER,Créteil,VILLA,https://www.bellespierres.com/photo-creteil-94-villa/d137/1374305/ae9cc72c56315abacaa29721db62ab3d_cc3aaed90748c5b2f9b125a58e3ebc0a_apx_1024_.jpg
8,300,880000,11,bien-exception-1374012,Propriété La Queue-en-Brie - 8 chambres,94510,PROPRIETE,Propriétés Privées,La Queue-en-Brie,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-la-queue-en-brie-94-propriete-de-luxe/d137/1374012/ac3eb5cacd78533e010182590404b235_8cc30a29045ca5f47e1fb7d5c2b8a47f_apx_1024_.jpg
3,150,996000,5,bien-exception-1373590,Villa Bry-sur-Marne - 3 chambres - 150m²,94360,VILLA,DR HOUSE IMMOBILIER,Bry-sur-Marne,VILLA,https://www.bellespierres.com/photo-bry-sur-marne-94-villa/d137/1373590/6ab61e1891a1d86c4a0a4a92a6be28d1_b7aa4c18388bb300fe69476b1f090612_apx_1024_.jpg
8,300,1298000,12,bien-exception-1372999,Maison Bry-sur-Marne - 8 chambres,94360,MAISON,Propriétés Privées,Bry-sur-Marne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bry-sur-marne-94-maison-de-luxe/d137/1372999/1114b2f30ab32e5ef8d9ebc512b56e7b_690a41457fac724ff65bd25891c461b7_apx_1024_.jpg
0,260,1080000,13,bien-exception-1372317,Maison Vitry-sur-Seine - 260m²,94400,MAISON,Paris Est Sotheby's International Realty,Vitry-sur-Seine,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vitry-sur-seine-94-maison-de-luxe/d137/1372317/f8dd68f1ca2caf731356e670fd972aa4_02c02d76d0cb0800aef34514a5672bf8_apx_1024_.jpg
6,152,898000,7,bien-exception-1370595,Villa Bry-sur-Marne - 6 chambres - 152m²,94360,VILLA,DR HOUSE IMMOBILIER,Bry-sur-Marne,VILLA,https://www.bellespierres.com/photo-bry-sur-marne-94-villa/d137/1370595/de066df3f2977f16681bbe8c7d8fe967_aaa5d41b34e0d979ec2da24d59bc997e_apx_1024_.jpg
4,120,1250000,5,bien-exception-1369032,Appartement Saint-Mandé - 4 chambres - 120m²,94160,APPARTEMENT,Paris Est Sotheby's International Realty,Saint-Mandé,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-saint-mande-94-appartement-de-luxe/d136/1369032/2616b4b06b6abc80baa27b047cd68d19_caae9b872256c0bb53f182f95fc40b80_apx_1024_.jpg
5,210,849000,11,bien-exception-1368719,Propriété La Queue-en-Brie - 5 chambres,94510,PROPRIETE,Propriétés Privées,La Queue-en-Brie,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-la-queue-en-brie-94-propriete-de-luxe/d136/1368719/d798cc2892d67e45aa3720594733c365_29fe920344add8e9f05a04a44d52dece_apx_1024_.jpg
1,150,800000,7,bien-exception-1367424,Maison Joinville-le-Pont - 1 chambre - 150m²,94340,MAISON,Abriculteurs,Joinville-le-Pont,MAISON_DE_LUXE,https://www.bellespierres.com/photo-joinville-le-pont-94-maison-de-luxe/d136/1367424/44c2a27b6701cba10fa72b396b16edca_cc9bb88b4aa42b014bc1f586a622f87a_apx_1024_.jpg
