chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
6,234,699300,7,bien-exception-1376040,Maison Vouneuil-sous-Biard - 6 chambres,86580,MAISON,Propriétés Privées,Vouneuil-sous-Biard,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vouneuil-sous-biard-86-maison-de-luxe/d137/1376040/9b58e9d54e7ec755d1db26362955c93f_eb5c6fafae0d7b3a691da1a63e19607f_apx_1024_.jpg
4,330,670000,18,bien-exception-1372665,Propriété Luchapt - 4 chambres,86430,PROPRIETE,Propriétés Privées,Luchapt,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-luchapt-86-propriete-de-luxe/d137/1372665/dc66b871c7d5536049aaab94ebca25f0_784a777c8014dc07d5b4b1fbd5245237_apx_1024_.jpg
7,485,613000,9,bien-exception-1372070,Maison Chauvigny - 7 chambres,86300,MAISON,Propriétés Privées,Chauvigny,MAISON_DE_LUXE,https://www.bellespierres.com/photo-chauvigny-86-maison-de-luxe/d137/1372070/517c7759eac042b59ec5c76c036b29b3_161cd701e4f80e752f97c38a99f42816_apx_1024_.jpg
0,427,550000,13,bien-exception-1371464,Maison Charroux - 427m²,86250,MAISON,IMMO DIFFUSION,Charroux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-charroux-86-maison-de-luxe/d137/1371464/d032f88d0435398b6e87bb6997a04990_7273e2d259d4e7f4bad026b859815c7a_apx_1024_.jpg
4,411,585000,7,bien-exception-1370703,Maison Luchapt - 4 chambres - 411m²,86430,MAISON,SELECTION HABITAT,Luchapt,MAISON_DE_LUXE,https://www.bellespierres.com/photo-luchapt-86-maison-de-luxe/d137/1370703/7ff029bad205bcb0f0c4ffcde1de0570_e9778a2384f2443a073fbe283830821f_apx_1024_.jpg
16,1229,527000,21,bien-exception-1370376,Château Bignoux - 16 chambres - 1229m²,86800,CHATEAU,SELECTION HABITAT,Bignoux,CHATEAU,https://www.bellespierres.com/photo-bignoux-86-chateau/d137/1370376/76f58dc64b9c6a0dc17e840ef5163f85_824d4df431a464498ccd7248837d1ec2_apx_1024_.jpg
5,345,590000,11,bien-exception-1369770,Propriété Chauvigny - 5 chambres,86300,PROPRIETE,Propriétés Privées,Chauvigny,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-chauvigny-86-propriete-de-luxe/d136/1369770/4eb76033934c593b8c042d11be1b63e1_6f1acce1d288a7f7572e9565b8849319_apx_1024_.jpg
5,320,599000,8,bien-exception-1368196,Villa Naintré - 5 chambres - 320m²,86530,VILLA,DR HOUSE IMMOBILIER,Naintré,VILLA,https://www.bellespierres.com/photo-naintre-86-villa/d136/1368196/6d33697be41d2772e85d49eb0c4bab57_703027d2e29dcb775410cd31d5deab71_apx_1024_.jpg
4,272,514000,7,bien-exception-1367231,Villa Chauvigny - 4 chambres - 272m²,86300,VILLA,DR HOUSE IMMOBILIER,Chauvigny,VILLA,https://www.bellespierres.com/photo-chauvigny-86-villa/d136/1367231/fd166e629dbad1c79349984757e2b85a_5fc78a16afc84653ab99fc9b2d67bf6c_apx_1024_.jpg
5,246,495000,11,bien-exception-1366846,Villa Colombiers - 5 chambres,86490,VILLA,Espaces Atypiques,Colombiers,VILLA,https://www.bellespierres.com/photo-colombiers-86-villa/d136/1366846/695b96b3f15391bdfa58dd024a86276d_b40cd86137f87c481d281186f0c0b8e3_apx_1024_.jpg
0,933284,1554000,8,bien-exception-1362532,Propriété Châtellerault,86100,PROPRIETE,Propriétés Privées,Châtellerault,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-chatellerault-86-propriete-de-luxe/d136/1362532/1912ef84a140134725a4d7a5e04d1b68_bfc86cc3291c6f4c0efdd8f1253b0bf1_apx_1024_.jpg
3,220,621600,8,bien-exception-1362196,Propriété Angles-sur-l'Anglin - 3 chambres,86260,PROPRIETE,Propriétés Privées,Angles-sur-l'Anglin,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-angles-sur-l-anglin-86-propriete-de-luxe/d136/1362196/a1869c40be3839c4724972d7355160b0_7cde9d9ff025db4fe646cb52f9a6e055_apx_1024_.jpg
5,262,990000,8,bien-exception-1361657,Propriété Poitiers - 5 chambres,86000,PROPRIETE,Propriétés Privées,Poitiers,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-poitiers-86-propriete-de-luxe/d136/1361657/b23221d16e5026dd528d34e263ba1d80_0a3d37cbcfb40e173ecea12c6d737dfb_apx_1024_.jpg
0,252,530000,11,bien-exception-1361102,Maison Poitiers,86000,MAISON,Propriétés Privées,Poitiers,MAISON_DE_LUXE,https://www.bellespierres.com/photo-poitiers-86-maison-de-luxe/d136/1361102/73aef79da25f79107c7c12f51edda128_cb169a0a297c97c13dd7254ae6d719f9_apx_1024_.jpg
14,721,1350000,20,bien-exception-1360534,Château Poitiers - 14 chambres - 721m²,86000,CHATEAU,Prestant Perigord,Poitiers,CHATEAU,https://www.bellespierres.com/photo-poitiers-86-chateau/d136/1360534/dced9b8865670507ddb0659d3f71e0a9_eaa6d4901a9e0a28cfe28baf54ac5b55_apx_1024_.jpg
12,650,1699000,15,bien-exception-1360183,Château Châtellerault - 12 chambres - 650m²,86100,CHATEAU,Cabinet LE NAIL,Châtellerault,CHATEAU,https://www.bellespierres.com/photo-chatellerault-86-chateau/d136/1360183/08630bb9c92dda39314a7f40532af73a_bcea157e9ca7f74f892dc12e6571ebf9_apx_1024_.jpg
5,297,581000,9,bien-exception-1355229,Manoir Pressac - 5 chambres - 297m²,86460,MANOIR,SELECTION HABITAT,Pressac,MANOIR,https://www.bellespierres.com/photo-pressac-86-manoir/d135/1355229/105a97160bb51b64b12031b23bfa0649_5eb998351b2e71629ed889f2d4e24169_apx_1024_.jpg
10,407,491500,17,bien-exception-1351487,Villa Vaux-sur-Vienne - 10 chambres - 407m²,86220,VILLA,DR HOUSE IMMOBILIER,Vaux-sur-Vienne,VILLA,https://www.bellespierres.com/photo-vaux-sur-vienne-86-villa/d135/1351487/791196340923d7abc83e1d781f7b00bf_ba693905833d9f7b22d0eee8b6a16c91_apx_1024_.jpg
3,1050,750000,14,bien-exception-1345097,Terrain L'Isle-Jourdain - 3 chambres - 1050m²,86150,TERRAIN,SELECTION HABITAT,L'Isle-Jourdain,TERRAIN,https://www.bellespierres.com/photo-l-isle-jourdain-86-terrain/d134/1345097/66f5963d47d8fd59caa39d903ac59c7a_428d73f1a04ea1a478a3d8f77c346ad7_apx_1024_.jpg
