chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
3,251,1365000,6,bien-exception-1376021,Maison Narbonne - 3 chambres,11100,MAISON,Propriétés Privées,Narbonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-maison-de-luxe/d137/1376021/915ae2e63078f65dc0b22f52a2351dc5_2fd32086d3c0f2b6777645ac8702dc4d_apx_1024_.jpg
7,323,830000,10,bien-exception-1375950,Maison Carcassonne - 7 chambres - 323m²,11000,MAISON,SELECTION HABITAT,Carcassonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-carcassonne-11-maison-de-luxe/d137/1375950/bc74493cf235715089201a6bed4bce68_f09de1d056873ba027fb405d58c9d49c_apx_1024_.jpg
4,347,870000,8,bien-exception-1375864,Maison Escueillens-et-Saint-Just-de-Bélengard - 4 chambres - 347m²,11240,MAISON,SELECTION HABITAT,Escueillens-et-Saint-Just-de-Bélengard,MAISON_DE_LUXE,
3,155,549900,8,bien-exception-1375700,Appartement Narbonne - 3 chambres - 155m²,11100,APPARTEMENT,RESEAU EXPERTIMO,Narbonne,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-appartement-de-luxe/d137/1375700/62950ac00cc8b27c9b0874eecca66f77_ce4cf5a279e6279c5377e70fcb44020e_apx_1024_.jpg
0,200,499000,7,bien-exception-1375665,Maison Villemoustaussou - 200m²,11620,MAISON,IMMO DIFFUSION,Villemoustaussou,MAISON_DE_LUXE,https://www.bellespierres.com/photo-villemoustaussou-11-maison-de-luxe/d137/1375665/648fbf06392ca91be279dfd19960c2b1_4837d2e27a993b4f45c63c3ad48a9300_apx_1024_.jpg
0,455,1650000,18,bien-exception-1375655,Maison Puichéric - 455m²,11700,MAISON,Terres D'Oc Immobilier Sotheby's International Realty,Puichéric,MAISON_DE_LUXE,https://www.bellespierres.com/photo-puicheric-11-maison-de-luxe/d137/1375655/4e952bd006e651d7e87d69fc74470062_84d1511259118b7a9c285d4a6582b1a3_apx_1024_.jpg
3,280,590000,7,bien-exception-1375604,Maison Lézignan-Corbières - 3 chambres,11200,MAISON,Propriétés Privées,Lézignan-Corbières,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lezignan-corbieres-11-maison-de-luxe/d137/1375604/699560e69c34fceea656e1822077c392_d627c1e20eca067fc657cee52f7b2a9d_apx_1024_.jpg
7,413,861000,12,bien-exception-1375601,Maison Carcassonne - 7 chambres,11000,MAISON,Propriétés Privées,Carcassonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-carcassonne-11-maison-de-luxe/d137/1375601/8a8d55a6becd02febccd39ac7799cee3_cd9066dec78a4aaf71e5d9364766b3df_apx_1024_.jpg
4,224,940000,7,bien-exception-1375541,Maison Narbonne - 4 chambres - 224m²,11100,MAISON,Terres D'Oc Immobilier Sotheby's International Realty,Narbonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-maison-de-luxe/d137/1375541/0b29ae26e5e63e30d6505abba7f54928_48d522602e2980b391ed1aab155cd902_apx_1024_.jpg
4,230,730000,9,bien-exception-1375304,Maison Narbonne - 4 chambres,11100,MAISON,Propriétés Privées,Narbonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-maison-de-luxe/d137/1375304/37a2a2a0bee5b0b66c32663beb5e6036_1d8ef8d418783733b5debd63f43301dc_apx_1024_.jpg
4,240,1400000,5,bien-exception-1375249,Maison Limoux - 4 chambres,11300,MAISON,Propriétés Privées,Limoux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-limoux-11-maison-de-luxe/d137/1375249/17bad69d75d437b59b2aee4c832e6854_959d0c2527934b03f0f7a9d4e0541a1b_apx_1024_.jpg
5,465,985000,10,bien-exception-1374910,Maison Limoux - 5 chambres - 465m²,11300,MAISON,Midi Pyrénées Sotheby's Realty,Limoux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-limoux-11-maison-de-luxe/d137/1374910/5bfb62f52abaf96ec9454ade1cf7e660_5668bc69784835af61b69c3571c2ddaa_apx_1024_.jpg
0,600,1140000,15,bien-exception-1374900,Maison Limoux - 600m²,11300,MAISON,Equestrian Immobilier,Limoux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-limoux-11-maison-de-luxe/d137/1374900/20b0c63fc3d3b923b0885ca4eb26274d_73a06da2ecbc34ddd5d9e6d218e545b2_apx_1024_.jpg
4,160,508000,5,bien-exception-1374892,Maison Narbonne - 4 chambres,11100,MAISON,Propriétés Privées,Narbonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-maison-de-luxe/d137/1374892/602f0aacd1e513c9ad0790e10d3eade2_c941dd7e20a2c929f5c19fe9d495bd35_apx_1024_.jpg
4,260,792000,7,bien-exception-1374877,Maison La Redorte - 4 chambres,11700,MAISON,Propriétés Privées,La Redorte,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-redorte-11-maison-de-luxe/d137/1374877/517898b6ba43750f9442e8ae277d4dc8_40ee836094f8308528047caf79cedf12_apx_1024_.jpg
8,610,2625000,20,bien-exception-1374739,Maison Arques - 8 chambres - 610m²,11190,MAISON,KELLER WILLIAMS FORTIS IMMO,Arques,MAISON_DE_LUXE,https://www.bellespierres.com/photo-arques-11-maison-de-luxe/d137/1374739/c998ff275ff519319e0f0bf62dbd77c9_0e3ab1bef3fa1510c4fae2ba1dba2964_apx_1024_.jpg
5,235,735000,7,bien-exception-1374576,Maison Carcassonne - 5 chambres,11000,MAISON,Propriétés Privées,Carcassonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-carcassonne-11-maison-de-luxe/d137/1374576/7b1b30cc2327904a540258e31882060e_ec6d992342b36acdc9a1182a9bb97eb6_apx_1024_.jpg
4,190,620000,6,bien-exception-1374419,Maison Narbonne - 4 chambres - 190m²,11100,MAISON,Terres D'Oc Immobilier Sotheby's International Realty,Narbonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-narbonne-11-maison-de-luxe/d137/1374419/6d3f279ff432b4a90ec00e8263d91918_ce92da9dda3b6c11798b66d2f6247069_apx_1024_.jpg
4,180,550000,5,bien-exception-1374280,Maison Carcassonne - 4 chambres - 180m²,11000,MAISON,SELECTION HABITAT,Carcassonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-carcassonne-11-maison-de-luxe/d137/1374280/b06a11bba5b54140b1927f6b4fb079b4_0fa96287a60a1684d411d296b21c1387_apx_1024_.jpg
0,600,1140000,21,bien-exception-1374194,Propriété Limoux,11300,PROPRIETE,Propriétés Privées,Limoux,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-limoux-11-propriete-de-luxe/d137/1374194/dd06f96c1230fef3d4058c42288dcade_b6df1c5839dcc8b5d1bfe37386186cc2_apx_1024_.jpg
