chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
6,362,817404,7,bien-exception-1376019,Maison Médis - 6 chambres,17600,MAISON,Propriétés Privées,Médis,MAISON_DE_LUXE,https://www.bellespierres.com/photo-medis-17-maison-de-luxe/d137/1376019/08fd20e2e8d40ca270b75a175c50e271_397e3c5ed172af3b83e6c514fc78bdd1_apx_1024_.jpg
4,120,1697000,5,bien-exception-1375837,Maison Royan - 4 chambres - 120m²,17200,MAISON,ROYAN ÎLE D'OLÉRON SOTHEBY'S INTERNATIONAL REALTY,Royan,MAISON_DE_LUXE,https://www.bellespierres.com/photo-royan-17-maison-de-luxe/d137/1375837/fc59b8febcb75a024cb115f2bb765cb3_b49de301f6502bebf8e59c6ce975e9e4_apx_1024_.jpg
3,100,820000,4,bien-exception-1375782,Maison Le Bois-Plage-en-Ré - 3 chambres - 100m²,17580,MAISON,Damien Berger,Le Bois-Plage-en-Ré,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-bois-plage-en-re-17-maison-de-luxe/d137/1375782/adb68ebac5d0016a7ac4080ee1c0d41b_c5e7095d61f08974d40fded1ad94359d_apx_1024_.jpg
0,281,832000,7,bien-exception-1375664,Maison La Rochelle - 281m²,17000,MAISON,IMMO DIFFUSION,La Rochelle,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-rochelle-17-maison-de-luxe/d137/1375664/4e06f538b14f2abe41dc775e964a4c04_21a640689ee8a70c7153f75285062f65_apx_1024_.jpg
5,175,1490000,6,bien-exception-1375400,Maison Le Bois-Plage-en-Ré - 5 chambres - 175m²,17580,MAISON,La Flotte en Ré Guy Hoquet,Le Bois-Plage-en-Ré,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-bois-plage-en-re-17-maison-de-luxe/d137/1375400/77263c1ab265a834053134cf1a682b8f_f1f5e73020ce494a3b41dd42e5849e3f_apx_1024_.jpg
9,350,634400,10,bien-exception-1375307,Maison Saint-Agnant - 9 chambres,17620,MAISON,Propriétés Privées,Saint-Agnant,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-agnant-17-maison-de-luxe/d137/1375307/681d857aaa04336bc1a6a65460fd17f2_e99b24569924df4dad2273bd0ab9bafa_apx_1024_.jpg
5,312,780000,9,bien-exception-1375269,Propriété Saintes - 5 chambres,17100,PROPRIETE,Propriétés Privées,Saintes,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-saintes-17-propriete-de-luxe/d137/1375269/9f7779204c82c4a92cff9272ee67fb22_b340cda6f15f72aa1cf3b6f0d30e076e_apx_1024_.jpg
3,105,699105,4,bien-exception-1375125,Maison Saint-Denis-d'Oléron - 3 chambres - 105m²,17650,MAISON,ROYAN ÎLE D'OLÉRON SOTHEBY'S INTERNATIONAL REALTY,Saint-Denis-d'Oléron,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-denis-d-oleron-17-maison-de-luxe/d137/1375125/15e41644516392fb7b7b20253cc30ff1_faec9e6eec47d81f0a2f05bf31daf551_apx_1024_.jpg
3,142,616000,6,bien-exception-1375110,Maison La Rochelle - 3 chambres - 142m²,17000,MAISON,LA ROCHELLE ILE DE RÉ SOTHEBY'S  INTERNATIONAL REALTY,La Rochelle,MAISON_DE_LUXE,https://www.bellespierres.com/photo-la-rochelle-17-maison-de-luxe/d137/1375110/e98a20d0b7086f3bbb0a5d2bdcd16dbd_8bfbe1b2c948348439d3880b3d5fc020_apx_1024_.jpg
3,110,2300000,5,bien-exception-1375067,Maison Rivedoux-Plage - 3 chambres - 110m²,17940,MAISON,LA ROCHELLE ILE DE RÉ SOTHEBY'S  INTERNATIONAL REALTY,Rivedoux-Plage,MAISON_DE_LUXE,https://www.bellespierres.com/photo-rivedoux-plage-17-maison-de-luxe/d137/1375067/0a68458b1acbb676f9529b8d89bef599_a6b4c334b3087b4f187e7dcce26cc7f4_apx_1024_.jpg
