chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
6,290,554990,10,bien-exception-1375460,Villa Niort - 6 chambres - 290m²,79000,VILLA,DR HOUSE IMMOBILIER,Niort,VILLA,https://www.bellespierres.com/photo-niort-79-villa/d137/1375460/3130c89fe26755b530dfad78a8e1a3d7_d46f5956b56f6d1c2785f41764bb0965_apx_1024_.jpg
7,300,578000,10,bien-exception-1373974,Maison Niort - 7 chambres - 300m²,79000,MAISON,SELECTION HABITAT,Niort,MAISON_DE_LUXE,https://www.bellespierres.com/photo-niort-79-maison-de-luxe/d137/1373974/d63d3a46fa8f3525a9c864620a30e394_3b77bd863b8e14dcac1f12a3b675ad4b_apx_1024_.jpg
10,360,650000,14,bien-exception-1372475,Propriété Niort - 10 chambres - 360m²,79000,PROPRIETE,Cabinet LE NAIL,Niort,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-niort-79-propriete-de-luxe/d137/1372475/1470fab96028014f4cb64e9bc952ca8d_91647be9c06b1a48601d64ef0b5b8186_apx_1024_.jpg
4,540,564000,12,bien-exception-1371573,Château Parthenay - 4 chambres - 540m²,79200,CHATEAU,Cabinet LE NAIL,Parthenay,CHATEAU,https://www.bellespierres.com/photo-parthenay-79-chateau/d137/1371573/1f674638a9f979ca7037880fc03263f5_7c953d7d1559765be4a9cb5889b2da45_apx_1024_.jpg
7,403,633000,14,bien-exception-1369634,Hôtel particulier Saint-Hilaire-la-Palud - 7 chambres - 403m²,79210,HOTEL PARTICULIER,DR HOUSE IMMOBILIER,Saint-Hilaire-la-Palud,HOTEL_PARTICULIER,https://www.bellespierres.com/photo-saint-hilaire-la-palud-79-hotel-particulier/d136/1369634/a12a8af34faa6a27da7467f09c9ca8c7_68415f6ea62984c169a28625c89beca0_apx_1024_.jpg
0,317,546300,10,bien-exception-1364864,Maison Chef-Boutonne - 317m²,79110,MAISON,IMMO DIFFUSION,Chef-Boutonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-chef-boutonne-79-maison-de-luxe/d136/1364864/6bd5ccd51f265dc466d018f01c7d37e6_1a800679ff62d136aa040a44d81bd493_apx_1024_.jpg
7,500,895000,16,bien-exception-1363315,Manoir Niort - 7 chambres - 500m²,79000,MANOIR,Cabinet LE NAIL,Niort,MANOIR,https://www.bellespierres.com/photo-niort-79-manoir/d136/1363315/1cbc56fd422776b5c0056966306a5074_c6dc189b3f253598f23da9d6f33b978a_apx_1024_.jpg
5,400,820000,12,bien-exception-1348183,Château Parthenay - 5 chambres - 400m²,79200,CHATEAU,Cabinet LE NAIL,Parthenay,CHATEAU,https://www.bellespierres.com/photo-parthenay-79-chateau/d134/1348183/0f1ef3c6fa3daf66539dedf5d21a7086_d54c2cb98a517d9ae8a6a06722ce3370_apx_1024_.jpg
5,290,549950,11,bien-exception-1336982,Moulin Chef-Boutonne - 5 chambres - 290m²,79110,MOULIN,SELECTION HABITAT,Chef-Boutonne,MOULIN,https://www.bellespierres.com/photo-chef-boutonne-79-moulin/d133/1336982/43fee3cca2deeb02ede13e3cb03eb61c_df3799b0ffee58339898128e2ecf4e7b_apx_1024_.jpg
9,700,1365000,20,bien-exception-1302552,Château Niort - 9 chambres - 700m²,79000,CHATEAU,SELECTION HABITAT,Niort,CHATEAU,https://www.bellespierres.com/photo-niort-79-chateau/d130/1302552/582de3fc0ee224d8c6b3b5f4fab90921_8383bddf70734ba0cc5db0c14a49604a_apx_1024_.jpg
