chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
2,59,590000,3,bien-exception-1375315,Appartement Le Touquet-Paris-Plage - 2 chambres,62520,APPARTEMENT,Propriétés Privées,Le Touquet-Paris-Plage,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-le-touquet-paris-plage-62-appartement-de-luxe/d137/1375315/fcf4053090f3e2348722767761139a67_44098aafc9faf73dfabd6c564095d76f_apx_1024_.jpg
4,204,1349000,8,bien-exception-1375191,Villa Wissant - 4 chambres - 204m²,62179,VILLA,DR HOUSE IMMOBILIER,Wissant,VILLA,https://www.bellespierres.com/photo-wissant-62-villa/d137/1375191/70b46e6c42e13d644574de25f3fcfc41_82eb75d6d988166c9d12648d5306369a_apx_1024_.jpg
4,290,549000,7,bien-exception-1375188,Villa Rebreuve-Ranchicourt - 4 chambres - 290m²,62150,VILLA,DR HOUSE IMMOBILIER,Rebreuve-Ranchicourt,VILLA,https://www.bellespierres.com/photo-rebreuve-ranchicourt-62-villa/d137/1375188/a0a6375006dfdf3226e80a18e80bb0c6_acb87b2bbebe766da3b57135f850ee9e_apx_1024_.jpg
5,250,648960,8,bien-exception-1374986,Maison Arras - 5 chambres - 250m²,62000,MAISON,ABITHEA,Arras,MAISON_DE_LUXE,https://www.bellespierres.com/photo-arras-62-maison-de-luxe/d137/1374986/99d712764023c1c9e1effed5782497b5_164fddacd4c888ad061660e71f530498_apx_1024_.jpg
9,362,977600,16,bien-exception-1374902,Maison Ablain-Saint-Nazaire - 9 chambres - 362m²,62153,MAISON,ABITHEA,Ablain-Saint-Nazaire,MAISON_DE_LUXE,https://www.bellespierres.com/photo-ablain-saint-nazaire-62-maison-de-luxe/d137/1374902/44198d5052dde61fab53f192b3360dd6_de84f5f661e4ff80ce2b06b784aa55fc_apx_1024_.jpg
2,132,1520000,5,bien-exception-1374631,Maison Le Touquet-Paris-Plage - 2 chambres - 132m²,62520,MAISON,Le Touquet Sotheby's International Realty,Le Touquet-Paris-Plage,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-touquet-paris-plage-62-maison-de-luxe/d137/1374631/c145096cfac7ee85fefcae71bb8aad95_33f47a0f299f8e363aaf6afa790c00ac_apx_1024_.jpg
4,280,1260000,8,bien-exception-1374109,Maison Merlimont - 4 chambres - 280m²,62155,MAISON,Le Touquet Sotheby's International Realty,Merlimont,MAISON_DE_LUXE,https://www.bellespierres.com/photo-merlimont-62-maison-de-luxe/d137/1374109/cf3926fb9e0d906d1c2adf7ead69259d_d456641190ddc4d011e982bb27005151_apx_1024_.jpg
5,350,713000,11,bien-exception-1373513,Villa Rebreuve-Ranchicourt - 5 chambres - 350m²,62150,VILLA,DR HOUSE IMMOBILIER,Rebreuve-Ranchicourt,VILLA,https://www.bellespierres.com/photo-rebreuve-ranchicourt-62-villa/d137/1373513/69498244c6ec98f8d9370269ad72fe83_a127154607852215a6a2050c6753fe95_apx_1024_.jpg
3,110,695000,4,bien-exception-1373429,Maison Wimereux - 3 chambres,62930,MAISON,Propriétés Privées,Wimereux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-wimereux-62-maison-de-luxe/d137/1373429/f1b58c699f4c40b4762135c281874156_daef44b463e5b7caca77013f52718821_apx_1024_.jpg
5,270,795000,12,bien-exception-1373364,Maison Arras - 5 chambres - 270m²,62000,MAISON,Nathalie Forest Sotheby's International Realty,Arras,MAISON_DE_LUXE,https://www.bellespierres.com/photo-arras-62-maison-de-luxe/d137/1373364/10fd5e8b1aa599665ca8f7d7353a0945_63b1fca1ee7617902e8dbe0419faf2bb_apx_1024_.jpg
