chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
0,0,248400,0,bien-exception-1375927,Terrain Ducos,97224,TERRAIN,IMMO RESEAU COMMERCES,Ducos,TERRAIN,https://www.bellespierres.com/photo-ducos-972-terrain/d137/1375927/83703b627c87c79e52f7b86d1f9838ed_a990e9d9e804d03e46054f0e82054c4a_apx_1024_.jpg
7,400,884000,14,bien-exception-1375896,Maison Saint-André - 7 chambres,97440,MAISON,Propriétés Privées,Saint-André,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-andre-974-maison-de-luxe/d137/1375896/51819d3328c2b94fcc41259afd9ab2bb_77e0cfae6329a47700adcb31a01aaf4a_apx_1024_.jpg
2,85,535000,5,bien-exception-1375889,Villa Capesterre-Belle-Eau - 2 chambres - 86m²,97130,VILLA,DR HOUSE IMMOBILIER,Capesterre-Belle-Eau,VILLA,https://www.bellespierres.com/photo-capesterre-belle-eau-971-villa/d137/1375889/647d91da9ce80c4da1c8bf772314e2ef_27a4d94fe65cc5204ea7edbe6af25e0d_apx_1024_.jpg
7,200,735000,11,bien-exception-1375781,Villa Saint-François - 7 chambres - 200m²,97118,VILLA,DR HOUSE IMMOBILIER,Saint-François,VILLA,https://www.bellespierres.com/photo-saint-francois-971-villa/d137/1375781/d73eabe6fd3c610dc680b40fb3a95b68_7f8520b93fa3e55061c069d7a08eaa02_apx_1024_.jpg
3,87,500000,4,bien-exception-1375462,Villa Saint-Louis - 3 chambres - 87m²,97134,VILLA,DR HOUSE IMMOBILIER,Saint-Louis,VILLA,https://www.bellespierres.com/photo-saint-louis-971-villa/d137/1375462/40f808cdf17c754c3362f66ee3869aaa_0f1a26fe8b98291c68a658c07095bcda_apx_1024_.jpg
6,390,830000,13,bien-exception-1375282,Maison Sainte-Luce - 6 chambres,97228,MAISON,Propriétés Privées,Sainte-Luce,MAISON_DE_LUXE,https://www.bellespierres.com/photo-sainte-luce-972-maison-de-luxe/d137/1375282/a25bfbcc6b519354440531c25b01d631_3165cbf805a8d2ed90a96ffcd6f84e13_apx_1024_.jpg
1,52,255000,2,bien-exception-1374937,Villa Sainte-Anne - 1 chambre - 53m²,97180,VILLA,DR HOUSE IMMOBILIER,Sainte-Anne,VILLA,https://www.bellespierres.com/photo-sainte-anne-971-villa/d137/1374937/264ff178490e04556f38b4d0aeeb750d_6a9dcea2ea9af6253a23e57b2e694ea6_apx_1024_.jpg
1,52,238000,2,bien-exception-1374936,Villa Sainte-Anne - 1 chambre - 52m²,97180,VILLA,DR HOUSE IMMOBILIER,Sainte-Anne,VILLA,https://www.bellespierres.com/photo-sainte-anne-971-villa/d137/1374936/e986e87029dc63d44808e54354cad182_8ca373b971dfd29435737284811b5529_apx_1024_.jpg
6,164,1346800,8,bien-exception-1374857,Maison Les Anses-d'Arlet - 6 chambres,97217,MAISON,Propriétés Privées,Les Anses-d'Arlet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-les-anses-d-arlet-972-maison-de-luxe/d137/1374857/8245d455724344a2bf55b9a12cab9208_520ea38bbbf8ec5820ad2592b837045f_apx_1024_.jpg
3,123,497280,4,bien-exception-1374830,Maison Le Diamant - 3 chambres,97223,MAISON,Propriétés Privées,Le Diamant,MAISON_DE_LUXE,https://www.bellespierres.com/photo-le-diamant-972-maison-de-luxe/d137/1374830/1faf4d75b39f83f3302e332602a8cd0c_e4789870ec2872d6916d575151ab4a69_apx_1024_.jpg
0,80,432000,5,bien-exception-1374547,Maison Terre-de-Bas - 80m²,97136,MAISON,IMMO DIFFUSION,Terre-de-Bas,MAISON_DE_LUXE,https://www.bellespierres.com/photo-terre-de-bas-971-maison-de-luxe/d137/1374547/4f45e7ac7c49c6594b9748ce9160cf9c_61a49e57ba08c791efc65562fa65f11a_apx_1024_.jpg
