chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
7,445,990000,17,bien-exception-1375843,Villa Cluny - 7 chambres,71250,VILLA,PAUL PARKER PROPERTIES,Cluny,VILLA,https://www.bellespierres.com/photo-cluny-71-villa/d137/1375843/f2606dac8bd0393254c3cefcd015bd83_6115d615be6b34c668839cf7c33637d7_apx_1024_.jpg
6,331,550000,10,bien-exception-1375057,Maison Tournus - 6 chambres - 331m²,71700,MAISON,RESEAU EXPERTIMO,Tournus,MAISON_DE_LUXE,https://www.bellespierres.com/photo-tournus-71-maison-de-luxe/d137/1375057/3cb70dec1a095b767c5a260ad5c6243d_d31148fc9456318a0ce0315b383d78dc_apx_1024_.jpg
4,190,495000,6,bien-exception-1372585,Maison Mellecey - 4 chambres - 190m²,71640,MAISON,NESTENN CHALON SUR SAONE,Mellecey,MAISON_DE_LUXE,https://www.bellespierres.com/photo-mellecey-71-maison-de-luxe/d137/1372585/b323cbb3d7a7ea5df1166c511272ae62_2b03807d08814de54e75071c227fd74e_apx_1024_.jpg
14,1000,3400000,20,bien-exception-1372584,Bien atypique Givry - 14 chambres - 1000m²,71640,BIEN ATYPIQUE,NESTENN CHALON SUR SAONE,Givry,BIEN_ATYPIQUE,https://www.bellespierres.com/photo-givry-71-bien-atypique/d137/1372584/4db9a7548366cfb3237f4578fb0bf412_e6d46deea6b637dda8df05c3c851605b_apx_1024_.jpg
4,270,849000,7,bien-exception-1372583,Maison Givry - 4 chambres - 270m²,71640,MAISON,NESTENN CHALON SUR SAONE,Givry,MAISON_DE_LUXE,https://www.bellespierres.com/photo-givry-71-maison-de-luxe/d137/1372583/83644a7645db05325fd42e4912fa5803_b8709c2b8019a4f1429e24653b5cbe9b_apx_1024_.jpg
6,315,895000,9,bien-exception-1372582,Maison Mercurey - 6 chambres - 315m²,71640,MAISON,NESTENN CHALON SUR SAONE,Mercurey,MAISON_DE_LUXE,https://www.bellespierres.com/photo-mercurey-71-maison-de-luxe/d137/1372582/ee884ec91de06aabf633f7611c1a0f85_48d4fccbd54280732de63d141b7fd8a5_apx_1024_.jpg
5,158,580000,7,bien-exception-1372175,Villa Charnay-lès-Mâcon - 5 chambres - 158m²,71850,VILLA,RÉSEAU SWIXIM,Charnay-lès-Mâcon,VILLA,https://www.bellespierres.com/photo-charnay-les-macon-71-villa/d137/1372175/6bfa8d2c23be10040dc43e7a00edbc8c_370ed5a04c6cc32aee3abdb48e093b06_apx_1024_.jpg
0,157,580000,7,bien-exception-1370800,Maison Charnay-lès-Mâcon - 157m²,71850,MAISON,IMMO DIFFUSION,Charnay-lès-Mâcon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-charnay-les-macon-71-maison-de-luxe/d137/1370800/150b0ab3343ce56d2fe608f3c3653be0_797c5f1e99f391674fcab70ce4919cc4_apx_1024_.jpg
4,245,750000,6,bien-exception-1370554,Villa Cluny - 4 chambres,71250,VILLA,PAUL PARKER PROPERTIES,Cluny,VILLA,https://www.bellespierres.com/photo-cluny-71-villa/d137/1370554/211f9484756b72b5d83acb7377b72ecd_11250298fa1ba81e1bbb7ce9879f12ea_apx_1024_.jpg
10,175,840000,15,bien-exception-1370322,Propriété Le Fay - 10 chambres - 175m²,71580,PROPRIETE,RÉSEAU SWIXIM,Le Fay,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-le-fay-71-propriete-de-luxe/d137/1370322/0686ca46157d8e8494833862975acc73_e99f1bc0726592014cf2b7a86e7b6bf9_apx_1024_.jpg
4,245,750000,6,bien-exception-1369786,Maison Cluny - 4 chambres,71250,MAISON,Propriétés Privées,Cluny,MAISON_DE_LUXE,https://www.bellespierres.com/photo-cluny-71-maison-de-luxe/d136/1369786/f9de43017b8d74682dfae0f99442060e_8ee9eb7f6ddce2c2f89d70584369db42_apx_1024_.jpg
5,176,519000,6,bien-exception-1367929,Maison Charnay-lès-Mâcon - 5 chambres,71850,MAISON,Propriétés Privées,Charnay-lès-Mâcon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-charnay-les-macon-71-maison-de-luxe/d136/1367929/275f92e8519da77dfd18516c15c25efc_142e723101a3868c7d67a88966e384c6_apx_1024_.jpg
3,135,510000,4,bien-exception-1367887,Maison Mâcon - 3 chambres,71000,MAISON,Propriétés Privées,Mâcon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-macon-71-maison-de-luxe/d136/1367887/792f355798e1b305616ecaaf2a4f86cd_36fe011b1462bd301b3a997a3722e82f_apx_1024_.jpg
4,260,720000,7,bien-exception-1364956,Maison Mâcon - 4 chambres - 260m²,71000,MAISON,ETH-IMMO-LOGIS,Mâcon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-macon-71-maison-de-luxe/d136/1364956/d68413183679a2829f4e5bb427e5f11d_775c1dc43a6824b5101352736bd2048b_apx_1024_.jpg
