chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
0,920,1300000,14,bien-exception-1375785,Propriété Castres - 920m²,81100,PROPRIETE,7-8 CONSULTING,Castres,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-castres-81-propriete-de-luxe/d137/1375785/0f9c02527a9f83e97699571d9c7683d7_ecd50a245ec8bdf8e2985ae5e3c2f483_apx_1024_.jpg
5,234,620000,6,bien-exception-1375115,Maison Saint-Sulpice - 5 chambres - 234m²,81370,MAISON,Midi Pyrénées Sotheby's Realty,Saint-Sulpice,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-sulpice-81-maison-de-luxe/d137/1375115/94a325aed6739fa27485da3acde7db60_38af7716901538f43d99685297516e7a_apx_1024_.jpg
5,553,980000,17,bien-exception-1375027,Maison Rabastens - 5 chambres - 553m²,81800,MAISON,Midi Pyrénées Sotheby's Realty,Rabastens,MAISON_DE_LUXE,https://www.bellespierres.com/photo-rabastens-81-maison-de-luxe/d137/1375027/df8fa6f26e2519b2f27c6ad246630f7d_56e479daf083a6cce7f19df8ec202d49_apx_1024_.jpg
6,300,539000,9,bien-exception-1374720,Villa Graulhet - 6 chambres - 300m²,81300,VILLA,KELLER WILLIAMS MILLENIUM,Graulhet,VILLA,https://www.bellespierres.com/photo-graulhet-81-villa/d137/1374720/311bfcd2862cc107eafe52a471d7d412_ec76f15ccf28c1206bc3a06f82dce5c2_apx_1024_.jpg
9,800,1325000,18,bien-exception-1374544,Château Lautrec - 9 chambres - 800m²,81440,CHATEAU,MERCURE FORBES GLOBAL PROPERTIES TOULOUSE - OCCITANIE,Lautrec,CHATEAU,https://www.bellespierres.com/photo-lautrec-81-chateau/d137/1374544/e031f11cdbae1c167e128284d5a20e61_5060c6f31997fc69b89c44efca6d43a6_apx_1024_.jpg
5,285,645000,6,bien-exception-1374344,Maison Giroussens - 5 chambres,81500,MAISON,Propriétés Privées,Giroussens,MAISON_DE_LUXE,https://www.bellespierres.com/photo-giroussens-81-maison-de-luxe/d137/1374344/4e822620f0966af82b306f1d43ee2e14_9c90f68eb0ba3a0a62beef9bde8dadbb_apx_1024_.jpg
40,4000,595000,21,bien-exception-1374343,Maison Castres - 40 chambres,81100,MAISON,Propriétés Privées,Castres,MAISON_DE_LUXE,https://www.bellespierres.com/photo-castres-81-maison-de-luxe/d137/1374343/988b76d74cef00d03d81d727663d9882_4abbe339ed2f5e8c7d039e35fe42199c_apx_1024_.jpg
5,185,510000,6,bien-exception-1374335,Maison Rabastens - 5 chambres,81800,MAISON,Propriétés Privées,Rabastens,MAISON_DE_LUXE,https://www.bellespierres.com/photo-rabastens-81-maison-de-luxe/d137/1374335/e91527375143d332a1e6c5897b265cd6_e80498860de796a47f5c55550ffd29a0_apx_1024_.jpg
5,374,495000,8,bien-exception-1374318,Propriété Rabastens - 5 chambres,81800,PROPRIETE,Propriétés Privées,Rabastens,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-rabastens-81-propriete-de-luxe/d137/1374318/fdafd5d698cb1dbcf8b83779ec5114b3_adcff22400f9c4694f13e9a0d2dac9e5_apx_1024_.jpg
7,860,899500,15,bien-exception-1374033,Propriété Labruguière - 7 chambres,81290,PROPRIETE,Propriétés Privées,Labruguière,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-labruguiere-81-propriete-de-luxe/d137/1374033/620e73a3eff2d1e6ec33228034819dee_d78f170b8f1e7ceb60b648b686b5ae2b_apx_1024_.jpg
7,387,679000,11,bien-exception-1373557,Maison Cahuzac-sur-Vère - 7 chambres - 387m²,81140,MAISON,Midi Pyrénées Sotheby's Realty,Cahuzac-sur-Vère,MAISON_DE_LUXE,https://www.bellespierres.com/photo-cahuzac-sur-vere-81-maison-de-luxe/d137/1373557/3894e1d3c1bc37c672a811c9ee33bd11_b0817b0ff01850aa903361a079750c49_apx_1024_.jpg
4,228,587000,7,bien-exception-1373266,Villa Castres - 4 chambres - 228m²,81100,VILLA,KELLER WILLIAMS MILLENIUM,Castres,VILLA,https://www.bellespierres.com/photo-castres-81-villa/d137/1373266/cc21163a11193046d6052327c7d994f8_d9ecf7d7fe64f725444173de10258ac4_apx_1024_.jpg
5,342,575000,10,bien-exception-1372958,Villa Graulhet - 5 chambres - 342m²,81300,VILLA,KELLER WILLIAMS MILLENIUM,Graulhet,VILLA,https://www.bellespierres.com/photo-graulhet-81-villa/d137/1372958/fb4cc0a0e153ac8f0d831c3e8d17c9d1_b53de3196ac7584cbdf599db571be262_apx_1024_.jpg
