chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
6,410,894000,10,bien-exception-1376022,Propriété Daglan - 6 chambres,24250,PROPRIETE,Propriétés Privées,Daglan,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-daglan-24-propriete-de-luxe/d137/1376022/512a13701334c7b76071e6d54bdd69f2_020f965db306b14d2cb965394ba753c3_apx_1024_.jpg
8,226,520000,11,bien-exception-1376003,Maison Marcillac-Saint-Quentin - 8 chambres,24200,MAISON,Propriétés Privées,Marcillac-Saint-Quentin,MAISON_DE_LUXE,https://www.bellespierres.com/photo-marcillac-saint-quentin-24-maison-de-luxe/d137/1376003/82e4554d68bdd596babd5496f2e90770_e7b8242d5db38acd310e5b2d711fe970_apx_1024_.jpg
5,300,890000,8,bien-exception-1375960,Propriété Saint-Cyprien - 5 chambres - 300m²,24220,PROPRIETE,Prestant Perigord,Saint-Cyprien,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-saint-cyprien-24-propriete-de-luxe/d137/1375960/10e8a04f454f709ba05fc67acc2ae051_fe290e8fb5e24b0a22220e5a8cb0f8f7_apx_1024_.jpg
3,283,686400,4,bien-exception-1375901,Propriété Saint-Martial-d'Artenset - 3 chambres,24700,PROPRIETE,Propriétés Privées,Saint-Martial-d'Artenset,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-saint-martial-d-artenset-24-propriete-de-luxe/d137/1375901/45eeba65a630d0f1c866b658fe784b92_435cd57c8f25023743f60d5b43e011a1_apx_1024_.jpg
6,380,995000,11,bien-exception-1375882,Maison Bergerac - 6 chambres - 380m²,24100,MAISON,Alexander James Real Estate,Bergerac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-bergerac-24-maison-de-luxe/d137/1375882/fe198a85ef5bb7367ea33c658ec914b1_acb5886273f2dc5e78c8cdc2d851a330_apx_1024_.jpg
0,680,1575000,20,bien-exception-1375871,Maison Gardonne - 680m²,24680,MAISON,IMMO DIFFUSION,Gardonne,MAISON_DE_LUXE,https://www.bellespierres.com/photo-gardonne-24-maison-de-luxe/d137/1375871/11395adfe48adcac27d4b24a00c4ff46_a864cc98c6715a417480332c0ad18e36_apx_1024_.jpg
9,685,995000,12,bien-exception-1375772,Château Belvès - 9 chambres - 685m²,24170,CHATEAU,Prestant Perigord,Belvès,CHATEAU,https://www.bellespierres.com/photo-belves-24-chateau/d137/1375772/4090e3eeb4dc868ee618830c11a4adb9_7f845ae42a1e674835009d1e6ef51ce2_apx_1024_.jpg
4,245,585000,7,bien-exception-1375558,Maison Trélissac - 4 chambres,24750,MAISON,Agences de France,Trélissac,MAISON_DE_LUXE,https://www.bellespierres.com/photo-trelissac-24-maison-de-luxe/d137/1375558/1583588e1934a0765a27c0339cfbdf7b_74a052ece55a92705745e10156daa2b4_apx_1024_.jpg
9,560,900000,17,bien-exception-1375539,Maison Saint-Jean-de-Côle - 9 chambres - 560m²,24800,MAISON,PÉRIGORD SOTHEBY'S INTERNATIONAL REALTY,Saint-Jean-de-Côle,MAISON_DE_LUXE,https://www.bellespierres.com/photo-saint-jean-de-cole-24-maison-de-luxe/d137/1375539/15055ef65dd91e04ce5201ae945a35cb_9ce73b18e28c00b46ed0253f61870696_apx_1024_.jpg
7,276,675000,11,bien-exception-1375250,Propriété Sarlat-la-Canéda - 7 chambres,24200,PROPRIETE,Propriétés Privées,Sarlat-la-Canéda,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-sarlat-la-caneda-24-propriete-de-luxe/d137/1375250/e82db9f63e48cca2b7c806a49cd3cc2b_9a524bd3969397ac42fdfd0590c74f6a_apx_1024_.jpg
