chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
5,240,621600,10,bien-exception-1366020,Maison Serbannes - 5 chambres,03700,MAISON,Propriétés Privées,Serbannes,MAISON_DE_LUXE,https://www.bellespierres.com/photo-serbannes-03-maison-de-luxe/d136/1366020/c0b4b3a266e4ade16ccabb7b8837c24c_b31e2c4afdefdc7305406894119133ca_apx_1024_.jpg
0,1200,2150000,15,bien-exception-1364894,Château Vichy - 1200m²,03200,CHATEAU,Lyon Sotheby's International Realty,Vichy,CHATEAU,https://www.bellespierres.com/photo-vichy-03-chateau/d136/1364894/2406580e15ebcd4ad90498f987420503_4f988e169d513781ef1806ae1e8ce49e_apx_1024_.jpg
5,260,526000,9,bien-exception-1361474,Maison Magnet - 5 chambres,03260,MAISON,Propriétés Privées,Magnet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-magnet-03-maison-de-luxe/d136/1361474/b048a2851e8fed0d3b1de5ee8f665003_e8d50e517fb4062f33d2667afea4ba53_apx_1024_.jpg
4,197,779000,7,bien-exception-1360994,Appartement Vichy - 4 chambres,03200,APPARTEMENT,Propriétés Privées,Vichy,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-vichy-03-appartement-de-luxe/d136/1360994/b7b8fdde70862c1026549c7437d43388_b1604febf507005d2010eb5496ef7b38_apx_1024_.jpg
3,125,495000,5,bien-exception-1360962,Appartement Vichy - 3 chambres,03200,APPARTEMENT,Propriétés Privées,Vichy,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-vichy-03-appartement-de-luxe/d136/1360962/7805db04fe9219a914f310c61b939f0b_faf2ad9ec868a95f4d5fd875ccfb37b9_apx_1024_.jpg
13,940,4725000,21,bien-exception-1360785,Château Moulins - 13 chambres,03000,CHATEAU,PAUL PARKER PROPERTIES,Moulins,CHATEAU,https://www.bellespierres.com/photo-moulins-03-chateau/d136/1360785/a2bade12e0395bcdbe7e504a92e120e6_78b90604fd3737c82a3edb7cf3df5a6e_apx_1024_.jpg
10,570,1850000,20,bien-exception-1360079,Château Colombier - 10 chambres - 570m²,03600,CHATEAU,BARNES Centre Sologne Val de Loire,Colombier,CHATEAU,https://www.bellespierres.com/photo-colombier-03-chateau/d136/1360079/c6a196ecc917f815c60add594d51f52c_19ae0f7707cd99737a3d94f1be2029ff_apx_1024_.jpg
9,558,550000,9,bien-exception-1359464,Maison Montluçon - 9 chambres - 558m²,03100,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Montluçon,MAISON_DE_LUXE,https://www.bellespierres.com/photo-montlucon-03-maison-de-luxe/d135/1359464/1349219a84a2d43d7aaabaa7f4362f96_171f13264347bf753393f32a586dcbef_apx_1024_.jpg
4,205,825000,0,bien-exception-1358838,Maison Vichy - 4 chambres - 205m²,03200,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Vichy,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vichy-03-maison-de-luxe/d135/1358838/88e5dd279881214e6e1626527c4e17b8_7ce165ae31cfb27f826950b9f79174ef_apx_1024_.jpg
14,810,1500000,20,bien-exception-1354610,Maison Moulins - 14 chambres - 1280m²,03000,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Moulins,MAISON_DE_LUXE,https://www.bellespierres.com/photo-moulins-03-maison-de-luxe/d135/1354610/940b64c7791b425141b2ab0e8eaf2483_926b927357d18c4eb35e418b0b524061_apx_1024_.jpg
4,280,892000,8,bien-exception-1351911,Propriété Moulins - 4 chambres - 280m²,03000,PROPRIETE,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Moulins,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-moulins-03-propriete-de-luxe/d135/1351911/d4838a9eae185879f25c523bca0517c9_a9c40a19dd3498abbb80c01d0ee25fca_apx_1024_.jpg
5,435,990000,11,bien-exception-1351166,Maison Charroux - 5 chambres - 585m²,03140,MAISON,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Charroux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-charroux-03-maison-de-luxe/d135/1351166/b59af042250dd0f4bff93bbd102774ec_0378f612aab1278f0714ffae0d13d1cd_apx_1024_.jpg
0,185,651000,8,bien-exception-1349608,Maison Vichy - 185m²,03200,MAISON,Equestrian Immobilier,Vichy,MAISON_DE_LUXE,https://www.bellespierres.com/photo-vichy-03-maison-de-luxe/d134/1349608/117c840646eada50721458a9c00aaa4b_2d47848ba35d16ecb6b27e54669b9ddb_apx_1024_.jpg
6,420,850000,11,bien-exception-1346826,Propriété Yzeure - 6 chambres - 420m²,03400,PROPRIETE,BARNES Centre Sologne Val de Loire,Yzeure,PROPRIETE_DE_LUXE,https://www.bellespierres.com/photo-yzeure-03-propriete-de-luxe/d134/1346826/86b318bf2376a8bb70191c6c1c655cc7_7fdd2eba93712b04088826744ba4e13b_apx_1024_.jpg
8,396,1590000,20,bien-exception-1345697,Château Audes - 8 chambres - 652m²,03190,CHATEAU,BARNES Centre Sologne Val de Loire,Audes,CHATEAU,https://www.bellespierres.com/photo-audes-03-chateau/d134/1345697/9832648f1290401567e868136e62ffc9_f2aa146a9f81b26b97decdfbfecad6a6_apx_1024_.jpg
23,1575,2900000,20,bien-exception-1342809,Château Vichy - 23 chambres - 1575m²,03200,CHATEAU,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Vichy,CHATEAU,https://www.bellespierres.com/photo-vichy-03-chateau/d134/1342809/f13790919b544f2a95b9e37fe1ebe82d_a21b7eea892baa74977f612a29f0bf40_apx_1024_.jpg
33,1350,2330000,20,bien-exception-1341604,Chalet Moulins - 33 chambres - 1350m²,03000,CHALET,BARNES Centre Sologne Val de Loire,Moulins,CHALET,https://www.bellespierres.com/photo-moulins-03-chalet/d134/1341604/ba157bb8dd8deae3424dc38a8c19b142_1a1390eb53aa15f7dcd9000247f8bbd3_apx_1024_.jpg
7,320,845000,12,bien-exception-1330342,Manoir Moulins - 7 chambres - 320m²,03000,MANOIR,MERCURE FORBES GLOBAL PROPERTIES AUVERGNE,Moulins,MANOIR,https://www.bellespierres.com/photo-moulins-03-manoir/d133/1330342/e69b9efc68814855a0fc9732ba79da24_44fd81e17c8e3cf4fabc839085bc216f_apx_1024_.jpg
