chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
4,120,620000,6,bien-exception-1375717,Maison Collonges - 4 chambres,01550,MAISON,Propriétés Privées,Collonges,MAISON_DE_LUXE,https://www.bellespierres.com/photo-collonges-01-maison-de-luxe/d137/1375717/17e1d4617b5d86bdf883dbe0927ab20a_f55aeb3ab8db411d5e1efda619ae8d32_apx_1024_.jpg
4,98,540000,5,bien-exception-1375710,Maison Collonges - 4 chambres,01550,MAISON,Propriétés Privées,Collonges,MAISON_DE_LUXE,https://www.bellespierres.com/photo-collonges-01-maison-de-luxe/d137/1375710/8af7db9ba49ac3671965c6b60b21be32_4a026931ff8e68e2d25324e937f24593_apx_1024_.jpg
6,200,620000,8,bien-exception-1375464,Villa Ars-sur-Formans - 6 chambres - 200m²,01480,VILLA,DR HOUSE IMMOBILIER,Ars-sur-Formans,VILLA,https://www.bellespierres.com/photo-ars-sur-formans-01-villa/d137/1375464/20b831baea49c9ddf32bdd7263e43afd_b7cab4f28460b7b81012132e8b03cf45_apx_1024_.jpg
3,145,1090000,5,bien-exception-1374905,Appartement Divonne-les-Bains - 3 chambres - 145m²,01220,APPARTEMENT,Divonne Sotheby's International Realty,Divonne-les-Bains,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-divonne-les-bains-01-appartement-de-luxe/d137/1374905/c03b1754719d801bcf6622b4e47a414a_0c370492c006b39fb67005818f23ad8f_apx_1024_.jpg
5,170,549000,7,bien-exception-1374574,Maison Massieux - 5 chambres,01600,MAISON,Propriétés Privées,Massieux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-massieux-01-maison-de-luxe/d137/1374574/c3ca1d8fc7bc1972ae4cecea169d1824_c2ffa9930f2b5fbfaabc1674cecc081f_apx_1024_.jpg
4,160,769000,7,bien-exception-1374474,Maison Crozet - 4 chambres,01170,MAISON,Propriétés Privées,Crozet,MAISON_DE_LUXE,https://www.bellespierres.com/photo-crozet-01-maison-de-luxe/d137/1374474/a6d49d00ed5a43aafebf744b8fc6681a_4715d1e1404831e28232fdb7a9da3ba1_apx_1024_.jpg
0,263,560000,5,bien-exception-1374288,Maison Éloise - 263m²,01200,MAISON,IMMO DIFFUSION,Éloise,MAISON_DE_LUXE,https://www.bellespierres.com/photo-eloise-74-maison-de-luxe/d137/1374288/0cde5471c33443b55652d9333b9287d1_596eec988c809915887b71c384e71477_apx_1024_.jpg
5,198,598000,7,bien-exception-1374011,Maison Belley - 5 chambres,01300,MAISON,Propriétés Privées,Belley,MAISON_DE_LUXE,https://www.bellespierres.com/photo-belley-01-maison-de-luxe/d137/1374011/bd8e38fcb3087f58ab701fad6e24dc43_77f831b476fc2e4e9b08ce4c2aee97c4_apx_1024_.jpg
4,200,515000,6,bien-exception-1373896,Maison Savigneux - 4 chambres,01480,MAISON,Propriétés Privées,Savigneux,MAISON_DE_LUXE,https://www.bellespierres.com/photo-savigneux-01-maison-de-luxe/d137/1373896/190368c5de94a0bee207dfe380f9af62_e779ea27d89b3b17fc85576374b86772_apx_1024_.jpg
3,117,530000,5,bien-exception-1373296,Maison Collonges - 3 chambres,01550,MAISON,Propriétés Privées,Collonges,MAISON_DE_LUXE,https://www.bellespierres.com/photo-collonges-01-maison-de-luxe/d137/1373296/eedc2818faa18f173d9002ff9c8b3054_6a925895bd6b042d6837e7558ba66e52_apx_1024_.jpg
