chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
2,104,1226500,4,bien-exception-1376023,Appartement Paris 16e - 2 chambres,75016,APPARTEMENT,Propriétés Privées,Paris 16e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-16e-75-appartement-de-luxe/d137/1376023/41499ca1c26f2c02b8a27dcd6c7acb44_b7b0fc7f8aaf5b9c904a1e6cb7b4abc5_apx_1024_.jpg
2,112,900000,4,bien-exception-1375985,Appartement Paris 18e - 2 chambres - 112m²,75018,APPARTEMENT,DR HOUSE IMMOBILIER,Paris 18e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-18e-75-appartement-de-luxe/d137/1375985/1030df7741c59cb6ca97873f8ca72d16_c9b28e384cf96a987fae99865d533475_apx_1024_.jpg
3,210,2800000,8,bien-exception-1375941,Maison Paris 16e - 3 chambres - 210m²,75016,MAISON,PARIS OUEST SOTHEBY'S INTERNATIONAL REALTY,Paris 16e,MAISON_DE_LUXE,https://www.bellespierres.com/photo-paris-16e-75-maison-de-luxe/d137/1375941/d72a269511ab01995b7e053ec838ce30_e78a7e6c0d238dfdb6b03c6b7935a266_apx_1024_.jpg
3,160,2900000,5,bien-exception-1375936,Appartement Paris 16e - 3 chambres - 160m²,75016,APPARTEMENT,Paris Marais Sotheby's International Realty,Paris 16e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-16e-75-appartement-de-luxe/d137/1375936/74a619f6f669bb193eac4f7a9288c5be_7a984b6ecf78beb092db758eeefd5870_apx_1024_.jpg
3,178,4600000,5,bien-exception-1375933,Appartement Paris 8e - 3 chambres - 178m²,75008,APPARTEMENT,PROPRIÉTÉS PARISIENNES SAINT SULPICE SOTHEBY'S INTERNATIONAL REALTY,Paris 8e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-8e-75-appartement-de-luxe/d137/1375933/a7755ad72cd3eb70b872a171e39c7eeb_ecafc38a66e056d249c429fe24e06a68_apx_1024_.jpg
10,580,2490000,13,bien-exception-1375867,Maison Paris 15e - 10 chambres,75015,MAISON,Agences de France,Paris 15e,MAISON_DE_LUXE,https://www.bellespierres.com/photo-paris-15e-75-maison-de-luxe/d137/1375867/6c12c37cf91c433875e56ef1456eaa44_15190c7c5cecf5a70ca9020e47b90ef7_apx_1024_.jpg
10,580,2490000,13,bien-exception-1375866,Maison Paris 16e - 10 chambres,75016,MAISON,Agences de France,Paris 16e,MAISON_DE_LUXE,https://www.bellespierres.com/photo-paris-16e-75-maison-de-luxe/d137/1375866/fadf7c5b27862049e0b4c3e0296804a5_15190c7c5cecf5a70ca9020e47b90ef7_apx_1024_.jpg
3,230,5900000,4,bien-exception-1375841,Appartement Paris 8e - 3 chambres - 230m²,75008,APPARTEMENT,PROPRIÉTÉS PARISIENNES FAUBOURG SAINT-HONORÉ SOTHEBY'S INTERNATIONAL REALTY,Paris 8e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-8e-75-appartement-de-luxe/d137/1375841/9e72f4b19ff60b76bb74478438cf52ae_ab000102c5f4a7bba228e8a6f0574a29_apx_1024_.jpg
4,108,1540000,5,bien-exception-1375652,Appartement Paris 11e - 4 chambres - 108m²,75011,APPARTEMENT,Paris Marais Sotheby's International Realty,Paris 11e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-11e-75-appartement-de-luxe/d137/1375652/bd8dfdc99f3f6758b3ee516525526579_b1dcf9c9eadd032bf613990b43ef893b_apx_1024_.jpg
3,101,1499000,5,bien-exception-1375588,Appartement Paris 4e - 3 chambres - 102m²,75004,APPARTEMENT,DR HOUSE IMMOBILIER,Paris 4e,APPARTEMENT_DE_LUXE,https://www.bellespierres.com/photo-paris-4e-75-appartement-de-luxe/d137/1375588/b784eed2cdf7994462601ce46c9fde91_bc8bf0f533be171465a6f6acc62cec11_apx_1024_.jpg
